First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
,0.0005151790328654877,Missing or Undisclosed,,North Carolina,Gender,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,0.0004803627699638767
0.1352923817054022,0.5941929867178368,Female,0.07597655452483565,North Carolina,Gender,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,0.6050324281820708
0.0957473966053522,0.39807117622220517,Male,0.051454395301890256,North Carolina,Gender,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,0.3878833294904312
,0.0045127074777584495,Missing or Undisclosed,,North Carolina,Gender,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,0.004991338689747728
,0.0009170512847684711,Missing or Undisclosed,,North Carolina,Gender,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,0.000543918459528328
0.5345905255000809,0.3070409974909477,Missing or Undisclosed,0.3509238049010341,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,75+,0.36545408323134865
0.0008222501910596686,0.0002657410834084636,Missing or Undisclosed,0.0003707692579318138,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,15-17,0.00021727177595289192
0.07671060903723168,0.12741306761398744,Missing or Undisclosed,0.04670265357213143,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,50-64,0.1406516970847153
0.058395966074889345,0.16223167079407674,Missing or Undisclosed,0.040608022957106533,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,25-49,0.20455472588283288
1.890348958417724e-05,5.70609688300382e-06,Missing or Undisclosed,1.890348958417724e-05,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,2-4,1.0346275045375807e-05
,6.847316259604583e-05,Missing or Undisclosed,,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,4.8775296642485945e-05
0.002568192827434146,0.0005013213690067642,Missing or Undisclosed,0.0019793876426077808,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,0-1,0.0007005906245011618
0.02023244803333781,0.016337370532737507,Missing or Undisclosed,0.013118484292646683,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,18-24,0.019207120602094088
9.540983293738252e-06,4.890940185431846e-06,Missing or Undisclosed,1.5901638822897089e-06,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,5-9,1.4780392921965437e-06
0.45262816911098624,0.3861226093491952,Missing or Undisclosed,0.17400535877413265,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,65-74,0.2691479990304062
1.5023903029720286e-05,8.151566975719743e-06,Missing or Undisclosed,6.009561211888114e-06,North Carolina,Age Group K-12,Missing or Undisclosed,Statewide,Missing or Undisclosed,10-14,5.912157168786175e-06
,,Missing or Undisclosed,,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,
0.5345905255000809,0.3070409974909477,Missing or Undisclosed,0.3509238049010341,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,75+,0.36545408323134865
0.07671060903723168,0.12741306761398744,Missing or Undisclosed,0.04670265357213143,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,50-64,0.1406516970847153
0.058395966074889345,0.16223167079407674,Missing or Undisclosed,0.040608022957106533,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,25-49,0.20455472588283288
,0.000854284219055429,Missing or Undisclosed,,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,Missing or Undisclosed,0.0009843741686028982
0.02023244803333781,0.016337370532737507,Missing or Undisclosed,0.013118484292646683,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,18-24,0.019207120602094088
0.45262816911098624,0.3861226093491952,Missing or Undisclosed,0.17400535877413265,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,65-74,0.2691479990304062
0.06019105326614524,0.1334384209444178,Missing or Undisclosed,0.04618666336909141,Henderson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.17576470588235293
0.04932735426008968,0.11262798634812288,Missing or Undisclosed,0.028101644245142002,Caswell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1276306856754922
0.068650061500615,0.12777221347832307,Missing or Undisclosed,0.044587945879458794,Stanly ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.19958706125258088
0.08237572084017342,0.3821519234524507,Male,0.02441385696847245,Edgecombe ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.34503271861986917
,0.00895513594721183,Missing or Undisclosed,,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.010313298955670147
0.0754414125200642,0.15055329062317996,Missing or Undisclosed,0.02845469137603969,Hertford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.18606870229007633
,,Missing or Undisclosed,,Martin ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.00477815699658703,Missing or Undisclosed,,Caswell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.006788866259334691
0.011360147374884864,0.004426366790285919,Missing or Undisclosed,0.00460546515198035,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005149330587023687
0.00033698399326032014,0.00017382235355466714,Missing or Undisclosed,0.00016849199663016007,Randolph ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001513317191283293
0.05149310872894334,0.1043849437330229,Missing or Undisclosed,0.026990811638591117,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.20142857142857143
0.006355932203389831,0.0037313432835820895,Missing or Undisclosed,0.00423728813559322,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005486968449931413
,,Missing or Undisclosed,,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.12354054533625125,0.6472976323292425,Female,0.07778434967764832,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6255827228617639
0.00034965034965034965,0.00014771048744460856,Missing or Undisclosed,0.0,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.11933683519369666,0.045060121482583364,Missing or Undisclosed,0.08289560078791858,Cumberland ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.04804490533726572
,,Missing or Undisclosed,,Avery ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.18006854732401792,0.9813218390804599,Missing or Undisclosed,0.06376407668261082,Currituck ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9854481955762515
0.4740360696517413,0.3721015377105199,Missing or Undisclosed,0.24300373134328357,Granville ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3135406218655968
,0.001439243369200192,Missing or Undisclosed,,Henderson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0014117647058823528
0.01677050272324752,0.03258717831582153,Missing or Undisclosed,0.010540339328396223,Onslow ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.036563816773141224
,,Missing or Undisclosed,,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,
0.4273117254528122,0.3501269283343097,Missing or Undisclosed,0.18207816968541468,Edgecombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.4544913741820345
0.12697523254510815,0.12888669801304414,Missing or Undisclosed,0.08969330195375247,Orange ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14202058440790252
0.03214777420835246,0.10347119645494829,Missing or Undisclosed,0.021753097751262048,Rowan ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1370338248048569
,0.001838235294117647,Missing or Undisclosed,,Hyde ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.003676470588235294
0.04367968232958306,0.10512902198152278,Missing or Undisclosed,0.023957643944407678,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1425196850393701
,0.00018594272963927112,Missing or Undisclosed,,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,4.756921320521359e-05
0.06273062730627306,0.11741412653098812,Missing or Undisclosed,0.041731857318573186,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14923639946512773
0.12082351914856494,0.9783376501059571,Missing or Undisclosed,0.05795457849893861,Macon ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9793611793611794
,0.057973805855161785,Missing or Undisclosed,,Duplin ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.08902496467263307
,0.011306532663316583,Missing or Undisclosed,,Hoke ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0029732408325074335
,0.00659533929356588,Missing or Undisclosed,,Watauga ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0024906600249066002
,,Missing or Undisclosed,,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.12257414097286398,0.9902714932126697,Missing or Undisclosed,0.07264275112716682,Alexander ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9931087289433383
0.06003612793539475,0.18668428878242194,Missing or Undisclosed,0.035702900860694935,Rutherford ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2679425837320574
,0.002325581395348837,Missing or Undisclosed,,Franklin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.002330398757120663
,,Missing or Undisclosed,,Wake ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.0016778523489932886,0.00022294058633374206,Missing or Undisclosed,0.0008389261744966443,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002022653721682848
0.027601548982450357,0.022959358508669727,Missing or Undisclosed,0.01672571475652962,Henderson ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.023882352941176473
,0.001594896331738437,Missing or Undisclosed,,Richmond ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.5633688856197131,0.33236417288665165,Missing or Undisclosed,0.25597646193453477,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.24083044982698962
0.47872019317838815,0.4228581585495912,Missing or Undisclosed,0.30023141161082606,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3775781348854865
,0.0032283778397768034,Missing or Undisclosed,,Brunswick ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00025237654580634306
0.4719708673581991,0.4593984962406015,Missing or Undisclosed,0.2186051644228647,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.38835522446579107
,0.0001326963906581741,Missing or Undisclosed,,Wilkes ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.002882462972616602,Missing or Undisclosed,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006002040693835904
,0.0002600104004160166,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.08000580804414113,0.41073425270219904,Male,0.03659067808915348,Columbus ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.391304347826087
,,Missing or Undisclosed,,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.5754237288135593,0.47152777777777777,Missing or Undisclosed,0.31864406779661014,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4032171581769437
,0.00215610176800345,Missing or Undisclosed,,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013956734124214933
0.44214955058328553,0.355747038005847,Missing or Undisclosed,0.26907630522088355,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.31266666666666665
0.16098926738217453,0.2839506172839506,Missing or Undisclosed,0.06952869808679421,Clay ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2466887417218543
0.03262233375156838,0.013111447302067574,Missing or Undisclosed,0.010037641154328732,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.007590132827324478
0.48826291079812206,0.3107569721115538,Missing or Undisclosed,0.3643192488262911,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.4102925625660909
0.0453035336756267,0.09328358208955223,Missing or Undisclosed,0.020839625490788282,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.09465020576131687
,0.004296035930482328,Missing or Undisclosed,,Edgecombe ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001189767995240928
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.2228706960878371,0.9727812027451437,Missing or Undisclosed,0.1205361901716235,Pasquotank ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9836885602435842
0.06661888097145507,0.08431163287086446,Missing or Undisclosed,0.031116920352489776,Iredell ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.06429691583899634
,0.0011068068622025456,Missing or Undisclosed,,Swain ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.003257328990228013
0.5204728456398835,0.3152433329874442,Missing or Undisclosed,0.43318485523385303,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3983771860721601
,,Missing or Undisclosed,,Transylvania ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.3809660724554342,0.34372730102729065,Missing or Undisclosed,0.1787809085681426,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.24491885930360802
0.07186147186147186,0.004886952425812529,Missing or Undisclosed,0.046753246753246755,Moore ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.005175884213553148
,,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.03116440643997595,Missing or Undisclosed,,Buncombe ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.024103355187042038
0.31125609956686223,0.3643072579092601,Missing or Undisclosed,0.13937167607873238,Davidson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2496317391731317
0.023501762632197415,0.0017283097131005876,Missing or Undisclosed,0.01527614571092832,Burke ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.0017725661303517862
,0.8228205206832051,Missing or Undisclosed,,Missing  / Out of State,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8524098193385752
0.17454716537285345,0.9137931034482759,Missing or Undisclosed,0.06155414412295146,Currituck ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9138533178114085
0.0019015021867275148,0.0005188336619279859,Missing or Undisclosed,0.0009507510933637574,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003938868756893021
0.01216281310211946,0.009692898272552783,Missing or Undisclosed,0.008429672447013488,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.014947683109118088
,0.03333333333333333,Missing or Undisclosed,,Lincoln ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.03578038247995065
0.10722665415297983,0.17173994738819992,Missing or Undisclosed,0.039418113561708115,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1879194630872483
0.05641025641025641,0.12643678160919541,Missing or Undisclosed,0.02783882783882784,Tyrrell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14785992217898833
,0.0004124731892426992,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000291587694999271
0.11989036185857734,0.9605152027027026,Missing or Undisclosed,0.05748095827952455,Jackson ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.963339222614841
,0.0002762685330140897,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002463227531846013
0.12064357423043681,0.8227985852906503,Missing or Undisclosed,0.050728010105711055,Cleveland ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8826931975937067
,0.0004396892862377253,Missing or Undisclosed,,Watauga ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00024906600249066
,0.5706970040783785,Female,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5823780085228978
0.14027066569129482,0.4075451647183847,Male,0.04809802487198244,Washington ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.4148264984227129
,0.0007972769924258685,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006602244763219494
0.07282260413632391,0.08644536652835408,Missing or Undisclosed,0.03204194581998252,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.08540372670807454
0.47926563101810243,0.3072680879084698,Missing or Undisclosed,0.3512646039286173,Robeson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3586785527005768
0.15237454247070428,0.6844328488010932,Missing or Undisclosed,0.11024957819717322,Pitt ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7561654230428734
0.09195431504325842,0.7043596730245232,Missing or Undisclosed,0.052901045570617304,Wayne ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7881885292447472
0.07505872304078583,0.1923392612859097,Missing or Undisclosed,0.02765321375186846,Franklin ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.13412739513205593
0.11952887606105966,0.3928182166318084,Male,0.08062708962648907,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3897820340598865
0.018168604651162792,0.016171567895705827,Missing or Undisclosed,0.011292486583184257,Alamance ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.019697708434909804
0.05977975878342947,0.1089518955081236,Missing or Undisclosed,0.03478412864883761,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15669291338582678
0.06840556898457849,0.3831926774992652,Male,0.03677553544325145,Mecklenburg ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.37240986717267555
0.02577319587628866,0.010930668332292316,Missing or Undisclosed,0.011045655375552283,Cherokee ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.008287292817679558
,0.000779423226812159,Missing or Undisclosed,,Polk ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006134969325153375
,0.0005797821675570464,Missing or Undisclosed,,Pitt ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001264702162640698
0.09143691317474537,0.3957495692130959,Male,0.04969974453402342,Lee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3769501761449421
,0.0005214670606640015,Missing or Undisclosed,,Randolph ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001513317191283293
0.14089888841385206,0.8253247769604006,Missing or Undisclosed,0.08714995724668662,Craven ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8697333333333334
0.0005945303210463733,0.0002512562814070352,Missing or Undisclosed,0.0005945303210463733,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004955401387512388
0.18899666565625947,0.25595238095238093,Missing or Undisclosed,0.06304940891179145,Currituck ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.24214202561117582
0.07368713875065681,0.3938542871303486,Male,0.029425401044725373,Rutherford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.379585326953748
,0.001216370921579851,Missing or Undisclosed,,Chatham ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00012559658377292137
,,Missing or Undisclosed,,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0002052545155993432,Missing or Undisclosed,,Currituck ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.001072430292031018,Missing or Undisclosed,,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013121446274967196
0.03607896528250511,0.012479397221568166,Missing or Undisclosed,0.016337644656228726,Macon ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.011793611793611793
0.08714118336262448,0.15425164189422744,Missing or Undisclosed,0.05980277289591877,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16703026997545678
0.04851408121985374,0.03382659260545044,Missing or Undisclosed,0.03519526995487786,Durham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.03913494809688581
,0.00013679890560875513,Missing or Undisclosed,,Franklin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002589331952356292
,0.00020721094073767094,Missing or Undisclosed,,Carteret ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00031515915537346363
,0.003591470258136925,Missing or Undisclosed,,Yadkin ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00031269543464665416
0.09695404368395565,0.38851569886052645,Male,0.0481914246333801,Alamance ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.37844953681131155
0.4113082039911308,0.4634603372891943,Missing or Undisclosed,0.2682926829268293,Cherokee ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.5348066298342542
,0.010435301132975552,Missing or Undisclosed,,Martin ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.08571428571428572,0.15239043824701196,Missing or Undisclosed,0.054789915966386556,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1723651744800846
,0.019844462322338427,Missing or Undisclosed,,Catawba ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.019760917296901683
0.1200778255314206,0.9355203619909502,Missing or Undisclosed,0.0722499709606226,Alexander ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9525267993874426
,0.008432229856339787,Missing or Undisclosed,,Cherokee ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.009392265193370166
,,Missing or Undisclosed,,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.15164342629482072,1.0,Missing or Undisclosed,0.06399402390438247,Tyrrell ,Ethnicity,Suppressed,County,Missing or Undisclosed,Missing or Undisclosed,1.0
,0.0007511266900350526,Missing or Undisclosed,,Bertie ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.13805525783017744,0.6081686815772622,Female,0.07218089093443737,Wake ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6193925549661111
,,Missing or Undisclosed,,Iredell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.08687615526802218,0.005735904320234318,Missing or Undisclosed,0.051756007393715345,Granville ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.005616850551654964
0.07016842485362772,0.8285366225064718,Missing or Undisclosed,0.03975265017667844,Onslow ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8379774364550768
0.08491534970016235,0.22657855769443278,Missing or Undisclosed,0.06261803001689693,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.28017640736760185
0.0691047789993269,0.11951882033372138,Missing or Undisclosed,0.028494503028943234,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1814285714285714
,0.00121675647488267,Missing or Undisclosed,,Randolph ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003026634382566586
,,Missing or Undisclosed,,Buncombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0016295491580662683,Missing or Undisclosed,,Camden ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
