Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
35424,47652,45144,646,40222,14842,Robeson,360,878,11876,1686,40208,12796,10456,130625,646,54301,47626,1833,888,13191,20565,13190,13317,38490,51244,98425,15564,663,109195,11556,35433,34042,878,11556,54276,414
4683,5549,5397,0,5152,2747,Perquimans,0,0,955,188,5151,2559,806,13463,0,6167,5536,204,15,1000,3671,1000,2747,5035,5990,10957,2951,11,11854,853,4685,4591,0,853,6151,0
67517,98221,91335,1109,72429,23828,Johnston,502,1361,28587,3182,72402,20144,25901,209339,1109,106384,98182,3340,1373,32582,28558,32581,20815,68631,98579,156585,24705,1120,175612,29556,67544,64325,1361,29557,106344,550
38439,56732,54097,550,40603,19221,Randolph,425,743,17822,3348,40572,15448,16379,143667,550,60676,56698,3326,743,19330,26060,19329,15800,39146,57711,111702,19620,565,123257,17709,38457,37168,743,17710,60644,494
2870,3013,2896,,3032,996,Hyde,,,150,38,3032,958,137,4937,,3191,3013,44,,159,1114,159,978,2911,3061,4098,1022,,4410,143,2870,2759,,143,3191,
4704,5883,5723,0,4998,2493,Alleghany,0,0,1189,290,4991,2203,1111,11137,0,6269,5852,300,34,1237,3116,1237,2297,4891,6080,9249,2597,26,9915,1148,4709,4612,0,1148,6228,0
15715,22566,21393,216,17224,7256,Duplin,161,267,6527,1290,17216,5805,5951,58741,216,24782,22549,1306,283,7275,11405,7275,5990,16602,23396,44760,7477,228,49644,6618,15720,15226,267,6618,24758,181
3677,4120,4010,,4002,1677,Gates,,0,439,112,3997,1565,406,11562,,4495,4119,113,12,481,2418,481,1689,3899,4338,9230,1802,,10120,442,3678,3604,0,442,4478,0
24736,32465,31181,850,25663,13121,Haywood,507,1218,7011,1589,25656,11025,6399,62317,850,34370,32412,1711,1258,7449,15572,7449,11217,24782,33011,50968,13520,897,54941,6826,24742,23932,1218,6826,34323,592
18618,24632,23678,358,19900,9189,Stanly,284,461,6017,1151,19897,7754,5344,62806,358,26702,24599,1195,473,6329,12123,6329,8068,19177,25655,49282,9590,389,54008,5623,18620,17976,461,5623,26687,327
32565,149297,139279,36616,38233,22363,Missing,8737,21698,75813,6712,38178,6914,72459,,36638,143379,148263,6153,22830,82316,,82303,8022,35056,132519,,20192,37469,,79060,32766,30204,21650,79062,142179,6017
26808,37302,35438,330,28549,12226,Wilson,221,491,10163,1551,28545,10454,9063,81801,330,40437,37269,1587,495,11393,15337,11391,10742,27640,38294,63224,12589,354,69710,10131,26815,26045,491,10133,40427,260
1651,1782,1710,,1771,636,Tyrrell,,,152,34,1770,602,126,4016,,1929,1781,33,,158,810,158,620,1686,1838,3288,653,,3533,130,1652,1584,,130,1928,
33576,55279,52769,6882,36211,15641,Wayne,1039,10072,14792,2655,36187,11947,13163,123131,7034,62826,55226,2780,10099,16516,20802,16516,12297,35180,59792,94031,16615,7071,103693,14616,33592,32724,9820,14616,62775,1538
8368,10847,10494,122,8892,4246,Montgomery,94,149,2455,423,8892,3729,2191,27173,122,11692,10825,460,183,2617,5743,2617,3824,8683,11287,21266,4389,144,23512,2335,8368,8181,149,2335,11658,105
18896,27166,26030,273,20346,9762,Lenoir,194,405,8002,1428,20342,8140,7159,55949,273,29697,27134,1480,420,8931,11303,8931,8357,19966,28373,43423,10070,301,47933,7965,18900,18598,405,7965,29678,233
11359,15451,14833,157,12173,5634,Scotland,99,203,3971,717,12171,4818,3485,34823,157,16881,15415,800,239,4469,6531,4469,4956,11961,16135,26793,5879,193,29381,3899,11359,11191,203,3899,16843,123
67222,89708,84694,1033,70171,25368,Alamance,654,1362,21867,3676,70157,21038,19858,169509,1033,95134,89687,4036,1387,23576,29035,23575,21575,66391,89620,132145,26339,1041,145046,21432,67235,63803,1362,21432,95094,728
3169,4693,4502,870,3529,1315,Camden,0,792,677,89,3524,1226,607,10867,870,5067,4673,111,827,711,1833,711,1335,3363,4832,8407,1446,890,9354,634,3169,3025,792,634,5027,0
7704,9925,9534,66,8209,2813,Greene,53,84,2125,307,8207,2453,1862,21069,66,10749,9910,330,101,2439,3592,2439,2504,8090,10299,16884,2894,80,18372,2140,7705,7606,84,2140,10730,60
36796,56427,53953,2833,38991,19033,Rowan,1478,3211,17889,2861,38982,14694,15784,142088,2833,61256,56383,3027,3259,19006,25371,19006,15051,37347,58447,110729,19685,2870,122048,16754,36802,35336,3211,16755,61199,1607
7200,8436,8165,70,7745,3920,Northampton,57,107,1143,263,7743,3600,1042,19483,70,9141,8421,290,122,1274,5256,1274,3704,7563,8813,16132,4061,83,17363,1151,7202,7053,107,1151,9124,67
20529,29259,28103,184,22576,10759,Wilkes,160,232,8967,1727,22569,8872,8060,68412,184,32306,29231,1884,258,9472,15162,9472,9159,21777,30976,54628,11223,206,59783,8518,20535,19859,232,8518,32273,180
24923,38358,36563,239,26015,12626,Lincoln,199,361,13144,1824,26010,10603,11831,86111,239,41057,38324,1876,380,14662,15456,14662,10810,25510,39015,67981,12919,269,74647,13162,24927,24493,361,13162,41033,233
26438,35114,33778,202,27529,12998,Caldwell,149,315,9014,1132,27522,11717,7885,82178,202,37563,35092,1206,321,9713,16769,9713,11940,26716,36045,65842,13328,219,71809,8452,26443,25691,315,8452,37550,182
7187,8881,8561,100,7581,4353,Polk,88,116,1580,703,7580,3562,1475,20724,100,9409,8861,729,144,1684,6644,1684,3683,7340,9036,17478,4509,118,18752,1574,7189,6986,116,1574,9380,97
23888,33674,32298,220,25021,12245,Surry,178,284,10142,1908,25006,10159,9052,71783,220,36021,33656,2055,301,10699,14964,10698,10367,24034,34460,56811,12622,227,62223,9548,23899,23026,284,9548,35988,200
16615,19491,18784,336,17517,8660,Macon,238,408,2684,734,17510,7688,2357,35858,336,20768,19427,778,454,2797,10350,2797,7895,16889,19981,29260,8931,396,31614,2476,16619,16091,408,2476,20715,258
3700,4686,4566,23,4005,2434,Clay,23,25,983,293,4004,2118,914,11231,23,5083,4640,298,92,986,3581,986,2203,3907,4915,9352,2526,69,10050,917,3700,3629,25,917,5015,25
12567,16900,16219,102,13182,6150,Yadkin,87,147,4333,763,13177,5300,3914,37667,102,18025,16879,766,166,4677,7711,4677,5417,12757,17237,29851,6288,118,32660,4210,12572,12203,147,4210,18001,105
34131,93839,89602,37749,37120,18069,Onslow,2394,53247,21259,2337,37111,13338,18751,197938,38706,114166,93811,2486,53301,23745,19026,23745,13666,35838,109188,149343,19007,38728,162055,20974,34137,33102,52091,20974,114103,2855
14675,19056,18251,247,16073,6623,Richmond,129,281,4181,562,16064,5932,3678,44829,247,21039,19016,600,318,4648,8183,4648,6089,15621,20083,34516,6827,281,38043,4094,14681,14326,281,4094,20993,138
112521,156004,147873,3760,117688,46003,Buncombe,2022,5025,37355,7618,117651,36363,36522,261191,3760,163311,155902,7396,5080,40543,53494,40537,37105,112110,154490,213777,46807,3832,230148,39621,112550,107591,5025,39622,163213,2306
75431,117524,106423,567,79135,25971,Union,411,889,36878,3810,79101,21750,34543,239859,567,124244,117481,3859,906,44203,31234,44192,22394,74613,112380,176616,26759,588,202043,41483,75453,71313,889,41483,124182,506
66195,105402,96940,1444,70566,24546,Cabarrus,860,1981,34681,3832,70537,19854,32768,216453,1444,112421,105370,3876,1995,39860,29064,39853,20385,66509,103171,161462,25193,1456,181104,37731,66212,62728,1981,37734,112371,932
3714,5162,4960,28,4205,2283,Washington,16,55,1594,355,4196,1912,1345,11580,28,5922,5143,433,56,1661,2932,1661,2066,4028,5677,9274,2532,38,10083,1401,3723,3587,55,1401,5912,33
32804,48820,45843,863,35000,13496,Harnett,348,1205,15136,1650,34978,11498,13459,135976,863,53280,48747,1744,1281,16999,17458,16999,11842,33418,49759,100990,13976,924,112079,15080,32816,31521,1205,15080,53182,390
29358,38536,36820,344,30907,13216,Burke,261,470,9162,1394,30896,11561,8029,90485,344,41394,38507,1544,488,9999,18720,9998,11814,29787,39419,73860,13668,364,79893,8805,29367,28447,470,8805,41364,310
84373,84399,82551,,94754,33138,Out of State,,,,,94723,33138,,,,94754,84373,,,,,,37025,92549,92549,,37025,,,,84399,82551,,,94723,
21929,34826,33033,4142,23044,8869,Granville,511,4421,8544,1120,23035,7238,7936,60443,4142,36958,34803,1067,4464,9450,10674,9447,7436,21942,34907,48058,9046,4157,52711,8732,21935,20955,4421,8734,36903,543
65297,98816,93948,850,70110,29555,Gaston,652,1283,32434,4541,70078,24362,29229,224529,850,107608,98771,4760,1306,36192,36651,36192,25139,68304,102021,174276,30714,871,191721,32624,65321,63869,1283,32624,107553,815
16187,21805,20951,290,17533,8021,Edgecombe,201,390,5367,942,17527,6878,4770,51472,290,23926,21798,1012,402,5991,10509,5991,7090,17135,22892,39904,8340,295,43948,5321,16189,15891,390,5321,23908,238
25524,29357,28176,54,27281,7454,Watauga,54,87,3943,540,27259,6860,3590,56177,54,31523,29325,559,122,4120,9229,4120,7221,26321,30351,49022,7850,66,51530,3747,25544,24532,87,3747,31466,70
10591,16394,15342,769,11836,3913,Hoke,223,1071,4890,469,11821,3221,4434,55234,769,18482,16376,496,1096,5550,5854,5550,3368,11229,17190,40282,4101,774,44624,5016,10604,10139,1071,5016,18442,237
7604,9104,8784,15,8434,3459,Bertie,15,34,1541,290,8431,3154,1370,18947,15,10147,9090,315,42,1671,4479,1671,3397,8201,9776,15647,3731,28,16854,1471,7605,7399,34,1471,10136,19
