At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
3832,8054,8142,8142,8171,4742,4742,4718,2197,3390,3390,3326,1635,3390,4742,18418,17156,Scotland,10,10,10,0,39,225,169,32530,5888,16264,16951,17200,6112,17367,18156,18468,225,169,271,225,129,212,169,100,26793,6531,34823,SCOTLAND COUNTY,29381,4590,941,5257,5106,5257,12940,12936,12825,5042,12552,4229,4806,4806,4687,872,12095,12181,12182,4916,11866
20265,50163,51408,51406,51433,23960,23958,23349,10139,27346,27346,26712,10079,27346,23962,105632,100775,Alamance,102,102,102,47,125,1879,1165,159560,26777,91861,97484,100858,27601,95994,101962,105717,1879,1165,1935,1861,835,1231,1152,667,132145,29035,169509,ALAMANCE COUNTY,145046,25124,4562,28175,27065,28174,75607,75579,73018,22204,69009,23891,26785,26785,25766,4291,70553,72825,72842,21819,66818
947,2030,2059,2058,2059,1377,1376,1354,693,682,682,676,254,682,1377,6656,5779,Camden,,,,,,1943,1410,10327,1432,5405,5656,5808,1685,6222,6512,6712,1931,1410,1991,1860,163,1438,1355,23,8407,1833,10867,CAMDEN COUNTY,9354,823,130,887,862,887,3834,3826,3719,1392,3539,808,870,870,843,121,3403,3499,3500,1288,3242
2139,5429,5494,5494,5505,3929,3929,3914,1557,1565,1565,1515,582,1565,3929,15349,13715,Greene,0,0,0,0,11,3384,2371,20022,3467,12673,13394,13742,3882,14165,14969,15418,3245,2264,3449,2962,872,2397,2033,512,16884,3592,21069,GREENE COUNTY,18372,2542,411,2959,2890,2959,9010,9006,8834,2599,8661,2381,2780,2780,2722,393,8408,8564,8565,2562,8259
13184,27979,28414,28413,28418,12361,12361,12165,6374,15758,15757,15519,6615,15758,12365,66924,62345,Rowan,295,295,295,195,295,3974,3066,133830,19352,58402,61195,62455,20069,62608,65588,67033,3974,3066,4063,3974,1676,3161,3066,1492,110729,25371,142088,ROWAN COUNTY,122048,20777,3596,22519,21992,22519,40451,40431,39622,14797,37857,19408,20999,20998,20533,3486,37596,38281,38295,14374,35928
2573,4375,4409,4409,4409,3681,3681,3660,2284,728,728,715,289,728,3681,9384,8724,Northampton,,,,,,149,71,18570,3798,8285,8589,8752,3956,8857,9207,9417,149,71,179,149,98,96,71,58,16132,5256,19483,NORTHAMPTON COUNTY,17363,1387,341,1540,1519,1540,7698,7695,7539,3517,7321,1314,1445,1445,1430,313,7088,7208,7211,3427,6900
7105,14447,14680,14679,14689,6601,6600,6498,3183,8069,8069,7939,3912,8069,6601,34199,31942,Wilkes,10,10,10,10,19,278,186,64946,10800,30115,31426,31988,11202,32227,33612,34276,278,186,344,278,192,221,186,162,54628,15162,68412,WILKES COUNTY,59783,10173,2152,10812,10719,10812,23120,23109,22615,8858,21776,9655,10277,10277,10194,2051,21046,21479,21490,8587,20274
10025,21872,22284,22282,22316,7841,7839,7771,3879,14431,14431,14089,6146,14431,7842,44961,42884,Lincoln,12,12,12,0,43,379,243,81663,13451,39934,41876,42920,13702,41774,43877,44992,379,243,401,379,242,276,243,201,67981,15456,86111,LINCOLN COUNTY,74647,15274,2359,17351,16787,17351,27240,27231,26711,11101,26121,14373,16322,16322,15778,2339,25855,26319,26322,10911,25318
10152,19604,19881,19880,19895,11272,11271,11142,6547,8609,8609,8462,3605,8609,11272,41075,39034,Caldwell,0,0,0,0,14,328,203,78015,13758,37036,38498,39061,14032,38848,40458,41098,328,203,337,328,189,222,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10771,1543,11736,11514,11735,29025,29012,28616,12300,27749,9918,10742,10742,10559,1487,27736,28089,28097,12121,26915
1864,3605,3679,3679,3679,2400,2400,2359,1264,1279,1279,1246,600,1279,2400,9189,8737,Polk,,,,,,143,100,19940,4023,8274,8605,8771,4159,8682,9039,9251,143,100,199,143,109,129,100,88,17478,6644,20724,POLK COUNTY,18752,1705,770,1860,1814,1860,7192,7186,7082,3280,6834,1635,1785,1785,1740,760,6765,6852,6857,3175,6539
8357,17167,17426,17425,17439,9057,9056,8901,4490,8336,8336,8233,3834,8336,9059,37750,35926,Surry,33,33,33,33,44,314,226,67979,12276,33788,35358,35951,12602,35420,37081,37825,314,226,365,314,223,233,226,183,56811,14964,71783,SURRY COUNTY,62223,11321,2346,12011,11915,12010,25449,25426,24852,10033,23785,10652,11296,11294,11230,2256,23902,24406,24422,9837,22910
6511,10784,10889,10888,10906,7908,7907,7827,4803,2981,2981,2957,1708,2981,7913,22008,21017,Macon,0,0,0,0,12,449,353,34121,9117,20049,20727,21094,9325,20944,21687,22093,449,353,522,449,262,422,353,238,29260,10350,35858,MACON COUNTY,31614,2987,875,3136,3101,3136,18435,18423,18137,8188,17508,2804,2945,2945,2922,866,17452,17719,17727,8013,16892
1952,3017,3042,3042,3042,2533,2533,2509,1667,509,509,508,285,509,2533,5459,5160,Clay,,,,,,98,41,10740,2595,4986,5101,5254,2666,5262,5389,5600,98,41,237,98,38,134,41,23,9352,3581,11231,CLAY COUNTY,10050,1038,336,1044,1042,1043,4319,4318,4249,2292,4126,983,989,988,987,327,4073,4131,4131,2245,3962
4527,8856,8988,8988,9006,4217,4217,4156,2320,4771,4771,4700,2207,4771,4218,19506,18603,Yadkin,0,0,0,0,17,159,102,35700,6438,17540,18284,18630,6568,18348,19167,19537,159,102,182,159,110,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,5050,874,5506,5426,5506,13849,13841,13582,5584,13139,4803,5229,5229,5149,896,13033,13272,13279,5455,12635
20647,48269,49464,49452,49472,44838,44826,43706,18297,4626,4626,4563,2350,4626,44846,114603,105282,Out of State,,,,,,,,,39005,99740,102555,105337,41451,108244,111419,114680,,,,,,,,,,,,OUT OF STATE,,713,125,743,732,743,113937,113860,110687,41326,107531,898,983,983,946,193,101609,104299,104354,38812,98842
12826,30020,30619,30615,30624,9572,9570,9385,4424,20761,20759,20349,8311,20761,9576,133728,120952,Onslow,286,286,286,91,287,62503,53985,180787,19021,113305,118678,121005,20220,124809,130889,133796,61921,53659,62553,59987,2848,54014,52072,2038,149343,19026,197938,ONSLOW COUNTY,162055,27072,3192,31041,29795,31041,40202,40184,39173,14180,37750,25251,28877,28875,27812,3068,37207,38092,38114,13915,35982
4728,9696,9822,9822,9841,6473,6473,6413,3209,3324,3324,3258,1505,3324,6474,23315,21511,Richmond,25,25,25,14,43,411,269,42075,7050,20298,21187,21587,7231,21910,22920,23387,411,269,470,411,153,338,269,136,34516,8183,44829,RICHMOND COUNTY,38043,4956,736,5521,5432,5521,17396,17383,17077,6342,16543,4584,5106,5106,5032,700,15886,16136,16143,6214,15445
39774,102197,105283,105274,105362,60963,60955,59185,24276,44150,44149,42842,15412,44150,60991,180542,172288,Buncombe,170,170,170,86,221,6897,4230,248550,48303,157532,166229,172424,49527,164784,174012,180713,6885,4230,6974,6828,2697,4296,4196,2052,213777,53494,261191,BUNCOMBE COUNTY,230148,40406,8201,45092,43601,45081,128647,128564,123526,38629,117550,39917,44651,44649,43114,8466,118885,123409,123477,37785,113419
21086,66102,69412,69405,69437,22048,22042,21165,7153,47237,47236,44810,13866,47238,22057,138374,132889,Union,127,127,127,67,142,1276,665,226508,27150,115696,127096,133015,27683,120222,132082,138505,1276,665,1334,1234,592,743,646,413,176616,31234,239859,UNION COUNTY,202043,43204,4737,54053,50463,54041,83118,83057,80343,22354,75784,41835,52453,52447,48975,4795,77456,79777,79819,21942,73215
18526,58599,61013,61005,61026,22531,22527,21752,7649,38244,38240,36609,10770,38246,22533,127919,120673,Cabarrus,238,238,238,107,247,3985,2423,202607,25032,105500,114854,120761,25858,111662,121525,128052,3964,2423,4057,3860,1201,2474,2349,887,161462,29064,216453,CABARRUS COUNTY,181104,40346,4673,48575,45707,48565,75420,75369,71854,19984,67456,39011,47086,47082,44328,4652,68103,71168,71201,19493,64140
1919,3179,3202,3202,3213,2054,2054,2038,1314,1148,1148,1141,605,1148,2055,6467,5893,Washington,0,0,0,0,10,60,28,10985,2451,5553,5803,5913,2686,6103,6365,6479,60,28,61,60,37,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1769,501,1832,1829,1832,4586,4575,4476,2148,4274,1582,1649,1649,1643,433,4132,4216,4226,2002,3943
9910,24358,24949,24947,24970,11670,11669,11451,5458,13165,13164,12793,4412,13166,11671,63972,58499,Harnett,114,114,114,40,133,7444,5193,126086,13804,52614,56664,58567,14489,57238,61752,64098,7171,5051,7533,6331,919,5241,4346,605,100990,17458,135976,HARNETT COUNTY,112079,17899,2071,20792,19870,20790,35773,35738,34711,11499,33008,16944,19583,19582,18757,2018,32856,33724,33743,11181,31324
9998,20963,21342,21337,21353,11254,11249,11061,5435,10088,10088,9902,4563,10088,11254,44257,41977,Burke,0,0,0,0,11,687,393,86176,13445,39279,41272,42066,13803,41372,43464,44358,687,393,764,687,337,468,393,262,73860,18720,90485,BURKE COUNTY,79893,10553,1795,11668,11427,11659,31926,31911,31350,11671,30132,9797,10823,10823,10643,1715,30236,30761,30775,11468,29089
7054,19118,19546,19546,19578,9620,9620,9392,3908,8328,8328,8128,2928,8328,9622,39988,37644,Granville,1598,1598,1598,218,1628,5207,4556,57336,8934,34718,36674,37720,9138,36739,38868,40094,5207,4556,5293,5207,593,4613,4556,525,48058,10674,60443,GRANVILLE COUNTY,52711,9566,1276,10825,10485,10822,23976,23959,23176,7269,21966,9208,10387,10384,10063,1340,22055,22704,22720,7069,20954
22105,53516,54705,54700,54733,24248,24243,23878,10911,30242,30242,29423,11065,30242,24260,120340,112397,Gaston,215,215,215,129,231,1852,1092,211171,31303,103701,109465,112492,32568,110760,117003,120459,1852,1092,1908,1823,945,1139,1068,674,174276,36651,224529,GASTON COUNTY,191721,37326,5601,42684,41266,42682,75867,75806,73885,26022,71611,35271,40318,40318,39009,5470,69364,70987,71035,25159,67362
5829,11391,11558,11558,11573,7795,7795,7724,4163,3712,3712,3616,1637,3712,7796,26628,24620,Edgecombe,51,51,51,29,65,809,472,48532,8146,23047,24176,24667,8521,24847,26081,26697,809,472,870,794,381,515,451,217,39904,10509,51472,EDGECOMBE COUNTY,43948,6531,1196,7425,7228,7424,18402,18395,18044,6944,17522,6095,6911,6911,6751,1149,16953,17237,17241,6780,16501
6655,17800,18388,18387,18389,12747,12746,12244,4764,5641,5641,5556,1891,5641,12748,33352,31396,Watauga,,,,,,133,55,54308,7735,29116,30388,31465,8135,31105,32292,33472,133,55,218,133,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4582,686,4780,4758,4780,28474,28439,27401,7375,26390,4235,4415,4415,4397,654,25936,26926,26959,7026,24826
3075,8374,8544,8542,8563,4536,4534,4467,1974,3853,3853,3752,1073,3853,4538,26528,23049,Hoke,155,155,155,28,172,6441,4512,50664,4377,20580,22260,23102,4672,23590,25566,26617,6288,4427,6510,5735,561,4544,3977,418,40282,5854,55234,HOKE COUNTY,44624,6007,624,7003,6730,7003,13104,13084,12548,3487,11848,5737,6631,6631,6396,598,11437,11906,11927,3361,10866
2370,4844,4891,4891,4891,3597,3597,3566,1770,1294,1294,1278,600,1294,3597,10926,10144,Bertie,,,,,,62,25,18126,3655,9654,10021,10183,3871,10370,10773,10988,62,25,119,62,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1904,368,2100,2056,2100,8769,8764,8655,3484,8404,1784,1949,1949,1917,347,8079,8170,8173,3293,7845
5753,12298,12478,12478,12488,6369,6369,6281,2874,6082,6082,5990,2866,6082,6369,23456,22361,Person,27,27,27,13,37,415,290,37405,7284,20797,21838,22380,7404,21744,22848,23470,415,290,415,415,211,298,290,184,31361,7938,39490,PERSON COUNTY,34239,5609,1136,6149,5978,6149,16906,16892,16455,6057,15720,5294,5795,5795,5632,1116,15916,16276,16287,5984,15213
7797,13653,13779,13779,13779,9234,9234,9173,5353,4475,4475,4410,2395,4475,9234,27269,25701,Beaufort,70,70,70,49,70,602,339,44735,10454,24439,25367,25814,10886,25848,26887,27330,602,339,652,602,352,445,339,226,37669,11538,46994,BEAUFORT COUNTY,41131,4967,963,5630,5534,5630,21048,21037,20751,9571,20279,4646,5225,5225,5143,930,19885,20137,20144,9298,19454
5429,11871,12232,12232,12249,6702,6702,6589,3162,4432,4432,4312,1977,4432,6708,25392,23438,Jackson,1098,1098,970,290,1109,4091,3036,42001,6968,21596,22685,23490,7210,23314,24497,25504,3754,2755,4186,3369,667,3071,2425,560,36721,8759,43938,JACKSON COUNTY,39175,3364,580,3765,3700,3765,17553,17536,17043,5963,16581,3125,3508,3508,3450,564,16480,16894,16911,5844,16046
19350,42417,43433,43430,43452,13452,13450,13072,6579,29950,29949,29314,12751,29950,13456,90302,86393,Catawba,31,31,31,20,46,1073,635,150636,27113,79678,84364,86478,27622,83136,88061,90378,1073,635,1126,1052,458,702,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29434,4426,32817,31885,32815,56435,56414,55103,22738,52650,27856,31079,31078,30206,4325,53523,54680,54697,22437,51199
124024,462446,485689,485624,485808,181166,181110,170107,47593,303912,303903,291728,76204,303932,181253,849062,817114,Wake,611,611,611,227,623,11492,7619,1044525,139737,707869,770442,817433,142696,734939,799664,849667,11472,7619,11569,11332,3422,7655,7522,2808,849055,133864,1111761,WAKE COUNTY,941934,235163,23011,281101,264346,281048,556997,556522,523846,116263,488444,231077,275755,275734,259558,23462,503265,533761,534023,113467,469270
11810,23743,24160,24160,24200,12853,12853,12681,6496,11307,11307,11062,5314,11307,12854,52523,49449,Cleveland,0,0,0,0,39,620,371,92365,16341,46004,48499,49533,16803,48768,51453,52597,620,371,685,620,345,448,371,286,76504,18575,97947,CLEVELAND COUNTY,84044,14354,2642,15782,15627,15782,36130,36121,35206,13816,33794,13280,14598,14598,14465,2553,33663,34480,34487,13502,32353
6813,14582,14843,14841,14869,8712,8712,8574,4157,6105,6103,5982,2644,6105,8714,35577,32897,Sampson,26,26,26,12,50,597,355,59389,9351,30712,32342,32971,9677,33097,34899,35638,597,355,643,597,266,420,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8209,1344,9040,8849,9040,25955,25940,25453,8067,24291,7773,8549,8549,8383,1303,23604,23993,24002,7844,22584
5046,10616,10725,10725,10739,6913,6913,6888,3187,3775,3775,3691,1843,3775,6913,25491,23790,Columbus,37,37,37,16,51,381,279,52603,7412,22312,23430,23856,7709,23816,25031,25580,381,279,457,381,231,331,279,202,44013,11419,55508,COLUMBUS COUNTY,48224,6197,1223,7296,7091,7296,17827,17814,17559,6255,17238,5762,6822,6820,6650,1149,16501,16691,16703,6061,16271
2832,5749,5812,5812,5814,4625,4625,4578,2333,1187,1187,1171,499,1187,4627,11412,10677,Caswell,,,,,,146,71,21496,4084,10194,10516,10712,4289,10867,11223,11488,146,71,212,146,70,99,71,60,18383,5005,22604,CASWELL COUNTY,19944,1656,399,1767,1745,1767,9509,9499,9332,3820,9065,1404,1505,1505,1481,285,8964,9101,9108,3739,8719
2869,5198,5287,5287,5287,4790,4790,4733,2673,497,497,465,196,497,4790,9619,9112,Yancey,,,,,,135,107,17212,3815,8669,8973,9140,3935,9116,9451,9663,135,107,177,135,117,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,935,158,1094,1091,1094,8392,8390,8225,3660,8046,863,1013,1013,1011,157,7855,7992,7993,3551,7699
6884,15830,16226,16226,16262,7289,7289,7096,3463,8886,8886,8683,3407,8886,7291,36483,34047,Lee,51,51,51,14,85,678,457,57893,9318,30929,33042,34080,9595,32960,35289,36522,678,457,696,678,259,479,457,217,47136,10404,61779,LEE COUNTY,52144,10485,1433,12143,11783,12142,23683,23663,22828,7903,21797,10145,11671,11670,11352,1426,21233,21920,21930,7675,20327
