Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
84602,84628,82772,,95163,33251,Out of State,,,,,95132,33251,,,,95163,84602,,,,,,37273,92953,92953,,37273,,,,84628,82772,,,95132,
21948,34861,33065,4142,23060,8873,Granville,511,4421,8553,1120,23051,7242,7952,60443,4142,36984,34838,1068,4464,9460,10674,9457,7439,21958,34932,48058,9050,4157,52711,8748,21954,20971,4421,8750,36929,543
65354,98928,94050,850,70152,29566,Gaston,652,1283,32494,4545,70120,24369,29276,224529,850,107715,98883,4765,1306,36257,36651,36257,25147,68345,102122,174276,30727,871,191721,32679,65378,63924,1283,32679,107660,815
16259,21890,21021,290,17577,8032,Edgecombe,201,390,5374,943,17571,6888,4782,51472,290,23980,21883,1012,402,6001,10509,6001,7094,17172,22936,39904,8344,295,43948,5334,16261,15949,390,5334,23962,238
25526,29364,28181,54,27279,7454,Watauga,54,87,3942,540,27257,6860,3595,56177,54,31520,29332,559,122,4119,9229,4119,7222,26318,30347,49022,7851,66,51530,3752,25546,24532,87,3752,31463,70
10582,16405,15349,769,11822,3902,Hoke,223,1071,4899,473,11807,3206,4453,55234,769,18479,16387,496,1096,5561,5854,5561,3351,11213,17183,40282,4084,774,44624,5036,10595,10127,1071,5036,18439,237
7616,9132,8808,15,8448,3465,Bertie,15,34,1545,292,8445,3158,1383,18947,15,10166,9118,315,42,1676,4479,1676,3399,8213,9792,15647,3733,28,16854,1487,7617,7410,34,1487,10155,19
15118,19991,19092,283,15850,6824,Person,180,378,4798,923,15842,5721,4301,39490,283,21337,19978,958,378,5109,7938,5108,5816,15162,20338,31361,6973,290,34239,4577,15124,14508,378,4577,21328,199
18762,23183,22404,275,19968,9918,Beaufort,224,380,4177,742,19959,8952,3683,46994,275,25086,23154,789,395,4723,11538,4723,9260,19567,24124,37669,10318,298,41131,4117,18768,18446,380,4117,25062,269
51419,76869,72592,511,53449,25539,Catawba,349,690,25007,3297,53435,21893,22771,159551,511,81547,76835,3503,716,27382,29156,27381,22251,51135,76832,124631,26135,532,137151,24905,51431,49310,690,24906,81506,381
16089,21324,20342,2033,16778,6685,Jackson,512,2945,2909,433,16769,5740,2612,43938,2289,23013,21288,473,3013,3222,8759,3222,5872,16324,21841,36721,6921,2318,39175,2910,16096,15697,2608,2910,22936,576
489316,727400,667329,6036,513339,132826,Wake,2706,8331,211205,19350,513064,110770,204598,1111761,6036,761866,727245,19000,8384,240143,133864,240128,115017,478731,698267,849055,137002,6049,941934,231893,489452,456695,8331,231899,761523,2985
30907,43157,41096,368,32894,15145,Cleveland,285,496,12542,2142,32889,12718,10788,97947,368,47204,43136,2260,515,13795,18575,13795,13015,31690,44728,76504,15596,385,84044,11861,30911,29940,496,11861,47180,321
22104,29302,27847,303,24251,8816,Sampson,202,400,7021,1055,24247,7559,6331,63531,303,32301,29283,1109,419,7631,11637,7631,7813,23194,30615,48081,9156,317,53473,6876,22109,21213,400,6876,32278,234
16718,22400,21445,272,17832,7716,Columbus,199,340,5233,951,17824,6566,4642,55508,272,24231,22387,1029,355,6044,11419,6044,6770,17552,23125,44013,8026,278,48224,5397,16725,16531,340,5397,24208,227
8556,9839,9562,69,9033,3915,Caswell,58,91,1454,244,9028,3613,1136,22604,69,10682,9833,350,109,1540,5005,1540,3707,8792,10337,18383,4126,71,19944,1208,8560,8357,91,1208,10659,69
7285,8272,7985,103,7795,3644,Yancey,103,131,788,136,7795,3405,701,18069,103,8918,8244,133,167,956,4744,956,3549,7665,8584,14782,3796,130,15969,856,7286,7181,131,856,8882,114
20623,30471,28677,432,22191,9161,Lee,213,624,9007,1167,22177,7781,8310,61779,432,33042,30443,1195,640,10211,10404,10211,8038,21367,30998,47136,9477,458,52144,9388,20625,19935,624,9388,33012,244
7420,9959,9547,10,8135,3690,Hertford,10,25,2500,539,8130,3141,2220,23677,10,11057,9943,542,50,2872,4836,2872,3340,7993,10518,19299,3894,23,20898,2513,7423,7317,25,2513,11027,12
29852,41631,40040,338,31525,15338,Rockingham,263,471,11923,2362,31514,12713,10752,91010,338,44672,41604,2375,490,12657,18996,12657,13071,30484,42878,72695,15751,356,79246,11414,29861,28950,471,11414,44642,305
407681,621721,576744,4432,438167,116166,Mecklenburg,2024,6971,196368,19368,437888,94774,185141,1110356,4432,667402,621499,19360,7063,222172,127686,222129,98640,414939,618278,852079,120487,4491,937616,209386,407837,387171,6971,209393,666988,2487
25681,36569,35199,500,27138,15122,Carteret,324,557,10442,2113,27133,12685,9490,69473,500,39146,36550,2070,595,11413,17867,11413,13118,26579,37578,57537,15527,517,62070,10369,25683,25209,557,10369,39103,339
3912,7061,6598,1846,4070,2412,Swain,375,2782,1084,182,4069,1855,916,14271,2124,8070,7034,194,2825,1175,2803,1175,1898,3978,7461,11137,2540,2150,12138,998,3913,3836,2399,998,8026,448
7301,8685,8466,61,7846,3323,Avery,50,78,1307,257,7842,3016,1190,17557,61,9381,8677,261,99,1436,4020,1436,3169,7751,9136,14969,3488,65,15935,1315,7305,7215,78,1315,9356,58
15977,22375,21048,296,17389,7313,Vance,189,386,6020,1010,17372,6114,5535,44535,296,24415,22356,1012,398,6628,8487,6627,6327,16442,22848,34092,7552,301,37671,6083,15990,15217,386,6084,24385,213
19859,24108,23144,253,21216,9188,Halifax,190,367,3998,741,21205,8257,3586,50010,253,26008,24088,793,371,4421,10690,4421,8499,20518,24883,39391,9515,262,43237,3976,19870,19305,367,3976,25993,223
20060,25318,24365,523,22027,9901,Rutherford,431,606,4787,1244,22018,8226,4368,67029,523,27829,25294,1298,638,5164,14855,5164,8703,21327,26720,53422,10464,542,58398,4711,20065,19474,606,4711,27788,463
33136,49016,46609,550,35381,15911,Nash,362,762,14641,2716,35369,12833,13584,94298,550,52683,48996,2742,769,16533,17956,16533,13205,34568,49971,73765,16369,563,81106,15310,33143,32475,762,15310,52664,422
10292,13236,12729,80,11065,5143,Ashe,69,107,2738,748,11059,4326,2600,27203,80,14178,13212,688,124,2989,7249,2988,4634,10815,13660,22479,5412,99,24214,2840,10297,10049,107,2840,14154,90
12909,19249,18510,137,13637,7293,Stokes,117,206,6401,1363,13631,5813,5709,45591,137,20790,19208,1486,249,6904,9917,6904,6002,13331,19938,37145,7636,172,40306,6162,12915,12664,206,6162,20741,148
2650,3631,3505,207,2845,1486,Graham,34,321,828,128,2844,1324,696,8441,238,4033,3595,149,347,841,2067,841,1365,2784,3894,6767,1565,272,7414,707,2652,2602,282,707,4006,51
20656,29064,27579,340,21995,9524,Pender,250,499,7913,1175,21986,8099,7145,63060,340,31399,29043,1236,510,8894,11716,8893,8341,21333,29745,49058,9861,354,53967,8047,20663,20094,499,8047,31378,284
35915,53211,50669,5092,37704,18968,Craven,794,7215,12379,2301,37690,15873,11211,102139,5092,58486,53168,2282,7275,13507,20103,13507,16148,35911,55505,80387,19227,5127,87409,12161,35923,34366,7215,12161,58412,797
205303,294916,276423,2293,216745,75374,Guilford,1493,3443,83354,13176,216663,60705,77766,537174,2293,313720,294842,13576,3472,93503,83442,93483,62483,206488,293285,418240,77812,2306,459608,87246,205364,196364,3443,87246,313589,1753
10122,11416,11029,119,10521,4336,Madison,86,174,1080,224,10517,4026,1033,21755,119,11933,11396,239,204,1208,5034,1207,4069,10244,11498,17939,4412,136,19327,1155,10125,9877,174,1155,11898,104
27314,39014,36953,258,28657,14404,Chatham,150,329,11178,2276,28631,11978,10406,74470,258,41257,38986,2187,364,12236,18634,12234,12268,27454,38961,59661,14618,271,65198,11414,27327,26289,329,11416,41194,163
61877,86333,81564,1003,64940,21784,Pitt,504,1424,22956,2660,64905,18620,20711,180742,1003,92338,86285,2810,1442,25956,25045,25955,18873,62627,87007,142466,22278,1025,155511,23405,61903,59850,1424,23405,92284,595
38444,52517,50334,686,40308,21908,Moore,413,875,13295,3019,40301,18476,12187,100880,686,55812,52472,3080,910,14594,24192,14594,19165,39219,53389,79328,22687,728,86466,13342,38447,37461,875,13342,55770,442
147470,210659,197319,1992,158253,55552,Forsyth,1218,2994,58539,9457,158139,44877,55223,382295,1992,226046,210560,9445,3023,64770,62720,64758,46555,149851,211384,295401,57494,2005,325690,61098,147555,140104,2994,61099,225891,1494
51779,85390,80281,1152,54458,24506,Iredell,845,1468,31298,4591,54431,19070,29077,181806,1152,90847,85344,4505,1483,34906,29513,34906,19804,52513,85279,140623,25211,1183,156060,32413,51794,50052,1468,32413,90805,902
14354,17442,16808,207,14777,7619,Transylvania,194,277,2892,995,14775,6430,2762,34385,207,18085,17424,968,290,3018,10809,3018,6546,14233,17402,29099,7740,224,30988,2863,14355,13839,277,2863,18070,226
8631,10655,10276,124,9265,4319,Martin,107,174,1999,420,9260,3792,1770,22440,124,11566,10641,445,183,2118,5372,2118,3935,8948,11121,17917,4503,133,19455,1886,8636,8382,174,1886,11552,123
7678,9869,9503,111,8178,3757,Warren,83,136,2031,444,8171,3230,1870,19731,111,10584,9858,443,146,2260,5173,2260,3315,7947,10114,16200,3848,117,17477,2069,7683,7522,136,2069,10567,90
3407,4334,4150,41,3596,1754,Jones,26,55,944,175,3595,1553,813,9419,41,4685,4324,203,71,1018,2257,1018,1588,3470,4469,7704,1821,51,8314,876,3407,3296,55,876,4668,30
15437,22075,20857,236,16052,7744,Davie,162,323,6277,1482,16043,6100,5827,42846,236,23280,22054,1517,330,6898,9279,6898,6246,15358,21958,33901,7944,251,37262,6381,15443,14794,323,6381,23264,181
70775,185329,175197,68900,75420,36188,Cumberland,5919,89377,42696,5226,75327,25043,38599,335509,70971,212977,185251,5389,89426,48131,40937,48128,25664,71814,201355,252655,37878,71014,277878,43505,70809,67698,86845,43506,212832,6825
18765,21550,20697,333,19988,7698,McDowell,218,459,2814,460,19980,7020,2338,45756,333,23410,21536,549,469,2953,9517,2953,7214,19125,22398,36617,8023,343,39943,2438,18769,18026,459,2438,23392,260
9377,12008,11722,391,9963,6033,Cherokee,175,505,2576,674,9959,5184,2188,28612,391,13113,11966,752,557,2593,8723,2593,5331,9680,12761,23877,6286,430,25640,2198,9380,9143,505,2198,13057,203
5504,6949,6684,,6326,2894,Chowan,,,1465,374,6322,2520,1351,13943,,7898,6948,352,,1572,3521,1572,2850,6112,7577,11164,3202,,12171,1444,5505,5333,,1444,7894,
79592,103352,95454,817,82712,22226,Orange,343,1076,21037,2686,82659,19197,20788,148476,817,107064,103285,2653,1123,23229,21654,23228,19808,76664,98777,119925,22847,856,130842,22876,79620,73849,1076,22876,106963,386
12347,14624,14151,71,13043,5427,Alexander,59,89,2242,260,13038,5108,2006,37497,71,15597,14584,272,132,2422,7667,2422,5261,12708,15039,30040,5598,109,32781,2166,12349,12074,89,2166,15549,65
151214,205052,193222,4529,158617,40748,Durham,1428,5621,47294,5131,158563,34189,44987,321488,4529,216153,204995,5176,5661,51875,43764,51869,35136,150598,203513,255829,41922,4552,275950,49252,151248,143706,5621,49252,216053,1610
48179,61434,58719,959,50342,25076,Henderson,765,1365,11968,3464,50329,20847,11464,117417,959,64509,61406,3460,1371,12796,30961,12796,21270,48236,61569,95451,25600,979,103234,12268,48187,46296,1365,12268,64490,870
13886,17983,17335,0,15714,6233,Pasquotank,0,12,4508,788,15696,5445,3921,39824,0,20452,17961,865,29,4709,6841,4709,5978,15101,19621,31068,6855,14,34029,4075,13894,13414,12,4075,20417,12
5658,6696,6533,66,5944,3261,Pamlico,49,76,975,215,5944,2997,883,12726,66,7094,6684,222,92,1058,3866,1058,3074,5854,6905,10805,3348,78,11540,960,5658,5584,76,960,7078,52
5506,6534,6315,52,5921,2690,Mitchell,52,100,943,215,5920,2423,821,14964,52,7114,6511,231,113,1080,3810,1080,2508,5833,6876,12229,2811,75,13195,953,5506,5442,100,953,7100,72
8638,10393,10096,13,9633,3860,Currituck,13,33,1816,313,9626,3534,1644,27763,13,11590,10375,320,45,1912,4551,1912,3953,9416,11265,21675,4292,28,23787,1724,8641,8439,33,1724,11571,19
61123,83381,81083,1485,64055,41510,Brunswick,1133,1808,20778,5875,64044,34502,19514,142820,1485,88050,83358,5644,1836,22159,46605,22158,35703,62850,85436,121795,42589,1501,129086,20750,61129,60084,1808,20751,88010,1242
50258,71816,68375,926,53846,23764,Davidson,695,1216,21226,3847,53820,19222,19239,167609,926,77816,71770,3918,1245,22725,31089,22723,19735,51430,73872,131285,24432,959,144432,20586,50271,48210,1216,20586,77759,779
21620,33503,31572,384,22700,9894,Franklin,246,504,11022,1721,22692,7927,10294,69685,384,35571,33471,1706,523,12348,11935,12347,8098,21872,33398,54524,10079,410,59978,11467,21626,20894,504,11467,35543,275
20225,24840,23797,0,21021,8991,Dare,0,10,4694,480,21014,8511,4226,37009,0,26129,24817,501,23,5085,8201,5085,8706,20273,24977,30088,9217,17,32745,4592,20231,19571,10,4592,26109,10
11012,14723,14037,151,11909,5495,Bladen,90,176,3548,559,11906,4846,3217,32722,151,16022,14695,602,216,3897,7459,3897,5034,11496,15220,26077,5734,177,28574,3532,11014,10669,176,3532,15979,98
92068,135211,127999,1233,96760,39351,New Hanover,852,1799,39890,5333,96741,33166,37619,234473,1233,142961,135177,5431,1816,44385,43147,44366,33998,93290,134979,191812,40420,1254,206724,41876,92080,89147,1799,41877,142906,991
7744,9924,9570,95,8287,3549,Anson,69,119,2152,321,8287,3159,1813,24446,95,10878,9920,371,128,2463,4730,2463,3249,8182,10453,19608,3697,99,21306,2081,7744,7662,119,2081,10869,77
