"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8721.0,7,872.0,27006,1297
11183.0,3,1118.0,27865,224
9756.0,8,976.0,28119,296
9811.0,45,981.0,27021,1764
12135.0,33,1213.0,28621,1262
9808.0,3,981.0,27846,301
9128.0,20,913.0,27962,679
6523.0,3,652.0,28768,515
5782.0,6,578.0,27539,1536
9627.0,6,963.0,27596,1796
6434.0,28,643.0,27712,1419
6702.0,22,670.0,28739,1474
6645.0,32,664.0,28786,1451
,0,,28561,0
9976.0,1,998.0,27009,293
5767.0,1,577.0,28772,112
11548.0,17,1155.0,28023,1714
10763.0,2,1076.0,27875,55
12769.0,100,1277.0,28601,6365
10505.0,40,1051.0,28262,4589
9208.0,35,921.0,27292,3818
6972.0,3,697.0,27242,186
11552.0,84,1155.0,28054,4642
6381.0,6,638.0,27850,473
10203.0,10,1020.0,28073,572
0.0,0,0.0,28629,0
10280.0,3,1028.0,27840,55
9536.0,15,954.0,28574,1688
10149.0,53,1015.0,28472,2030
5103.0,3,510.0,28785,424
,0,,27969,0
10308.0,4,1031.0,28318,472
9367.0,3,937.0,28523,213
9441.0,46,944.0,27604,4498
8833.0,30,883.0,28173,5639
7957.0,3,796.0,27883,347
7549.0,38,755.0,27612,2960
8612.0,37,861.0,28501,1680
5075.0,0,507.0,27941,34
9432.0,45,943.0,28562,3585
13470.0,44,1347.0,28658,3483
8690.0,60,869.0,27262,2152
9625.0,4,962.0,27544,413
11336.0,0,1134.0,28347,207
5422.0,20,542.0,28801,910
9923.0,11,992.0,28572,633
9334.0,1,933.0,28395,248
7026.0,18,703.0,27403,1495
8573.0,28,857.0,27332,2876
5000.0,24,500.0,27513,2450
10155.0,22,1016.0,27932,1284
7337.0,0,734.0,27343,135
10465.0,72,1047.0,27886,2260
8505.0,6,851.0,28391,453
20543.0,0,2054.0,27411,174
8546.0,3,855.0,28429,730
7389.0,12,739.0,28420,378
9554.0,11,955.0,28518,841
11896.0,29,1190.0,28630,2423
7174.0,43,717.0,28716,1338
10928.0,53,1093.0,28146,3320
7116.0,6,712.0,28751,266
9904.0,9,990.0,28128,802
0.0,0,0.0,28672,0
7616.0,10,762.0,28722,522
9115.0,7,911.0,28439,140
5432.0,0,543.0,27842,78
8897.0,0,890.0,28649,92
9583.0,2,958.0,27042,69
11801.0,62,1180.0,28215,7111
0.0,0,0.0,27821,0
7256.0,8,726.0,27408,1263
6637.0,3,664.0,27806,162
8299.0,14,830.0,27409,1490
0.0,0,0.0,28587,0
8021.0,4,802.0,27808,199
0.0,0,0.0,27881,0
8888.0,17,889.0,28403,3728
9684.0,7,968.0,27013,629
8604.0,32,860.0,27104,2528
6953.0,0,695.0,28611,68
9629.0,52,963.0,28269,7844
7762.0,4,776.0,27050,317
10536.0,0,1054.0,28444,240
9153.0,5,915.0,28673,606
8215.0,6,821.0,27810,347
0.0,0,0.0,27157,0
12847.0,10,1285.0,28366,662
24441.0,37,2444.0,27509,1695
9056.0,13,906.0,27239,872
8061.0,7,806.0,28544,452
2757.0,0,276.0,27964,18
7363.0,16,736.0,28409,2575
6291.0,19,629.0,27278,1710
4909.0,0,491.0,27979,89
11161.0,20,1116.0,28217,3446
10977.0,5,1098.0,28369,246
0.0,0,0.0,28735,0
10020.0,52,1002.0,27330,3961
11583.0,78,1158.0,28043,2487
11306.0,7,1131.0,28638,1420
5050.0,17,505.0,27516,2228
8213.0,3,821.0,27608,953
12883.0,56,1288.0,28328,3472
8913.0,2,891.0,27047,114
10248.0,37,1025.0,27537,2595
9653.0,25,965.0,27401,1952
7703.0,9,770.0,27040,1013
9077.0,53,908.0,28078,5998
7765.0,1,776.0,27541,314
3259.0,0,326.0,27966,48
11464.0,14,1146.0,27017,1089
10472.0,63,1047.0,27360,5061
12294.0,66,1229.0,28086,3318
8908.0,0,891.0,28622,235
12412.0,6,1241.0,28203,2367
4494.0,0,449.0,28449,88
7283.0,2,728.0,27849,108
7711.0,7,771.0,27601,936
11492.0,27,1149.0,28340,1234
5703.0,14,570.0,28462,816
11304.0,6,1130.0,27020,690
9316.0,6,932.0,28508,278
11986.0,47,1199.0,28213,5434
8045.0,22,805.0,28311,2900
9679.0,9,968.0,28124,679
10973.0,55,1097.0,28677,3908
13060.0,17,1306.0,27869,283
9080.0,50,908.0,27405,4768
4405.0,0,440.0,27927,27
9066.0,11,907.0,27214,1065
7827.0,1,783.0,28428,559
9050.0,69,905.0,27407,4510
10540.0,6,1054.0,28344,402
9675.0,22,967.0,27379,586
5455.0,0,545.0,27974,75
8311.0,8,831.0,27350,624
7151.0,14,715.0,28390,1680
12714.0,22,1271.0,28360,1900
5227.0,19,523.0,27518,1190
6663.0,2,666.0,27814,120
6452.0,3,645.0,27935,108
10316.0,3,1032.0,28430,212
4255.0,0,426.0,27965,26
7747.0,7,775.0,28326,1734
9082.0,6,908.0,28305,455
9103.0,2,910.0,28423,208
