At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42264,138733,141811,141811,141820,41489,41489,40206,16955,100322,100322,98527,25309,100323,41497,243596,231219,Missing,,,,,,41502,48649,,44244,211534,223320,232837,49776,221564,234135,245481,41487,48649,43274,41343,9966,50021,48551,9818,,,,MISSING COUNTY,,86177,7493,97896,93130,97880,104311,104214,99518,32317,94044,84905,96270,96267,92103,8158,82568,86303,86546,26268,78078
8925,18610,18886,18886,18897,12603,12603,12486,6680,6238,6238,6079,2229,6238,12608,45119,42249,Wilson,45,45,45,16,51,529,345,76972,12851,39228,41419,42307,13191,41594,44020,45184,529,345,575,529,270,386,345,222,63224,15337,81801,WILSON COUNTY,69710,11862,1854,13656,13186,13653,30953,30937,30305,11067,29203,11025,12579,12577,12234,1827,28840,29327,29342,10802,27858
448,848,849,849,849,773,773,772,419,76,76,76,29,76,773,2045,1947,Tyrrell,,,,,,,,3827,672,1827,1913,1948,686,1912,2006,2047,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,167,37,177,175,177,1870,1868,1831,649,1745,142,147,147,147,37,1766,1800,1801,635,1685
10558,22842,23099,23099,23118,11587,11587,11470,5302,11459,11459,11319,5223,11459,11589,64538,59232,Wayne,53,53,53,33,70,6528,5147,115046,15907,55446,58225,59298,16595,60075,63203,64615,6487,5120,6568,6381,898,5184,5032,655,94031,20802,123131,WAYNE COUNTY,103693,17411,3172,20047,19333,20046,38000,37964,37383,12525,36283,16282,18556,18552,17998,3065,35107,35533,35558,12187,34132
2479,4784,4805,4805,4805,2508,2508,2503,1318,2297,2297,2281,1161,2297,2508,12396,11638,Montgomery,,,,,,169,138,25757,4399,11202,11553,11684,4537,11896,12284,12491,169,138,261,169,105,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2789,522,2988,2948,2988,9242,9239,9167,3910,8938,2607,2788,2788,2756,492,8659,8712,8713,3812,8457
6827,13399,13518,13518,13528,8054,8054,8016,4221,5416,5416,5335,2580,5417,8055,32448,30247,Lenoir,48,48,48,26,56,419,277,52801,10307,28534,29839,30281,10559,30449,31884,32468,419,277,435,419,238,308,277,196,43423,11303,55949,LENOIR COUNTY,47933,9149,1713,10420,10106,10420,21613,21609,21359,8608,20881,8560,9716,9716,9468,1677,20094,20254,20257,8434,19697
3314,7047,7117,7117,7128,4412,4412,4398,2088,2705,2705,2649,1226,2705,4412,18223,16841,Scotland,0,0,0,0,11,219,168,32530,5819,16006,16679,16881,6054,17226,17989,18271,219,168,263,219,126,208,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4523,929,5167,5034,5167,12841,12837,12736,4999,12484,4126,4678,4678,4584,852,11927,11995,11995,4868,11712
17436,43476,44312,44312,44327,21251,21251,20836,9124,23010,23010,22589,8296,23010,21253,104116,98613,Alamance,51,51,51,16,64,1787,1134,159560,26306,90300,95798,98690,27136,94779,100701,104202,1787,1134,1844,1771,798,1194,1123,655,132145,29035,169509,ALAMANCE COUNTY,145046,24525,4459,27405,26371,27403,74953,74926,72543,21879,68483,22979,25568,25568,24733,4151,69931,71911,71928,21500,66198
869,1855,1875,1875,1875,1299,1299,1283,660,576,576,572,209,576,1299,6498,5619,Camden,,,,,,1841,1331,10327,1402,5278,5521,5655,1627,6086,6368,6547,1831,1331,1883,1764,117,1365,1276,11,8407,1833,10867,CAMDEN COUNTY,9354,799,129,862,838,862,3802,3795,3699,1381,3523,778,831,831,810,117,3380,3457,3459,1274,3224
1953,4849,4898,4898,4898,3551,3551,3542,1469,1347,1347,1307,484,1347,3551,15072,13301,Greene,,,,,,3304,2278,20022,3391,12347,13036,13328,3800,13935,14715,15142,3179,2188,3370,2906,846,2304,1967,496,16884,3592,21069,GREENE COUNTY,18372,2480,395,2890,2824,2890,8882,8878,8712,2559,8549,2289,2665,2665,2620,375,8228,8358,8359,2520,8091
11533,24349,24651,24651,24663,11177,11177,11044,5980,13324,13324,13155,5447,13324,11179,66027,61284,Rowan,150,150,150,106,160,3875,3034,133830,19304,57597,60304,61381,19955,61821,64801,66133,3875,3034,3961,3875,1649,3114,3034,1483,110729,25371,142088,ROWAN COUNTY,122048,20270,3488,21960,21474,21960,40212,40192,39452,14818,37676,18714,20195,20193,19786,3362,37484,38057,38072,14459,35849
2396,4023,4051,4051,4051,3446,3446,3427,2155,605,605,596,241,605,3446,9409,8707,Northampton,,,,,,144,70,18570,3828,8309,8602,8723,3983,8898,9249,9439,144,70,171,144,94,83,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1361,335,1516,1497,1516,7752,7749,7608,3554,7393,1274,1399,1399,1389,308,7143,7238,7241,3463,6965
6320,12787,12946,12946,12957,5954,5954,5878,2971,6992,6992,6909,3349,6992,5954,33814,31465,Wilkes,0,0,0,0,11,247,184,64946,10704,29725,31011,31508,11102,31883,33257,33900,247,184,322,247,183,218,184,160,54628,15162,68412,WILKES COUNTY,59783,9970,2109,10598,10511,10598,22980,22969,22499,8810,21666,9398,9991,9991,9923,1984,20904,21290,21299,8560,20143
8667,19400,19738,19738,19765,7090,7090,7049,3525,12648,12648,12351,5142,12648,7092,44540,42243,Lincoln,0,0,0,0,25,376,240,81663,13199,39428,41341,42279,13450,41386,43507,44569,376,240,397,376,240,273,240,199,67981,15456,86111,LINCOLN COUNTY,74647,14985,2261,17066,16515,17066,27106,27098,26616,10949,26025,13994,15883,15883,15383,2231,25718,26120,26123,10769,25194
9193,17738,17957,17957,17968,10582,10582,10473,6208,7375,7375,7265,2985,7375,10582,40596,38448,Caldwell,0,0,0,0,11,322,202,78015,13587,36554,37991,38473,13881,38428,40023,40618,322,202,331,322,186,219,202,149,65842,16769,82178,CALDWELL COUNTY,71809,10536,1486,11470,11262,11470,28817,28804,28439,12209,27570,9623,10408,10408,10243,1415,27546,27838,27846,12023,26729
1768,3383,3438,3438,3438,2325,2325,2291,1250,1113,1113,1092,518,1113,2325,9274,8813,Polk,,,,,,128,100,19940,4107,8362,8691,8835,4232,8771,9129,9332,128,100,182,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1678,763,1830,1787,1830,7320,7316,7214,3371,6965,1601,1748,1748,1706,750,6885,6965,6969,3269,6661
7493,15552,15749,15749,15761,8572,8572,8443,4285,7166,7166,7098,3197,7166,8574,37779,35717,Surry,11,11,11,11,21,301,222,67979,12223,33625,35198,35741,12590,35444,37141,37848,301,222,345,301,214,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11207,2327,11884,11796,11883,25619,25595,25044,10049,23936,10381,10995,10994,10940,2184,24036,24501,24517,9860,23022
6067,9985,10069,10069,10083,7529,7529,7468,4647,2540,2540,2517,1420,2540,7531,21945,20855,Macon,0,0,0,0,12,446,352,34121,9037,19906,20590,20920,9267,20883,21638,22027,446,352,518,446,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2962,869,3104,3077,3104,18405,18395,18115,8136,17475,2731,2871,2871,2851,837,17387,17632,17639,7962,16823
1818,2814,2837,2837,2837,2400,2400,2379,1580,437,437,435,238,437,2400,5406,5115,Clay,,,,,,82,39,10740,2564,4947,5058,5204,2618,5211,5336,5547,82,39,223,82,25,128,39,23,9352,3581,11231,CLAY COUNTY,10050,1020,325,1024,1023,1024,4300,4300,4231,2268,4109,977,981,981,980,323,4039,4095,4095,2218,3931
4068,7914,8018,8018,8018,3905,3905,3856,2178,4113,4113,4058,1890,4113,3905,19279,18293,Yadkin,,,,,,150,102,35700,6348,17280,18020,18320,6484,18146,18963,19310,150,102,173,150,106,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,4945,857,5395,5320,5395,13742,13734,13493,5521,13051,4623,5034,5034,4962,866,12956,13157,13164,5395,12555
15527,38452,39396,39396,39404,39396,39396,38452,15527,,,,,,39404,111329,101696,Out of State,,,,,,,,,37687,96633,99263,101750,40092,105222,108254,111402,,,,,,,,,,,,OUT OF STATE,,,,,,,111402,111329,108254,40092,105222,,,,,,99263,101696,101750,37687,96633
10991,25677,26117,26117,26119,8538,8538,8400,4040,17381,17381,17079,6890,17381,8540,131505,117877,Onslow,198,198,198,61,198,61712,52821,180787,18658,110822,115997,117922,19810,122936,128894,131560,61228,52596,61748,59342,2746,52842,51073,1986,149343,19026,197938,ONSLOW COUNTY,162055,26376,3095,30236,29052,30236,39576,39557,38614,13969,37218,24314,27686,27684,26785,2953,36616,37372,37394,13719,35435
4295,8615,8703,8703,8720,5863,5863,5830,2991,2840,2840,2785,1304,2840,5864,23013,21090,Richmond,0,0,0,0,16,379,263,42075,6935,19928,20814,21163,7122,21620,22644,23097,379,263,449,379,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4830,716,5408,5328,5408,17240,17226,16937,6260,16411,4405,4922,4922,4865,676,15686,15905,15912,6128,15260
35475,93225,95774,95774,95843,57570,57570,56061,23349,38048,38048,37008,12045,38049,57589,179461,171011,Buncombe,156,156,156,81,205,6594,4200,248550,48130,156695,165368,171137,49076,163847,173123,179625,6582,4200,6672,6528,2547,4259,4167,2046,213777,53494,261191,BUNCOMBE COUNTY,230148,39960,8139,44601,43167,44593,128352,128274,123374,38390,117359,39273,43849,43848,42442,8329,118726,122963,123029,37755,113255
18397,59179,61683,61683,61699,20220,20220,19510,6534,41387,41387,39593,11814,41388,20231,136922,130677,Union,76,76,76,49,80,1219,656,226508,26822,114137,125502,130793,27389,118941,130836,137054,1219,656,1275,1178,568,732,637,412,176616,31234,239859,UNION COUNTY,202043,42201,4576,52885,49418,52870,82894,82833,80199,22245,75562,40548,50646,50645,47593,4593,77253,79376,79415,21817,72952
15898,51515,53296,53296,53342,20114,20114,19566,6835,33073,33073,31840,9019,33075,20118,126055,118095,Cabarrus,109,109,109,44,149,3807,2368,202607,24819,103949,113072,118176,25629,110299,120027,126185,3790,2368,3878,3694,1126,2415,2302,880,161462,29064,216453,CABARRUS COUNTY,181104,39413,4547,47458,44712,47447,74849,74801,71525,19956,67192,37846,45491,45487,43052,4480,67652,70240,70270,19459,63801
1752,2894,2911,2911,2912,1927,1927,1916,1254,984,984,978,498,984,1928,6382,5779,Washington,,,,,,55,28,10985,2405,5464,5705,5799,2634,6029,6289,6394,55,28,56,55,33,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1741,481,1805,1802,1805,4533,4522,4432,2120,4233,1550,1618,1618,1612,411,4065,4133,4143,1978,3886
8920,21700,22120,22120,22167,10831,10831,10684,5203,11269,11269,10996,3717,11270,10833,63152,57182,Harnett,20,20,20,0,64,7182,4934,126086,13720,51841,55782,57248,14396,56654,61143,63257,6962,4853,7251,6124,874,4980,4184,584,100990,17458,135976,HARNETT COUNTY,112079,17515,2028,20322,19461,20321,35684,35649,34720,11494,33015,16358,18768,18767,18117,1953,32812,33481,33500,11183,31299
9023,18772,19035,19035,19036,10467,10467,10348,5226,8568,8568,8424,3797,8568,10468,43649,41066,Burke,,,,,,665,384,86176,13248,38532,40479,41154,13655,40794,42904,43745,665,384,740,665,329,458,384,261,73860,18720,90485,BURKE COUNTY,79893,10310,1740,11421,11188,11414,31584,31570,31051,11586,29819,9469,10459,10459,10296,1627,29799,30223,30237,11360,28679
6370,16960,17276,17276,17316,8741,8741,8562,3719,7181,7181,7044,2463,7181,8742,39487,37074,Granville,1354,1354,1354,188,1393,5003,4455,57336,8936,34333,36263,37147,9124,36335,38453,39603,5003,4455,5100,5003,573,4509,4455,516,48058,10674,60443,GRANVILLE COUNTY,52711,9422,1245,10661,10346,10658,23842,23826,23104,7306,21910,8970,10073,10070,9813,1306,21995,22549,22565,7114,20908
19542,47396,48258,48258,48291,22098,22098,21835,10104,26030,26030,25431,9355,26030,22104,118924,110316,Gaston,130,130,130,83,157,1770,1063,211171,30964,102268,107871,110414,32264,109696,115884,119031,1770,1063,1819,1741,900,1116,1050,668,174276,36651,224529,GASTON COUNTY,191721,36637,5483,41888,40544,41887,75324,75267,73570,25881,71318,34286,39057,39057,37936,5288,68872,70196,70241,25008,66932
5197,10071,10179,10179,10190,6938,6938,6896,3771,3204,3204,3138,1404,3204,6938,26023,23914,Edgecombe,37,37,37,22,48,754,454,48532,8022,22466,23549,23955,8392,24302,25509,26091,754,454,813,739,354,491,434,213,39904,10509,51472,EDGECOMBE COUNTY,43948,6339,1172,7227,7037,7227,18051,18042,17718,6866,17224,5844,6621,6621,6488,1108,16607,16839,16843,6701,16188
6110,16348,16850,16850,16853,11998,11998,11561,4600,4852,4852,4787,1510,4852,12001,33334,31209,Watauga,,,,,,130,54,54308,7706,29026,30275,31277,8126,31119,32303,33447,130,54,208,130,73,89,54,54,49022,9229,56177,WATAUGA COUNTY,51530,4497,672,4697,4676,4697,28542,28507,27497,7381,26492,4122,4299,4299,4281,633,25940,26856,26889,7019,24850
2652,7228,7345,7345,7374,4062,4062,4006,1783,3203,3203,3142,859,3203,4064,25839,22177,Hoke,80,80,80,10,107,6192,4290,50664,4268,19999,21606,22229,4537,23077,24991,25935,6067,4233,6267,5528,518,4321,3791,406,40282,5854,55234,HOKE COUNTY,44624,5826,595,6762,6533,6762,12906,12885,12391,3424,11723,5501,6310,6310,6144,564,11229,11577,11598,3298,10707
2174,4392,4424,4424,4424,3305,3305,3284,1653,1119,1119,1108,521,1119,3305,10865,9965,Bertie,,,,,,60,25,18126,3590,9514,9876,10001,3839,10333,10732,10911,60,25,102,60,19,59,25,15,15647,4479,18947,BERTIE COUNTY,16854,1852,353,2037,2001,2037,8772,8768,8671,3467,8421,1732,1889,1889,1864,337,7987,8051,8053,3238,7757
5008,10698,10805,10805,10825,5789,5789,5730,2716,5016,5016,4968,2292,5016,5789,23150,21953,Person,0,0,0,0,20,395,284,37405,7165,20520,21517,21970,7284,21536,22613,23165,395,284,395,395,201,292,284,180,31361,7938,39490,PERSON COUNTY,34239,5499,1102,5997,5844,5996,16773,16759,16374,5981,15642,5132,5552,5552,5434,1074,15799,16117,16126,5911,15104
7076,12203,12293,12293,12293,8421,8421,8379,5011,3818,3818,3770,2027,3818,8421,26937,25233,Beaufort,54,54,54,38,54,567,334,44735,10311,24077,24956,25339,10734,25559,26578,27004,567,334,623,567,337,432,334,224,37669,11538,46994,BEAUFORT COUNTY,41131,4826,922,5483,5392,5483,20898,20887,20619,9475,20166,4455,5003,5003,4934,885,19688,19896,19904,9202,19288
4813,10648,10928,10928,10931,6206,6206,6110,2942,3779,3779,3682,1604,3779,6208,25167,23096,Jackson,943,943,856,267,944,4022,2916,42001,6897,21352,22420,23147,7158,23135,24311,25278,3698,2673,4116,3318,663,2950,2357,549,36721,8759,43938,JACKSON COUNTY,39175,3255,561,3646,3591,3646,17516,17499,17022,5934,16562,3001,3373,3373,3324,533,16423,16807,16824,5815,15994
17207,37778,38545,38545,38577,12423,12423,12147,6251,26122,26122,25631,10956,26122,12427,89182,84736,Catawba,0,0,0,0,28,1006,627,150636,26712,78357,82956,84819,27272,82207,87095,89269,1006,627,1070,1006,439,691,615,351,124631,29156,159551,CATAWBA COUNTY,137151,28870,4278,32159,31293,32157,56040,56019,54796,22555,52331,26933,29950,29949,29208,4108,53121,54160,54178,22253,50809
102870,409470,428031,428031,428144,166362,166362,156926,43369,261329,261329,252204,59410,261343,166450,839629,803408,Wake,340,340,340,91,351,11122,7439,1044525,137585,699176,760976,803721,140609,727546,791958,840176,11110,7439,11197,10980,3285,7481,7348,2752,849055,133864,1111761,WAKE COUNTY,941934,231047,22283,275965,259882,275934,553014,552573,520966,115041,485519,225608,267635,267622,253426,22488,500111,528347,528605,112345,466220
10652,21391,21721,21721,21746,11796,11796,11670,6029,9925,9925,9721,4623,9925,11796,51821,48519,Cleveland,0,0,0,0,25,594,369,92365,16035,45254,47700,48599,16481,48118,50797,51900,594,369,664,594,329,442,369,285,76504,18575,97947,CLEVELAND COUNTY,84044,14054,2562,15496,15335,15496,35740,35731,34868,13590,33470,12895,14188,14188,14073,2475,33258,33962,33969,13275,31990
6177,12927,13093,13093,13117,7921,7921,7828,3978,5160,5160,5087,2199,5160,7922,35027,32155,Sampson,12,12,12,0,35,566,365,59389,9190,30173,31782,32214,9510,32617,34415,35088,566,365,613,566,247,415,365,204,48081,11637,63531,SAMPSON COUNTY,53473,8025,1300,8845,8662,8845,25630,25616,25187,7963,24026,7512,8220,8220,8107,1247,23310,23570,23579,7739,22296
4624,9668,9749,9749,9767,6500,6500,6479,3036,3227,3227,3167,1576,3227,6500,25528,23657,Columbus,22,22,22,12,40,373,273,52603,7492,22254,23348,23708,7796,23878,25079,25615,373,273,447,373,228,311,273,199,44013,11419,55508,COLUMBUS COUNTY,48224,6086,1198,7180,6975,7180,17988,17975,17731,6370,17419,5550,6570,6568,6425,1121,16650,16816,16827,6172,16431
2664,5333,5374,5374,5376,4349,4349,4319,2240,1025,1025,1014,424,1025,4351,11327,10542,Caswell,,,,,,142,69,21496,4049,10100,10414,10565,4251,10804,11159,11394,142,69,199,142,69,85,69,58,18383,5005,22604,CASWELL COUNTY,19944,1623,389,1732,1711,1732,9463,9453,9306,3793,9039,1354,1448,1448,1428,276,8917,9025,9032,3715,8677
2697,4893,4960,4960,4960,4580,4580,4535,2565,380,380,358,132,380,4580,9527,8988,Yancey,,,,,,133,106,17212,3781,8571,8863,9016,3893,9040,9366,9571,133,106,175,133,115,133,106,106,14782,4744,18069,YANCEY COUNTY,15969,894,149,1051,1049,1051,8345,8343,8184,3629,8013,820,970,970,968,155,7789,7912,7913,3520,7645
6102,13981,14227,14227,14263,6656,6656,6549,3287,7560,7560,7421,2815,7560,6657,35932,33282,Lee,11,11,11,0,46,652,451,57893,9244,30427,32466,33312,9514,32593,34856,35969,652,451,669,652,250,471,451,215,47136,10404,61779,LEE COUNTY,52144,10222,1371,11825,11496,11825,23475,23455,22708,7893,21719,9779,11230,11230,10972,1370,21043,21601,21611,7659,20197
2636,5053,5094,5094,5104,3619,3619,3609,1980,1475,1475,1444,656,1475,3619,11927,11019,Hertford,0,0,0,0,10,25,10,22610,3929,10426,10894,11051,4101,11211,11752,11989,25,10,77,25,12,33,10,10,19299,4836,23677,HERTFORD COUNTY,20898,2931,618,3394,3325,3394,8518,8508,8402,3471,8255,2725,3114,3114,3059,625,7825,7895,7904,3294,7691
