"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8082.0,7,808.0,27006,1202
10384.0,5,1038.0,27865,208
9196.0,8,920.0,28119,279
9038.0,44,904.0,27021,1625
10769.0,32,1077.0,28621,1120
9254.0,3,925.0,27846,284
5763.0,2,576.0,28768,455
8375.0,20,837.0,27962,623
5104.0,6,510.0,27539,1356
8443.0,5,844.0,27596,1575
5881.0,28,588.0,27712,1297
6170.0,19,617.0,28739,1357
6054.0,31,605.0,28786,1322
,0,,28561,0
8648.0,1,865.0,27009,254
5149.0,1,515.0,28772,100
10638.0,17,1064.0,28023,1579
8023.0,2,802.0,27875,41
11962.0,94,1196.0,28601,5963
9111.0,41,911.0,28262,3980
8405.0,33,840.0,27292,3485
6597.0,4,660.0,27242,176
10723.0,76,1072.0,28054,4309
5855.0,6,585.0,27850,434
0.0,0,0.0,28629,0
9311.0,10,931.0,28073,522
10280.0,3,1028.0,27840,55
8524.0,14,852.0,28574,1509
9719.0,52,972.0,28472,1944
4706.0,2,471.0,28785,391
,0,,27969,0
9478.0,4,948.0,28318,434
8839.0,3,884.0,28523,201
8505.0,45,850.0,27604,4052
7850.0,30,785.0,28173,5011
7475.0,3,748.0,27883,326
6848.0,37,685.0,27612,2685
7623.0,33,762.0,28501,1487
9027.0,42,903.0,28562,3431
5075.0,0,507.0,27941,34
12534.0,44,1253.0,28658,3241
7830.0,57,783.0,27262,1939
9065.0,4,907.0,27544,389
11172.0,0,1117.0,28347,204
4844.0,17,484.0,28801,813
9312.0,9,931.0,28572,594
6006.0,17,601.0,27403,1278
8506.0,1,851.0,28395,226
7857.0,25,786.0,27332,2636
4453.0,23,445.0,27513,2182
9617.0,21,962.0,27932,1216
6576.0,0,658.0,27343,121
9581.0,70,958.0,27886,2069
7172.0,6,717.0,28391,382
4486.0,0,449.0,27411,38
7598.0,3,760.0,28429,649
7037.0,11,704.0,28420,360
8940.0,11,894.0,28518,787
11277.0,27,1128.0,28630,2297
6611.0,43,661.0,28716,1233
9907.0,50,991.0,28146,3010
6715.0,5,671.0,28751,251
9373.0,9,937.0,28128,759
0.0,0,0.0,28672,0
7207.0,9,721.0,28722,494
4944.0,0,494.0,27842,71
8659.0,7,866.0,28439,133
8221.0,0,822.0,28649,85
8889.0,2,889.0,27042,64
10754.0,56,1075.0,28215,6480
0.0,0,0.0,27821,0
6514.0,3,651.0,27806,159
6590.0,6,659.0,27408,1147
7308.0,14,731.0,27409,1312
0.0,0,0.0,28587,0
7779.0,3,778.0,27808,193
0.0,0,0.0,27881,0
7972.0,16,797.0,28403,3344
8103.0,31,810.0,27104,2381
8853.0,6,885.0,27013,575
6851.0,0,685.0,28611,67
8574.0,48,857.0,28269,6985
6978.0,3,698.0,27050,285
9965.0,0,996.0,28444,227
8398.0,5,840.0,28673,556
7860.0,4,786.0,27810,332
0.0,0,0.0,27157,0
23345.0,37,2335.0,27509,1619
11527.0,10,1153.0,28366,594
8215.0,12,821.0,27239,791
6688.0,7,669.0,28544,375
2603.0,0,260.0,27964,17
6759.0,14,676.0,28409,2364
5960.0,19,596.0,27278,1620
4799.0,0,480.0,27979,87
10264.0,18,1026.0,28217,3169
10040.0,5,1004.0,28369,225
0.0,0,0.0,28735,0
10917.0,72,1092.0,28043,2344
9322.0,48,932.0,27330,3685
4780.0,17,478.0,27516,2109
10518.0,7,1052.0,28638,1321
7455.0,3,745.0,27608,865
12155.0,50,1216.0,28328,3276
8053.0,0,805.0,27047,103
9498.0,36,950.0,27537,2405
8427.0,21,843.0,27401,1704
7209.0,8,721.0,27040,948
8225.0,47,823.0,28078,5435
7047.0,1,705.0,27541,285
3191.0,0,319.0,27966,47
10770.0,11,1077.0,27017,1023
11531.0,63,1153.0,28086,3112
9410.0,57,941.0,27360,4548
11353.0,5,1135.0,28203,2165
8415.0,0,842.0,28622,222
6608.0,2,661.0,27849,98
3882.0,0,388.0,28449,76
11082.0,26,1108.0,28340,1190
6961.0,7,696.0,27601,845
10436.0,5,1044.0,27020,637
5214.0,13,521.0,28462,746
10684.0,44,1068.0,28213,4844
8814.0,6,881.0,28508,263
7066.0,22,707.0,28311,2547
8710.0,8,871.0,28124,611
10049.0,55,1005.0,28677,3579
12367.0,14,1237.0,27869,268
7936.0,42,794.0,27405,4167
7942.0,6,794.0,27214,933
3915.0,0,392.0,27927,24
7253.0,1,725.0,28428,518
7988.0,54,799.0,27407,3981
9727.0,6,973.0,28344,371
9080.0,18,908.0,27379,550
4291.0,0,429.0,27974,59
7552.0,6,755.0,27350,567
12112.0,22,1211.0,28360,1810
6291.0,11,629.0,28390,1478
4770.0,16,477.0,27518,1086
6607.0,2,661.0,27814,119
9586.0,3,959.0,28430,197
5974.0,3,597.0,27935,100
6814.0,6,681.0,28326,1525
3928.0,0,393.0,27965,24
8144.0,4,814.0,28305,408
8403.0,2,840.0,28423,192
0.0,0,0.0,28581,0
8734.0,0,873.0,27813,60
7041.0,6,704.0,28773,247
8018.0,12,802.0,28090,682
6119.0,1,612.0,27981,114
8577.0,24,858.0,28031,2663
7295.0,4,730.0,28478,363
0.0,0,0.0,28733,0
9575.0,4,957.0,28080,781
7348.0,26,735.0,27288,1733
8294.0,1,829.0,28729,247
5612.0,26,561.0,27713,3030
9405.0,4,940.0,28726,327
7359.0,0,736.0,27953,73
10167.0,1,1017.0,28392,158
4050.0,2,405.0,28543,268
7997.0,0,800.0,27291,123
8876.0,14,888.0,28657,853
4587.0,6,459.0,28465,380
8021.0,8,802.0,28578,565
11106.0,65,1111.0,28681,2994
10835.0,39,1083.0,28752,3413
9779.0,35,978.0,27704,3850
5927.0,2,593.0,28618,147
,0,,27710,0
10856.0,13,1086.0,28168,1133
4653.0,1,465.0,28774,73
7508.0,5,751.0,27522,1025
9366.0,75,937.0,28625,3640
9372.0,1,937.0,28682,103
9831.0,0,983.0,27007,210
7905.0,22,791.0,27282,1312
7207.0,6,721.0,27855,440
1220.0,0,122.0,27412,23
8587.0,3,859.0,28678,451
11194.0,18,1119.0,27244,1820
8480.0,2,848.0,28399,164
0.0,0,0.0,27872,0
7832.0,6,783.0,27589,651
7513.0,79,751.0,27909,3077
9982.0,31,998.0,27834,5740
9294.0,27,929.0,27616,5136
10087.0,1,1009.0,28125,268
9746.0,8,975.0,27045,934
10725.0,88,1073.0,28150,3142
7229.0,12,723.0,27302,2335
10240.0,6,1024.0,27917,111
8162.0,69,816.0,27534,2597
4384.0,1,438.0,27559,126
7590.0,5,759.0,27248,367
12176.0,10,1218.0,27807,845
7234.0,6,723.0,27048,644
4934.0,3,493.0,28783,94
7805.0,20,780.0,27603,4330
7865.0,66,786.0,28211,2458
8181.0,6,818.0,28356,402
9992.0,15,999.0,28590,2653
5523.0,21,552.0,28804,1287
8009.0,1,801.0,28351,422
9027.0,8,903.0,28479,440
2353.0,0,235.0,28577,14
7934.0,10,793.0,28104,2576
7339.0,1,734.0,28323,336
8531.0,7,853.0,27938,122
3358.0,0,336.0,28708,45
9192.0,3,919.0,27837,598
9523.0,21,952.0,27317,1700
9725.0,4,972.0,28071,311
6659.0,4,666.0,28746,172
9285.0,65,928.0,27215,4168
9414.0,13,941.0,28573,233
8392.0,21,839.0,27801,1809
9568.0,38,957.0,28081,2703
0.0,0,0.0,28350,0
6431.0,1,643.0,27976,229
4904.0,0,490.0,28644,77
8614.0,27,861.0,28115,3578
0.0,0,0.0,28101,0
13328.0,17,1333.0,27229,535
5776.0,3,578.0,28701,279
9745.0,30,974.0,28466,1011
0.0,0,0.0,28646,0
11374.0,14,1137.0,28384,1412
8892.0,3,889.0,28163,517
7426.0,1,743.0,27959,182
10158.0,42,1016.0,28152,2649
