Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42228,BURKE COUNTY,5465,5490,3268,5379,5490,2948,2925,2877,1848,2948,2542,2542,2540,2502,1420,10948,11609,11534,11609,11530,11262,5547,11534,11516,11321,5401,11534,11609,22593,23056,23153,23198,44584,13698,39550,41457,42373,14099,41693,43716,44784,Burke,10,10,10,0,55,23143,23046,22583,10948,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23143,10838,1938,11893,11663,11876,32090,31964,31309,11793,30111,10054,11014,11013,10846,1862,30134,30738,30819,11572,29019
38189,GRANVILLE COUNTY,4923,4973,2282,4799,4975,2872,2836,2750,1418,2874,2101,2101,2087,2049,864,8082,10611,9557,10609,10486,10152,4226,9556,9515,9300,3590,9557,10611,21243,21792,21956,21988,40647,9186,35252,37184,38310,9425,37354,39463,40939,Granville,1791,1791,1791,266,1820,20165,20001,19452,7816,5500,4762,57336,5500,4762,5589,5500,631,4822,4762,535,48058,10674,60443,52711,GRANVILLE COUNTY,20168,9765,1380,10987,10657,10971,24363,24176,23306,7414,22089,9411,10552,10549,10245,1440,22177,22878,22936,7211,21079
113833,GASTON COUNTY,13574,13643,6833,13327,13645,5590,5557,5498,3329,5592,8053,8053,8017,7829,3504,25088,25848,34263,25833,25655,25200,11815,34263,34108,33243,13095,34263,25848,58758,60078,60411,60492,121802,32229,105313,110933,113972,33660,112415,118511,122208,Gaston,315,315,315,178,381,60096,59763,58443,24910,1963,1224,211171,1963,1224,2006,1930,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,60111,38308,6015,43519,42083,43461,76683,76378,74465,26623,72177,36233,41105,41101,39817,5845,69892,71508,71599,25688,67884
24807,EDGECOMBE COUNTY,2306,2312,1413,2283,2312,1532,1528,1521,1024,1532,780,780,778,762,389,6647,8540,4314,8539,8515,8433,4616,4314,4300,4198,1977,4314,8540,12728,12912,12950,13002,26849,8275,23240,24337,24873,8694,25083,26293,26967,Edgecombe,97,97,97,54,148,12853,12815,12631,6593,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12854,6805,1281,7681,7484,7674,18357,18293,17927,6987,17412,6317,7115,7115,6951,1220,16849,17155,17166,6822,16408
31083,WATAUGA COUNTY,5005,5117,2415,4813,5121,3393,3285,3118,1646,3397,1724,1724,1720,1695,769,7277,13171,6383,13168,12859,12302,4951,6383,6380,6301,2326,6383,13171,18603,19239,19551,19554,32833,7798,28812,30109,31196,8169,30598,31807,33187,Watauga,,,,,,19551,19239,18603,7277,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19554,4640,742,4820,4799,4818,28144,27882,26875,7353,25825,4286,4456,4456,4436,707,25608,26562,26624,7036,24461
23606,HOKE COUNTY,1756,1779,827,1688,1779,960,941,895,503,960,819,819,815,793,324,3663,5092,4399,5090,5018,4895,2228,4399,4377,4258,1295,4399,5092,10180,10479,10573,10602,26882,4561,21003,22705,23663,4875,23790,25802,27040,Hoke,1084,1084,1027,140,1111,9489,9395,9153,3523,6341,4628,50664,6130,4491,6382,5544,597,4643,4037,444,40282,5854,55234,44624,HOKE COUNTY,9491,6222,677,7201,6918,7193,13457,13348,12754,3601,12024,5929,6817,6816,6574,645,11640,12162,12203,3472,11037
10156,BERTIE COUNTY,943,943,563,938,943,721,721,718,424,721,222,222,222,220,139,2652,3856,1501,3856,3854,3814,1934,1501,1498,1477,718,1501,3856,5291,5352,5357,5367,10937,3771,9677,10025,10203,3994,10396,10781,11013,Bertie,0,0,0,0,10,5357,5352,5291,2652,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5357,1961,399,2146,2102,2146,8732,8722,8610,3575,8366,1829,1994,1994,1954,378,8045,8136,8139,3377,7822
22583,PERSON COUNTY,3043,3066,1626,2980,3066,1585,1569,1527,812,1585,1481,1481,1474,1453,814,6622,6804,7060,6799,6749,6619,3087,7060,7037,6931,3502,7060,6804,13606,13842,13915,13925,23713,7548,21051,22073,22632,7695,22037,23119,23817,Person,56,56,56,33,61,13859,13786,13550,6589,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13864,5767,1216,6290,6122,6285,17086,16987,16556,6254,15829,5432,5920,5918,5762,1189,16017,16371,16410,6173,15325
26111,BEAUFORT COUNTY,4123,4128,2807,4085,4128,2936,2932,2917,2089,2936,1192,1192,1191,1168,718,8638,9809,5091,9809,9782,9685,5760,5091,5087,5018,2819,5091,9809,14791,14957,14988,15001,27679,10862,24885,25769,26217,11306,26297,27293,27771,Beaufort,88,88,88,59,101,14900,14869,14703,8579,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14900,5177,1036,5799,5706,5797,21257,21210,20915,9879,20448,4826,5367,5367,5282,994,20103,20360,20370,9625,19675
23673,JACKSON COUNTY,3154,3176,1804,3098,3179,1716,1697,1669,1127,1719,1460,1460,1457,1429,677,5985,7047,5032,7038,6962,6830,3325,5032,5024,4900,2346,5032,7047,12807,13206,13326,13346,25569,7134,21799,22900,23777,7388,23458,24663,25784,Jackson,1256,1220,1077,314,1267,12070,11986,11730,5671,4185,3180,42001,3821,2875,4308,3430,678,3255,2538,570,36721,8759,43938,39175,JACKSON COUNTY,12079,3446,624,3841,3773,3835,17635,17549,17069,6086,16582,3194,3571,3570,3513,594,16512,16923,16951,5970,16067
87597,CATAWBA COUNTY,11580,11673,6685,11343,11674,3720,3654,3553,2366,3721,7953,7953,7926,7790,4319,22123,14608,33802,14604,14374,13854,7088,33802,33703,33036,15008,33802,14608,46945,48132,48461,48504,91508,28013,80987,85522,87691,28574,84480,89231,91843,Catawba,55,55,55,27,94,48406,48077,46890,22096,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48410,30155,4808,33406,32495,33375,57242,56978,55581,23258,53198,28528,31611,31610,30782,4700,54034,55281,55309,22959,51764
827295,WAKE COUNTY,162859,166247,55455,154804,166317,51530,49334,46104,18616,51598,114719,114717,113525,108700,36839,147497,201710,350755,201602,193316,180276,52567,350727,346463,333273,94506,350755,201710,515006,541246,553796,553961,859202,145115,718454,780235,830872,148493,745363,809330,872109,Wake,1467,1467,1457,424,1496,552329,539779,513549,147073,12002,8318,1044525,11956,8301,12079,11809,3684,8337,8200,2953,849055,133864,1111761,941934,WAKE COUNTY,552465,240317,24840,286850,269252,285573,573180,561627,528122,119969,493237,236231,280824,280489,264490,25307,507444,538488,541711,116855,474023
49444,CLEVELAND COUNTY,6001,6030,3738,5926,6033,3657,3631,3591,2358,3659,2374,2373,2370,2335,1380,13163,13671,12708,13670,13586,13359,6922,12707,12686,12452,6215,12708,13671,25847,26308,26413,26446,52502,16546,46143,48534,49527,17035,48921,51499,52614,Cleveland,36,36,36,26,67,26377,26272,25811,13137,663,402,92365,663,402,727,663,388,476,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26379,14696,2794,16035,15890,16033,35852,35806,34946,13853,33562,13596,14833,14833,14707,2697,33425,34209,34218,13557,32145
33202,SAMPSON COUNTY,3176,3181,1719,3152,3181,1893,1891,1886,1008,1893,1288,1288,1285,1266,711,7495,9297,6974,9294,9259,9058,4312,6974,6968,6842,3155,6974,9297,15947,16274,16315,16374,35839,9541,31008,32603,33287,9889,33360,35121,35921,Sampson,47,47,47,28,103,16268,16227,15900,7467,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16271,8408,1456,9203,9016,9203,26043,26002,25471,8143,24318,7948,8681,8681,8525,1417,23665,24108,24123,7916,22647
24103,COLUMBUS COUNTY,2121,2123,1254,2099,2124,1374,1372,1368,809,1375,749,749,749,731,445,5590,7254,4417,7253,7239,7205,3364,4417,4406,4312,2207,4417,7254,11560,11688,11713,11734,25742,7627,22724,23758,24168,7943,24169,25308,25864,Columbus,43,43,43,19,63,11670,11645,11517,5571,389,313,52603,389,313,479,389,233,358,313,205,44013,11419,55508,48224,COLUMBUS COUNTY,11671,6428,1279,7453,7269,7451,17932,17902,17650,6431,17352,5986,6980,6978,6820,1204,16625,16812,16830,6218,16425
10785,CASWELL COUNTY,1553,1562,929,1536,1562,1291,1282,1274,801,1291,271,271,271,262,128,3091,4836,1390,4833,4818,4763,2474,1390,1386,1369,617,1390,4836,6132,6204,6223,6240,11517,4193,10284,10602,10839,4414,10950,11305,11614,Caswell,0,0,0,0,14,6223,6204,6132,3091,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6226,1679,415,1789,1768,1789,9591,9558,9367,3912,9101,1424,1523,1523,1503,301,9003,9166,9177,3831,8764
9197,YANCEY COUNTY,2044,2046,1310,2022,2046,1858,1856,1843,1228,1858,188,188,188,179,82,3025,4982,575,4981,4952,4899,2788,575,574,539,237,575,4982,5438,5526,5556,5557,9690,3910,8771,9048,9237,4035,9210,9518,9771,Yancey,,,,,,5556,5526,5438,3025,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5557,967,177,1114,1110,1112,8477,8441,8271,3740,8106,893,1033,1032,1027,175,7914,8058,8070,3628,7771
34913,LEE COUNTY,4855,4930,2607,4642,4933,2112,2038,1883,1107,2115,2818,2818,2817,2759,1500,8082,8131,10499,8128,7944,7636,3712,10499,10447,10224,4318,10499,8131,17973,18504,18740,18772,37452,9724,31709,33833,34974,10082,33857,36184,37716,Lee,113,113,113,52,142,18627,18391,17860,8030,705,474,57893,705,474,723,705,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18630,10800,1556,12433,12051,12418,24560,24329,23428,8250,22352,10453,11955,11954,11633,1540,21726,22485,22523,7957,20782
11437,HERTFORD COUNTY,1689,1691,1049,1673,1691,1350,1348,1336,852,1350,341,341,341,337,197,3293,4378,2091,4376,4371,4350,2350,2090,2087,2026,943,2091,4378,6376,6458,6466,6482,12262,4195,10803,11272,11480,4398,11527,12063,12343,Hertford,0,0,0,0,13,6466,6458,6376,3293,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6469,3132,693,3602,3510,3597,8644,8622,8510,3676,8352,2926,3330,3330,3254,682,8006,8095,8108,3501,7865
46816,ROCKINGHAM COUNTY,5876,5886,3629,5802,5886,2552,2550,2522,1727,2552,3334,3334,3326,3280,1902,14297,11283,15364,11280,11233,11103,6500,15361,15335,15183,7735,15364,11283,26389,26671,26744,26768,49281,16935,44245,46009,46880,17383,46499,48370,49453,Rockingham,103,103,103,62,121,26641,26568,26286,14235,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26647,14408,3029,15597,15235,15585,33223,33102,32541,13980,31497,13653,14770,14770,14447,2986,31187,31671,31704,13671,30217
45537,CARTERET COUNTY,6398,6434,4288,6327,6434,1738,1710,1695,1223,1738,4696,4696,4688,4632,3065,14177,7997,16557,7996,7954,7872,4760,16555,16517,16279,9060,16557,7997,25301,25683,25763,25783,48809,17296,42862,44719,45573,18065,45836,47885,48939,Carteret,1212,1212,1150,357,1229,24551,24471,24151,13820,7059,5348,66672,6889,5242,7117,6411,1549,5369,4857,1028,57537,17867,69473,62070,CARTERET COUNTY,24554,12150,2645,13576,13189,13570,28246,28180,27807,13871,27275,11730,13077,13073,12719,2718,26758,27116,27127,13550,26275
707029,MECKLENBURG COUNTY,101020,102115,38134,97510,102186,20886,20499,19884,8659,20957,81229,81229,80521,77626,29475,117985,146127,273299,146062,144073,138610,38756,273290,270791,261308,78588,273299,146127,401762,416720,421208,421342,749348,123875,630095,676913,708175,127880,666326,716004,753885,Mecklenburg,1856,1856,1844,641,1916,419352,414864,399918,117344,9745,6075,1037049,9712,6062,9840,9587,3232,6131,5970,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,419426,231159,25341,270645,256780,269774,473400,469829,449512,99307,425580,222691,260924,260831,247829,25199,423022,440123,441120,96382,401434
8280,SWAIN COUNTY,862,863,575,855,863,399,399,396,289,399,464,464,463,459,286,2103,2094,1236,2094,2084,2054,1213,1236,1236,1208,556,1236,2094,4368,4588,4659,4670,9567,2534,7273,7839,8352,2682,8398,9061,9690,Swain,1329,1268,1106,334,1340,3330,3320,3262,1769,4088,3089,13403,3685,2743,4199,3225,525,3156,2360,430,11137,2803,14271,12138,SWAIN COUNTY,3330,1244,260,1345,1331,1343,4146,4136,4045,1897,3929,1112,1204,1203,1191,242,3905,3988,3992,1862,3801
9598,AVERY COUNTY,1385,1388,890,1375,1388,811,809,802,530,811,577,577,576,573,360,2871,3871,1886,3869,3854,3817,1877,1886,1886,1862,994,1886,3871,5679,5740,5755,5757,10185,3666,9251,9487,9639,3871,9826,10054,10265,Avery,,,,,,5755,5740,5679,2871,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5757,1526,331,1667,1656,1667,8405,8383,8263,3443,8165,1421,1551,1551,1546,318,7869,7975,7982,3297,7758
26217,VANCE COUNTY,3216,3243,1817,3133,3244,2160,2134,2064,1233,2161,1083,1083,1082,1069,584,6298,7897,5716,7896,7796,7552,3664,5716,5703,5596,2608,5716,7897,13196,13547,13660,13674,28534,8152,23889,25491,26281,8371,25702,27553,28713,Vance,48,48,48,26,61,13612,13499,13148,6272,457,316,41780,457,316,497,457,244,344,316,204,34092,8487,44535,37671,VANCE COUNTY,13613,7175,1262,7879,7734,7872,20337,20205,19362,6865,18070,6829,7478,7475,7363,1279,17812,18426,18459,6669,16744
27021,HALIFAX COUNTY,3482,3500,2183,3433,3500,2963,2945,2909,1897,2963,537,537,537,524,286,7065,11275,2983,11273,11249,11109,5809,2983,2980,2923,1245,2983,11275,14054,14251,14278,14317,28935,9627,25461,26573,27086,9947,27043,28352,29053,Halifax,22,22,22,11,59,14256,14229,14032,7054,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14258,5013,997,5532,5442,5532,22929,22849,22356,8651,21476,4660,5136,5136,5062,946,21151,21525,21548,8463,20441
54672,NASH COUNTY,6097,6114,3484,5978,6115,2745,2733,2691,1572,2746,3369,3369,3364,3287,1912,13999,16001,14213,15998,15941,15735,7697,14212,14149,13783,6228,14213,16001,29663,30235,30355,30398,57850,16539,50717,53470,54775,17049,53428,56398,58039,Nash,145,145,145,74,184,30210,30090,29518,13925,949,617,89023,949,617,1018,938,498,692,617,376,73765,17956,94298,81106,NASH COUNTY,30214,17742,3396,20403,19664,20384,36618,36517,35785,13155,34748,17096,19546,19545,18921,3374,33932,34510,34537,12789,33004
28421,RUTHERFORD COUNTY,4024,4040,2563,3978,4041,2882,2870,2840,1886,2883,1158,1158,1154,1138,677,8111,10801,4548,10797,10753,10622,5848,4548,4543,4476,2251,4548,10801,15110,15308,15357,15389,30296,10861,27002,28021,28492,11341,28723,29825,30419,Rutherford,12,12,12,12,40,15345,15296,15098,8099,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15349,5576,1512,6058,5953,6053,23602,23560,23189,9338,22464,5416,5856,5853,5769,1488,21714,22030,22045,8941,21048
15280,ASHE COUNTY,2303,2321,1354,2264,2321,1462,1444,1415,886,1462,859,859,859,849,468,4866,5762,3715,5762,5704,5602,2903,3715,3714,3667,1963,3715,5762,9269,9418,9477,9487,16262,5956,14444,14965,15370,6288,15340,15905,16407,Ashe,0,0,0,0,10,9477,9418,9269,4866,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9477,3237,868,3471,3447,3469,12700,12635,12300,5308,11945,3103,3320,3320,3302,894,11583,11880,11899,4993,11261
21847,STOKES COUNTY,3331,3337,2026,3281,3337,1515,1509,1486,1005,1515,1822,1822,1822,1795,1021,6345,5740,6612,5740,5703,5635,3250,6612,6603,6504,3070,6612,5740,12175,12342,12388,12395,23061,8216,20767,21505,21947,8521,21874,22679,23186,Stokes,36,36,36,25,43,12352,12306,12139,6320,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12352,7429,1822,7984,7868,7980,14845,14806,14536,6520,14170,7004,7526,7526,7425,1735,13935,14176,14198,6356,13618
3905,GRAHAM COUNTY,500,500,359,499,500,246,246,246,188,246,254,254,254,253,171,1139,1053,871,1052,1047,1032,578,871,871,867,538,871,1053,1997,2016,2021,2059,4266,1573,3733,3850,3937,1646,4067,4199,4301,Graham,98,98,98,23,135,1923,1918,1899,1116,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1924,898,176,909,909,909,2935,2931,2885,1408,2807,808,822,822,821,164,2735,2774,2776,1372,2670
32720,PENDER COUNTY,4143,4174,2359,4060,4175,2193,2172,2147,1397,2194,1981,1981,1971,1913,962,8080,8029,9434,8026,7949,7825,3935,9433,9376,9137,4079,9434,8029,17147,17510,17644,17705,34942,9815,30057,31774,32868,10243,32069,33929,35133,Pender,185,185,185,66,242,17459,17325,16962,8014,1494,978,59482,1457,959,1530,1327,403,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17463,9561,1595,10933,10514,10917,22670,22531,21958,8245,21181,8937,10239,10238,9863,1532,20952,21504,21600,7987,20248
64857,CRAVEN COUNTY,8418,8515,5238,8180,8519,5066,4972,4773,3178,5070,3449,3449,3446,3407,2060,17799,18008,15260,18005,17796,17217,10094,15260,15247,15015,7505,15260,18008,33481,34304,34539,34584,68528,20691,60235,63253,64942,21178,63340,66681,68826,Craven,1274,1261,1249,200,1316,33265,33043,32232,17599,9967,8637,95778,9876,8575,10007,9711,1089,8657,8451,792,80387,20103,102139,87409,CRAVEN COUNTY,33268,15437,2900,16826,16501,16821,41993,41740,40304,17189,38192,14771,16019,16017,15720,2923,38958,40203,40266,16976,37013
335365,GUILFORD COUNTY,50825,51353,24192,49218,51358,9933,9762,9461,5289,9938,41420,41420,41063,39757,18903,76620,58629,141282,58607,57962,56243,23332,141277,140186,136048,52881,141282,58629,193266,199123,200859,200915,352629,82879,303554,323503,335763,85090,318374,339622,354609,Guilford,975,975,975,407,1004,199884,198148,192291,76213,5542,3542,505896,5523,3542,5584,5457,2264,3572,3497,1627,418240,83442,537174,459608,GUILFORD COUNTY,199911,99659,16694,117821,111023,117415,231204,229672,223076,66132,213258,96407,113923,113907,107649,16549,212312,217916,218268,64703,203650
12330,MADISON COUNTY,2206,2224,1322,2173,2224,1863,1851,1823,1149,1863,361,361,355,350,173,3277,5823,977,5823,5791,5698,2929,977,970,945,348,977,5823,6643,6761,6800,6800,12799,4618,11679,12079,12371,4680,12087,12521,12882,Madison,,,,,,6800,6761,6643,3277,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6800,1256,284,1407,1384,1404,11228,11174,10916,4287,10610,1195,1334,1334,1313,266,10647,10877,10899,4266,10365
45450,CHATHAM COUNTY,11085,11255,5930,10726,11266,3400,3296,3175,1910,3410,7856,7855,7789,7551,4020,16120,11875,21998,11864,11530,11104,5899,21997,21794,21192,10144,21998,11875,33032,34110,34647,34691,48659,14317,40858,43621,45686,15004,43585,46615,49119,Chatham,786,786,736,77,818,33861,33324,32296,16043,4913,3397,70897,4769,3324,4963,4262,845,3412,2962,443,59661,18634,74470,65198,CHATHAM COUNTY,33873,12400,2639,14118,13445,14054,30038,29692,28401,11520,26923,11914,13604,13585,12951,2638,27346,28468,28670,11236,25982
98492,PITT COUNTY,12497,12593,5611,12116,12597,5228,5151,4963,2006,5232,7365,7365,7346,7153,3605,19518,19241,31887,19233,18864,18256,6112,31885,31731,30941,13270,31887,19241,49572,50970,51493,51563,104346,23456,89912,95323,98705,24045,94973,100809,105028,Pitt,375,375,375,136,435,51118,50595,49197,19382,2248,1442,170444,2248,1442,2287,2221,806,1502,1431,582,142466,25045,180742,155511,PITT COUNTY,51128,28518,3829,33000,31649,32965,69741,69133,66912,19410,64234,26685,30955,30949,29689,3699,64192,66101,66248,19175,61796
59481,MOORE COUNTY,10926,11021,6821,10629,11024,4202,4115,3930,2596,4205,6819,6819,6811,6699,4225,21615,16052,23550,16050,15732,15372,8694,23550,23465,23080,12815,23550,16052,39129,39949,40352,40383,63590,23371,55749,58236,59706,24224,59342,62111,64126,Moore,752,752,677,106,781,39600,39197,38452,21509,4971,3401,94937,4803,3322,5007,4288,940,3432,2932,648,79328,24192,100880,86466,MOORE COUNTY,39602,15354,3658,17373,16636,17354,41746,41265,40672,19626,39700,14601,16486,16482,15807,3612,39107,39598,39788,19111,38216
240901,FORSYTH COUNTY,41806,42171,19813,40487,42178,12543,12301,11812,5932,12550,29628,29628,29505,28675,13881,54484,50036,91836,50025,48912,46961,19936,91834,91236,88635,34210,91836,50036,136303,140855,142566,142630,256226,60841,217355,231866,241648,62848,230352,245903,258231,Forsyth,707,707,707,338,758,141859,140148,135596,54146,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141872,68691,11698,77826,74934,77673,176170,174344,166760,49340,157486,66578,75368,75359,72755,11817,156537,162968,163673,47702,148230
97419,IREDELL COUNTY,13306,13423,7197,12997,13423,3428,3390,3330,2216,3428,9995,9995,9916,9667,4981,23342,17034,39490,17028,16932,16558,7966,39489,39272,38259,15211,39490,17034,55066,56453,56766,56830,102065,26800,89534,94890,97567,27340,93593,99297,102419,Iredell,249,249,249,165,306,56517,56204,54817,23177,2106,1467,171884,2106,1467,2149,2056,1051,1535,1431,882,140623,29513,181806,156060,IREDELL COUNTY,56524,37368,5883,42949,41147,42841,57321,57118,56044,20406,54169,35975,41135,41122,39564,5996,53859,54830,54897,19922,52128
19319,TRANSYLVANIA COUNTY,4962,4993,3495,4917,4993,3153,3124,3089,2256,3153,1840,1840,1838,1828,1239,7648,7268,5929,7267,7218,7080,3974,5929,5922,5873,3674,5929,7268,12953,13140,13196,13209,19855,8444,18254,18893,19392,8561,18720,19401,19978,Transylvania,0,0,0,0,12,13196,13140,12953,7648,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13197,3323,1157,3506,3452,3498,16079,16019,15611,7137,15059,3215,3370,3365,3322,1172,15362,15745,15764,7077,14830
10997,MARTIN COUNTY,969,973,628,960,973,648,644,637,430,648,325,325,325,323,198,2973,3073,2394,3071,3058,3013,1653,2394,2391,2375,1292,2394,3073,5436,5497,5513,5519,11778,4098,10380,10812,11048,4311,11077,11567,11854,Martin,48,48,48,28,52,5465,5449,5388,2945,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5467,2510,589,2715,2654,2715,8892,8869,8719,3585,8373,2357,2544,2544,2491,553,8185,8317,8326,3430,7887
10976,WARREN COUNTY,1751,1762,1061,1723,1764,1111,1101,1079,665,1113,651,651,650,644,396,3325,4111,2527,4111,4074,4014,2030,2527,2525,2491,1295,2527,4111,6505,6599,6638,6661,11628,3933,10262,10710,10997,4033,10780,11300,11683,Warren,0,0,0,0,23,6638,6599,6505,3325,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6638,2407,527,2661,2615,2660,8855,8811,8528,3402,8216,2339,2577,2576,2528,551,8066,8284,8298,3297,7807
5273,JONES COUNTY,699,706,430,680,706,541,534,515,323,541,165,165,165,165,107,1569,1842,994,1842,1831,1797,1027,994,994,979,528,994,1842,2827,2876,2887,2941,5759,1999,4971,5177,5339,2136,5399,5657,5803,Jones,51,51,51,14,105,2836,2825,2776,1555,554,362,8956,554,362,582,528,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2836,1198,257,1300,1281,1299,3921,3906,3822,1722,3673,1084,1181,1181,1156,243,3659,3730,3734,1684,3525
