At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
477,934,943,943,943,857,857,849,441,86,86,85,36,86,857,2061,1974,Tyrrell,,,,,,,,3827,680,1841,1930,1975,692,1922,2013,2064,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,172,39,182,179,182,1882,1879,1834,653,1750,149,155,155,154,39,1776,1819,1820,641,1692
12253,26659,27054,27054,27072,13165,13165,12975,5822,13775,13775,13570,6379,13775,13169,65509,60793,Wayne,114,114,114,52,128,6565,5322,115046,16224,56675,59544,60852,16891,60888,64057,65586,6519,5289,6602,6408,936,5353,5195,681,94031,20802,123131,WAYNE COUNTY,103693,17923,3258,20640,19880,20638,38344,38306,37658,12697,36557,16993,19439,19435,18779,3169,35476,36036,36060,12374,34487
2860,5499,5542,5542,5558,2862,2862,2843,1484,2680,2680,2656,1376,2680,2862,12519,11801,Montgomery,0,0,0,0,16,184,139,25757,4404,11317,11688,11847,4538,11983,12386,12615,184,139,276,184,108,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2864,540,3076,3029,3076,9263,9259,9173,3890,8935,2708,2902,2902,2861,515,8688,8760,8761,3794,8470
7763,15281,15464,15464,15476,8839,8839,8771,4519,6549,6549,6434,3199,6550,8840,32900,30878,Lenoir,76,76,76,45,86,438,281,52801,10503,29042,30388,30914,10749,30831,32299,32920,438,281,455,438,247,315,281,198,43423,11303,55949,LENOIR COUNTY,47933,9363,1775,10643,10314,10643,21822,21819,21547,8727,21030,8836,10035,10035,9749,1739,20358,20562,20564,8566,19925
3896,8148,8236,8236,8266,4757,4757,4733,2208,3467,3467,3403,1688,3467,4757,18428,17167,Scotland,12,12,12,0,42,227,169,32530,5889,16278,16963,17211,6116,17377,18167,18478,227,169,273,227,129,212,169,100,26793,6531,34823,SCOTLAND COUNTY,29381,4594,945,5264,5114,5264,12941,12937,12826,5042,12556,4235,4812,4812,4694,874,12100,12186,12187,4915,11874
20512,50589,51835,51833,51860,24080,24078,23469,10203,27649,27649,27014,10259,27649,24082,105692,100826,Alamance,106,106,106,50,129,1888,1166,159560,26814,91914,97526,100909,27642,96067,102024,105778,1888,1166,1945,1870,840,1232,1153,668,132145,29035,169509,ALAMANCE COUNTY,145046,25153,4573,28200,27091,28199,75633,75605,73045,22229,69044,23911,26805,26805,25784,4302,70576,72855,72872,21844,66850
953,2045,2075,2074,2075,1385,1384,1361,696,690,690,684,257,690,1385,6667,5784,Camden,,,,,,1950,1411,10327,1432,5407,5660,5813,1689,6232,6524,6724,1938,1411,1999,1867,167,1439,1356,23,8407,1833,10867,CAMDEN COUNTY,9354,823,130,887,862,887,3838,3830,3724,1392,3542,808,870,870,843,121,3406,3503,3504,1288,3243
2159,5468,5532,5532,5544,3948,3948,3933,1566,1584,1584,1535,593,1584,3948,15370,13725,Greene,0,0,0,0,12,3396,2373,20022,3477,12683,13404,13752,3899,14188,14992,15439,3257,2266,3461,2973,881,2399,2035,514,16884,3592,21069,GREENE COUNTY,18372,2551,415,2965,2897,2965,9013,9009,8838,2603,8664,2387,2784,2784,2727,398,8411,8568,8569,2565,8261
13367,28320,28759,28758,28764,12425,12425,12227,6387,16030,16029,15789,6778,16030,12430,66946,62373,Rowan,304,304,304,202,304,3987,3069,133830,19335,58424,61212,62483,20056,62632,65608,67056,3987,3069,4077,3987,1681,3164,3069,1494,110729,25371,142088,ROWAN COUNTY,122048,20802,3599,22547,22017,22547,40432,40412,39604,14776,37843,19432,21029,21028,20557,3490,37586,38276,38290,14351,35923
2583,4396,4429,4429,4429,3692,3692,3672,2287,737,737,724,296,737,3692,9380,8721,Northampton,,,,,,150,71,18570,3799,8284,8587,8749,3957,8855,9204,9413,150,71,180,150,98,96,71,58,16132,5256,19483,NORTHAMPTON COUNTY,17363,1390,341,1542,1521,1542,7691,7688,7533,3518,7315,1317,1447,1447,1432,313,7084,7203,7206,3428,6896
7175,14557,14793,14792,14803,6629,6628,6528,3204,8153,8153,8018,3960,8153,6629,34208,31951,Wilkes,11,11,11,11,21,279,186,64946,10809,30132,31436,31997,11219,32247,33624,34286,279,186,346,279,193,221,186,162,54628,15162,68412,WILKES COUNTY,59783,10186,2158,10823,10731,10823,23117,23106,22614,8868,21782,9668,10288,10288,10206,2056,21044,21477,21488,8591,20278
10141,22092,22511,22509,22545,7890,7888,7815,3906,14609,14609,14265,6235,14609,7891,44981,42908,Lincoln,12,12,12,0,45,379,244,81663,13469,39953,41897,42944,13718,41797,43900,45012,379,244,401,379,242,277,244,202,67981,15456,86111,LINCOLN COUNTY,74647,15288,2364,17364,16802,17364,27247,27238,26719,11112,26130,14385,16340,16340,15791,2345,25862,26324,26327,10922,25324
10284,19784,20069,20068,20083,11338,11337,11206,6592,8731,8731,8578,3692,8731,11338,41102,39052,Caldwell,0,0,0,0,14,328,203,78015,13772,37056,38517,39079,14047,38878,40488,41125,328,203,337,328,189,222,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10792,1548,11756,11535,11755,29032,29019,28625,12310,27758,9928,10751,10751,10569,1492,27745,28098,28106,12130,26925
1874,3622,3698,3698,3698,2405,2405,2364,1265,1293,1293,1258,609,1293,2405,9176,8727,Polk,,,,,,143,100,19940,4015,8262,8593,8761,4152,8670,9026,9238,143,100,199,143,109,129,100,88,17478,6644,20724,POLK COUNTY,18752,1706,770,1862,1816,1862,7177,7171,7067,3273,6821,1635,1788,1788,1741,759,6752,6839,6844,3168,6527
8447,17302,17565,17564,17579,9074,9073,8916,4503,8456,8456,8351,3909,8456,9076,37745,35924,Surry,35,35,35,35,47,316,227,67979,12283,33787,35355,35949,12609,35419,37077,37820,316,227,367,316,225,234,227,184,56811,14964,71783,SURRY COUNTY,62223,11328,2350,12016,11920,12015,25437,25414,24841,10034,23775,10661,11305,11303,11237,2259,23891,24394,24410,9840,22899
6557,10856,10964,10963,10982,7943,7942,7859,4820,3021,3021,2997,1737,3021,7948,22017,21023,Macon,0,0,0,0,13,451,353,34121,9128,20056,20732,21100,9335,20956,21696,22103,451,353,525,451,263,422,353,238,29260,10350,35858,MACON COUNTY,31614,2994,875,3143,3108,3143,18435,18423,18137,8197,17511,2805,2946,2946,2923,866,17456,17724,17732,8024,16898
1969,3038,3063,3063,3063,2538,2538,2514,1672,525,525,524,297,525,2538,5466,5165,Clay,,,,,,98,41,10740,2597,4991,5107,5259,2668,5267,5397,5607,98,41,237,98,38,134,41,23,9352,3581,11231,CLAY COUNTY,10050,1038,337,1044,1042,1043,4326,4325,4257,2293,4131,983,989,988,987,328,4079,4136,4136,2246,3967
4578,8923,9054,9054,9074,4229,4229,4168,2329,4825,4825,4755,2249,4825,4230,19507,18604,Yadkin,0,0,0,0,19,159,102,35700,6440,17540,18284,18632,6571,18346,19169,19538,159,102,182,159,110,123,102,87,29851,7711,37667,YADKIN COUNTY,32660,5054,876,5513,5434,5513,13843,13835,13576,5585,13133,4806,5233,5233,5154,897,13028,13269,13276,5456,12632
21129,49115,50318,50306,50326,45636,45624,44496,18734,4682,4682,4619,2395,4682,45644,115089,105740,Out of State,,,,,,,,,39259,100193,103018,105795,41735,108726,111908,115166,,,,,,,,,,,,OUT OF STATE,,718,127,748,737,748,114418,114341,111171,41608,108008,902,987,987,951,194,102067,104753,104808,39065,99291
13016,30332,30937,30933,30942,9627,9625,9439,4460,21013,21011,20596,8464,21013,9631,133840,121056,Onslow,297,297,297,92,298,62553,54010,180787,19063,113396,118770,121109,20270,124913,130993,133908,61964,53682,62603,60027,2865,54039,52094,2043,149343,19026,197938,ONSLOW COUNTY,162055,27110,3202,31076,29829,31076,40229,40211,39200,14203,37776,25295,28929,28927,27859,3080,37229,38119,38141,13940,36007
4760,9754,9881,9881,9900,6497,6497,6437,3225,3357,3357,3290,1520,3357,6498,23333,21527,Richmond,27,27,27,15,45,416,273,42075,7062,20313,21202,21603,7244,21927,22938,23405,416,273,475,416,157,342,273,140,34516,8183,44829,RICHMOND COUNTY,38043,4962,736,5527,5438,5527,17403,17390,17084,6351,16549,4588,5109,5109,5035,700,15894,16145,16152,6222,15452
40215,102976,106079,106070,106158,61137,61129,59351,24331,44772,44771,43455,15798,44772,61165,180604,172295,Buncombe,170,170,170,86,221,6925,4231,248550,48312,157556,166236,172433,49592,164860,174080,180775,6913,4231,7002,6856,2711,4298,4197,2052,213777,53494,261191,BUNCOMBE COUNTY,230148,40421,8215,45106,43621,45095,128667,128584,123546,38666,117583,39948,44679,44677,43146,8485,118859,123387,123456,37775,113411
21344,66628,69964,69957,69990,22095,22089,21209,7159,47738,47737,45288,14115,47739,22104,138396,132921,Union,131,131,131,70,147,1295,666,226508,27149,115735,127123,133048,27692,120267,132112,138518,1295,666,1344,1253,606,745,647,413,176616,31234,239859,UNION COUNTY,202043,43256,4744,54091,50507,54079,83083,83022,80310,22342,75758,41897,52505,52499,49030,4808,77427,79756,79798,21928,73191
18895,59311,61739,61731,61752,22833,22829,22053,7821,38662,38658,37014,10963,38664,22835,128057,120812,Cabarrus,244,244,244,111,253,3996,2426,202607,25065,105636,114987,120900,25902,111792,121659,128190,3975,2426,4068,3871,1207,2477,2352,889,161462,29064,216453,CABARRUS COUNTY,181104,40396,4689,48632,45764,48622,75490,75439,71920,20006,67525,39066,47139,47135,44385,4666,68176,71251,71284,19510,64218
1943,3212,3236,3236,3247,2067,2067,2050,1323,1169,1169,1162,620,1169,2068,6471,5894,Washington,0,0,0,0,10,60,28,10985,2457,5555,5804,5914,2692,6105,6366,6483,60,28,61,60,37,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1769,501,1832,1829,1832,4590,4579,4477,2154,4276,1581,1648,1648,1642,433,4134,4218,4228,2008,3946
10002,24540,25137,25134,25158,11712,11710,11488,5476,13308,13307,12935,4484,13309,11713,64011,58525,Harnett,117,117,117,42,136,7457,5201,126086,13807,52633,56687,58593,14500,57268,61787,64138,7183,5058,7546,6340,925,5249,4350,606,100990,17458,135976,HARNETT COUNTY,112079,17921,2075,20818,19894,20815,35774,35739,34710,11500,33007,16960,19599,19598,18774,2021,32855,33726,33745,11180,31323
10087,21114,21499,21494,21510,11294,11289,11096,5441,10205,10205,10018,4646,10205,11294,44298,41997,Burke,0,0,0,0,11,688,393,86176,13449,39299,41289,42086,13806,41416,43506,44399,688,393,765,688,337,468,393,262,73860,18720,90485,BURKE COUNTY,79893,10567,1796,11681,11442,11672,31953,31938,31376,11673,30161,9800,10828,10828,10647,1716,30249,30776,30790,11471,29106
7147,19314,19740,19740,19773,9680,9680,9455,3932,8460,8460,8259,2996,8460,9682,40000,37680,Granville,1600,1600,1600,219,1631,5208,4557,57336,8936,34749,36706,37757,9138,36753,38881,40106,5208,4557,5294,5208,593,4615,4557,526,48058,10674,60443,GRANVILLE COUNTY,52711,9578,1279,10834,10495,10831,23978,23961,23178,7266,21967,9219,10395,10392,10071,1342,22078,22731,22747,7068,20973
22377,53998,55200,55195,55228,24390,24385,24018,10989,30582,30582,29752,11251,30582,24402,120403,112478,Gaston,228,228,228,137,244,1858,1092,211171,31337,103781,109534,112573,32608,110829,117066,120522,1858,1092,1914,1829,949,1139,1068,674,174276,36651,224529,GASTON COUNTY,191721,37370,5619,42725,41306,42723,75883,75822,73902,26040,71630,35324,40363,40363,39051,5488,69391,71023,71071,25175,67389
5894,11490,11658,11658,11673,7851,7851,7780,4200,3754,3754,3657,1664,3754,7852,26643,24634,Edgecombe,53,53,53,30,67,813,473,48532,8156,23061,24189,24682,8533,24862,26093,26712,813,473,874,798,384,517,452,217,39904,10509,51472,EDGECOMBE COUNTY,43948,6535,1197,7431,7231,7430,18407,18400,18049,6952,17529,6103,6919,6919,6758,1151,16958,17242,17246,6788,16506
6694,17890,18478,18477,18479,12779,12778,12277,4779,5699,5699,5613,1915,5699,12780,33339,31395,Watauga,,,,,,133,55,54308,7729,29117,30392,31464,8131,31097,32286,33459,133,55,218,133,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4584,685,4781,4759,4781,28460,28425,27394,7372,26380,4240,4420,4420,4402,654,25935,26920,26953,7020,24822
3112,8453,8629,8627,8648,4568,4566,4496,1992,3902,3902,3798,1092,3902,4570,26560,23069,Hoke,159,159,159,28,176,6458,4517,50664,4381,20594,22274,23122,4678,23616,25590,26649,6304,4430,6527,5751,565,4549,3980,418,40282,5854,55234,HOKE COUNTY,44624,6017,625,7017,6740,7017,13105,13085,12546,3488,11848,5745,6640,6640,6406,600,11438,11912,11933,3363,10869
2387,4871,4918,4918,4918,3613,3613,3582,1782,1305,1305,1289,605,1305,3613,10929,10153,Bertie,,,,,,63,25,18126,3657,9661,10029,10193,3873,10374,10776,10991,63,25,120,63,20,62,25,15,15647,4479,18947,BERTIE COUNTY,16854,1907,369,2102,2058,2102,8769,8764,8655,3484,8404,1788,1955,1955,1922,348,8082,8173,8176,3294,7848
5832,12425,12610,12610,12620,6397,6397,6309,2884,6186,6186,6089,2935,6186,6397,23471,22380,Person,27,27,27,13,37,418,290,37405,7290,20813,21854,22399,7412,21763,22864,23485,418,290,418,418,213,298,290,184,31361,7938,39490,PERSON COUNTY,34239,5617,1138,6156,5985,6156,16911,16897,16461,6061,15728,5304,5803,5803,5641,1118,15923,16287,16298,5988,15219
7885,13784,13909,13909,13909,9307,9307,9246,5392,4532,4532,4468,2444,4532,9307,27294,25725,Beaufort,70,70,70,49,70,608,340,44735,10460,24461,25387,25838,10894,25873,26908,27356,608,340,659,608,356,446,340,226,37669,11538,46994,BEAUFORT COUNTY,41131,4975,963,5634,5538,5634,21063,21052,20762,9575,20290,4655,5232,5232,5150,932,19897,20153,20160,9302,19466
5470,11943,12305,12305,12322,6725,6725,6611,3174,4477,4477,4358,2006,4477,6731,25396,23454,Jackson,1103,1103,974,290,1114,4093,3050,42001,6980,21605,22698,23506,7219,23317,24504,25508,3756,2766,4188,3371,667,3085,2435,560,36721,8759,43938,JACKSON COUNTY,39175,3367,581,3771,3705,3771,17549,17532,17043,5971,16579,3126,3511,3511,3452,566,16480,16893,16910,5854,16044
19586,42804,43840,43837,43859,13558,13556,13167,6637,30247,30246,29602,12927,30247,13562,90355,86458,Catawba,35,35,35,22,50,1074,636,150636,27134,79736,84424,86543,27641,83183,88107,90432,1074,636,1128,1053,459,703,624,352,124631,29156,159551,CATAWBA COUNTY,137151,29463,4433,32843,31912,32841,56461,56440,55121,22749,52667,27892,31114,31113,30240,4335,53548,54709,54726,22447,51220
126637,467857,491187,491121,491306,182304,182249,171212,48075,308230,308219,295992,78314,308250,182391,849586,817640,Wake,653,653,653,248,665,11536,7636,1044525,139943,708392,770965,817959,142909,735457,800186,850192,11516,7636,11613,11376,3443,7672,7538,2815,849055,133864,1111761,WAKE COUNTY,941934,235419,23071,281365,264614,281311,557214,556739,524056,116395,488662,231349,276050,276029,259833,23538,503496,533975,534237,113590,469505
11928,23928,24349,24349,24389,12928,12928,12750,6540,11421,11421,11178,5388,11421,12929,52569,49483,Cleveland,0,0,0,0,39,625,371,92365,16362,46035,48532,49567,16827,48803,51489,52643,625,371,690,625,345,448,371,286,76504,18575,97947,CLEVELAND COUNTY,84044,14369,2647,15799,15644,15799,36154,36145,35220,13835,33809,13295,14616,14616,14483,2557,33678,34496,34503,13519,32369
6883,14718,14984,14982,15010,8761,8761,8619,4177,6196,6194,6072,2694,6196,8763,35599,32918,Sampson,27,27,27,12,51,599,355,59389,9357,30736,32364,32992,9680,33116,34920,35660,599,355,645,599,266,420,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8217,1346,9048,8859,9048,25967,25952,25462,8068,24300,7788,8562,8562,8398,1307,23611,24001,24010,7846,22593
5104,10711,10823,10823,10838,6945,6945,6920,3204,3840,3840,3753,1883,3840,6945,25497,23820,Columbus,38,38,38,17,53,382,279,52603,7417,22342,23459,23886,7712,23823,25040,25587,382,279,459,382,231,331,279,202,44013,11419,55508,COLUMBUS COUNTY,48224,6196,1224,7294,7090,7294,17834,17821,17568,6257,17245,5770,6830,6828,6657,1153,16523,16713,16725,6062,16293
2848,5775,5838,5838,5840,4639,4639,4592,2340,1199,1199,1183,508,1199,4641,11410,10679,Caswell,,,,,,146,71,21496,4087,10195,10517,10714,4294,10866,11221,11486,146,71,212,146,70,99,71,60,18383,5005,22604,CASWELL COUNTY,19944,1656,400,1767,1745,1767,9507,9497,9330,3824,9064,1404,1505,1505,1481,285,8965,9103,9110,3742,8720
2880,5215,5303,5303,5303,4800,4800,4744,2680,503,503,471,200,503,4800,9625,9119,Yancey,,,,,,135,107,17212,3820,8677,8980,9147,3941,9124,9455,9670,135,107,177,135,117,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,936,158,1094,1091,1094,8399,8396,8229,3666,8053,866,1015,1015,1013,158,7860,7997,7998,3555,7704
7002,16030,16434,16434,16464,7322,7322,7124,3471,9049,9049,8843,3506,9049,7324,36508,34070,Lee,63,63,63,25,91,680,458,57893,9321,30952,33061,34103,9599,32979,35309,36547,680,458,698,680,260,480,458,218,47136,10404,61779,LEE COUNTY,52144,10496,1435,12154,11793,12153,23695,23675,22836,7904,21803,10162,11684,11683,11366,1431,21237,21929,21939,7672,20332
