At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
9827,20993,21302,21301,21315,14638,14637,14473,7175,6550,6550,6406,2588,6550,14638,61039,55174,Robeson,114,114,114,64,127,1376,895,122048,15868,51071,54115,55257,16572,56266,59682,61112,1376,895,1427,1376,529,961,895,394,98425,20565,130625,ROBESON COUNTY,109195,14090,2201,15758,15496,15757,43927,43906,42810,13842,40800,13068,14562,14561,14362,2069,38858,39718,39734,13405,37108
1995,3176,3204,3203,3204,2425,2424,2404,1570,779,779,772,425,779,2425,6603,6102,Perquimans,,,,,,0,0,12861,2899,5865,6033,6117,3087,6320,6508,6626,0,0,20,0,0,12,0,0,10957,3671,13463,PERQUIMANS COUNTY,11854,1104,234,1165,1154,1165,5441,5438,5354,2853,5216,1013,1070,1070,1064,217,4969,5032,5035,2682,4852
17814,49673,51171,51168,51206,23444,23441,22878,9782,27671,27671,26739,8022,27673,23450,120470,112619,Johnston,56,56,56,10,83,3369,2234,196283,25221,101367,109119,112688,26204,107861,116313,120582,3338,2221,3437,3164,894,2266,2095,614,156585,28558,209339,JOHNSTON COUNTY,175612,33590,3944,39362,37699,39361,77783,77740,75276,21366,71107,31773,37254,37250,35717,3843,71181,73135,73168,20764,67499
13064,28098,28496,28495,28518,13513,13513,13351,6850,14936,14935,14700,6192,14936,13517,66325,62895,Randolph,47,47,47,22,65,802,557,135556,19940,58731,61677,62989,20315,61651,64862,66436,802,557,876,802,515,629,557,429,111702,26060,143667,RANDOLPH COUNTY,123257,20734,3951,22906,22344,22906,42654,42617,41716,15849,40115,19820,21817,21815,21317,3981,39803,40523,40543,15530,38354
719,1779,1829,1829,1829,1770,1770,1723,701,59,59,56,18,59,1770,3430,3308,Hyde,,,,,,,,4753,1047,3076,3214,3308,1063,3191,3333,3433,,,,,,,,,4098,1114,4937,HYDE COUNTY,4410,163,49,176,173,176,3257,3254,3160,1014,3028,150,163,163,159,42,3055,3145,3145,1005,2926
1775,3271,3300,3300,3301,1883,1883,1858,1044,1417,1417,1413,731,1417,1884,6896,6465,Alleghany,,,,,,20,0,10626,2664,6210,6377,6498,2756,6600,6780,6940,20,0,55,20,20,26,0,0,9249,3116,11137,ALLEGHANY COUNTY,9915,1347,359,1398,1392,1398,5487,5478,5368,2377,5233,1254,1298,1298,1290,342,5087,5167,5174,2322,4956
4903,10157,10279,10279,10309,5554,5554,5498,2765,4725,4725,4659,2138,4726,5556,29462,26955,Duplin,0,0,0,0,27,2123,1577,55126,7843,24768,26342,27010,8120,26927,28709,29538,2090,1567,2183,1879,428,1620,1389,302,44760,11405,58741,DUPLIN COUNTY,49644,7623,1528,8555,8418,8555,18800,18784,18201,6164,17425,7326,8188,8188,8070,1550,16705,17190,17202,5991,16053
1131,2063,2087,2086,2088,1810,1809,1797,1036,277,277,266,95,277,1811,4842,4558,Gates,,,,,,68,49,11027,1776,4354,4504,4588,1862,4606,4776,4908,68,49,125,68,0,77,49,0,9230,2418,11562,GATES COUNTY,10120,511,124,564,560,564,4219,4210,4148,1738,4027,490,531,531,529,127,3926,3978,3980,1649,3815
9814,19311,19662,19662,19698,12167,12167,11940,6243,7420,7420,7296,3558,7420,12168,37453,35485,Haywood,75,75,75,13,110,1419,897,59266,13756,33394,34717,35578,14169,35241,36640,37550,1419,897,1506,1419,629,976,897,509,50968,15572,62317,HAYWOOD COUNTY,54941,8095,2021,8594,8542,8594,27450,27440,26679,11519,25727,7471,7962,7961,7911,1882,25909,26627,26640,11365,25026
6509,13175,13361,13361,13362,7433,7433,7323,3770,5886,5886,5810,2712,5886,7433,29444,27692,Stanly,42,42,42,27,43,667,474,59178,9640,26175,27270,27773,9999,27762,28944,29503,667,474,720,667,329,551,474,284,49282,12123,62806,STANLY COUNTY,54008,6947,1364,7424,7292,7424,21359,21353,20985,8306,20148,6551,6984,6984,6874,1342,19922,20234,20238,8014,19150
