Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
26348,34814,33510,202,27464,12965,Caldwell,149,315,8927,1114,27457,11702,7695,82178,202,37403,34792,1201,321,9618,16769,9618,11932,26653,35895,65842,13315,219,71809,8242,26353,25613,315,8242,37390,182
7160,8835,8520,100,7575,4344,Polk,88,116,1567,699,7574,3557,1458,20724,100,9390,8815,726,144,1671,6644,1671,3679,7334,9017,17478,4502,118,18752,1555,7162,6962,116,1555,9361,97
23613,33228,31932,220,24743,12191,Surry,178,284,10064,1892,24728,10121,8903,71783,220,35661,33210,2043,301,10617,14964,10616,10336,23826,34174,56811,12579,227,62223,9377,23624,22809,284,9377,35628,200
16558,19364,18670,334,17492,8643,Macon,238,401,2662,727,17485,7678,2293,35858,334,20710,19301,776,446,2772,10350,2772,7890,16866,19929,29260,8924,393,31614,2409,16562,16043,401,2409,20658,258
3637,4599,4491,23,3998,2417,Clay,23,25,975,292,3997,2102,900,11231,23,5067,4563,297,91,978,3581,978,2199,3901,4901,9352,2521,59,10050,903,3637,3568,25,903,5000,25
12505,16762,16095,102,13155,6135,Yadkin,87,146,4301,753,13150,5295,3840,37667,102,17962,16741,764,164,4643,7711,4643,5415,12732,17179,29851,6284,118,32660,4134,12510,12153,146,4134,17939,105
34022,93176,89011,37749,37030,18021,Onslow,2394,53247,20997,2310,37019,13317,18264,197938,38706,113785,93147,2474,53301,23454,19026,23454,13655,35749,108837,149343,18984,38728,162055,20419,34029,32998,52091,20419,113720,2855
14594,18880,18090,247,16032,6606,Richmond,129,281,4144,554,16023,5923,3594,44829,247,20961,18840,597,318,4611,8183,4611,6080,15581,20006,34516,6815,281,38043,3999,14600,14249,281,3999,20915,138
112077,155294,147224,3740,117386,45922,Buncombe,2022,5006,37257,7589,117349,36311,36298,261191,3740,162876,155187,7386,5057,40433,53494,40427,37053,111819,154082,213777,46745,3817,230148,39370,112106,107186,5006,39371,162782,2306
75156,116674,105721,567,78854,25920,Union,411,888,36584,3769,78820,21740,34068,239859,567,123631,116631,3841,905,43872,31234,43861,22344,74346,111818,176616,26691,588,202043,40908,75178,71086,888,40908,123569,506
65976,104667,96322,1442,70400,24578,Cabarrus,860,1948,34472,3812,70371,19906,32333,216453,1442,111983,104636,3863,1962,39621,29064,39614,20431,66375,102795,161462,25226,1454,181104,37218,65992,62547,1948,37221,111933,932
3707,5120,4921,28,4192,2279,Washington,16,55,1584,351,4183,1912,1312,11580,28,5899,5101,431,56,1651,2932,1651,2064,4019,5658,9274,2528,38,10083,1366,3716,3581,55,1366,5889,33
32631,48324,45437,861,34918,13484,Harnett,348,1205,14985,1641,34896,11495,13191,135976,861,53029,48251,1738,1281,16830,17458,16830,11839,33340,49530,100990,13967,922,112079,14759,32643,31385,1205,14759,52931,390
29347,38309,36618,344,30937,13268,Burke,261,469,9091,1379,30925,11628,7831,90485,344,41344,38280,1541,487,9920,18720,9919,11879,29828,39388,73860,13730,363,79893,8589,29357,28443,469,8589,41313,310
83360,83386,81560,,93222,32667,Out of State,,,,,93191,32667,,,,93222,83360,,,,,,36099,91029,91029,,36099,,,,83386,81560,,,93191,
21866,34580,32819,4085,23004,8858,Granville,511,4349,8479,1116,22995,7231,7825,60443,4085,36774,34557,1061,4391,9379,10674,9376,7428,21910,34738,48058,9028,4100,52711,8606,21872,20909,4349,8608,36720,539
64939,97890,93099,850,69793,29476,Gaston,652,1281,32116,4512,69762,24312,28718,224529,850,106937,97845,4737,1304,35840,36651,35840,25091,68007,101404,174276,30642,871,191721,32056,64963,63531,1281,32056,106883,814
16050,21563,20746,290,17424,7996,Edgecombe,201,390,5309,936,17418,6859,4683,51472,290,23750,21556,1007,402,5924,10509,5924,7074,17033,22732,39904,8319,295,43948,5216,16052,15773,390,5216,23732,238
25463,29255,28080,54,27259,7447,Watauga,54,87,3932,537,27238,6856,3552,56177,54,31490,29224,556,122,4109,9229,4109,7216,26300,30319,49022,7842,66,51530,3707,25482,24474,87,3707,31434,70
10508,16221,15198,766,11796,3897,Hoke,223,1071,4820,466,11780,3208,4361,55234,766,18368,16204,495,1096,5476,5854,5476,3358,11194,17085,40282,4090,771,44624,4930,10520,10071,1071,4930,18327,237
7574,9020,8709,15,8415,3451,Bertie,15,34,1519,288,8412,3148,1324,18947,15,10101,9006,314,42,1644,4479,1644,3390,8184,9737,15647,3723,28,16854,1417,7575,7370,34,1417,10090,19
15049,19831,18949,283,15824,6809,Person,180,375,4744,918,15816,5711,4215,39490,283,21250,19818,951,375,5051,7938,5050,5810,15137,20256,31361,6960,290,34239,4486,15055,14451,375,4486,21241,199
18706,23014,22250,275,19908,9895,Beaufort,224,380,4132,737,19899,8934,3582,46994,275,24967,22985,787,395,4664,11538,4664,9248,19518,24030,37669,10304,298,41131,4004,18712,18393,380,4004,24943,269
51192,76021,71828,510,53336,25443,Catawba,349,688,24775,3234,53323,21860,22209,159551,510,81174,75986,3490,714,27124,29156,27123,22216,51027,76490,124631,26087,531,137151,24284,51205,49109,688,24285,81134,381
16021,21081,20123,1914,16748,6655,Jackson,492,2794,2893,429,16739,5734,2570,43938,2167,22810,21046,473,2861,3201,8759,3201,5866,16295,21648,36721,6908,2195,39175,2858,16028,15639,2460,2858,22734,569
487886,723635,664106,6034,511766,132745,Wake,2706,8287,209977,19281,511493,110758,202677,1111761,6034,758810,723483,18944,8330,238714,133864,238699,114488,477234,695498,849055,136417,6047,941934,229563,488019,455395,8287,229569,758479,2985
30654,42573,40565,368,32689,15063,Cleveland,285,496,12357,2105,32684,12673,10480,97947,368,46804,42552,2250,515,13600,18575,13600,12968,31499,44352,76504,15539,385,84044,11530,30658,29717,496,11530,46780,321
21888,28922,27517,303,24136,8773,Sampson,202,400,6935,1036,24132,7535,6188,63531,303,32095,28903,1106,419,7540,11637,7540,7788,23080,30415,48081,9128,317,53473,6712,21893,21026,400,6712,32072,234
16601,22123,21205,272,17802,7677,Columbus,199,340,5184,932,17793,6546,4520,55508,272,24142,22109,1026,355,5985,11419,5985,6762,17520,23044,44013,8015,278,48224,5236,16609,16413,340,5236,24118,227
8508,9760,9496,69,9000,3903,Caswell,58,90,1440,241,8996,3604,1107,22604,69,10633,9754,350,108,1525,5005,1525,3705,8762,10292,18383,4124,71,19944,1177,8512,8320,90,1177,10611,69
7237,8210,7928,103,7767,3632,Yancey,103,131,775,135,7767,3394,690,18069,103,8875,8184,132,167,941,4744,941,3542,7637,8543,14782,3788,129,15969,844,7237,7135,131,844,8839,114
20540,30210,28446,432,22102,9134,Lee,213,623,8902,1156,22090,7765,8155,61779,432,32830,30182,1192,639,10089,10404,10089,8025,21282,30807,47136,9461,458,52144,9210,20542,19859,623,9210,32802,244
7366,9848,9457,10,8090,3677,Hertford,10,25,2466,537,8085,3130,2179,23677,10,10971,9832,542,50,2831,4836,2831,3334,7952,10443,19299,3888,23,20898,2456,7369,7268,25,2456,10941,12
29722,41195,39655,338,31415,15277,Rockingham,263,471,11810,2329,31404,12685,10484,91010,338,44438,41168,2368,490,12533,18996,12533,13054,30376,42657,72695,15727,356,79246,11108,29731,28833,471,11108,44408,305
406146,617646,573205,4430,436553,116029,Mecklenburg,2024,6937,195000,19272,436267,94733,182970,1110356,4430,664204,617420,19306,7028,220623,127686,220581,98305,413396,615333,852079,120096,4489,937616,206844,406306,385805,6937,206851,663785,2485
25570,36213,34886,500,27021,15084,Carteret,324,557,10297,2091,27016,12669,9274,69473,500,38879,36194,2059,595,11263,17867,11263,13073,26462,37316,57537,15471,517,62070,10124,25572,25112,557,10124,38836,339
3891,6898,6443,1725,4059,2387,Swain,360,2620,1079,178,4058,1849,903,14271,1998,7891,6871,192,2663,1169,2803,1169,1891,3968,7287,11137,2513,2024,12138,982,3892,3815,2240,982,7847,430
7253,8608,8399,61,7818,3316,Avery,50,78,1292,255,7814,3011,1168,17557,61,9338,8601,258,99,1421,4020,1421,3158,7722,9092,14969,3474,65,15935,1287,7256,7170,78,1287,9313,58
15886,22184,20899,296,17303,7293,Vance,189,385,5947,1002,17286,6102,5451,44535,296,24245,22165,1003,397,6545,8487,6544,6311,16370,22702,34092,7527,301,37671,5983,15899,15152,385,5984,24215,213
19730,23881,22937,253,21098,9170,Halifax,190,367,3947,739,21087,8241,3501,50010,253,25835,23861,792,371,4366,10690,4366,8480,20415,24729,39391,9495,262,43237,3878,19741,19183,367,3878,25820,223
19775,24915,23989,523,21874,9835,Rutherford,431,606,4740,1235,21864,8169,4257,67029,523,27622,24890,1297,638,5110,14855,5110,8672,21183,26529,53422,10432,542,58398,4592,19781,19209,606,4592,27580,463
32882,48424,46112,550,35196,15858,Nash,362,762,14462,2694,35183,12802,13306,94298,550,52304,48404,2734,769,16339,17956,16339,13184,34392,49616,73765,16340,563,81106,14972,32889,32256,762,14972,52284,422
10207,13092,12593,80,11033,5120,Ashe,69,107,2716,742,11027,4309,2543,27203,80,14123,13068,684,124,2966,7249,2965,4625,10784,13607,22479,5399,99,24214,2781,10212,9970,107,2781,14099,90
12828,19033,18310,137,13600,7257,Stokes,117,206,6337,1344,13594,5796,5586,45591,137,20686,18992,1476,249,6837,9917,6837,5989,13298,19841,37145,7613,172,40306,6027,12834,12587,206,6027,20637,148
2622,3551,3430,192,2824,1478,Graham,31,308,826,127,2823,1320,664,8441,222,3996,3519,148,333,839,2067,839,1356,2762,3857,6767,1553,252,7414,675,2624,2574,269,675,3970,49
20544,28781,27323,340,21934,9499,Pender,250,499,7856,1157,21925,8092,6990,63060,340,31272,28760,1232,510,8828,11716,8827,8335,21279,29634,49058,9851,354,53967,7876,20551,19993,499,7876,31251,284
35768,52763,50283,5092,37528,18927,Craven,794,7215,12188,2286,37514,15847,10939,102139,5092,58106,52720,2276,7275,13303,20103,13303,16108,35759,55162,80387,19181,5127,87409,11860,35776,34252,7215,11860,58032,797
204908,293035,274767,2293,216106,75260,Guilford,1493,3436,82672,13090,216025,60677,76440,537174,2293,312300,292961,13538,3465,92729,83442,92709,62280,205899,292007,418240,77571,2306,459608,85760,204969,196034,3436,85760,312170,1753
10066,11340,10959,119,10499,4319,Madison,86,174,1074,222,10495,4011,1017,21755,119,11905,11320,239,204,1202,5034,1201,4056,10222,11470,17939,4399,136,19327,1135,10069,9823,174,1135,11870,104
27424,39014,36992,258,28668,14492,Chatham,150,328,11122,2269,28652,12073,10314,74470,258,41201,38986,2186,363,12170,18634,12168,12344,27508,38958,59661,14693,271,65198,11304,27437,26420,328,11306,41148,163
61621,85577,80917,1003,64786,21720,Pitt,504,1413,22685,2630,64751,18586,20278,180742,1003,91872,85530,2787,1440,25646,25045,25645,18841,62500,86598,142466,22223,1025,155511,22906,61646,59636,1413,22906,91809,595
38358,52227,50074,686,40124,21865,Moore,413,875,13212,2997,40117,18455,12006,100880,686,55535,52182,3076,910,14501,24192,14501,19027,39029,53116,79328,22545,728,86466,13138,38361,37382,875,13138,55493,442
146936,209216,196070,1991,157766,55475,Forsyth,1218,2984,58071,9388,157654,44869,54440,382295,1991,225020,209118,9421,3013,64241,62720,64229,46484,149405,210460,295401,57397,2004,325690,60191,147020,139639,2984,60192,224867,1492
51544,84609,79609,1152,54307,24450,Iredell,845,1450,31032,4545,54281,19060,28606,181806,1152,90385,84564,4483,1465,34613,29513,34613,19744,52363,84845,140623,25129,1183,156060,31868,51558,49851,1450,31868,90344,902
14308,17371,16743,207,14748,7607,Transylvania,194,277,2881,994,14746,6419,2739,34385,207,18045,17353,966,290,3007,10809,3007,6537,14209,17367,29099,7729,224,30988,2838,14309,13797,277,2838,18030,226
8583,10554,10185,124,9241,4308,Martin,107,174,1977,417,9236,3784,1726,22440,124,11520,10540,443,183,2096,5372,2096,3932,8925,11076,17917,4498,133,19455,1833,8588,8335,174,1833,11506,123
7637,9780,9425,111,8150,3741,Warren,83,136,2000,441,8143,3217,1826,19731,111,10518,9769,440,146,2222,5173,2222,3312,7932,10068,16200,3842,117,17477,2021,7642,7488,136,2021,10501,90
3382,4283,4103,41,3586,1748,Jones,26,55,931,171,3585,1551,788,9419,41,4659,4273,202,71,1002,2257,1002,1586,3462,4448,7704,1818,51,8314,850,3382,3274,55,850,4642,30
15351,21879,20679,236,16011,7715,Davie,162,317,6212,1470,16002,6083,5722,42846,236,23163,21858,1513,324,6828,9279,6828,6231,15316,21845,33901,7925,251,37262,6271,15357,14721,317,6271,23147,181
70712,184261,174293,68895,75437,36303,Cumberland,5919,89364,42159,5178,75343,25206,37730,335509,70966,212372,184183,5366,89413,47522,40937,47519,25829,71849,200840,252655,38020,71009,277878,42505,70746,67668,86832,42506,212226,6825
18580,21297,20475,333,19922,7662,McDowell,218,457,2761,453,19914,6991,2272,45756,333,23286,21284,546,467,2897,9517,2897,7194,19069,22287,36617,8000,342,39943,2371,18584,17870,457,2371,23268,260
9293,11785,11508,366,9943,5992,Cherokee,165,485,2552,656,9939,5171,2068,28612,366,13046,11735,745,537,2566,8723,2566,5326,9667,12704,23877,6274,413,25640,2076,9296,9074,485,2076,12990,203
5464,6869,6609,,6310,2874,Chowan,,,1443,365,6306,2509,1314,13943,,7858,6868,352,,1548,3521,1548,2846,6099,7542,11164,3198,,12171,1404,5465,5295,,1404,7854,
79398,103005,95156,817,82280,22181,Orange,343,1048,20965,2676,82227,19162,20672,148476,817,106511,102938,2649,1094,23137,21654,23136,19610,76254,98267,119925,22643,856,130842,22723,79426,73667,1048,22723,106411,384
12285,14510,14044,71,13045,5409,Alexander,59,88,2218,251,13041,5099,1958,37497,71,15571,14470,271,131,2395,7667,2395,5259,12702,15008,30040,5595,109,32781,2114,12287,12015,88,2114,15524,65
150823,204064,192407,4521,158092,40697,Durham,1427,5460,46977,5099,158037,34171,44493,321488,4521,215107,204006,5165,5500,51515,43764,51509,34976,150091,202528,255829,41736,4544,275950,48662,150858,143393,5460,48662,215006,1595
47940,61088,58399,959,50200,25015,Henderson,765,1365,11907,3451,50187,20799,11373,117417,959,64299,61061,3452,1369,12730,30961,12730,21235,48100,61372,95451,25557,978,103234,12162,47948,46067,1365,12162,64282,870
13797,17786,17166,0,15648,6215,Pasquotank,0,12,4426,784,15629,5431,3830,39824,0,20295,17764,863,29,4618,6841,4618,5967,15043,19481,31068,6842,14,34029,3967,13805,13336,12,3967,20259,12
5647,6663,6501,66,5926,3256,Pamlico,49,76,953,215,5926,2992,862,12726,66,7054,6651,221,92,1036,3866,1036,3070,5838,6867,10805,3343,78,11540,938,5647,5573,76,938,7038,52
5460,6458,6246,52,5901,2684,Mitchell,52,100,935,215,5900,2417,797,14964,52,7086,6435,231,113,1072,3810,1072,2506,5816,6851,12229,2809,75,13195,923,5460,5397,100,923,7072,72
8599,10321,10031,13,9577,3843,Currituck,13,33,1799,310,9570,3520,1614,27763,13,11514,10303,319,45,1892,4551,1892,3924,9360,11192,21675,4262,28,23787,1691,8602,8404,33,1691,11495,19
60983,82908,80658,1485,63918,41438,Brunswick,1133,1808,20642,5843,63907,34462,19213,142820,1485,87767,82885,5630,1836,22013,46605,22012,35608,62720,85170,121795,42480,1501,129086,20417,60989,59960,1808,20418,87727,1242
49855,70973,67621,924,53528,23671,Davidson,695,1209,21021,3807,53502,19169,18846,167609,924,77276,70927,3908,1238,22510,31089,22508,19686,51136,73366,131285,24372,957,144432,20148,49868,47851,1209,20148,77219,778
21525,33166,31265,384,22662,9861,Franklin,246,504,10919,1704,22654,7911,10078,69685,384,35409,33134,1698,523,12224,11935,12224,8087,21834,33257,54524,10060,410,59978,11225,21531,20803,504,11225,35382,275
20180,24709,23679,0,20994,8975,Dare,0,10,4656,476,20987,8499,4152,37009,0,26059,24686,500,23,5042,8201,5042,8693,20246,24912,30088,9203,17,32745,4506,20186,19527,10,4506,26039,10
10966,14583,13914,150,11897,5496,Bladen,90,176,3524,551,11894,4855,3134,32722,150,15984,14555,595,216,3871,7459,3871,5046,11491,15191,26077,5739,176,28574,3439,10968,10630,176,3439,15941,98
91883,134448,127351,1233,96560,39302,New Hanover,852,1799,39688,5289,96541,33161,37141,234473,1233,142533,134414,5417,1816,44157,43147,44138,33934,93082,134569,191812,40342,1254,206724,41298,91895,88977,1799,41299,142478,991
7656,9775,9440,95,8226,3532,Anson,69,119,2102,317,8226,3146,1767,24446,95,10763,9771,368,128,2409,4730,2409,3239,8121,10342,19608,3684,99,21306,2020,7656,7578,119,2020,10754,77
