Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
34380,45302,42995,167,39679,14421,Robeson,70,203,11588,1607,39665,12744,9709,130625,167,52781,45261,1811,239,12863,20565,12862,13312,37991,49782,98425,15205,199,109195,10714,34389,33119,203,10714,52730,82
4599,5398,5265,,5084,2728,Perquimans,,,916,185,5083,2543,756,13463,,6045,5396,202,,961,3671,961,2733,4967,5883,10957,2935,,11854,797,4601,4509,,797,6044,
66582,94796,88215,,71802,23175,Johnston,,,27998,3106,71775,20069,24703,209339,,103726,94768,3313,,31924,28558,31923,20722,68068,96066,156585,24035,,175612,28186,66609,63512,,28187,103698,
37777,54418,51950,,40205,18558,Randolph,,,17349,3240,40176,15318,15403,143667,,59011,54399,3265,,18806,26060,18805,15711,38756,56105,111702,18976,,123257,16622,37795,36547,,16623,58981,
2826,2962,2856,,3020,987,Hyde,,,149,38,3020,949,130,4937,,3178,2962,44,,158,1114,158,972,2902,3051,4098,1016,,4410,136,2826,2726,,136,3178,
4638,5739,5614,,4956,2476,Alleghany,,,1181,284,4949,2192,1060,11137,,6184,5734,300,,1228,3116,1228,2283,4852,6033,9249,2583,,9915,1096,4643,4554,,1096,6177,
15306,21605,20553,,17034,7001,Duplin,,,6381,1250,17026,5751,5682,58741,,24140,21601,1293,,7106,11405,7106,5960,16438,22819,44760,7253,,49644,6295,15310,14871,,6295,24132,
3607,4018,3923,,3972,1668,Gates,,,428,110,3967,1558,376,11562,,4440,4017,112,,468,2418,468,1684,3872,4300,9230,1796,,10120,410,3608,3547,,410,4435,
24431,31102,29908,,25514,12528,Haywood,,,6915,1568,25507,10960,6250,62317,,32860,31096,1701,,7346,15572,7346,11166,24642,31557,50968,12867,,54941,6665,24437,23658,,6665,32853,
18280,23561,22689,,19658,8823,Stanly,,,5824,1119,19655,7704,5022,62806,,25784,23559,1181,,6126,12123,6126,8032,18944,24768,49282,9213,,54008,5279,18282,17667,,5279,25781,
28755,104912,95743,79,33843,11290,Missing,0,30,74074,6539,33789,4751,69391,,79,114734,104508,6074,474,80417,,80404,5295,30560,104664,,11369,280,,75674,28956,26273,30,75676,114223,0
26382,35985,34262,,28198,11914,Wilson,,,9851,1522,28194,10392,8600,81801,,39244,35976,1571,,11046,15337,11044,10687,27322,37173,63224,12258,,69710,9594,26389,25662,,9596,39238,
1617,1741,1672,,1756,629,Tyrrell,,,149,34,1755,595,119,4016,,1911,1740,33,,155,810,155,618,1671,1820,3288,651,,3533,123,1618,1553,,123,1910,
33133,53421,51107,6524,35967,15301,Wayne,808,9475,14371,2569,35943,11924,12261,123131,6676,61513,53374,2754,9522,16024,20802,16024,12290,34953,58548,94031,16295,6708,103693,13565,33148,32322,9224,13565,61442,1251
8256,10469,10162,,8850,4120,Montgomery,,,2374,407,8850,3713,2081,27173,,11371,10469,456,,2521,5743,2521,3811,8640,11014,21266,4267,,23512,2213,8256,8081,,2213,11371,
18614,26118,25106,,20125,9490,Lenoir,,,7847,1400,20121,8090,6776,55949,,28877,26114,1462,,8752,11303,8752,8324,19759,27606,43423,9786,,47933,7500,18618,18330,,7500,28873,
11195,15235,14652,312,12057,5604,Scotland,120,316,3880,698,12056,4786,3300,34823,312,16790,15194,790,371,4362,6531,4362,4933,11852,16048,26793,5846,353,29381,3687,11195,11040,316,3687,16734,123
66482,86926,82126,,69469,24531,Alamance,,0,21337,3593,69454,20938,18976,169509,,92465,86912,4001,19,22977,29035,22976,21359,65737,87074,132145,25360,,145046,20430,66496,63150,0,20430,92430,0
3106,4587,4412,871,3488,1304,Camden,0,795,648,87,3483,1217,574,10867,871,4976,4576,108,806,682,1833,682,1328,3320,4763,8407,1436,882,9354,599,3106,2967,795,599,4960,0
7550,9534,9220,,8114,2736,Greene,,,2068,298,8112,2438,1729,21069,,10490,9533,324,,2376,3592,2376,2491,8001,10069,16884,2815,,18372,1983,7551,7491,,1983,10488,
36373,66516,64181,14246,38683,24360,Rowan,6875,14975,17410,2774,38674,14711,14965,142088,14246,72177,66490,2996,15002,18492,25371,18492,15062,37068,69453,110729,25208,14265,122048,15871,36379,34970,14975,15872,72141,7150
7149,8243,7997,,7705,3858,Northampton,,,1117,259,7703,3599,990,19483,,8948,8241,289,,1243,5256,1243,3710,7528,8645,16132,3999,,17363,1092,7151,7007,,1092,8946,
19809,27703,26669,,22256,10394,Wilkes,,,8761,1664,22248,8730,7479,68412,,31505,27696,1867,,9249,15162,9249,9081,21473,30234,54628,10948,,59783,7887,19816,19190,,7887,31497,
24744,37322,35633,,25884,12393,Lincoln,,,12836,1774,25878,10619,11301,86111,,40201,37317,1855,,14317,15456,14317,10821,25386,38222,67981,12676,,74647,12573,24749,24332,,12573,40195,
