Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
34822,46426,44045,636,39884,14696,Robeson,352,861,11659,1628,39870,12716,9904,130625,636,53716,46392,1817,888,12944,20565,12943,13260,38181,50701,98425,15482,661,109195,10934,34831,33505,861,10934,53674,405
4620,5449,5305,0,5101,2732,Perquimans,0,0,925,186,5100,2546,773,13463,0,6086,5436,202,15,970,3671,970,2735,4985,5910,10957,2937,11,11854,816,4622,4532,0,816,6070,0
66948,96677,89983,1103,72008,23722,Johnston,502,1353,28183,3129,71981,20091,25049,209339,1103,105502,96632,3320,1365,32129,28558,32128,20749,68258,97794,156585,24619,1120,175612,28581,66975,63831,1353,28582,105462,550
38088,55613,53084,540,40363,19069,Randolph,416,740,17480,3274,40334,15379,15696,143667,540,60057,55570,3281,742,18952,26060,18951,15742,38915,57135,111702,19516,564,123257,16942,38106,36848,740,16943,60025,493
2838,2977,2870,,3026,991,Hyde,,,150,38,3026,953,133,4937,,3185,2977,44,,159,1114,159,974,2908,3058,4098,1018,,4410,139,2838,2737,,139,3185,
4676,5820,5663,0,4978,2484,Alleghany,0,0,1183,287,4971,2197,1077,11137,0,6243,5789,300,34,1231,3116,1231,2289,4872,6055,9249,2589,26,9915,1113,4681,4586,0,1113,6202,0
15462,22093,20996,207,17095,7188,Duplin,152,267,6417,1258,17087,5778,5769,58741,207,24523,22068,1296,283,7145,11405,7145,5969,16502,23186,44760,7446,228,49644,6399,15466,15020,267,6399,24499,181
3619,4040,3945,,3979,1671,Gates,,0,428,111,3974,1560,386,11562,,4459,4039,112,12,468,2418,468,1686,3879,4307,9230,1798,,10120,420,3620,3559,0,420,4442,0
24595,32209,30950,836,25594,13065,Haywood,504,1222,6943,1570,25587,10991,6308,62317,848,34219,32170,1704,1247,7378,15572,7378,11194,24719,32868,50968,13486,881,54941,6727,24601,23806,1206,6727,34187,588
18451,24213,23288,358,19741,9125,Stanly,284,460,5885,1126,19738,7715,5108,62806,358,26402,24180,1187,472,6189,12123,6189,8043,19025,25370,49282,9557,389,54008,5371,18453,17822,460,5371,26387,327
29607,143604,134411,36021,34762,21089,Missing,8564,20694,74662,6589,34706,5936,70522,,36051,137615,142596,6101,21794,81059,,81046,6771,32280,127585,,18403,36855,,76938,29809,27868,20643,76940,136446,5531
26574,36734,34923,321,28333,12164,Wilson,212,479,9937,1531,28329,10421,8774,81801,321,39971,36692,1581,495,11143,15337,11141,10705,27438,37854,63224,12535,354,69710,9797,26581,25828,479,9799,39949,249
1632,1759,1687,,1763,631,Tyrrell,,,149,34,1762,597,122,4016,,1918,1758,33,,155,810,155,619,1676,1825,3288,652,,3533,126,1633,1565,,126,1917,
33307,54133,51765,6853,36069,15559,Wayne,1036,9932,14455,2585,36046,11938,12432,123131,7005,62164,54077,2755,9974,16121,20802,16121,12299,35053,59190,94031,16568,7045,103693,13765,33323,32480,9682,13765,62099,1514
8306,10685,10339,113,8865,4212,Montgomery,85,140,2390,408,8865,3719,2101,27173,113,11585,10654,456,183,2537,5743,2537,3815,8654,11184,21266,4367,144,23512,2235,8306,8125,140,2235,11542,96
18744,26679,25623,273,20241,9720,Lenoir,194,404,7892,1409,20237,8117,6893,55949,273,29464,26647,1463,420,8803,11303,8803,8341,19863,28159,43423,10037,301,47933,7630,18748,18457,404,7630,29444,233
11259,15199,14605,153,12097,5591,Scotland,95,198,3906,700,12096,4796,3352,34823,153,16729,15159,793,239,4393,6531,4393,4940,11888,15992,26793,5851,193,29381,3747,11259,11100,198,3747,16687,118
66755,88578,83712,1024,69720,25240,Alamance,650,1328,21496,3617,69706,20973,19284,169509,1024,94226,88550,4009,1359,23147,29035,23146,21435,65981,88805,132145,26163,1039,145046,20771,66768,63404,1328,20771,94180,719
3134,4624,4445,871,3506,1309,Camden,0,795,653,88,3501,1221,583,10867,871,5017,4613,109,824,687,1833,687,1332,3339,4787,8407,1441,882,9354,608,3134,2991,795,608,4983,0
7649,9764,9383,56,8163,2788,Greene,43,82,2085,302,8161,2443,1774,21069,56,10661,9739,324,101,2397,3592,2397,2497,8047,10214,16884,2879,80,18372,2034,7650,7553,82,2034,10640,58
36570,55636,53226,2816,38839,18981,Rowan,1478,3117,17589,2807,38830,14696,15275,142088,2816,60690,55593,3012,3164,18687,25371,18687,15048,37209,57915,110729,19653,2852,122048,16207,36576,35135,3117,16208,60634,1593
