At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
43411,144740,148470,148463,148482,49666,49659,48081,20418,98804,98804,96659,22993,98806,49676,250963,237222,Missing,,,,,,40211,47326,,46018,215446,227952,238843,53817,228195,241026,252865,40196,47326,42002,40037,9873,48697,47217,9752,,,,MISSING COUNTY,,82590,6972,94143,89279,94137,116720,116615,111551,36972,105568,83354,95656,95654,90626,7715,90000,94242,94490,28551,84875
9159,19394,19738,19736,19751,13048,13046,12908,6834,6639,6639,6435,2307,6639,13053,45429,42866,Wilson,51,51,51,18,59,532,346,76972,12937,39647,41880,42934,13265,41830,44279,45496,532,346,579,532,273,397,346,223,63224,15337,81801,WILSON COUNTY,69710,12020,1877,13853,13355,13850,31064,31047,30392,11115,29278,11306,12986,12984,12540,1856,28994,29536,29551,10858,27995
459,877,881,881,881,801,801,798,428,80,80,79,31,80,801,2047,1957,Tyrrell,,,,,,,,3827,676,1830,1920,1958,689,1912,2006,2049,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,169,38,179,177,179,1870,1868,1829,651,1743,146,153,153,152,38,1768,1804,1805,638,1684
10914,24056,24380,24380,24399,12283,12283,12130,5511,12027,12027,11856,5365,12027,12285,64939,60057,Wayne,70,70,70,38,87,6479,5243,115046,16010,56072,58907,60123,16679,60368,63530,65014,6435,5213,6515,6327,899,5280,5122,661,94031,20802,123131,WAYNE COUNTY,103693,17635,3213,20340,19586,20338,38159,38122,37509,12567,36406,16674,19076,19072,18434,3116,35260,35742,35767,12233,34276
2583,4999,5025,5025,5025,2635,2635,2627,1399,2390,2390,2372,1184,2390,2635,12459,11742,Montgomery,,,,,,170,138,25757,4406,11279,11640,11788,4542,11938,12334,12558,170,138,266,170,106,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2833,526,3039,2991,3039,9253,9250,9173,3910,8935,2666,2858,2858,2817,497,8685,8746,8747,3814,8475
7044,13996,14137,14137,14147,8415,8415,8368,4352,5668,5668,5574,2661,5669,8416,32642,30582,Lenoir,54,54,54,31,62,422,278,52801,10379,28809,30131,30616,10615,30603,32052,32662,422,278,439,422,240,310,278,197,43423,11303,55949,LENOIR COUNTY,47933,9234,1731,10518,10187,10518,21705,21702,21443,8644,20947,8709,9894,9894,9621,1705,20232,20410,20412,8477,19822
3429,7369,7451,7451,7467,4577,4577,4560,2145,2874,2874,2809,1284,2874,4577,18275,17005,Scotland,0,0,0,0,16,221,168,32530,5831,16135,16815,17048,6058,17258,18033,18323,221,168,265,221,127,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4532,924,5185,5047,5185,12873,12869,12765,5007,12505,4147,4710,4710,4603,853,12044,12127,12128,4879,11820
18189,46007,47080,47079,47097,22314,22313,21822,9552,24700,24700,24119,8612,24700,22316,104855,99802,Alamance,66,66,66,25,81,1806,1149,159560,26412,91104,96701,99880,27223,95294,101257,104936,1806,1149,1859,1788,802,1210,1137,656,132145,29035,169509,ALAMANCE COUNTY,145046,24866,4493,27861,26760,27860,75216,75189,72691,21928,68640,23549,26363,26363,25388,4201,70164,72290,72307,21555,66418
892,1929,1959,1958,1959,1340,1339,1317,674,619,619,612,218,619,1340,6560,5730,Camden,,,,,,1869,1392,10327,1411,5370,5619,5767,1635,6135,6418,6615,1857,1392,1917,1789,121,1428,1337,13,8407,1833,10867,CAMDEN COUNTY,9354,814,129,877,852,877,3821,3814,3709,1385,3532,797,858,858,832,118,3395,3480,3481,1280,3236
2009,5051,5107,5107,5107,3686,3686,3674,1504,1421,1421,1377,505,1421,3686,15161,13504,Greene,,,,,,3322,2344,20022,3427,12492,13202,13531,3814,13993,14788,15227,3186,2243,3384,2909,839,2370,2016,509,16884,3592,21069,GREENE COUNTY,18372,2503,400,2919,2853,2919,8924,8920,8749,2575,8581,2341,2738,2738,2683,384,8276,8422,8423,2534,8135
11766,25281,25627,25627,25645,11418,11418,11274,6015,14035,14035,13833,5627,14035,11422,66324,61728,Rowan,174,174,174,124,188,3897,3050,133830,19258,57901,60651,61829,19952,62064,65046,66425,3897,3050,3978,3897,1651,3136,3050,1487,110729,25371,142088,ROWAN COUNTY,122048,20527,3533,22254,21749,22254,40193,40173,39400,14768,37640,19098,20659,20658,20214,3404,37387,38020,38034,14367,35753
2461,4170,4201,4201,4201,3551,3551,3530,2203,650,650,640,258,650,3551,9434,8754,Northampton,,,,,,145,70,18570,3823,8334,8632,8781,3981,8907,9258,9465,145,70,173,145,95,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1376,340,1528,1509,1528,7764,7761,7604,3546,7386,1295,1426,1426,1412,310,7150,7258,7261,3456,6969
6537,13425,13634,13634,13648,6239,6239,6147,3063,7395,7395,7278,3474,7395,6239,34008,31700,Wilkes,0,0,0,0,14,271,184,64946,10743,29902,31209,31744,11126,32042,33429,34078,271,184,330,271,185,218,184,160,54628,15162,68412,WILKES COUNTY,59783,10078,2124,10723,10629,10723,23025,23014,22529,8817,21693,9532,10157,10157,10075,2010,20950,21359,21369,8573,20186
8893,20068,20432,20430,20462,7425,7423,7372,3650,13007,13007,12696,5243,13007,7426,44760,42597,Lincoln,0,0,0,0,29,377,241,81663,13275,39684,41635,42633,13537,41571,43699,44790,377,241,398,377,241,274,241,199,67981,15456,86111,LINCOLN COUNTY,74647,15122,2304,17213,16656,17213,27179,27170,26666,10992,26072,14197,16137,16137,15613,2271,25781,26219,26222,10805,25246
9334,18256,18503,18502,18517,10752,10751,10634,6263,7751,7751,7622,3071,7751,10752,40851,38779,Caldwell,0,0,0,0,14,324,203,78015,13657,36826,38271,38805,13945,38639,40240,40873,324,203,333,324,187,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10657,1510,11618,11394,11618,28922,28909,28522,12248,27658,9796,10604,10604,10427,1446,27641,27972,27980,12061,26827
1799,3491,3554,3554,3554,2372,2372,2336,1261,1182,1182,1155,538,1182,2372,9284,8846,Polk,,,,,,128,100,19940,4106,8390,8715,8868,4229,8783,9136,9343,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1696,765,1850,1803,1850,7310,7306,7205,3366,6959,1631,1778,1778,1733,755,6882,6968,6972,3263,6659
7691,16086,16320,16319,16335,8781,8780,8640,4360,7526,7526,7433,3318,7526,8783,37636,35753,Surry,13,13,13,13,26,304,222,67979,12192,33624,35203,35778,12523,35305,36983,37705,304,222,348,304,216,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11252,2305,11942,11849,11941,25415,25391,24830,10002,23749,10533,11175,11173,11112,2204,23869,24358,24374,9809,22869
6165,10223,10319,10318,10334,7717,7716,7645,4723,2602,2602,2578,1442,2602,7720,21988,20969,Macon,0,0,0,0,12,447,352,34121,9068,19999,20685,21034,9292,20920,21671,22071,447,352,519,447,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2967,866,3114,3084,3114,18438,18427,18140,8164,17506,2772,2913,2913,2893,839,17440,17704,17711,7991,16875
1857,2895,2917,2917,2917,2465,2465,2445,1615,452,452,450,242,452,2465,5435,5145,Clay,,,,,,84,39,10740,2572,4973,5087,5237,2629,5236,5364,5580,84,39,227,84,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1036,331,1042,1040,1041,4311,4310,4240,2273,4116,982,988,987,986,323,4062,4119,4119,2226,3952
4173,8234,8353,8353,8364,4030,4030,3976,2236,4323,4323,4258,1937,4323,4030,19380,18468,Yadkin,0,0,0,0,11,152,102,35700,6379,17412,18162,18495,6507,18223,19044,19411,152,102,175,152,107,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,4994,865,5454,5371,5454,13782,13774,13521,5535,13077,4733,5161,5161,5078,881,12982,13205,13212,5411,12577
17856,43576,44652,44643,44660,40527,40518,39516,15849,4125,4125,4060,2007,4125,40535,112531,103255,Out of State,,,,,,,,,38030,97931,100642,103311,40367,106328,109414,112606,,,,,,,,,,,,OUT OF STATE,,690,123,714,706,714,111892,111817,108708,40244,105638,859,930,930,897,189,99745,102325,102381,37841,97072
11297,26926,27445,27442,27449,8862,8860,8705,4140,18362,18361,18000,7087,18362,8866,132446,119722,Onslow,221,221,221,70,221,62032,53710,180787,18793,112316,117604,119771,19909,123722,129712,132513,61501,53433,62081,59607,2755,53735,51871,2021,149343,19026,197938,ONSLOW COUNTY,162055,26748,3135,30666,29439,30666,39766,39748,38772,14019,37367,24839,28399,28397,27364,2996,36807,37615,37637,13776,35606
4454,9165,9272,9272,9287,6226,6226,6180,3109,3036,3036,2975,1345,3036,6227,23157,21333,Richmond,10,10,10,0,24,392,263,42075,6964,20129,21017,21406,7152,21749,22772,23233,392,263,454,392,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4888,724,5468,5383,5468,17311,17297,16997,6282,16469,4520,5047,5047,4978,682,15776,16023,16030,6151,15346
36047,95668,98519,98512,98596,58940,58934,57318,23665,39411,39410,38182,12297,39411,58967,179534,171637,Buncombe,168,168,168,85,218,6620,4216,248550,48126,156989,165717,171766,48987,163800,173075,179698,6608,4216,6695,6552,2558,4277,4183,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40144,8077,44850,43362,44841,128153,128073,123105,38352,117104,39655,44377,44376,42855,8337,118646,123045,123112,37739,113151
18887,61530,64468,64463,64484,20845,20840,20077,6711,43529,43529,41359,12118,43530,20854,137786,132057,Union,94,94,94,58,100,1231,659,226508,26970,114973,126414,132179,27503,119581,131530,137910,1231,659,1286,1189,570,735,640,412,176616,31234,239859,UNION COUNTY,202043,42668,4631,53541,49965,53532,83083,83023,80334,22302,75724,41217,51770,51765,48369,4676,77386,79633,79674,21882,73116
16110,53623,55745,55738,55771,20656,20653,20014,6820,34933,34929,33453,9224,34935,20658,126671,119293,Cabarrus,156,156,156,66,178,3838,2395,202607,24683,104473,113756,119377,25452,110587,120400,126806,3818,2395,3915,3719,1133,2445,2323,880,161462,29064,216453,CABARRUS COUNTY,181104,39897,4571,48081,45250,48073,74810,74760,71332,19748,66971,38523,46503,46499,43820,4546,67541,70399,70429,19257,63627
1789,2975,2995,2995,2996,1972,1972,1959,1273,1023,1023,1016,516,1023,1973,6419,5827,Washington,,,,,,58,28,10985,2414,5496,5741,5847,2647,6062,6321,6431,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1757,484,1820,1817,1820,4552,4541,4446,2128,4247,1563,1631,1631,1625,415,4088,4168,4178,1983,3905
9134,22580,23105,23103,23141,11137,11136,10951,5306,11920,11919,11581,3816,11921,11138,63536,57971,Harnett,48,48,48,12,82,7269,5104,126086,13766,52301,56333,58037,14415,56884,61403,63659,7025,4989,7356,6197,869,5150,4295,591,100990,17458,135976,HARNETT COUNTY,112079,17682,2038,20545,19653,20544,35758,35723,34725,11508,33005,16672,19228,19227,18476,1976,32868,33640,33659,11199,31334
9241,19517,19830,19829,19840,10847,10846,10695,5326,8983,8983,8822,3915,8983,10847,44083,41737,Burke,0,0,0,0,10,671,391,86176,13370,39094,41077,41824,13756,41212,43314,44167,671,391,732,671,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10425,1755,11546,11304,11537,31889,31875,31339,11670,30116,9649,10667,10667,10492,1648,30194,30679,30693,11460,29054
6512,17660,18050,18050,18097,9022,9022,8823,3793,7540,7540,7349,2517,7540,9024,39760,37426,Granville,1488,1488,1488,202,1533,5083,4499,57336,8978,34567,36521,37500,9166,36544,38684,39895,5083,4499,5199,5083,577,4554,4499,519,48058,10674,60443,GRANVILLE COUNTY,52711,9484,1253,10753,10419,10750,23943,23927,23182,7336,21977,9088,10263,10260,9951,1316,22071,22667,22683,7143,20980
20198,49647,50683,50682,50721,22965,22964,22654,10410,27573,27573,26848,9696,27573,22974,119563,111522,Gaston,145,145,145,92,174,1784,1084,211171,31078,102991,108731,111616,32326,110070,116321,119682,1784,1084,1844,1755,905,1130,1060,671,174276,36651,224529,GASTON COUNTY,191721,36909,5506,42259,40848,42258,75579,75521,73689,25915,71406,34822,39824,39824,38549,5360,69098,70614,70662,25047,67109
5348,10520,10657,10657,10668,7263,7263,7203,3886,3353,3353,3276,1439,3353,7263,26208,24200,Edgecombe,41,41,41,23,52,766,467,48532,8057,22674,23780,24243,8413,24449,25672,26277,766,467,826,751,357,506,446,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6422,1180,7325,7128,7324,18126,18118,17778,6876,17276,5973,6776,6776,6628,1130,16685,16957,16961,6711,16255
6209,16898,17464,17462,17465,12354,12352,11863,4640,5110,5110,5035,1569,5110,12355,33429,31382,Watauga,,,,,,132,55,54308,7745,29127,30389,31451,8147,31172,32370,33543,132,55,211,132,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4551,678,4753,4732,4753,28579,28544,27506,7395,26489,4189,4370,4370,4352,643,25982,26957,26990,7047,24883
2742,7601,7747,7746,7769,4222,4221,4157,1828,3416,3416,3335,902,3416,4224,26224,22749,Hoke,109,109,109,12,129,6320,4453,50664,4311,20385,22041,22801,4579,23345,25288,26312,6179,4381,6387,5633,526,4484,3937,409,40282,5854,55234,HOKE COUNTY,44624,5921,606,6891,6631,6891,13034,13013,12478,3447,11791,5641,6500,6500,6298,579,11362,11796,11817,3323,10807
2224,4531,4565,4565,4565,3407,3407,3386,1693,1158,1158,1145,531,1158,3407,10901,10086,Bertie,,,,,,60,25,18126,3630,9617,9979,10125,3854,10363,10760,10948,60,25,103,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1879,361,2064,2026,2064,8781,8777,8674,3474,8424,1755,1917,1917,1887,339,8067,8144,8147,3276,7837
5160,11163,11328,11328,11352,6006,6006,5929,2785,5322,5322,5234,2375,5322,6006,23298,22171,Person,0,0,0,0,24,399,287,37405,7211,20651,21684,22190,7324,21600,22716,23312,399,287,399,399,203,295,287,182,31361,7938,39490,PERSON COUNTY,34239,5540,1114,6080,5911,6080,16833,16819,16406,6007,15661,5224,5707,5707,5554,1092,15843,16177,16188,5937,15140
7231,12636,12747,12747,12747,8721,8721,8670,5114,3968,3968,3908,2076,3968,8721,27096,25493,Beaufort,58,58,58,41,58,589,337,44735,10347,24263,25174,25605,10772,25684,26718,27157,589,337,638,589,341,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4898,935,5563,5468,5563,20956,20944,20661,9496,20197,4573,5150,5150,5067,903,19770,20006,20014,9220,19353
4972,11052,11378,11378,11384,6448,6448,6338,3037,3947,3947,3836,1664,3947,6453,25298,23274,Jackson,983,983,878,271,984,4044,2961,42001,6925,21474,22559,23325,7182,23239,24419,25409,3717,2700,4138,3333,664,2995,2374,550,36721,8759,43938,JACKSON COUNTY,39175,3336,573,3732,3671,3732,17539,17522,17031,5945,16570,3081,3460,3460,3403,549,16456,16853,16870,5826,16019
17689,39426,40336,40334,40376,12906,12905,12581,6385,27430,27429,26845,11304,27430,12910,89775,85744,Catawba,0,0,0,0,36,1041,633,150636,26852,79125,83803,85827,27369,82636,87569,89845,1041,633,1088,1021,444,697,621,351,124631,29156,159551,CATAWBA COUNTY,137151,29152,4320,32529,31602,32527,56228,56207,54926,22605,52463,27508,30699,30698,29850,4192,53320,54413,54431,22309,50996
105128,424065,445486,445437,445601,171741,171699,161371,44190,273348,273341,262297,60822,273368,171824,844208,810978,Wake,397,397,397,116,409,11188,7503,1044525,138289,703253,765647,811300,141253,730622,795341,844785,11170,7503,11276,11035,3290,7547,7409,2754,849055,133864,1111761,WAKE COUNTY,941934,233088,22523,278853,262209,278818,554656,554202,521962,115440,486499,228451,272485,272468,256749,22804,501395,531007,531268,112731,467393
10910,22171,22551,22551,22584,12209,12209,12057,6178,10342,10342,10114,4732,10342,12210,52123,48995,Cleveland,0,0,0,0,32,600,370,92365,16133,45618,48089,49076,16572,48386,51074,52202,600,370,670,600,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14192,2585,15630,15471,15630,35902,35893,35003,13657,33594,13095,14415,14415,14281,2497,33438,34210,34217,13350,32153
6277,13374,13599,13597,13625,8167,8167,8046,4016,5418,5416,5314,2261,5418,8169,35194,32457,Sampson,14,14,14,0,38,576,355,59389,9213,30331,31971,32524,9519,32719,34535,35260,576,355,628,576,247,413,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8115,1304,8955,8764,8955,25677,25663,25195,7968,24028,7647,8427,8427,8267,1262,23349,23675,23684,7747,22329
4715,9990,10088,10088,10099,6663,6663,6640,3078,3392,3392,3317,1624,3392,6663,25510,23793,Columbus,33,33,33,13,44,374,275,52603,7480,22344,23454,23857,7773,23847,25057,25598,374,275,449,374,229,325,275,199,44013,11419,55508,COLUMBUS COUNTY,48224,6131,1201,7235,7026,7235,17914,17901,17657,6343,17342,5674,6729,6727,6564,1133,16615,16791,16803,6148,16395
2715,5494,5552,5552,5554,4468,4468,4425,2272,1084,1084,1069,443,1084,4470,11380,10618,Caswell,,,,,,142,69,21496,4060,10154,10473,10652,4262,10837,11197,11449,142,69,201,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1644,394,1757,1735,1757,9491,9481,9320,3799,9051,1390,1489,1489,1467,281,8937,9060,9067,3721,8695
2742,4993,5071,5071,5071,4650,4650,4600,2601,421,421,393,141,421,4650,9577,9061,Yancey,,,,,,133,107,17212,3792,8631,8926,9089,3908,9081,9412,9621,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,922,154,1081,1079,1081,8365,8363,8200,3639,8026,851,1001,1001,999,155,7820,7953,7954,3530,7673
6248,14571,14885,14885,14908,6870,6870,6733,3337,7977,7977,7800,2901,7977,6872,36216,33706,Lee,38,38,38,10,59,657,452,57893,9264,30695,32768,33738,9545,32765,35060,36255,657,452,675,657,252,473,452,215,47136,10404,61779,LEE COUNTY,52144,10375,1401,12026,11664,12025,23554,23534,22739,7892,21733,9991,11504,11503,11198,1386,21118,21751,21761,7663,20252
