Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - Federal 5Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - Tiberius 5Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
20974,20910,31757,29785,432,22903,9206,57893,Lee,213,626,22883,9583,1300,22524,10317,7693,9182,61779,432,34458,31638,1307,642,10913,10404,10769,10913,7927,21643,31852,47136,626,9478,458,52144,10296,20982,432,20171,626,10317,33919,244
7681,7681,10541,10073,10,8304,3805,22610,Hertford,10,25,8296,2724,589,8275,2832,3206,2511,23677,10,11481,10519,585,50,3127,4836,3092,3127,3395,8134,10883,19299,25,3992,23,20898,2828,7686,10,7552,25,2832,11392,12
30586,30585,43612,41903,338,32086,15784,86406,Rockingham,263,471,32069,12808,2603,31914,12658,12918,11946,91010,338,46262,43572,2604,490,13686,18996,13549,13686,13208,30858,44137,72695,471,16117,356,79246,12649,30598,338,29619,471,12658,45934,305
26110,26109,38190,36698,500,27627,15479,66672,Carteret,324,563,27620,11104,2322,27512,11557,12833,10584,69473,500,40569,38116,2265,603,12339,17867,12091,12339,13297,26952,38619,57537,563,15901,517,62070,11507,26114,500,25614,563,11559,40166,339
418117,416636,650568,602279,4870,456364,118664,1037049,Mecklenburg,2024,7573,456023,211674,21548,445328,227285,95092,202073,1110356,4870,707057,647555,21827,7661,243032,127686,236539,242983,99207,421639,640886,852079,7573,123535,4924,937616,226049,418346,4870,395336,7573,227298,689440,2501
3940,3940,7358,6871,2023,4150,2451,13403,Swain,398,3196,4149,1129,195,4080,1066,1858,982,14271,2323,8806,7328,213,3434,1222,2803,1218,1222,1894,3985,7906,11137,3388,2595,2351,12138,1065,3941,2323,3866,2792,1066,8494,488
7507,7504,8999,8776,61,7969,3378,16905,Avery,50,78,7963,1392,278,7920,1421,3050,1302,17557,61,9584,8986,286,99,1516,4020,1514,1516,3178,7829,9299,14969,78,3522,65,15935,1421,7513,61,7413,78,1421,9512,58
16567,16538,23467,22025,297,18302,7501,41780,Vance,189,391,18280,6389,1105,17988,6580,6207,6039,44535,297,25732,23413,1092,403,7027,8487,6970,7026,6404,16963,23743,34092,391,7709,302,37671,6578,16583,297,15689,391,6582,25349,213
20540,20536,25230,24191,253,21933,9369,47245,Halifax,190,367,21915,4367,825,21774,4414,8354,4013,50010,253,27122,25198,873,371,4818,10690,4790,4818,8554,21021,25755,39391,367,9650,262,43237,4409,20554,253,19925,367,4414,26931,223
33727,33719,51083,48525,550,35835,15991,89023,Nash,362,766,35813,15753,2957,35602,16777,12672,14997,94298,550,54455,50991,2970,773,17847,17956,17602,17847,13014,34732,51251,73765,766,16406,563,81106,16722,33743,550,32978,766,16777,53970,422
20786,20778,26557,25520,525,22560,10166,63605,Rutherford,431,611,22540,5080,1338,22405,5214,8397,4846,67029,525,28694,26495,1363,645,5489,14855,5446,5489,8807,21711,27402,53422,611,10633,545,58398,5192,20796,525,20149,611,5216,28462,463
10622,10620,13821,13318,80,11491,5328,26129,Ashe,69,107,11481,2945,823,11282,3094,4436,2869,27203,80,14811,13794,755,124,3196,7249,3188,3195,4710,11004,14056,22479,107,5555,99,24214,3094,10628,80,10369,107,3094,14577,90
13393,13374,20310,19539,137,14138,7565,43536,Stokes,117,206,14131,6817,1509,14005,6736,5939,6295,45591,137,21719,20246,1616,249,7332,9917,7289,7332,6111,13688,20711,37145,206,7875,172,40306,6735,13402,137,13107,206,6736,21500,148
2717,2717,3784,3655,237,2897,1521,8040,Graham,37,352,2896,850,147,2876,766,1337,753,8441,272,4137,3755,158,378,862,2067,862,862,1370,2809,3971,6767,352,1580,299,7414,766,2719,272,2665,312,766,4090,52
20673,20623,30071,28445,340,22047,9453,59482,Pender,250,507,22036,8719,1323,21802,9036,7880,8088,63060,340,32452,29962,1370,518,9887,11716,9654,9886,8107,21120,30346,49058,507,9761,354,53967,8999,20681,340,20017,507,9036,31963,284
37015,36978,58361,55590,7246,39289,19420,95778,Craven,847,8087,39267,13807,2540,38660,14040,16033,13069,102139,7246,62504,58240,2504,8160,15055,20103,14890,15055,16335,36779,58660,80387,8087,19703,7290,87409,14016,37031,7246,35275,8074,14040,61637,864
207704,207378,305478,285622,2298,221943,76996,505896,Guilford,1493,3472,221831,89250,14471,218565,95383,61032,85083,537174,2298,328043,304553,14760,3502,102598,83442,99355,102576,62941,208271,300993,418240,3472,79455,2311,459608,94877,207784,2298,198241,3472,95383,321392,1754
10495,10469,11857,11430,119,10868,4420,20741,Madison,86,206,10862,1170,246,10728,1222,4088,1100,21755,119,12400,11810,261,221,1311,5034,1298,1310,4112,10447,11823,17939,206,4478,136,19327,1222,10499,119,10211,206,1222,12232,105
26741,26629,39350,36916,258,28525,13975,70897,Chatham,150,344,28496,11740,2445,27693,12318,11380,11138,74470,258,42027,39025,2416,379,13123,18634,12741,13120,11677,26458,38542,59661,344,14256,272,65198,12138,26758,258,25520,344,12320,40778,163
63060,63013,90022,84899,1005,66517,22113,170444,Pitt,504,1476,66471,25068,3030,65692,25900,18579,23030,180742,1005,96666,89821,3224,1496,28653,25045,28017,28652,18812,63286,89830,142466,1476,22632,1027,155511,25803,63095,1005,60864,1476,25900,95185,596
38798,38743,53959,51641,686,40963,22087,94937,Moore,413,882,40952,14052,3215,40800,14427,18459,13190,100880,686,57553,53778,3289,917,15673,24192,15301,15673,19380,39737,54671,79328,882,23111,729,86466,14349,38803,686,37765,882,14427,56983,442
151065,150786,219128,204859,1999,164566,56803,359934,Forsyth,1218,3103,164422,62278,10308,160582,65949,45277,59802,382295,1999,237453,218459,10244,3132,69755,62720,68299,69742,46969,151971,217352,295401,3103,58713,2012,325690,65674,151166,1999,143058,3103,65950,231984,1500
52463,52415,89415,84091,1157,55525,25152,171884,Iredell,845,1507,55488,33963,5188,54951,35744,19119,32291,181806,1157,95369,89206,5068,1523,38321,29513,37502,38321,19878,53006,88476,140623,1507,25850,1189,156060,35634,52481,1157,50643,1507,35745,93960,904
14909,14901,18168,17516,207,15383,7928,33015,Transylvania,194,278,15377,3049,1065,15127,3033,6669,2929,34385,207,18871,18134,1047,292,3196,10809,3173,3196,6729,14577,17904,29099,278,8003,224,30988,3026,14911,207,14380,278,3033,18578,227
8581,8581,10851,10434,124,9158,4221,21211,Martin,107,174,9152,2164,471,9116,2131,3643,2005,22440,124,11647,10834,494,183,2306,5372,2289,2306,3763,8785,11123,17917,174,4380,133,19455,2129,8587,124,8305,174,2131,11579,123
7842,7839,10243,9806,111,8393,3798,18843,Warren,83,136,8385,2139,497,8287,2274,3218,2060,19731,111,10934,10224,483,146,2395,5173,2371,2395,3297,8026,10301,16200,136,3870,117,17477,2274,7852,111,7635,136,2274,10794,90
3484,3482,4557,4356,41,3682,1803,8956,Jones,26,55,3681,1062,215,3652,1022,1562,953,9419,41,4899,4543,227,71,1146,2257,1134,1146,1594,3520,4637,7704,55,1851,51,8314,1020,3484,41,3362,55,1022,4841,30
15865,15816,23072,21729,236,16532,7955,40760,Davie,162,340,16518,6668,1586,16265,6945,6207,6348,42846,236,24275,22971,1615,348,7395,9279,7280,7395,6334,15552,22560,33901,340,8131,251,37262,6919,15876,236,15145,340,6945,23885,182
71541,71420,197436,186643,74789,77004,36477,310252,Cumberland,6040,92798,76890,46561,5886,75879,48790,24551,43648,335509,77013,222841,197120,6013,92906,52931,40937,51934,52928,25167,72282,209014,252655,92860,38211,77051,277878,48687,71594,77013,68206,90171,48791,220611,7031
19463,19452,22581,21638,337,20572,7884,43474,McDowell,218,495,20559,3016,521,20347,2765,7145,2647,45756,337,24247,22552,598,506,3169,9517,3154,3169,7286,19448,22959,36617,495,8147,348,39943,2763,19468,337,18654,495,2765,23996,263
9710,9700,12598,12260,422,10184,6185,27420,Cherokee,178,542,10179,2696,750,10128,2415,5257,2401,28612,422,13485,12537,809,587,2714,8723,2714,2714,5381,9836,13074,23877,542,6402,464,25640,2415,9719,422,9437,542,2415,13384,212
5719,5719,7307,7009,,6486,2980,13243,Chowan,,,6482,1566,410,6450,1587,2570,1489,13943,,8155,7306,387,,1669,3521,1668,1669,2882,6225,7791,11164,,3269,,12171,1587,5720,,5520,,1587,8118,
81676,80753,106368,97055,818,88626,22444,142010,Orange,343,1126,88546,21823,2970,83343,23792,19131,21654,148476,818,114110,105187,2903,1175,24309,21654,23854,24307,19725,76910,99859,119925,1126,23019,857,130842,23616,81719,818,74583,1126,23792,108323,391
12887,12865,15474,14904,71,13470,5472,35620,Alexander,59,89,13461,2504,308,13382,2474,5105,2302,37497,71,16316,15402,324,133,2713,7667,2688,2713,5233,13019,15612,30040,89,5622,109,32781,2466,12891,71,12531,89,2474,16159,65
154199,153403,211471,198191,4546,166221,41315,301307,Durham,1428,6004,166138,49556,5619,160569,52649,34268,47986,321488,4546,227793,210265,5694,6045,55527,43764,54067,55521,35330,152308,207868,255829,6004,42652,4569,275950,52316,154253,4546,145659,6004,52649,220640,1628
50713,50642,64905,62033,959,53133,26189,111764,Henderson,765,1429,53115,12989,3771,52184,13200,21653,12382,117417,959,68581,64767,3800,1436,14012,30961,13791,14012,21900,50032,64450,95451,1429,26573,979,103234,13166,50725,959,48692,1429,13201,67404,873
14597,14593,19398,18593,0,16484,6420,37393,Pasquotank,0,12,16457,4949,871,16279,4774,5549,4591,39824,0,21699,19367,940,29,5186,6841,5164,5186,6076,15636,20597,31068,12,7028,14,34029,4774,14610,0,14002,12,4774,21455,12
5761,5761,6931,6752,66,6036,3305,12261,Pamlico,49,77,6036,1082,249,6009,1092,3007,1014,12726,66,7302,6918,253,93,1173,3866,1167,1173,3081,5909,7068,10805,77,3386,78,11540,1091,5761,66,5672,77,1092,7253,52
5721,5713,6837,6599,52,6118,2774,14242,Mitchell,52,101,6116,1006,232,6060,1040,2490,911,14964,52,7376,6805,245,114,1144,3810,1142,1144,2555,5966,7073,12229,101,2872,75,13195,1040,5722,52,5636,101,1040,7303,72
8985,8980,10904,10575,13,10101,3981,26216,Currituck,13,33,10093,1928,345,10043,1887,3623,1794,27763,13,12190,10880,349,45,2044,4551,2024,2044,4138,9818,11779,21675,33,4506,28,23787,1887,8989,13,8768,33,1887,12100,19
61940,61912,85627,83092,1488,64793,42336,137478,Brunswick,1133,1815,64773,21738,6352,64519,22164,34851,20770,142820,1488,90152,85491,6147,1844,23515,46605,23135,23514,36054,63309,86862,121795,1815,43443,1505,129086,22091,61956,1488,60834,1815,22166,89469,1242
52002,51893,75553,71788,928,55911,24507,158409,Davidson,695,1239,55881,22641,4260,55254,22573,19552,21172,167609,928,81548,75356,4305,1268,24369,31089,24127,24367,19996,52773,76653,131285,1239,25081,961,144432,22535,52018,928,49688,1239,22574,80620,780
21960,21940,34748,32697,384,23262,10126,65799,Franklin,246,505,23248,11667,1895,22971,12368,7985,11133,69685,384,36951,34650,1874,524,13165,11935,12964,13164,8169,22129,34301,54524,505,10318,410,59978,12326,21970,384,21180,505,12368,36440,275
20635,20629,25611,24499,0,21443,9174,35367,Dare,0,10,21433,4915,566,21175,4953,8608,4539,37009,0,26910,25569,595,23,5444,8201,5323,5444,8777,20432,25357,30088,10,9382,17,32745,4940,20641,0,19960,10,4953,26508,10
93440,93300,139757,132029,1234,99000,40124,223363,New Hanover,852,1822,98970,42447,5901,97537,45041,33371,40469,234473,1234,149062,139248,5997,1839,48223,43147,46767,48204,34247,94077,138346,191812,1822,41237,1255,206724,44714,93460,1234,90326,1822,45042,146126,993
11285,11277,15392,14653,151,12209,5571,31131,Bladen,90,176,12202,3857,635,12123,3924,4846,3607,32722,151,16638,15352,666,216,4213,7459,4189,4213,5011,11675,15708,26077,176,5775,177,28574,3924,11291,151,10895,176,3924,16488,98
