At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
45558,151069,155164,155156,155180,54378,54371,52576,22115,100786,100785,98493,23443,100788,54392,258422,241027,Missing,,,,,,40255,47364,,46946,218612,231508,242653,56241,235166,248349,260382,40240,47364,42101,40079,9873,48741,47253,9752,,,,MISSING COUNTY,,82857,7034,94455,89585,94447,123826,123720,118524,39334,112230,83774,96249,96247,91118,7788,93026,97416,97663,29406,87585
9292,19857,20218,20216,20240,13370,13368,13223,6926,6793,6793,6579,2347,6793,13374,45625,43125,Wilson,55,55,55,19,73,538,347,76972,12991,39846,42105,43194,13321,42014,44464,45693,538,347,586,538,275,398,347,224,63224,15337,81801,WILSON COUNTY,69710,12116,1891,13953,13441,13950,31154,31137,30485,11155,29360,11398,13096,13093,12636,1869,29122,29685,29700,10898,28101
468,905,912,912,912,830,830,824,436,82,82,81,32,82,830,2053,1963,Tyrrell,,,,,,,,3827,678,1834,1924,1964,690,1914,2007,2056,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,171,38,181,179,181,1875,1872,1828,652,1743,147,154,154,153,38,1771,1809,1810,640,1687
11096,24712,25080,25080,25105,12661,12661,12482,5598,12341,12341,12152,5459,12341,12665,65159,60392,Wayne,78,78,78,39,99,6500,5257,115046,16095,56310,59167,60456,16753,60548,63722,65233,6456,5224,6536,6346,905,5294,5131,664,94031,20802,123131,WAYNE COUNTY,103693,17740,3226,20454,19694,20452,38243,38207,37572,12622,36462,16797,19234,19230,18575,3131,35368,35905,35928,12300,34382
2647,5161,5192,5192,5202,2762,2762,2751,1448,2430,2430,2410,1199,2430,2762,12504,11788,Montgomery,0,0,0,0,10,170,139,25757,4412,11315,11683,11834,4547,11979,12377,12605,170,139,267,170,106,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2850,529,3055,3008,3055,9283,9279,9199,3912,8959,2687,2881,2881,2840,502,8704,8768,8769,3815,8489
7150,14312,14470,14470,14480,8604,8604,8545,4410,5804,5804,5705,2706,5805,8605,32758,30735,Lenoir,62,62,62,34,70,428,280,52801,10427,28925,30261,30769,10660,30691,32152,32778,428,280,445,428,242,312,280,198,43423,11303,55949,LENOIR COUNTY,47933,9288,1743,10572,10243,10572,21761,21758,21481,8675,20975,8774,9965,9965,9686,1716,20295,20490,20492,8513,19871
3471,7500,7588,7588,7608,4638,4638,4617,2162,2950,2950,2883,1309,2950,4638,18329,17068,Scotland,0,0,0,0,20,224,169,32530,5853,16188,16876,17111,6079,17292,18076,18377,224,169,268,224,129,211,169,100,26793,6531,34823,SCOTLAND COUNTY,29381,4554,930,5216,5072,5216,12893,12889,12780,5020,12514,4181,4750,4750,4641,860,12066,12149,12150,4893,11838
18496,47145,48311,48309,48329,22949,22947,22389,9688,25275,25275,24669,8769,25275,22951,105198,100297,Alamance,87,87,87,39,103,1824,1154,159560,26533,91446,97061,100375,27343,95577,101535,105279,1824,1154,1877,1806,807,1215,1141,657,132145,29035,169509,ALAMANCE COUNTY,145046,24979,4515,28004,26892,28003,75398,75371,72819,22021,68792,23697,26567,26567,25553,4227,70354,72576,72593,21649,66608
902,1962,1991,1990,1991,1358,1357,1335,679,633,633,627,223,633,1358,6584,5758,Camden,,,,,,1878,1394,10327,1417,5388,5637,5795,1640,6156,6441,6639,1866,1394,1926,1796,123,1430,1339,13,8407,1833,10867,CAMDEN COUNTY,9354,820,129,884,859,884,3829,3822,3716,1388,3540,803,864,864,837,119,3406,3500,3501,1285,3246
2039,5183,5244,5244,5244,3786,3786,3772,1519,1458,1458,1411,520,1458,3786,15255,13625,Greene,,,,,,3341,2360,20022,3450,12589,13304,13652,3840,14080,14874,15323,3203,2253,3405,2925,844,2386,2025,512,16884,3592,21069,GREENE COUNTY,18372,2525,405,2943,2874,2943,8975,8971,8797,2591,8630,2361,2759,2759,2702,388,8349,8506,8507,2550,8203
12126,26211,26622,26622,26635,12005,12005,11819,6239,14415,14415,14190,5749,14415,12009,66677,62112,Rowan,202,202,202,138,211,3909,3053,133830,19340,58199,60994,62216,20030,62371,65361,66778,3909,3053,3990,3909,1652,3142,3053,1489,110729,25371,142088,ROWAN COUNTY,122048,20648,3560,22374,21862,22374,40414,40394,39590,14818,37814,19257,20835,20834,20376,3440,37565,38225,38239,14411,35889
2484,4231,4262,4262,4262,3600,3600,3579,2226,662,662,652,258,662,3600,9401,8732,Northampton,,,,,,145,70,18570,3804,8306,8603,8759,3960,8876,9221,9433,145,70,174,145,95,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1381,342,1533,1513,1533,7726,7723,7563,3523,7350,1304,1435,1435,1421,312,7112,7227,7230,3435,6932
6664,13759,13978,13978,13995,6440,6440,6342,3131,7538,7538,7417,3533,7538,6440,34120,31851,Wilkes,0,0,0,0,17,273,184,64946,10783,30030,31342,31895,11172,32146,33532,34190,273,184,332,273,187,218,184,160,54628,15162,68412,WILKES COUNTY,59783,10117,2133,10762,10668,10762,23096,23085,22591,8852,21756,9592,10218,10218,10134,2024,21024,21449,21459,8599,20254
9032,20428,20822,20820,20848,7558,7556,7497,3695,13254,13254,12921,5337,13254,7559,44840,42747,Lincoln,10,10,10,0,35,377,242,81663,13355,39806,41752,42783,13605,41665,43774,44871,377,242,399,377,241,275,242,200,67981,15456,86111,LINCOLN COUNTY,74647,15182,2322,17259,16703,17259,27213,27204,26694,11042,26106,14275,16225,16225,15686,2295,25824,26280,26283,10860,25289
9451,18602,18863,18862,18877,10932,10931,10811,6322,7931,7931,7791,3129,7931,10932,40954,38946,Caldwell,0,0,0,0,14,324,203,78015,13704,36960,38410,38972,13989,38744,40340,40976,324,203,333,324,187,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10710,1520,11670,11447,11670,28973,28960,28569,12282,27710,9862,10679,10679,10496,1461,27711,28064,28072,12093,26895
1824,3530,3596,3596,3596,2403,2403,2364,1277,1193,1193,1166,547,1193,2403,9285,8853,Polk,,,,,,128,100,19940,4112,8394,8720,8876,4235,8783,9137,9345,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1702,769,1857,1810,1857,7305,7300,7199,3368,6953,1633,1782,1782,1736,758,6884,6971,6976,3266,6661
7803,16364,16612,16611,16628,8916,8915,8766,4413,7681,7681,7583,3375,7681,8918,37683,35848,Surry,15,15,15,15,29,305,222,67979,12224,33708,35286,35873,12552,35357,37025,37752,305,222,349,305,217,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11281,2318,11972,11877,11971,25431,25407,24843,10017,23771,10589,11235,11233,11170,2219,23894,24393,24409,9826,22897
6223,10363,10464,10463,10479,7807,7806,7730,4759,2657,2657,2633,1464,2657,7810,22012,20995,Macon,0,0,0,0,12,448,352,34121,9086,20019,20703,21061,9314,20943,21695,22096,448,352,520,448,262,411,352,238,29260,10350,35858,MACON COUNTY,31614,2976,871,3125,3094,3125,18451,18439,18153,8181,17519,2776,2919,2919,2897,843,17454,17724,17731,8005,16891
1890,2934,2960,2960,2960,2498,2498,2473,1640,462,462,461,250,462,2498,5438,5151,Clay,,,,,,84,39,10740,2585,4978,5093,5243,2642,5240,5368,5583,84,39,227,84,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1036,334,1042,1040,1041,4314,4313,4244,2283,4120,983,989,988,987,326,4067,4124,4124,2236,3956
4238,8402,8529,8529,8544,4117,4117,4058,2270,4412,4412,4344,1968,4412,4118,19446,18550,Yadkin,0,0,0,0,14,153,102,35700,6407,17478,18235,18577,6537,18279,19108,19477,153,102,176,153,108,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,5022,868,5482,5399,5482,13819,13811,13556,5561,13104,4770,5200,5200,5118,886,13015,13248,13255,5434,12606
18177,44358,45488,45479,45496,41288,41279,40222,16131,4200,4200,4136,2046,4200,41296,112921,103672,Out of State,,,,,,,,,38180,98280,101021,103728,40552,106716,109805,112998,,,,,,,,,,,,OUT OF STATE,,699,124,724,716,724,112274,112197,109089,40428,106017,873,947,947,912,192,100109,102725,102781,37988,97407
11477,27647,28209,28205,28214,9086,9084,8911,4192,18882,18880,18495,7208,18882,9090,132928,120284,Onslow,241,241,241,77,242,62214,53836,180787,18880,112735,118066,120336,20001,124104,130139,132997,61655,53530,62264,59737,2765,53863,51956,2029,149343,19026,197938,ONSLOW COUNTY,162055,26903,3168,30832,29605,30832,39901,39882,38879,14068,37464,25047,28638,28636,27587,3029,36949,37812,37835,13822,35732
4539,9344,9459,9459,9465,6341,6341,6290,3153,3096,3096,3032,1374,3096,6342,23237,21413,Richmond,22,22,22,12,27,405,263,42075,7007,20204,21090,21488,7194,21831,22846,23304,405,263,459,405,148,331,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4919,731,5492,5406,5492,17353,17340,17035,6315,16507,4541,5067,5067,4995,692,15832,16083,16090,6184,15400
36674,97319,100319,100312,100396,60016,60010,58310,23988,40133,40132,38839,12600,40133,60043,179925,172083,Buncombe,170,170,170,86,220,6634,4219,248550,48303,157337,166061,172214,49170,164146,173392,180094,6622,4219,6709,6565,2561,4280,4186,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40258,8134,44968,43471,44957,128417,128334,123299,38475,117323,39749,44490,44488,42961,8390,118881,123376,123444,37863,113402
19164,62562,65726,65719,65758,21153,21147,20333,6785,44469,44468,42125,12316,44470,21162,138135,132576,Union,104,104,104,63,126,1245,660,226508,27089,115339,126798,132700,27631,119914,131842,138262,1245,660,1301,1203,576,737,641,412,176616,31234,239859,UNION COUNTY,202043,42881,4672,53763,50174,53752,83198,83138,80423,22383,75830,41471,52118,52113,48646,4716,77492,79803,79845,21961,73227
16425,54846,57137,57130,57155,21252,21249,20527,6971,35703,35699,34137,9382,35705,21254,127192,120057,Cabarrus,182,182,182,72,196,3857,2404,202607,24806,104970,114324,120142,25574,111006,120848,127334,3837,2404,3937,3737,1135,2454,2331,881,161462,29064,216453,CABARRUS COUNTY,181104,40078,4605,48291,45437,48280,75106,75055,71574,19834,67191,38752,46819,46815,44080,4576,67840,70838,70869,19349,63887
1815,3036,3059,3059,3060,2015,2015,2000,1293,1044,1044,1036,522,1044,2016,6445,5863,Washington,,,,,,58,28,10985,2428,5529,5775,5883,2658,6082,6342,6457,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1763,488,1826,1823,1826,4572,4561,4461,2135,4261,1570,1638,1638,1632,420,4115,4197,4207,1992,3931
9285,23145,23709,23707,23731,11383,11382,11180,5376,12247,12246,11886,3886,12248,11384,63749,58269,Harnett,79,79,79,23,99,7322,5138,126086,13790,52450,56504,58337,14448,57028,61560,63873,7064,5011,7410,6229,873,5186,4312,591,100990,17458,135976,HARNETT COUNTY,112079,17779,2055,20666,19757,20665,35797,35762,34739,11520,33020,16794,19405,19404,18608,1990,32885,33727,33746,11209,31344
9360,19895,20235,20234,20246,11030,11029,10862,5374,9205,9205,9033,3986,9205,11030,44183,41876,Burke,0,0,0,0,11,675,391,86176,13418,39196,41179,41963,13796,41301,43399,44268,675,391,736,675,332,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10477,1774,11592,11352,11583,31940,31925,31372,11690,30149,9709,10730,10730,10551,1674,30237,30755,30769,11482,29096
6616,18129,18550,18550,18581,9332,9332,9112,3857,7708,7708,7507,2547,7708,9334,39900,37577,Granville,1510,1510,1510,212,1539,5098,4499,57336,9004,34672,36635,37652,9200,36657,38796,40027,5098,4499,5205,5098,577,4555,4499,519,48058,10674,60443,GRANVILLE COUNTY,52711,9530,1263,10798,10462,10795,24024,24007,23236,7360,22029,9142,10329,10326,10009,1324,22127,22752,22768,7161,21031
20597,50803,51941,51939,51983,23567,23565,23212,10613,28213,28213,27430,9882,28213,23577,119935,111981,Gaston,161,161,161,102,193,1793,1087,211171,31225,103329,109124,112076,32463,110373,116652,120059,1793,1087,1856,1764,908,1134,1063,673,174276,36651,224529,GASTON COUNTY,191721,37066,5541,42440,41023,42439,75763,75703,73836,26014,71543,35010,40066,40066,38769,5402,69268,70828,70876,25150,67256
5442,10748,10900,10900,10912,7418,7418,7353,3942,3438,3438,3351,1474,3438,7418,26509,24531,Edgecombe,44,44,44,26,56,772,468,48532,8113,22958,24089,24574,8475,24733,25968,26578,772,468,832,757,360,507,447,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6469,1189,7366,7168,7365,18380,18372,18028,6926,17507,6031,6847,6847,6688,1135,16933,17216,17220,6762,16480
6260,17133,17715,17714,17716,12517,12516,12015,4666,5198,5198,5118,1594,5198,12518,33450,31456,Watauga,,,,,,132,55,54308,7779,29183,30452,31525,8173,31192,32388,33565,132,55,212,132,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4567,680,4770,4748,4770,28583,28548,27508,7419,26493,4211,4394,4394,4376,646,26021,27007,27040,7078,24917
2793,7821,7979,7977,8003,4350,4348,4282,1861,3510,3510,3420,920,3510,4352,26345,22915,Hoke,119,119,119,12,141,6346,4476,50664,4338,20483,22148,22967,4605,23433,25389,26434,6201,4396,6415,5652,526,4507,3948,409,40282,5854,55234,HOKE COUNTY,44624,5958,617,6942,6673,6942,13077,13057,12515,3462,11823,5704,6580,6580,6358,592,11394,11859,11880,3337,10831
2269,4667,4709,4709,4709,3524,3524,3497,1737,1185,1185,1170,532,1185,3524,10927,10133,Bertie,,,,,,61,25,18126,3651,9650,10014,10172,3868,10378,10780,10985,61,25,115,61,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1888,362,2079,2038,2079,8791,8787,8681,3487,8429,1766,1929,1929,1899,342,8090,8179,8182,3294,7859
5235,11456,11629,11629,11654,6162,6162,6078,2817,5467,5467,5378,2418,5467,6162,23394,22296,Person,0,0,0,0,25,402,288,37405,7245,20738,21787,22315,7355,21676,22796,23408,402,288,402,402,204,296,288,182,31361,7938,39490,PERSON COUNTY,34239,5569,1119,6112,5940,6112,16894,16880,16454,6032,15705,5267,5763,5763,5602,1103,15897,16245,16256,5960,15183
7346,12910,13030,13030,13030,8909,8909,8854,5191,4058,4058,3993,2111,4058,8909,27170,25583,Beaufort,63,63,63,44,63,591,337,44735,10392,24329,25252,25695,10823,25746,26782,27231,591,337,640,591,343,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4928,947,5594,5497,5594,20997,20985,20694,9533,20227,4604,5182,5182,5100,913,19815,20064,20072,9255,19388
5033,11219,11568,11568,11584,6549,6549,6434,3080,4005,4005,3887,1681,4005,6554,25353,23351,Jackson,1014,1014,898,272,1025,4064,2976,42001,6951,21534,22614,23403,7203,23287,24464,25465,3732,2707,4159,3348,664,3011,2379,551,36721,8759,43938,JACKSON COUNTY,39175,3354,576,3750,3688,3750,17556,17539,17044,5963,16585,3109,3486,3486,3427,555,16480,16889,16906,5845,16046
17938,40198,41158,41156,41192,13121,13120,12779,6449,28027,28026,27409,11489,28027,13125,90020,86087,Catawba,10,10,10,0,40,1047,635,150636,26964,79370,84071,86169,27475,82867,87797,90090,1047,635,1094,1027,444,699,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29278,4361,32661,31728,32659,56335,56314,55022,22670,52562,27652,30888,30887,30011,4244,53425,54565,54582,22369,51095
107109,432183,454810,454754,454926,175142,175095,164353,44868,279226,279217,267388,62112,279246,175226,846616,814202,Wake,442,442,442,129,454,11228,7525,1044525,138904,705406,767923,814529,141863,732568,797299,847222,11208,7525,11325,11071,3294,7570,7428,2756,849055,133864,1111761,WAKE COUNTY,941934,233987,22715,279932,263136,279886,555965,555502,522955,115854,487510,229588,274094,274074,258004,23034,502394,532603,532865,113114,468390
11104,22629,23032,23032,23068,12469,12469,12304,6291,10563,10563,10325,4813,10563,12470,52308,49227,Cleveland,0,0,0,0,35,601,370,92365,16221,45801,48294,49308,16658,48559,51242,52387,601,370,671,601,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14264,2608,15699,15539,15699,36017,36008,35102,13720,33694,13175,14500,14500,14363,2521,33561,34357,34364,13414,32256
6369,13702,13955,13953,13982,8376,8376,8242,4059,5565,5563,5446,2310,5565,8378,35263,32611,Sampson,14,14,14,0,39,577,355,59389,9250,30430,32083,32679,9548,32769,34593,35332,577,355,632,577,248,414,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8149,1321,8992,8799,8992,25708,25694,25217,7979,24043,7708,8495,8495,8329,1280,23399,23761,23770,7766,22367
4780,10188,10288,10288,10301,6791,6791,6768,3120,3464,3464,3387,1647,3464,6791,25439,23756,Columbus,33,33,33,13,46,375,276,52603,7399,22278,23398,23822,7696,23767,24982,25528,375,276,451,375,229,328,276,199,44013,11419,55508,COLUMBUS COUNTY,48224,6157,1209,7263,7055,7263,17814,17801,17552,6258,17235,5714,6780,6778,6608,1139,16514,16702,16714,6061,16288
2744,5568,5628,5628,5630,4513,4513,4469,2293,1115,1115,1099,451,1115,4515,11400,10655,Caswell,,,,,,142,69,21496,4072,10175,10498,10689,4277,10856,11213,11469,142,69,201,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1649,398,1760,1739,1760,9508,9498,9332,3810,9065,1395,1497,1497,1473,284,8956,9089,9096,3730,8711
2805,5098,5182,5182,5182,4719,4719,4666,2634,463,463,432,171,463,4719,9597,9090,Yancey,,,,,,133,107,17212,3805,8653,8956,9118,3923,9095,9431,9641,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,927,156,1088,1085,1088,8378,8376,8213,3652,8035,855,1007,1007,1005,156,7844,7976,7977,3542,7691
6327,14869,15235,15235,15263,7046,7046,6871,3374,8148,8148,7957,2942,8148,7048,36343,33901,Lee,41,41,41,11,67,659,452,57893,9294,30816,32911,33934,9577,32851,35169,36382,659,452,677,659,253,474,452,215,47136,10404,61779,LEE COUNTY,52144,10420,1412,12080,11715,12079,23625,23605,22795,7912,21772,10065,11594,11593,11272,1395,21187,21856,21866,7684,20299
