"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7726.0,5,773.0,27006,1149
9985.0,4,999.0,27865,200
8998.0,8,900.0,28119,273
8838.0,43,884.0,27021,1589
10606.0,31,1061.0,28621,1103
8961.0,3,896.0,27846,275
5434.0,2,543.0,28768,429
8200.0,20,820.0,27962,610
4788.0,6,479.0,27539,1272
7789.0,5,779.0,27596,1453
5708.0,28,571.0,27712,1259
5806.0,19,581.0,28739,1277
5885.0,31,588.0,28786,1285
,0,,28561,0
8512.0,1,851.0,27009,250
5046.0,2,505.0,28772,98
10342.0,17,1034.0,28023,1535
8023.0,2,802.0,27875,41
11623.0,91,1162.0,28601,5794
8738.0,40,874.0,28262,3817
8144.0,31,814.0,27292,3377
6184.0,4,618.0,27242,165
10447.0,73,1045.0,28054,4198
5490.0,6,549.0,27850,407
0.0,0,0.0,28629,0
8990.0,10,899.0,28073,504
10280.0,3,1028.0,27840,55
8366.0,14,837.0,28574,1481
9474.0,51,947.0,28472,1895
4525.0,2,453.0,28785,376
8954.0,3,895.0,28318,410
,0,,27969,0
8619.0,3,862.0,28523,196
8137.0,41,814.0,27604,3877
7363.0,29,736.0,28173,4700
7086.0,3,709.0,27883,309
6463.0,30,646.0,27612,2534
7449.0,33,745.0,28501,1453
5075.0,0,507.0,27941,34
8656.0,40,866.0,28562,3290
12271.0,44,1227.0,28658,3173
7406.0,42,741.0,27262,1834
8460.0,2,846.0,27544,363
11172.0,0,1117.0,28347,204
4666.0,17,467.0,28801,783
9124.0,9,912.0,28572,582
8054.0,1,805.0,28395,214
5663.0,16,566.0,27403,1205
7654.0,25,765.0,27332,2568
4243.0,12,424.0,27513,2079
9514.0,21,951.0,27932,1203
6467.0,0,647.0,27343,119
9280.0,70,928.0,27886,2004
4486.0,0,449.0,27411,38
6872.0,6,687.0,28391,366
6724.0,10,672.0,28420,344
7141.0,3,714.0,28429,610
8702.0,11,870.0,28518,766
11061.0,22,1106.0,28630,2253
6472.0,41,647.0,28716,1207
9598.0,48,960.0,28146,2916
6474.0,5,647.0,28751,242
9076.0,9,908.0,28128,735
0.0,0,0.0,28672,0
7076.0,9,708.0,28722,485
7487.0,7,749.0,28439,115
4735.0,0,474.0,27842,68
7544.0,0,754.0,28649,78
8750.0,2,875.0,27042,63
10384.0,53,1038.0,28215,6257
0.0,0,0.0,27821,0
6104.0,2,610.0,27806,149
6331.0,5,633.0,27408,1102
6890.0,13,689.0,27409,1237
0.0,0,0.0,28587,0
7457.0,3,746.0,27808,185
0.0,0,0.0,27881,0
7507.0,16,751.0,28403,3149
8391.0,6,839.0,27013,545
7855.0,30,785.0,27104,2308
6646.0,0,665.0,28611,65
8194.0,48,819.0,28269,6675
6734.0,3,673.0,27050,275
9482.0,0,948.0,28444,216
8111.0,5,811.0,28673,537
7528.0,3,753.0,27810,318
0.0,0,0.0,27157,0
10887.0,8,1089.0,28366,561
22523.0,37,2252.0,27509,1562
7882.0,12,788.0,27239,759
6314.0,7,631.0,28544,354
2603.0,0,260.0,27964,17
6462.0,12,646.0,28409,2260
5655.0,17,565.0,27278,1537
4744.0,0,474.0,27979,86
10028.0,17,1003.0,28217,3096
9772.0,5,977.0,28369,219
0.0,0,0.0,28735,0
9052.0,48,905.0,27330,3578
10670.0,71,1067.0,28043,2291
10231.0,7,1023.0,28638,1285
4583.0,15,458.0,27516,2022
7145.0,1,714.0,27608,829
11729.0,49,1173.0,28328,3161
8053.0,0,805.0,27047,103
9091.0,34,909.0,27537,2302
7888.0,18,789.0,27401,1595
7019.0,7,702.0,27040,923
7881.0,47,788.0,28078,5208
6800.0,1,680.0,27541,275
2987.0,0,299.0,27966,44
10306.0,9,1031.0,27017,979
9034.0,55,903.0,27360,4366
11294.0,61,1129.0,28086,3048
8188.0,0,819.0,28622,216
10802.0,5,1080.0,28203,2060
3728.0,0,373.0,28449,73
6608.0,2,661.0,27849,98
10700.0,26,1070.0,28340,1149
6607.0,6,661.0,27601,802
5095.0,13,509.0,28462,729
10141.0,5,1014.0,27020,619
10212.0,42,1021.0,28213,4630
8713.0,6,871.0,28508,260
6780.0,20,678.0,28311,2444
8339.0,8,834.0,28124,585
9729.0,52,973.0,28677,3465
12321.0,13,1232.0,27869,267
7572.0,41,757.0,27405,3976
3915.0,0,392.0,27927,24
7602.0,6,760.0,27214,893
6917.0,1,692.0,28428,494
7496.0,47,750.0,27407,3736
9150.0,6,915.0,28344,349
8783.0,18,878.0,27379,532
4218.0,0,422.0,27974,58
7246.0,6,725.0,27350,544
5925.0,10,592.0,28390,1392
11918.0,20,1192.0,28360,1781
4524.0,4,452.0,27518,1030
6052.0,2,605.0,27814,109
5854.0,3,585.0,27935,98
9343.0,3,934.0,28430,192
3928.0,0,393.0,27965,24
6537.0,6,654.0,28326,1463
7804.0,4,780.0,28305,391
8271.0,2,827.0,28423,189
0.0,0,0.0,28581,0
7715.0,0,771.0,27813,53
6756.0,6,676.0,28773,237
7806.0,12,781.0,28090,664
6065.0,1,607.0,27981,113
8245.0,23,825.0,28031,2560
0.0,0,0.0,28733,0
7074.0,4,707.0,28478,352
9256.0,4,926.0,28080,755
7191.0,21,719.0,27288,1696
7623.0,1,762.0,28729,227
5374.0,24,537.0,27713,2902
7258.0,0,726.0,27953,72
8657.0,4,866.0,28726,301
9974.0,1,997.0,28392,155
3914.0,2,391.0,28543,259
7802.0,0,780.0,27291,120
8221.0,14,822.0,28657,790
4418.0,5,442.0,28465,366
7907.0,8,791.0,28578,557
10586.0,59,1059.0,28681,2854
10596.0,37,1060.0,28752,3338
9408.0,35,941.0,27704,3704
,0,,27710,0
5806.0,2,581.0,28618,144
10578.0,11,1058.0,28168,1104
4525.0,1,453.0,28774,71
7274.0,4,727.0,27522,993
8735.0,1,874.0,28682,96
9050.0,73,905.0,28625,3517
9551.0,0,955.0,27007,204
7507.0,22,751.0,27282,1246
6863.0,5,686.0,27855,419
1166.0,0,117.0,27412,22
8416.0,3,842.0,28678,442
10542.0,18,1054.0,27244,1714
8221.0,2,822.0,28399,159
0.0,0,0.0,27872,0
7603.0,6,760.0,27589,632
7344.0,78,734.0,27909,3008
9757.0,29,976.0,27834,5611
8782.0,20,878.0,27616,4853
9673.0,1,967.0,28125,257
10421.0,87,1042.0,28150,3053
9559.0,7,956.0,27045,916
6941.0,12,694.0,27302,2242
10148.0,6,1015.0,27917,110
8011.0,68,801.0,27534,2549
4280.0,0,428.0,27559,123
7363.0,5,736.0,27248,356
11282.0,10,1128.0,27807,783
7055.0,5,705.0,27048,628
4882.0,3,488.0,28783,93
7450.0,15,745.0,27603,4133
7590.0,65,759.0,28211,2372
7814.0,6,781.0,28356,384
9717.0,15,972.0,28590,2580
7895.0,1,790.0,28351,416
5386.0,21,539.0,28804,1255
8535.0,8,854.0,28479,416
2353.0,0,235.0,28577,14
6903.0,1,690.0,28323,316
8322.0,7,832.0,27938,119
7549.0,10,755.0,28104,2451
3209.0,0,321.0,28708,43
8838.0,3,884.0,27837,575
9142.0,20,914.0,27317,1632
9350.0,4,935.0,28071,299
6543.0,4,654.0,28746,169
8792.0,62,879.0,27215,3947
8687.0,13,869.0,28573,215
9239.0,37,924.0,28081,2610
7775.0,19,778.0,27801,1676
0.0,0,0.0,28350,0
4841.0,0,484.0,28644,76
8258.0,27,826.0,28115,3430
6178.0,1,618.0,27976,220
0.0,0,0.0,28101,0
12905.0,17,1290.0,27229,518
5466.0,3,547.0,28701,264
9455.0,30,946.0,28466,981
0.0,0,0.0,28646,0
11149.0,13,1115.0,28384,1384
8548.0,3,855.0,28163,497
7140.0,1,714.0,27959,175
9752.0,42,975.0,28152,2543
8331.0,10,833.0,28040,689
5780.0,4,578.0,28643,199
0.0,0,0.0,27556,0
6677.0,32,668.0,27101,1624
