"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7161.0,3,716.0,27006,1065
9685.0,4,969.0,27865,194
8504.0,7,850.0,28119,258
8254.0,36,825.0,27021,1484
9971.0,26,997.0,28621,1037
8309.0,2,831.0,27846,255
7501.0,17,750.0,27962,558
5104.0,2,510.0,28768,403
4494.0,6,449.0,27539,1194
7044.0,3,704.0,27596,1314
5423.0,27,542.0,27712,1196
5370.0,18,537.0,28739,1181
5472.0,28,547.0,28786,1195
,0,,28561,0
8104.0,1,810.0,27009,238
4789.0,2,479.0,28772,93
9607.0,16,961.0,28023,1426
7632.0,1,763.0,27875,39
11100.0,81,1110.0,28601,5533
8083.0,36,808.0,28262,3531
7785.0,29,778.0,27292,3228
5510.0,2,551.0,27242,147
9875.0,69,987.0,28054,3968
5086.0,6,509.0,27850,377
0.0,0,0.0,28629,0
8384.0,10,838.0,28073,470
9720.0,3,972.0,27840,52
7988.0,14,799.0,28574,1414
8669.0,46,867.0,28472,1734
4200.0,2,420.0,28785,349
,0,,27969,0
8190.0,2,819.0,28318,375
8004.0,3,800.0,28523,182
7667.0,40,767.0,27604,3653
6872.0,26,687.0,28173,4387
6512.0,3,651.0,27883,284
6154.0,30,615.0,27612,2413
6946.0,31,695.0,28501,1355
4627.0,0,463.0,27941,31
8069.0,39,807.0,28562,3067
11590.0,40,1159.0,28658,2997
6966.0,38,697.0,27262,1725
7597.0,1,760.0,27544,326
10898.0,0,1090.0,28347,199
4356.0,14,436.0,28801,731
8559.0,8,856.0,28572,546
7264.0,1,726.0,28395,193
5315.0,16,532.0,27403,1131
7175.0,23,717.0,27332,2407
3926.0,11,393.0,27513,1924
9008.0,20,901.0,27932,1139
5652.0,0,565.0,27343,104
8826.0,66,883.0,27886,1906
6440.0,6,644.0,28391,343
4486.0,0,449.0,27411,38
6486.0,2,649.0,28429,554
6411.0,10,641.0,28420,328
8100.0,11,810.0,28518,713
10487.0,12,1049.0,28630,2136
6118.0,39,612.0,28716,1141
9078.0,45,908.0,28146,2758
5939.0,5,594.0,28751,222
8459.0,8,846.0,28128,685
0.0,0,0.0,28672,0
6741.0,8,674.0,28722,462
7161.0,6,716.0,28439,110
4526.0,0,453.0,27842,65
6673.0,0,667.0,28649,69
8611.0,2,861.0,27042,62
9755.0,49,976.0,28215,5878
0.0,0,0.0,27821,0
5162.0,2,516.0,27806,126
5958.0,4,596.0,27408,1037
6506.0,10,651.0,27409,1168
0.0,0,0.0,28587,0
6892.0,2,689.0,27808,171
0.0,0,0.0,27881,0
7050.0,15,705.0,28403,2957
7667.0,6,767.0,27013,498
7358.0,26,736.0,27104,2162
6237.0,0,624.0,28611,61
7651.0,44,765.0,28269,6233
6440.0,3,644.0,27050,263
8999.0,0,900.0,28444,205
7763.0,5,776.0,28673,514
6984.0,3,698.0,27810,295
0.0,0,0.0,27157,0
10052.0,7,1005.0,28366,518
21774.0,37,2177.0,27509,1510
7332.0,11,733.0,27239,706
6100.0,7,610.0,28544,342
2297.0,0,230.0,27964,15
5902.0,11,590.0,28409,2064
5368.0,17,537.0,27278,1459
3806.0,0,381.0,27979,69
9564.0,15,956.0,28217,2953
8657.0,4,866.0,28369,194
0.0,0,0.0,28735,0
8614.0,40,861.0,27330,3405
10302.0,69,1030.0,28043,2212
9817.0,5,982.0,28638,1233
4214.0,14,421.0,27516,1859
6636.0,1,664.0,27608,770
11090.0,45,1109.0,28328,2989
7662.0,0,766.0,27047,98
8222.0,32,822.0,27537,2082
7265.0,14,726.0,27401,1469
6639.0,6,664.0,27040,873
7400.0,46,740.0,28078,4890
6479.0,1,648.0,27541,262
2919.0,0,292.0,27966,43
9791.0,7,979.0,27017,930
8560.0,47,856.0,27360,4137
10642.0,59,1064.0,28086,2872
10157.0,5,1016.0,28203,1937
7392.0,0,739.0,28622,195
6406.0,2,641.0,27849,95
3473.0,0,347.0,28449,68
6286.0,6,629.0,27601,763
9741.0,22,974.0,28340,1046
4731.0,13,473.0,28462,677
9813.0,5,981.0,27020,599
8579.0,6,858.0,28508,256
9727.0,38,973.0,28213,4410
6284.0,17,628.0,28311,2265
7612.0,8,761.0,28124,534
9140.0,49,914.0,28677,3255
12044.0,13,1204.0,27869,261
7136.0,36,714.0,27405,3747
7100.0,5,710.0,27214,834
3915.0,0,392.0,27927,24
6147.0,1,615.0,28428,439
7051.0,43,705.0,27407,3514
8469.0,6,847.0,28344,323
8387.0,12,839.0,27379,508
3782.0,0,378.0,27974,52
6580.0,5,658.0,27350,494
5312.0,9,531.0,28390,1248
10827.0,18,1083.0,28360,1618
4054.0,4,405.0,27518,923
5664.0,2,566.0,27814,102
8808.0,2,881.0,28430,181
5436.0,3,544.0,27935,91
5924.0,6,592.0,28326,1326
3273.0,0,327.0,27965,20
7086.0,4,709.0,28305,355
7746.0,2,775.0,28423,177
0.0,0,0.0,28581,0
7278.0,0,728.0,27813,50
6300.0,6,630.0,28773,221
7524.0,12,752.0,28090,640
5904.0,1,590.0,27981,110
7656.0,21,766.0,28031,2377
0.0,0,0.0,28733,0
6793.0,4,679.0,28478,338
8778.0,3,878.0,28080,716
6873.0,21,687.0,27288,1621
6985.0,1,698.0,28729,208
5115.0,21,512.0,27713,2762
8225.0,3,823.0,28726,286
7056.0,0,706.0,27953,70
9202.0,1,920.0,28392,143
3521.0,2,352.0,28543,233
7217.0,0,722.0,27291,111
7763.0,14,776.0,28657,746
3838.0,3,384.0,28465,318
7624.0,7,762.0,28578,537
10019.0,58,1002.0,28681,2701
9968.0,34,997.0,28752,3140
8857.0,34,886.0,27704,3487
5081.0,1,508.0,28618,126
,0,,27710,0
9888.0,9,989.0,28168,1032
4270.0,1,427.0,28774,67
6790.0,3,679.0,27522,927
8605.0,64,860.0,28625,3344
8462.0,1,846.0,28682,93
8848.0,0,885.0,27007,189
7043.0,17,704.0,27282,1169
6568.0,4,657.0,27855,401
1060.0,0,106.0,27412,20
