First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
0.02164224694795245,0.0198732745381142,Missing or Undisclosed,0.012338384192446745,Mecklenburg ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.018579960185799604
0.0012755102040816326,0.00014088475626937165,Missing or Undisclosed,0.0012755102040816326,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00018925056775170325
0.029601236874315533,0.03432049893565373,Missing or Undisclosed,0.022031823745410038,Pitt ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.034889058913542464
,0.009462844419704982,Missing or Undisclosed,,Northampton ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.006603081438004402
4.149090657630869e-05,1.9600797099082027e-05,Missing or Undisclosed,0.0,Wake ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.01275481152488327,Missing or Undisclosed,,Lenoir ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.004528612597776862
,0.0004580852038479157,Missing or Undisclosed,,Swain ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010351966873706005
0.05950807635829662,0.36030228939764386,Male,0.03450807635829662,Hoke ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3841438496117695
0.0859193582436141,0.16345381526104416,Missing or Undisclosed,0.04243191893603546,Wayne ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16098029793368573
,0.0019907100199071004,Missing or Undisclosed,,Jones ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0026595744680851063
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0003313589860415027,Missing or Undisclosed,,Alamance ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004823538869684059
,,Missing or Undisclosed,,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.035232067510548526,Missing or Undisclosed,,Craven ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.028114726221516836
0.5220430403434422,0.37476786913746096,Missing or Undisclosed,0.2701304419615829,Johnston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3548550357891692
0.0698269476802909,0.04768298402597044,Missing or Undisclosed,0.04018584607097165,Mecklenburg ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.04500211135911202
0.5809230769230769,0.4078341013824885,Missing or Undisclosed,0.19343589743589742,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.268967484312607
0.13761467889908258,0.1843884449907806,Missing or Undisclosed,0.05192660550458716,Halifax ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.17512376237623764
0.02981029810298103,0.008400152730049638,Missing or Undisclosed,0.015989159891598916,Cleveland ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.008908349690472595
,0.0003687768899815611,Missing or Undisclosed,,Halifax ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006188118811881188
,0.15612410959635034,Missing or Undisclosed,,Missing  / Out of State,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14783154641166812
0.000691085003455425,0.0006882312456985548,Missing or Undisclosed,0.0003455425017277125,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,0.0006385696040868455
,,Missing or Undisclosed,,Craven ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0008688516677125066,Missing or Undisclosed,,Moore ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.02251580367923858,Missing or Undisclosed,,Randolph ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.017608310108943502
0.09018012032628354,0.3771320521725708,Male,0.05427601225408777,Gaston ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38311730606396144
,0.004223160702378307,Missing or Undisclosed,,Hoke ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.004,Missing or Undisclosed,,Mitchell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001601281024819856
0.12037037037037036,0.3811106546663181,Male,0.08921915546119367,Pitt ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38581994389186436
0.4912451361867704,0.25074478649453824,Missing or Undisclosed,0.3219844357976654,Gates ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.30422794117647056
0.062396888203339815,0.21691690758183346,Missing or Undisclosed,0.03806585742069613,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.20111969385585712
0.12294697325199437,0.18031658637302134,Missing or Undisclosed,0.05607695917409667,Greene ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15261813537675606
,,Missing or Undisclosed,,Brunswick ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.5358709494835149,0.2913301023155628,Missing or Undisclosed,0.28484505447856234,Nash ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.33606010016694493
0.0011066027296200663,0.00037570444583594236,Missing or Undisclosed,0.0011066027296200663,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005980861244019139
0.0031466331025802393,0.00040105879521937915,Missing or Undisclosed,0.0012586532410320957,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00021781746896101068
0.0018001800180018,0.0002880184331797235,Missing or Undisclosed,0.0018001800180018,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005704506560182545
0.1917277035760448,0.5386322372402663,Female,0.12099669682608072,Currituck ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5469003570269393
,,Missing or Undisclosed,,Vance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.05201740506329114,0.07319788477595324,Missing or Undisclosed,0.020371835443037976,Northampton ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.07556859867938372
,0.0005640157924421884,Missing or Undisclosed,,Montgomery ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005291005291005291
,0.014057302285652967,Missing or Undisclosed,,Wilkes ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.018251103088648215
0.0015408320493066256,0.0007989347536617843,Missing or Undisclosed,0.0005136106831022085,Chowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,0.00048007681228996637
,0.011845271145659819,Missing or Undisclosed,,Yadkin ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.010153756890049319
,0.0005200208008320332,Missing or Undisclosed,,Henderson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00018429782528566163
0.08729685596537155,0.15121447492479684,Missing or Undisclosed,0.04318187708975921,Iredell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12802582033351265
0.019820971867007674,0.008451472191930208,Missing or Undisclosed,0.008312020460358057,Caswell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.0072182121043864525
0.11563347944061783,0.9253897550111359,Missing or Undisclosed,0.07082724552981284,Stokes ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9313815187557183
0.49361382419233657,0.3875051041241323,Missing or Undisclosed,0.2873490146217419,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.34141317036324936
0.0817243281582473,0.11003820033955858,Missing or Undisclosed,0.038852549452281504,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11671401515151515
0.029101644875579924,0.0172069825436409,Missing or Undisclosed,0.012442007591733445,Pender ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.01313446126447017
0.002107481559536354,0.0009930486593843098,Missing or Undisclosed,0.001053740779768177,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,0.0009191176470588235
,,Missing or Undisclosed,,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0001594387755102041,Missing or Undisclosed,,Columbus ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00030321406913280777
0.11564023039432876,0.05265281420213839,Missing or Undisclosed,0.05848471422241914,Currituck ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.04284323271665044
0.04949626011295985,0.11547364672364671,Missing or Undisclosed,0.03175087772859105,Rockingham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.18138216699367776
,,Missing or Undisclosed,,Chatham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.527512505684402,0.3228499860840523,Missing or Undisclosed,0.33469758981355163,Martin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.37782340862423
,0.00046904315196998124,Missing or Undisclosed,,Bertie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.15027184723511472,0.9838513630838687,Missing or Undisclosed,0.09346240551650975,Person ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9896096602078068
0.10759560868918948,0.3869415807560137,Male,0.05531607669929713,Cleveland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3933262871810358
0.08566203436098954,0.23044657149390743,Missing or Undisclosed,0.04720143000782036,Wake ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.23107195510534073
0.16735917530110977,0.5889320747732741,Female,0.10761058223320885,Yadkin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5935596170583115
0.1344039171749865,0.3981561155500922,Male,0.05506452549898336,Halifax ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.41058168316831684
,0.002810304449648712,Missing or Undisclosed,,Duplin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.004137931034482759
0.1267215244694673,0.2540371592290328,Missing or Undisclosed,0.06331745344304894,Person ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.20527941589441168
0.0748663101604278,0.005236907730673317,Missing or Undisclosed,0.035650623885918005,Pender ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.004452359750667854
0.0817243281582473,0.11003820033955858,Missing or Undisclosed,0.038852549452281504,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11671401515151515
0.06576402321083172,0.0124633431085044,Missing or Undisclosed,0.05029013539651837,Yancey ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.014207650273224043
0.039855399909624944,0.036532328211075674,Missing or Undisclosed,0.018888386805241752,Alamance ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.03360398745879894
,,Missing or Undisclosed,,Davidson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0018508236165093468,Missing or Undisclosed,,Yadkin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0023208587177255585
,0.0005326231691078562,Missing or Undisclosed,,Chowan ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00048007681228996637
0.08665067945643486,0.09965433551518717,Missing or Undisclosed,0.039136690647482014,Union ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.08131809726282221
0.5337635869565217,0.30319518407038665,Missing or Undisclosed,0.3871603260869565,Gaston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3711978115026379
,0.0003378867596659748,Missing or Undisclosed,,Moore ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005180452426178552
,,Missing or Undisclosed,,Lenoir ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0009791921664626683,Missing or Undisclosed,,Cherokee ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.00033886818027787193,Missing or Undisclosed,,Perquimans ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.001564333202972233,Missing or Undisclosed,,Alexander ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0012746972594008922
0.017530955007968616,0.023369831671841805,Missing or Undisclosed,0.010788280004903764,Jackson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.035355564483728404
0.20807784160588652,0.8310240381517047,Missing or Undisclosed,0.13832053185309495,Chatham ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8652467951953164
0.5507649513212796,0.5413533834586466,Missing or Undisclosed,0.3956884561891516,Clay ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.6364653243847874
0.08605486040918756,0.38548009367681496,Male,0.0399428392178732,Duplin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3951724137931034
,7.461350205933266e-05,Missing or Undisclosed,,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.02140872691616277,Missing or Undisclosed,,Jackson ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.019284853354760947
0.05754992147184205,0.0803445575567737,Missing or Undisclosed,0.028831052277316582,Macon ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10146071851559416
,0.00017196904557179707,Missing or Undisclosed,,Surry ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004250495891187305
,0.004485741749439283,Missing or Undisclosed,,Polk ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0037253858435337944
,0.0022904260192395786,Missing or Undisclosed,,Swain ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.002070393374741201
0.0668964119197243,0.13001083423618634,Missing or Undisclosed,0.03547536995742956,Lincoln ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11128775834658186
0.14604659566565953,0.9506125249093462,Missing or Undisclosed,0.08171004687672526,Wake ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9678270794692538
0.09103139013452914,0.010519224790133692,Missing or Undisclosed,0.059641255605381166,New Hanover ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.010354626493830045
,0.004890784731926161,Missing or Undisclosed,,Union ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001993090619186819
0.6878865041833394,0.21029804270462635,Missing or Undisclosed,0.4336122226264096,Pasquotank ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.2491638795986622
,,Missing or Undisclosed,,Robeson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.039037854889589906,0.06766917293233082,Missing or Undisclosed,0.022870662460567823,Clay ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.06487695749440717
0.1406807695655959,0.440567066521265,Male,0.06781579176460346,Caswell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.4325374791782343
,,Missing or Undisclosed,,Onslow ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0002120328650940896,Missing or Undisclosed,,Davidson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00032794949577765023
,0.0005567928730512249,Missing or Undisclosed,,Stokes ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000609942055504727
0.09919261822376009,0.17713697219361485,Missing or Undisclosed,0.05738177623990773,Camden ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1952894995093229
0.032586558044806514,0.008004002001000501,Missing or Undisclosed,0.019348268839103868,Hertford ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.011445783132530122
0.0668964119197243,0.13001083423618634,Missing or Undisclosed,0.03547536995742956,Lincoln ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11128775834658186
,0.0006264682850430697,Missing or Undisclosed,,Macon ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,,Missing or Undisclosed,,Pitt ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.023688663282571912,0.01282638570774164,Missing or Undisclosed,0.008460236886632826,Swain ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010351966873706004
0.06909765142150803,0.10930778255768478,Missing or Undisclosed,0.04042027194066749,Alexander ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10420650095602295
0.17030014081127215,0.9745310394859572,Missing or Undisclosed,0.11437406899299565,New Hanover ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9833391724084238
,0.0018328445747800588,Missing or Undisclosed,,Yancey ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.07023841777296126,0.1361696539951415,Missing or Undisclosed,0.03315497155242482,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11845130066545674
0.42283393501805056,0.4171118233618234,Missing or Undisclosed,0.11209386281588447,Rockingham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.27076520601700454
0.09621329211746522,0.11565257779842081,Missing or Undisclosed,0.05834621329211746,Alleghany ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.0987573577501635
,0.0008171269815329303,Missing or Undisclosed,,Jackson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.024841017488076312,0.014449196624667668,Missing or Undisclosed,0.013116057233704292,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.014138817480719795
0.03990988091406501,0.017469709777402084,Missing or Undisclosed,0.027679433537174124,Davie ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.01627554882664648
,,Missing or Undisclosed,,Cumberland ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0004499235130027895,Missing or Undisclosed,,Carteret ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004133939644481191
,0.0009110579660630908,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010292301358583778
0.00045167118337850043,8.99847026005579e-05,Missing or Undisclosed,0.00045167118337850043,Carteret ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000137797988149373
0.5191313340227508,0.31296758104738154,Missing or Undisclosed,0.39503619441571874,Graham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.45530393325387364
,,Missing or Undisclosed,,Harnett ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.002622553964091184,Missing or Undisclosed,,Currituck ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0029211295034079843
0.6958436553812276,0.2312371369769037,Missing or Undisclosed,0.4828555699736542,Wake ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.2919936272411661
,,Missing or Undisclosed,,Transylvania ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.0014756517461878996,0.000303275374039628,Missing or Undisclosed,0.0014756517461878996,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004968532626697582
,0.0014806588932074773,Missing or Undisclosed,,Yadkin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.15953312163603595,0.5903543396397622,Female,0.1031349999386977,Catawba ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5776282359403969
0.14560527154851738,0.052355020540747116,Missing or Undisclosed,0.11074503135295993,Durham ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.05959052956651035
0.05027134348113832,0.1525301204819277,Missing or Undisclosed,0.027796161482461945,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16818837097549255
,0.005009741163373225,Missing or Undisclosed,,Martin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000513347022587269
0.44484975605307553,0.3764760361194721,Missing or Undisclosed,0.23683370571337375,Gaston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.33830521722138995
,0.025600362483008607,Missing or Undisclosed,,Ashe ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.023255813953488372
0.014619133111054117,0.008208525345622119,Missing or Undisclosed,0.008463708643241858,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009412435824301197
0.486586493987049,0.33866294666809743,Missing or Undisclosed,0.34613012642614865,Wilkes ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.45026073004412354
0.0006745817593092283,0.0001295471033267696,Missing or Undisclosed,0.00040474905558553697,New Hanover ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00011678150181011328
,0.00039397222495814047,Missing or Undisclosed,,Lincoln ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003179650238473768
,,Missing or Undisclosed,,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.02711980775832475,0.013717659315853448,Missing or Undisclosed,0.013731548232063165,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011232799775344004
,0.00014480861128541778,Missing or Undisclosed,,Moore ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.08220231152581911,0.22806501434139884,Missing or Undisclosed,0.03884794825575231,Union ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1947249534945522
0.5704360679970436,0.277246928658668,Missing or Undisclosed,0.4258684405025868,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.34387682024349486
0.17828289743940845,0.5930987359070721,Female,0.10023278104888401,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6027171675586661
0.3810302534750613,0.2962868769074262,Missing or Undisclosed,0.2367947669664759,Rutherford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3362749651648862
0.09515340151178302,0.1420039814200398,Missing or Undisclosed,0.0426856380613606,Jones ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1276595744680851
,0.4269135341354747,Missing or Undisclosed,,Missing  / Out of State,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.36313145948034387
,,Missing or Undisclosed,,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Pamlico ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.03128035748979988,0.01694736842105263,Missing or Undisclosed,0.0172916261900136,Granville ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.015836298932384342
0.012869495274482204,0.029317453046266605,Missing or Undisclosed,0.0030162879549567667,Swain ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.015527950310559004
0.050177394830207805,0.11346704871060173,Missing or Undisclosed,0.01926001013684744,Anson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09234507897934385
,,Missing or Undisclosed,,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0011600180447251401,Missing or Undisclosed,,Chatham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0008075098415261935
,0.0010770059235325794,Missing or Undisclosed,,Nash ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00033388981636060105
,,Missing or Undisclosed,,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.07872729020474863,0.14084264832330182,Missing or Undisclosed,0.0448428337979429,Surry ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1321904222159252
0.07661983944954129,0.4752167148255168,Missing or Undisclosed,0.0481651376146789,Hoke ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.5492439722108704
0.11345230289390207,0.23908578257459762,Missing or Undisclosed,0.0840348047989509,Pitt ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.24187707217546542
,7.692899453804139e-05,Missing or Undisclosed,,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00016694490818030053
,0.015100401606425702,Missing or Undisclosed,,Wayne ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.002402691013935608
,0.00553513905902636,Missing or Undisclosed,,Catawba ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003433358511295749
0.021885521885521887,0.013420509291121818,Missing or Undisclosed,0.01122334455667789,Greene ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01277139208173691
,0.2859162820478617,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.38206317009562446
0.01770293609671848,0.006421299921691464,Missing or Undisclosed,0.006044905008635579,Macon ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005527043031977891
0.027788449225252913,0.04754080403110965,Missing or Undisclosed,0.011269048533743118,Watauga ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.03490678302261008
,0.01071449889572017,Missing or Undisclosed,,Guilford ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005820237798287187
0.1545933734939759,0.9302220208427731,Missing or Undisclosed,0.0737198795180723,Ashe ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9292833412434741
0.06257096754915437,0.07321422327890634,Missing or Undisclosed,0.03974182752644475,Brunswick ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.08673535933220294
0.10440523619806488,0.40829772079772075,Male,0.04093340922026181,Rockingham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.39197732722912576
