At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
41328,136446,139626,139620,139638,45313,45307,43910,18729,94313,94313,92536,22599,94315,45323,243627,231876,Missing,,,,,,40175,47293,,45324,211422,223426,233484,51401,221559,234014,245515,40160,47293,41957,40001,9873,48653,47184,9752,,,,MISSING COUNTY,,81987,6944,93301,88593,93296,110257,110156,105261,34584,99571,81998,93511,93509,89085,7667,87048,91074,91320,27905,82240
9057,18986,19291,19290,19304,12888,12887,12757,6784,6354,6354,6180,2255,6354,12893,45230,42478,Wilson,49,49,49,18,57,531,345,76972,12890,39386,41589,42546,13226,41680,44115,45297,531,345,578,531,272,396,345,222,63224,15337,81801,WILSON COUNTY,69710,11915,1863,13711,13236,13708,31008,30991,30348,11091,29234,11106,12683,12681,12312,1839,28932,29452,29467,10829,27935
456,870,873,873,873,797,797,794,426,76,76,76,30,76,797,2048,1952,Tyrrell,,,,,,,,3827,674,1829,1917,1953,688,1913,2007,2050,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,168,38,178,176,178,1872,1870,1831,650,1745,145,150,150,150,38,1767,1802,1803,636,1684
10711,23321,23604,23604,23629,12014,12014,11877,5437,11532,11532,11386,5237,11532,12016,64645,59534,Wayne,58,58,58,37,81,6473,5231,115046,15949,55671,58467,59600,16631,60139,63280,64720,6429,5202,6509,6322,898,5268,5112,660,94031,20802,123131,WAYNE COUNTY,103693,17473,3189,20133,19406,20131,38078,38041,37445,12544,36344,16357,18657,18653,18082,3079,35183,35650,35675,12210,34202
2552,4890,4909,4909,4909,2598,2598,2592,1385,2311,2311,2298,1167,2311,2598,12403,11655,Montgomery,,,,,,170,138,25757,4403,11212,11565,11701,4539,11897,12289,12500,170,138,264,170,106,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2794,522,2994,2952,2994,9242,9239,9167,3911,8933,2610,2793,2793,2760,494,8667,8724,8725,3814,8464
6950,13731,13864,13864,13874,8286,8286,8240,4304,5525,5525,5438,2616,5526,8287,32546,30402,Lenoir,53,53,53,30,61,421,277,52801,10355,28663,29974,30437,10601,30528,31968,32567,421,277,438,421,240,309,277,196,43423,11303,55949,LENOIR COUNTY,47933,9178,1729,10450,10131,10450,21679,21675,21416,8632,20929,8609,9771,9771,9514,1696,20183,20354,20357,8463,19777
3379,7175,7250,7250,7265,4489,4489,4472,2125,2761,2761,2703,1254,2761,4489,18216,16886,Scotland,0,0,0,0,15,221,168,32530,5820,16032,16706,16929,6053,17212,17979,18264,221,168,265,221,127,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4498,921,5139,5006,5139,12860,12856,12752,5005,12493,4105,4655,4655,4558,846,11980,12063,12064,4875,11759
17846,44532,45439,45439,45455,22021,22021,21557,9469,23356,23356,22913,8355,23356,22023,104401,99000,Alamance,62,62,62,22,76,1798,1147,159560,26361,90547,96060,99078,27179,94971,100895,104482,1798,1147,1851,1781,800,1208,1135,656,132145,29035,169509,ALAMANCE COUNTY,145046,24628,4469,27531,26478,27530,75100,75073,72619,21910,68562,23101,25722,25722,24856,4173,70057,72131,72148,21532,66311
881,1893,1919,1918,1919,1328,1327,1306,668,591,591,587,213,591,1328,6537,5698,Camden,,,,,,1865,1389,10327,1406,5352,5595,5735,1630,6120,6401,6592,1853,1389,1913,1785,121,1425,1334,13,8407,1833,10867,CAMDEN COUNTY,9354,808,127,870,846,870,3809,3802,3702,1382,3527,789,841,841,820,117,3386,3468,3469,1276,3229
1984,4933,4984,4984,4984,3621,3621,3611,1490,1363,1363,1322,494,1363,3621,15119,13400,Greene,,,,,,3308,2326,20022,3416,12423,13124,13427,3802,13964,14754,15184,3177,2233,3369,2904,839,2352,2008,509,16884,3592,21069,GREENE COUNTY,18372,2485,396,2895,2832,2895,8920,8916,8745,2567,8575,2301,2681,2681,2636,380,8255,8393,8394,2527,8114
11611,24640,24940,24940,24958,11283,11283,11143,5985,13491,13491,13331,5506,13491,11287,66022,61263,Rowan,166,166,166,120,180,3889,3045,133830,19217,57543,60236,61364,19922,61809,64772,66123,3889,3045,3970,3889,1651,3131,3045,1485,110729,25371,142088,ROWAN COUNTY,122048,20345,3511,22037,21550,22037,40116,40096,39333,14760,37575,18797,20280,20279,19864,3377,37327,37939,37953,14355,35701
2438,4101,4130,4130,4130,3518,3518,3497,2189,612,612,604,249,612,3518,9416,8722,Northampton,,,,,,144,70,18570,3823,8315,8609,8749,3984,8896,9246,9447,144,70,172,144,94,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1365,339,1515,1497,1515,7760,7757,7605,3551,7387,1281,1408,1408,1396,308,7143,7244,7247,3458,6964
6390,12983,13150,13150,13163,6086,6086,5998,3012,7064,7064,6985,3378,7064,6086,33899,31537,Wilkes,0,0,0,0,13,270,184,64946,10716,29788,31073,31581,11103,31953,33331,33969,270,184,329,270,184,218,184,160,54628,15162,68412,WILKES COUNTY,59783,9995,2107,10619,10535,10619,23021,23010,22526,8812,21688,9427,10021,10021,9952,1993,20937,21332,21342,8563,20177
8760,19592,19922,19921,19949,7276,7275,7231,3597,12646,12646,12361,5163,12646,7277,44604,42326,Lincoln,0,0,0,0,26,377,240,81663,13235,39489,41402,42362,13491,41443,43564,44634,377,240,398,377,241,273,240,199,67981,15456,86111,LINCOLN COUNTY,74647,15037,2290,17110,16567,17110,27126,27117,26620,10960,26029,14042,15926,15926,15430,2254,25732,26160,26163,10782,25207
9239,17906,18124,18123,18137,10695,10694,10581,6243,7429,7429,7325,2996,7429,10695,40688,38530,Caldwell,0,0,0,0,13,323,203,78015,13619,36619,38052,38556,13914,38505,40097,40710,323,203,332,323,186,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10558,1497,11493,11283,11493,28885,28872,28491,12231,27624,9638,10422,10422,10256,1426,27593,27905,27913,12043,26778
1783,3433,3491,3491,3491,2358,2358,2322,1258,1133,1133,1111,525,1133,2358,9268,8826,Polk,,,,,,128,100,19940,4102,8375,8697,8848,4223,8769,9121,9327,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1685,763,1835,1791,1835,7309,7305,7202,3362,6956,1615,1757,1757,1716,753,6881,6969,6973,3261,6660
7601,15810,16017,16016,16032,8685,8684,8551,4331,7319,7319,7246,3257,7319,8687,37604,35681,Surry,13,13,13,13,26,302,222,67979,12185,33570,35138,35706,12517,35282,36959,37673,302,222,346,302,215,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11197,2297,11874,11786,11873,25453,25429,24871,10005,23783,10442,11058,11056,11001,2191,23915,24403,24419,9815,22906
6112,10111,10202,10201,10217,7632,7631,7564,4680,2570,2570,2547,1432,2570,7635,21962,20925,Macon,0,0,0,0,12,446,352,34121,9054,19955,20643,20990,9278,20893,21650,22044,446,352,518,446,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2959,865,3104,3077,3104,18422,18412,18127,8151,17488,2752,2893,2893,2873,837,17418,17680,17687,7979,16851
1839,2860,2882,2882,2882,2431,2431,2411,1597,451,451,449,242,451,2431,5428,5132,Clay,,,,,,83,39,10740,2568,4959,5074,5224,2627,5229,5358,5573,83,39,226,83,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1034,330,1040,1038,1039,4307,4306,4237,2272,4112,981,987,986,985,323,4050,4107,4107,2222,3939
4128,8042,8151,8151,8161,3987,3987,3934,2225,4164,4164,4108,1903,4164,3987,19305,18347,Yadkin,0,0,0,0,10,152,102,35700,6362,17312,18054,18374,6495,18167,18982,19336,152,102,175,152,107,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,4955,859,5403,5328,5403,13758,13750,13502,5529,13060,4647,5060,5060,4985,870,12967,13185,13192,5405,12563
17709,43012,44065,44056,44073,40051,40042,39056,15718,4014,4014,3956,1991,4014,40059,112403,102996,Out of State,,,,,,,,,37962,97747,100435,103052,40314,106208,109280,112477,,,,,,,,,,,,OUT OF STATE,,682,121,705,697,705,111772,111698,108583,40193,105526,849,909,909,885,187,99550,102087,102143,37775,96898
11082,26049,26509,26509,26511,8709,8709,8561,4084,17588,17588,17276,6931,17588,8711,131970,118960,Onslow,212,212,212,67,212,61910,53623,180787,18738,111793,117004,119008,19852,123342,129309,132036,61397,53369,61957,59510,2746,53647,51819,2019,149343,19026,197938,ONSLOW COUNTY,162055,26536,3113,30393,29212,30393,39686,39667,38700,13993,37296,24447,27830,27828,26919,2971,36716,37509,37531,13748,35527
4408,8859,8950,8950,8973,6071,6071,6037,3091,2879,2879,2822,1317,2879,6072,23087,21188,Richmond,0,0,0,0,22,391,263,42075,6952,20012,20896,21261,7138,21693,22713,23163,391,263,453,391,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4857,718,5430,5349,5430,17280,17266,16973,6274,16445,4437,4949,4949,4892,676,15741,15976,15983,6145,15312
35718,94152,96799,96792,96876,58317,58311,56724,23527,38318,38317,37264,12108,38318,58344,179684,171428,Buncombe,164,164,164,83,214,6606,4213,248550,48193,156964,165665,171557,49068,163996,173287,179845,6594,4213,6680,6538,2551,4274,4180,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,39981,8051,44628,43195,44621,128537,128457,123498,38466,117477,39348,43932,43931,42518,8304,118934,123284,123351,37839,113436
18565,59743,62287,62282,62302,20551,20546,19816,6622,41650,41650,39841,11891,41651,20560,137164,130919,Union,86,86,86,52,91,1226,659,226508,26892,114358,125711,131040,27439,119158,131065,137286,1226,659,1281,1185,569,735,640,412,176616,31234,239859,UNION COUNTY,202043,42354,4606,53060,49599,53053,82945,82885,80240,22264,75619,40706,50786,50782,47752,4639,77300,79478,79519,21841,73012
15786,51823,53675,53669,53707,20114,20111,19538,6688,33425,33422,32149,9039,33427,20116,126095,118272,Cabarrus,136,136,136,59,164,3832,2393,202607,24621,103880,113046,118354,25405,110203,119959,126228,3812,2393,3909,3713,1132,2442,2321,880,161462,29064,216453,CABARRUS COUNTY,181104,39601,4551,47693,44926,47686,74626,74577,71221,19722,66889,38060,45775,45771,43285,4516,67368,70108,70137,19225,63499
1773,2941,2959,2959,2960,1951,1951,1940,1262,1008,1008,1001,511,1008,1952,6402,5801,Washington,,,,,,55,28,10985,2411,5474,5719,5821,2643,6046,6305,6414,55,28,56,55,33,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1749,484,1813,1810,1813,4545,4534,4440,2126,4242,1555,1623,1623,1617,414,4074,4150,4160,1981,3891
9001,21911,22373,22372,22415,11008,11007,10838,5263,11330,11330,11038,3738,11331,11009,63254,57428,Harnett,35,35,35,0,75,7236,5074,126086,13733,51956,55930,57494,14389,56700,61181,63377,6999,4972,7323,6173,868,5120,4286,591,100990,17458,135976,HARNETT COUNTY,112079,17541,2031,20337,19484,20336,35717,35682,34698,11490,32986,16374,18805,18804,18137,1959,32821,33550,33569,11183,31296
9092,18946,19233,19232,19243,10634,10633,10489,5271,8599,8599,8457,3821,8599,10634,43683,41131,Burke,0,0,0,0,10,670,391,86176,13256,38558,40508,41218,13659,40842,42932,43767,670,391,731,670,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10342,1742,11445,11214,11436,31591,31577,31048,11586,29830,9479,10468,10468,10306,1633,29811,30272,30286,11361,28688
6431,17165,17494,17494,17539,8918,8918,8723,3772,7221,7221,7087,2471,7221,8920,39540,37187,Granville,1355,1355,1355,188,1398,5006,4456,57336,8961,34400,36337,37259,9146,36364,38496,39672,5006,4456,5119,5006,574,4509,4456,517,48058,10674,60443,GRANVILLE COUNTY,52711,9424,1247,10666,10349,10663,23887,23871,23141,7325,21934,8989,10103,10100,9832,1310,22049,22631,22647,7134,20955
19767,48134,49061,49061,49098,22536,22536,22248,10252,26384,26384,25745,9425,26384,22545,119109,110680,Gaston,141,141,141,90,169,1781,1083,211171,30992,102441,108078,110771,32240,109741,115946,119224,1781,1083,1838,1752,903,1127,1059,671,174276,36651,224529,GASTON COUNTY,191721,36681,5480,41962,40591,41961,75424,75367,73574,25857,71308,34414,39227,39227,38072,5331,68923,70370,70417,24990,66968
5267,10276,10388,10388,10399,7124,7124,7074,3833,3225,3225,3163,1411,3225,7124,26121,24031,Edgecombe,39,39,39,23,50,766,465,48532,8035,22555,23647,24074,8399,24383,25595,26189,766,465,826,751,357,504,445,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6377,1178,7265,7074,7265,18098,18090,17755,6864,17255,5883,6658,6658,6529,1123,16653,16908,16912,6696,16227
6178,16644,17163,17161,17164,12160,12158,11707,4628,5003,5003,4937,1550,5003,12161,33385,31323,Watauga,,,,,,130,54,54308,7730,29095,30347,31392,8142,31152,32343,33498,130,54,208,130,73,90,54,54,49022,9229,56177,WATAUGA COUNTY,51530,4523,677,4725,4704,4725,28565,28530,27509,7392,26499,4167,4346,4346,4328,644,25965,26923,26956,7032,24874
2697,7351,7472,7471,7494,4166,4165,4105,1817,3205,3205,3145,869,3205,4168,26065,22480,Hoke,101,101,101,11,121,6298,4433,50664,4293,20219,21842,22532,4566,23240,25172,26153,6164,4369,6365,5618,525,4464,3926,406,40282,5854,55234,HOKE COUNTY,44624,5851,600,6788,6552,6788,13000,12979,12456,3441,11771,5525,6330,6330,6164,571,11309,11717,11738,3316,10768
2197,4452,4484,4484,4484,3366,3366,3345,1677,1118,1118,1107,520,1118,3366,10869,10009,Bertie,,,,,,60,25,18126,3597,9547,9910,10048,3846,10334,10733,10916,60,25,103,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1857,359,2039,2004,2039,8774,8770,8669,3468,8417,1737,1894,1894,1868,340,8017,8090,8093,3242,7785
5044,10823,10954,10954,10976,5907,5907,5832,2746,5047,5047,4991,2298,5047,5907,23199,21995,Person,0,0,0,0,22,399,285,37405,7189,20553,21557,22012,7306,21548,22643,23213,399,285,399,399,203,293,285,181,31361,7938,39490,PERSON COUNTY,34239,5496,1107,6002,5849,6002,16812,16798,16395,5996,15653,5140,5562,5562,5443,1081,15829,16148,16157,5927,15128
7153,12415,12511,12511,12511,8602,8602,8555,5074,3853,3853,3804,2039,3853,8602,27016,25337,Beaufort,56,56,56,40,56,586,336,44735,10335,24160,25044,25449,10757,25619,26641,27077,586,336,635,586,340,440,336,224,37669,11538,46994,BEAUFORT COUNTY,41131,4855,930,5509,5418,5509,20933,20921,20637,9487,20178,4504,5051,5051,4981,898,19727,19950,19958,9213,19320
4916,10885,11193,11193,11199,6377,6377,6270,3008,3846,3846,3745,1638,3846,6382,25253,23208,Jackson,970,970,870,270,971,4037,2948,42001,6909,21426,22505,23259,7170,23203,24384,25364,3710,2690,4131,3326,664,2982,2368,549,36721,8759,43938,JACKSON COUNTY,39175,3316,570,3704,3650,3704,17529,17512,17024,5936,16561,3055,3422,3422,3374,545,16441,16838,16855,5815,16003
17401,38353,39165,39164,39203,12732,12731,12430,6342,26433,26433,25923,11059,26433,12736,89374,85013,Catawba,0,0,0,0,34,1032,632,150636,26776,78589,83192,85095,27311,82322,87229,89444,1032,632,1079,1012,442,695,620,351,124631,29156,159551,CATAWBA COUNTY,137151,28904,4289,32204,31322,32202,56161,56140,54875,22580,52406,27047,30074,30073,29322,4143,53238,54308,54326,22282,50922
103969,414955,434547,434503,434660,169872,169833,159751,43910,264297,264292,254826,59953,264317,169953,841660,806034,Wake,378,378,378,106,390,11153,7487,1044525,137922,700433,762426,806353,140936,728871,793450,842213,11138,7487,11229,11003,3288,7531,7393,2754,849055,133864,1111761,WAKE COUNTY,941934,231955,22413,277075,260904,277044,553909,553463,521408,115235,485913,226360,268614,268597,254249,22634,500690,529950,530208,112534,466680
10739,21649,21997,21997,22027,11971,11971,11839,6092,10026,10026,9810,4647,10026,11972,51917,48664,Cleveland,0,0,0,0,29,599,369,92365,16077,45362,47810,48745,16521,48215,50883,51996,599,369,669,599,329,443,369,285,76504,18575,97947,CLEVELAND COUNTY,84044,14097,2575,15529,15373,15529,35798,35789,34911,13617,33519,12937,14229,14229,14114,2485,33327,34066,34073,13307,32056
6216,13080,13271,13271,13296,8044,8044,7932,4001,5213,5213,5134,2215,5213,8046,35094,32235,Sampson,14,14,14,0,37,574,355,59389,9204,30205,31818,32302,9514,32653,34462,35157,574,355,623,574,247,413,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8053,1302,8877,8696,8877,25657,25643,25192,7965,24026,7541,8257,8257,8136,1253,23327,23623,23632,7747,22309
4657,9786,9875,9875,9894,6576,6576,6556,3056,3276,3276,3207,1588,3276,6576,25458,23659,Columbus,23,23,23,13,42,374,274,52603,7467,22239,23338,23722,7761,23808,25011,25546,374,274,449,374,229,324,274,199,44013,11419,55508,COLUMBUS COUNTY,48224,6096,1199,7189,6985,7189,17908,17895,17652,6333,17338,5584,6613,6611,6463,1130,16601,16774,16785,6138,16381
2692,5407,5454,5454,5456,4427,4427,4390,2260,1027,1027,1017,432,1027,4429,11351,10567,Caswell,,,,,,142,69,21496,4053,10113,10428,10601,4258,10820,11175,11419,142,69,200,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1628,392,1738,1716,1738,9481,9471,9317,3797,9050,1354,1451,1451,1428,276,8931,9047,9054,3719,8690
2724,4943,5015,5015,5015,4626,4626,4577,2588,389,389,366,136,389,4626,9550,9024,Yancey,,,,,,133,107,17212,3790,8601,8895,9052,3904,9062,9389,9594,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,909,154,1064,1063,1064,8355,8353,8193,3635,8020,831,980,980,979,155,7809,7937,7938,3528,7663
6175,14250,14539,14539,14579,6791,6791,6661,3316,7731,7731,7572,2859,7731,6793,36121,33499,Lee,17,17,17,0,55,656,452,57893,9251,30543,32606,33531,9533,32685,34979,36160,656,452,674,656,252,473,452,215,47136,10404,61779,LEE COUNTY,52144,10321,1394,11967,11609,11966,23519,23499,22714,7887,21708,9877,11364,11363,11079,1380,21075,21684,21694,7656,20214
