Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
34469,45426,43096,167,39698,14377,Robeson,70,203,11603,1614,39684,12693,9741,130625,167,52815,45385,1813,239,12878,20565,12877,13246,38003,49809,98425,15141,199,109195,10749,34478,33188,203,10749,52764,82
4613,5418,5287,,5090,2731,Perquimans,,,918,186,5089,2545,762,13463,,6053,5416,202,,963,3671,963,2734,4974,5892,10957,2936,,11854,803,4615,4525,,803,6052,
66673,95005,88395,,71862,23181,Johnston,,,28060,3113,71835,20068,24810,209339,,103856,94977,3317,,31994,28558,31993,20735,68123,96183,156585,24052,,175612,28304,66700,63585,,28305,103828,
37857,54579,52100,,40243,18582,Randolph,,,17389,3252,40214,15330,15478,143667,,59092,54560,3271,,18849,26060,18848,15718,38791,56180,111702,18989,,123257,16703,37875,36622,,16704,59062,
2837,2974,2868,,3024,991,Hyde,,,149,38,3024,953,131,4937,,3182,2974,44,,158,1114,158,974,2906,3055,4098,1018,,4410,137,2837,2737,,137,3182,
4646,5748,5621,,4962,2476,Alleghany,,,1181,284,4955,2192,1061,11137,,6191,5743,300,,1229,3116,1229,2283,4857,6038,9249,2583,,9915,1097,4651,4560,,1097,6184,
15393,21708,20643,,17051,7013,Duplin,,,6391,1251,17043,5762,5693,58741,,24168,21704,1295,,7117,11405,7117,5963,16454,22845,44760,7258,,49644,6311,15397,14950,,6311,24160,
3614,4029,3934,,3979,1669,Gates,,,428,110,3974,1559,380,11562,,4447,4028,112,,468,2418,468,1686,3879,4307,9230,1798,,10120,414,3615,3554,,414,4442,
24468,31151,29954,,25535,12534,Haywood,,,6923,1568,25528,10966,6262,62317,,32889,31145,1702,,7354,15572,7354,11168,24657,31580,50968,12870,,54941,6677,24474,23692,,6677,32882,
18314,23616,22739,,19682,8833,Stanly,,,5834,1124,19679,7709,5041,62806,,25818,23614,1183,,6136,12123,6136,8037,18965,24799,49282,9220,,54008,5300,18316,17698,,5300,25815,
29232,105626,96440,79,34371,11629,Missing,0,30,74192,6548,34317,5081,69612,,79,115387,105222,6080,474,80542,,80529,5682,31082,105304,,11762,280,,75911,29433,26749,30,75913,114876,0
26455,36111,34369,,28245,11929,Wilson,,,9879,1527,28241,10402,8648,81801,,39320,36102,1576,,11075,15337,11073,10692,27362,37241,63224,12268,,69710,9647,26462,25721,,9649,39314,
