At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
50833,159064,163267,163259,163283,59005,58998,57123,24931,104262,104261,101941,25902,104264,59019,265503,244642,Missing,,,,,,40240,47371,,49333,222080,235020,246281,60898,242114,255402,267433,40225,47371,42050,40063,9852,48761,47260,9747,,,,MISSING COUNTY,,82830,7097,94428,89548,94418,130955,130845,125629,43949,119221,83781,96259,96257,91093,7866,96556,101014,101261,31720,91039
9724,20659,21036,21034,21063,13728,13726,13573,7087,7247,7247,7025,2614,7247,13732,45759,43306,Wilson,61,61,61,23,84,545,351,76972,13070,40019,42280,43377,13382,42157,44606,45828,545,351,594,545,278,404,351,227,63224,15337,81801,WILSON COUNTY,69710,12201,1909,14039,13526,14036,31195,31178,30535,11195,29411,11496,13204,13201,12736,1894,29193,29754,29769,10949,28172
475,922,929,929,929,843,843,837,439,86,86,85,36,86,843,2057,1967,Tyrrell,,,,,,,,3827,679,1838,1927,1968,692,1919,2010,2060,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,172,39,182,179,182,1878,1875,1831,653,1747,149,155,155,154,39,1773,1812,1813,640,1689
11899,26066,26450,26450,26468,12983,12983,12798,5736,13365,13365,13166,6116,13365,12987,65380,60667,Wayne,102,102,102,47,116,6543,5300,115046,16179,56549,59413,60733,16843,60773,63942,65457,6498,5267,6580,6388,926,5338,5173,674,94031,20802,123131,WAYNE COUNTY,103693,17863,3242,20574,19814,20572,38303,38265,37630,12675,36522,16923,19371,19367,18704,3150,35442,36000,36024,12355,34453
2787,5391,5430,5430,5444,2832,2832,2816,1476,2598,2598,2575,1311,2598,2832,12513,11799,Montgomery,0,0,0,0,14,182,139,25757,4401,11316,11685,11845,4536,11982,12384,12608,182,139,273,182,107,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2863,537,3073,3025,3073,9262,9258,9177,3892,8937,2700,2894,2894,2851,511,8695,8766,8767,3795,8477
7554,14948,15120,15120,15131,8740,8740,8677,4477,6309,6309,6200,3034,6310,8741,32844,30835,Lenoir,71,71,71,43,80,434,280,52801,10484,29012,30355,30869,10719,30779,32243,32864,434,280,451,434,245,312,280,198,43423,11303,55949,LENOIR COUNTY,47933,9332,1762,10612,10284,10612,21801,21798,21525,8712,21013,8824,10021,10021,9738,1735,20337,20534,20536,8551,19908
3746,7917,8006,8006,8039,4710,4710,4686,2186,3296,3296,3231,1560,3296,4710,18408,17138,Scotland,0,0,0,0,33,225,169,32530,5883,16255,16936,17182,6107,17360,18146,18458,225,169,271,225,129,212,169,100,26793,6531,34823,SCOTLAND COUNTY,29381,4587,939,5253,5102,5253,12934,12930,12819,5039,12548,4223,4792,4792,4676,870,12091,12177,12178,4913,11863
19937,49633,50872,50870,50895,23793,23791,23189,10041,26981,26981,26346,9851,26981,23795,105538,100682,Alamance,98,98,98,45,119,1867,1161,159560,26706,91778,97400,100765,27533,95905,101868,105623,1867,1161,1923,1849,829,1227,1148,663,132145,29035,169509,ALAMANCE COUNTY,145046,25086,4549,28135,27023,28134,75565,75537,72978,22155,68970,23852,26746,26746,25727,4273,70512,72775,72792,21770,66778
939,2016,2045,2044,2045,1372,1371,1349,688,673,673,667,251,673,1372,6635,5778,Camden,,,,,,1922,1409,10327,1429,5403,5654,5807,1669,6201,6490,6691,1910,1409,1970,1840,151,1437,1354,23,8407,1833,10867,CAMDEN COUNTY,9354,823,130,887,862,887,3834,3826,3718,1388,3538,808,870,870,843,120,3402,3499,3500,1286,3241
2113,5347,5411,5411,5421,3869,3869,3855,1544,1542,1542,1492,569,1542,3869,15330,13690,Greene,0,0,0,0,10,3371,2369,20022,3461,12650,13370,13717,3870,14148,14950,15399,3232,2262,3436,2950,864,2395,2031,512,16884,3592,21069,GREENE COUNTY,18372,2536,408,2952,2883,2952,9011,9007,8835,2598,8662,2376,2773,2773,2716,391,8392,8548,8549,2558,8243
13030,27687,28123,28122,28127,12282,12282,12085,6359,15562,15561,15323,6486,15562,12286,66869,62307,Rowan,279,279,279,185,279,3957,3064,133830,19354,58368,61158,62415,20067,62556,65536,66976,3957,3064,4044,3957,1671,3157,3064,1492,110729,25371,142088,ROWAN COUNTY,122048,20749,3587,22485,21962,22485,40447,40427,39617,14809,37850,19387,20973,20972,20509,3476,37585,38271,38285,14386,35917
2561,4351,4385,4385,4385,3666,3666,3645,2277,719,719,706,284,719,3666,9386,8726,Northampton,,,,,,146,71,18570,3802,8289,8592,8754,3960,8861,9209,9419,146,71,176,146,95,96,71,58,16132,5256,19483,NORTHAMPTON COUNTY,17363,1388,342,1540,1519,1540,7703,7700,7544,3523,7327,1312,1443,1443,1428,312,7093,7212,7215,3432,6906
7024,14322,14554,14553,14563,6571,6570,6468,3173,7973,7973,7844,3841,7973,6571,34183,31921,Wilkes,10,10,10,10,19,276,185,64946,10796,30093,31404,31966,11195,32211,33593,34255,276,185,337,276,190,220,185,161,54628,15162,68412,WILKES COUNTY,59783,10162,2148,10805,10711,10805,23113,23102,22606,8857,21773,9644,10268,10268,10185,2046,21034,21468,21478,8589,20264
9855,21602,22016,22014,22046,7792,7790,7722,3848,14212,14212,13868,6007,14212,7793,44929,42860,Lincoln,12,12,12,0,41,379,243,81663,13428,39914,41855,42896,13681,41745,43844,44960,379,243,401,379,242,276,243,201,67981,15456,86111,LINCOLN COUNTY,74647,15250,2348,17328,16763,17328,27231,27222,26702,11091,26116,14358,16307,16307,15765,2327,25847,26310,26313,10900,25313
10018,19396,19669,19668,19683,11174,11173,11045,6487,8495,8495,8351,3531,8495,11174,41040,39021,Caldwell,0,0,0,0,14,327,203,78015,13743,37024,38483,39048,14021,38825,40425,41063,327,203,336,327,189,222,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10764,1539,11724,11503,11723,29003,28990,28595,12293,27734,9912,10735,10735,10551,1482,27729,28083,28091,12111,26909
1857,3596,3666,3666,3666,2399,2399,2358,1263,1267,1267,1238,594,1267,2399,9195,8751,Polk,,,,,,141,100,19940,4029,8288,8619,8785,4165,8691,9047,9252,141,100,193,141,109,129,100,88,17478,6644,20724,POLK COUNTY,18752,1702,769,1856,1810,1856,7203,7198,7096,3287,6848,1635,1785,1785,1740,759,6779,6866,6871,3182,6553
8257,17027,17282,17281,17294,9030,9029,8876,4473,8225,8225,8124,3757,8225,9032,37721,35896,Surry,27,27,27,27,37,312,223,67979,12258,33760,35330,35921,12585,35397,37057,37796,312,223,362,312,222,230,223,180,56811,14964,71783,SURRY COUNTY,62223,11316,2340,12004,11909,12003,25430,25406,24836,10023,23769,10640,11285,11283,11219,2247,23888,24390,24406,9831,22897
6462,10709,10812,10811,10827,7880,7879,7801,4791,2932,2932,2908,1671,2932,7883,22006,21016,Macon,0,0,0,0,12,449,353,34121,9110,20046,20725,21093,9318,20939,21685,22090,449,353,521,449,262,422,353,238,29260,10350,35858,MACON COUNTY,31614,2984,873,3134,3099,3134,18435,18423,18137,8183,17506,2805,2946,2946,2923,864,17449,17717,17725,8008,16888
1941,3002,3027,3027,3027,2529,2529,2505,1665,498,498,497,276,498,2529,5455,5158,Clay,,,,,,94,40,10740,2592,4984,5099,5252,2660,5258,5385,5596,94,40,233,94,35,133,40,23,9352,3581,11231,CLAY COUNTY,10050,1038,336,1044,1042,1043,4319,4318,4249,2289,4126,981,987,986,985,326,4074,4132,4132,2243,3963
4473,8775,8906,8906,8923,4197,4197,4137,2311,4709,4709,4638,2162,4709,4198,19490,18602,Yadkin,0,0,0,0,16,156,102,35700,6435,17536,18279,18629,6563,18336,19150,19521,156,102,179,156,108,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,5040,873,5494,5413,5494,13848,13840,13581,5582,13140,4795,5224,5224,5141,894,13036,13276,13283,5454,12639
20117,47361,48542,48530,48550,43982,43970,42864,17814,4560,4560,4497,2303,4560,43990,114165,104852,Out of State,,,,,,,,,38797,99335,102130,104907,41231,107820,110980,114241,,,,,,,,,,,,OUT OF STATE,,712,124,742,731,742,113499,113423,110249,41107,107108,898,982,982,945,192,101185,103870,103925,38605,98437
12516,29424,30019,30015,30024,9312,9310,9129,4295,20433,20431,20021,8134,20433,9316,133461,120754,Onslow,274,274,274,87,275,62449,53963,180787,18993,113116,118488,120807,20164,124564,130636,133529,61869,53638,62499,59937,2825,53992,52054,2035,149343,19026,197938,ONSLOW COUNTY,162055,27045,3190,31001,29763,31001,40029,40011,39004,14149,37582,25206,28832,28830,27771,3062,37079,37961,37983,13896,35856
4700,9638,9764,9764,9781,6452,6452,6393,3200,3288,3288,3221,1487,3288,6453,23284,21492,Richmond,24,24,24,13,40,409,268,42075,7042,20278,21166,21568,7223,21880,22891,23354,409,268,466,409,151,337,268,135,34516,8183,44829,RICHMOND COUNTY,38043,4941,736,5508,5419,5508,17380,17367,17063,6336,16530,4576,5099,5099,5025,699,15873,16125,16132,6208,15434
39465,101581,104661,104652,104739,60889,60881,59120,24303,43602,43601,42291,15076,43602,60916,180167,172306,Buncombe,170,170,170,86,221,6754,4226,248550,48344,157555,166247,172440,49292,164418,173642,180335,6742,4226,6829,6685,2652,4290,4192,2051,213777,53494,261191,BUNCOMBE COUNTY,230148,40378,8185,45067,43573,45056,128439,128357,123327,38455,117355,39888,44629,44627,43087,8451,118934,123453,123521,37842,113475
20812,65587,68887,68880,68912,22008,22002,21127,7163,46754,46753,44335,13583,46755,22017,138372,132894,Union,125,125,125,66,140,1269,664,226508,27168,115682,127096,133020,27700,120204,132080,138503,1269,664,1327,1227,588,742,645,413,176616,31234,239859,UNION COUNTY,202043,43144,4723,53997,50413,53985,83179,83118,80398,22389,75833,41781,52406,52400,48929,4781,77503,79830,79872,21974,73256
18127,57911,60304,60296,60316,22274,22270,21502,7486,37804,37800,36183,10541,37806,22276,127780,120556,Cabarrus,226,226,226,100,234,3950,2419,202607,24962,105395,114747,120644,25780,111542,121394,127913,3929,2419,4022,3828,1189,2470,2345,886,161462,29064,216453,CABARRUS COUNTY,181104,40297,4651,48522,45656,48512,75369,75318,71809,19940,67417,38953,47033,47029,44274,4629,68054,71108,71141,19447,64097
1896,3150,3173,3173,3174,2046,2046,2030,1312,1127,1127,1120,584,1127,2047,6462,5888,Washington,,,,,,59,28,10985,2446,5548,5797,5908,2680,6098,6359,6474,59,28,60,59,36,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1767,497,1830,1827,1830,4584,4573,4473,2147,4272,1578,1645,1645,1639,428,4130,4215,4225,2002,3942
9784,24125,24709,24707,24737,11593,11592,11379,5419,13016,13015,12646,4337,13017,11594,63951,58483,Harnett,100,100,100,28,126,7426,5185,126086,13812,52600,56654,58551,14492,57213,61734,64077,7156,5047,7515,6317,915,5233,4343,604,100990,17458,135976,HARNETT COUNTY,112079,17878,2070,20773,19852,20771,35789,35754,34726,11507,33018,16917,19560,19559,18734,2015,32873,33739,33758,11193,31340
9904,20802,21171,21170,21182,11194,11193,11006,5409,9977,9977,9796,4495,9977,11194,44238,41940,Burke,0,0,0,0,11,683,393,86176,13433,39250,41238,42028,13796,41356,43448,44338,683,393,759,683,336,467,393,262,73860,18720,90485,BURKE COUNTY,79893,10534,1791,11650,11407,11641,31929,31914,31358,11669,30139,9776,10803,10803,10622,1709,30223,30744,30758,11462,29081
6982,18985,19413,19413,19445,9575,9575,9348,3899,8241,8241,8040,2866,8241,9577,39996,37632,Granville,1597,1597,1597,217,1627,5203,4554,57336,8938,34711,36671,37707,9141,36742,38877,40098,5203,4554,5285,5203,593,4610,4554,524,48058,10674,60443,GRANVILLE COUNTY,52711,9562,1271,10820,10481,10817,23993,23976,23193,7277,21977,9196,10375,10372,10051,1335,22066,22706,22722,7079,20961
21842,53029,54216,54211,54243,24100,24095,23730,10842,29909,29909,29092,10878,29909,24111,120250,112303,Gaston,207,207,207,122,223,1844,1091,211171,31276,103616,109383,112398,32533,110671,116919,120368,1844,1091,1900,1815,940,1138,1067,673,174276,36651,224529,GASTON COUNTY,191721,37273,5585,42636,41218,42634,75832,75772,73857,26008,71583,35221,40270,40270,38960,5459,69332,70942,70990,25144,67328
5747,11260,11424,11424,11439,7711,7711,7643,4111,3665,3665,3569,1608,3665,7712,26577,24571,Edgecombe,48,48,48,28,62,800,471,48532,8132,22997,24125,24618,8503,24794,26027,26646,800,471,861,785,376,514,450,217,39904,10509,51472,EDGECOMBE COUNTY,43948,6517,1196,7414,7217,7413,18371,18364,18010,6931,17492,6079,6896,6896,6736,1148,16918,17204,17208,6767,16468
6574,17665,18253,18252,18254,12687,12686,12183,4733,5566,5566,5482,1841,5566,12688,33355,31406,Watauga,,,,,,133,55,54308,7743,29122,30397,31475,8140,31101,32293,33475,133,55,218,133,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4577,686,4776,4754,4776,28481,28446,27406,7380,26391,4233,4413,4413,4395,654,25947,26938,26971,7034,24834
3037,8284,8454,8452,8472,4506,4504,4437,1955,3799,3799,3698,1056,3799,4508,26481,23033,Hoke,149,149,149,26,165,6414,4507,50664,4369,20566,22245,23086,4660,23547,25522,26570,6264,4422,6483,5713,555,4539,3972,418,40282,5854,55234,HOKE COUNTY,44624,5992,624,6986,6714,6986,13101,13081,12544,3481,11842,5736,6629,6629,6395,596,11428,11897,11918,3355,10858
2356,4817,4864,4864,4864,3578,3578,3547,1759,1286,1286,1270,597,1286,3578,10922,10145,Bertie,,,,,,61,25,18126,3654,9656,10022,10184,3868,10366,10769,10984,61,25,118,61,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1902,367,2098,2054,2098,8768,8763,8654,3482,8403,1784,1949,1949,1917,347,8080,8171,8174,3292,7847
5669,12157,12336,12336,12346,6345,6345,6257,2870,5966,5966,5875,2786,5966,6345,23450,22352,Person,25,25,25,13,35,413,289,37405,7287,20790,21835,22371,7403,21735,22845,23464,413,289,413,413,209,297,289,183,31361,7938,39490,PERSON COUNTY,34239,5601,1132,6141,5972,6141,16910,16896,16460,6062,15721,5291,5789,5789,5629,1115,15917,16274,16285,5989,15210
7692,13458,13581,13581,13581,9085,9085,9026,5284,4426,4426,4362,2359,4426,9085,27247,25667,Beaufort,70,70,70,49,70,601,338,44735,10441,24409,25333,25780,10878,25826,26866,27307,601,338,650,601,351,444,338,225,37669,11538,46994,BEAUFORT COUNTY,41131,4959,960,5621,5527,5621,21036,21025,20738,9567,20266,4638,5215,5215,5134,928,19861,20114,20121,9288,19433
5363,11763,12121,12121,12137,6669,6669,6557,3148,4366,4366,4246,1928,4366,6674,25379,23421,Jackson,1086,1086,960,287,1097,4088,3032,42001,6960,21582,22668,23473,7206,23305,24487,25491,3751,2751,4183,3366,666,3067,2422,559,36721,8759,43938,JACKSON COUNTY,39175,3362,579,3761,3696,3761,17547,17530,17040,5961,16577,3121,3504,3504,3445,560,16472,16885,16902,5841,16039
19120,42037,43046,43043,43065,13380,13378,13005,6551,29635,29634,29001,12549,29635,13384,90254,86329,Catawba,31,31,31,20,46,1066,635,150636,27080,79615,84303,86413,27583,83085,88015,90328,1066,635,1117,1046,456,701,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29414,4410,32798,31866,32796,56413,56392,55083,22717,52625,27822,31046,31045,30174,4313,53494,54649,54666,22416,51170
121302,457333,480451,480387,480570,180269,180214,169251,47128,299611,299602,287511,73963,299631,180356,848562,816562,Wake,571,571,571,211,583,11439,7604,1044525,139532,707387,769934,816883,142490,734434,799156,849164,11419,7604,11516,11280,3401,7640,7507,2800,849055,133864,1111761,WAKE COUNTY,941934,234930,22952,280872,264090,280821,556776,556302,523647,116137,488224,230818,275491,275470,259274,23394,503056,533488,533752,113338,469062
11677,23551,23962,23962,24001,12777,12777,12609,6449,11185,11185,10942,5228,11185,12778,52495,49408,Cleveland,0,0,0,0,38,615,371,92365,16314,45972,48461,49489,16775,48742,51422,52569,615,371,680,615,342,445,371,286,76504,18575,97947,CLEVELAND COUNTY,84044,14340,2635,15765,15607,15765,36124,36115,35200,13798,33787,13258,14579,14579,14440,2543,33650,34458,34465,13485,32343
6728,14407,14670,14668,14695,8633,8633,8493,4139,6012,6010,5889,2578,6012,8635,35552,32868,Sampson,25,25,25,11,48,594,355,59389,9335,30680,32317,32940,9660,33064,34874,35613,594,355,640,594,263,418,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8202,1336,9036,8843,9036,25937,25922,25437,8061,24268,7758,8537,8537,8370,1294,23592,23976,23985,7837,22567
5007,10554,10662,10662,10676,6897,6897,6872,3176,3731,3731,3648,1817,3731,6897,25481,23782,Columbus,34,34,34,14,48,380,277,52603,7407,22301,23419,23848,7709,23810,25026,25570,380,277,456,380,231,329,277,200,44013,11419,55508,COLUMBUS COUNTY,48224,6187,1221,7290,7083,7290,17824,17811,17563,6257,17243,5753,6816,6814,6642,1146,16500,16691,16703,6061,16271
2820,5728,5791,5791,5793,4614,4614,4567,2326,1177,1177,1161,494,1177,4616,11413,10670,Caswell,,,,,,145,71,21496,4080,10189,10508,10704,4286,10869,11222,11485,145,71,207,145,70,98,71,60,18383,5005,22604,CASWELL COUNTY,19944,1654,399,1765,1743,1765,9513,9503,9334,3817,9070,1402,1503,1503,1479,285,8958,9096,9103,3735,8716
2857,5182,5271,5271,5271,4781,4781,4724,2664,490,490,458,193,490,4781,9612,9106,Yancey,,,,,,135,107,17212,3810,8664,8968,9134,3930,9111,9446,9656,135,107,177,135,117,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,935,157,1094,1091,1094,8385,8383,8220,3656,8041,861,1011,1011,1009,156,7852,7988,7989,3547,7696
6782,15665,16056,16056,16089,7245,7245,7056,3443,8763,8763,8561,3326,8763,7247,36460,34021,Lee,48,48,48,13,79,673,457,57893,9297,30910,33018,34054,9576,32941,35268,36499,673,457,691,673,257,479,457,217,47136,10404,61779,LEE COUNTY,52144,10479,1429,12138,11777,12137,23670,23650,22818,7890,21789,10133,11659,11658,11340,1422,21221,21906,21916,7658,20320
