"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7585.0,3,758.0,27006,1128
9885.0,4,989.0,27865,198
8701.0,8,870.0,28119,264
8705.0,36,870.0,27021,1565
10394.0,31,1039.0,28621,1081
8700.0,3,870.0,27846,267
8025.0,20,803.0,27962,597
5256.0,2,526.0,28768,415
4683.0,6,468.0,27539,1244
7414.0,3,741.0,27596,1383
5618.0,28,562.0,27712,1239
5602.0,18,560.0,28739,1232
5733.0,30,573.0,28786,1252
,0,,28561,0
8444.0,1,844.0,27009,248
4995.0,2,499.0,28772,97
10099.0,17,1010.0,28023,1499
7632.0,2,763.0,27875,39
11451.0,89,1145.0,28601,5708
8530.0,39,853.0,28262,3726
8009.0,31,801.0,27292,3321
6034.0,3,603.0,27242,161
10273.0,72,1027.0,28054,4128
5301.0,6,530.0,27850,393
8776.0,10,878.0,28073,492
0.0,0,0.0,28629,0
10280.0,3,1028.0,27840,55
8219.0,14,822.0,28574,1455
9174.0,50,917.0,28472,1835
4405.0,2,440.0,28785,366
,0,,27969,0
8626.0,3,863.0,28318,395
8443.0,3,844.0,28523,192
7938.0,41,794.0,27604,3782
7203.0,28,720.0,28173,4598
6879.0,3,688.0,27883,300
6353.0,30,635.0,27612,2491
7300.0,32,730.0,28501,1424
5075.0,0,507.0,27941,34
8437.0,40,844.0,28562,3207
12066.0,43,1207.0,28658,3120
7220.0,42,722.0,27262,1788
8273.0,2,827.0,27544,355
10953.0,0,1095.0,28347,200
4576.0,17,458.0,28801,768
8842.0,8,884.0,28572,564
5485.0,16,548.0,27403,1167
7828.0,1,783.0,28395,208
7508.0,24,751.0,27332,2519
4132.0,12,413.0,27513,2025
9325.0,21,932.0,27932,1179
6196.0,0,620.0,27343,114
9095.0,68,909.0,27886,1964
6684.0,6,668.0,28391,356
4486.0,0,449.0,27411,38
6767.0,3,677.0,28429,578
6607.0,10,661.0,28420,338
8497.0,11,850.0,28518,748
10786.0,12,1079.0,28630,2197
6349.0,41,635.0,28716,1184
9397.0,46,940.0,28146,2855
6367.0,5,637.0,28751,238
8928.0,9,893.0,28128,723
0.0,0,0.0,28672,0
7003.0,9,700.0,28722,480
4457.0,0,446.0,27842,64
7357.0,7,736.0,28439,113
6963.0,0,696.0,28649,72
8750.0,2,875.0,27042,63
10089.0,51,1009.0,28215,6079
6205.0,5,620.0,27408,1080
5858.0,2,586.0,27806,143
0.0,0,0.0,27821,0
6784.0,11,678.0,27409,1218
0.0,0,0.0,28587,0
7376.0,2,738.0,27808,183
0.0,0,0.0,27881,0
7307.0,16,731.0,28403,3065
7664.0,30,766.0,27104,2252
8099.0,6,810.0,27013,526
6544.0,0,654.0,28611,64
8008.0,44,801.0,28269,6524
6636.0,3,664.0,27050,271
9263.0,0,926.0,28444,211
7990.0,5,799.0,28673,529
7315.0,3,732.0,27810,309
0.0,0,0.0,27157,0
10460.0,7,1046.0,28366,539
22192.0,37,2219.0,27509,1539
7675.0,11,767.0,27239,739
6224.0,7,622.0,28544,349
2603.0,0,260.0,27964,17
6250.0,12,625.0,28409,2186
5519.0,17,552.0,27278,1500
