Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
24564,35001,33490,220,25789,12442,Surry,178,284,10508,2069,25769,10195,9687,71783,220,37165,34979,2217,301,11075,14964,11074,10395,24568,35360,56811,12812,227,62223,10195,24579,23583,284,10195,37127,200
17154,20192,19469,349,17840,8881,Macon,238,421,2758,789,17828,7854,2519,35858,349,21176,20131,825,470,2866,10350,2866,7999,17160,20339,29260,9082,403,31614,2628,17161,16601,421,2628,21115,258
3892,4913,4775,23,4116,2526,Clay,23,25,1000,316,4116,2187,949,11231,23,5211,4867,316,92,1003,3581,1003,2240,3993,5018,9352,2581,69,10050,952,3892,3803,25,952,5144,25
12765,17424,16712,102,13379,6241,Yadkin,87,148,4548,822,13372,5332,4220,37667,102,18452,17400,818,168,4905,7711,4905,5441,12887,17583,29851,6364,119,32660,4533,12772,12390,148,4533,18425,105
89803,89846,87884,,101995,35465,Out of State,,,,,101935,35465,,,,101995,89803,,,,,,40091,99001,99001,,40091,,,,89846,87884,,,101935,
34995,107596,103136,47546,38073,18616,Onslow,2472,56448,23986,2690,38054,13454,21669,197938,48636,121222,107562,2824,56495,26654,19026,26654,13764,36497,115685,149343,19571,48659,162055,23931,35006,33921,55202,23931,121156,2983
15150,19841,19008,247,16394,6771,Richmond,129,283,4387,625,16383,6017,3977,44829,247,21569,19800,661,320,4855,8183,4855,6149,15895,20565,34516,6948,281,38043,4403,15157,14784,283,4403,21521,138
115301,160270,152063,3794,121952,47209,Buncombe,2022,5640,38690,8095,121890,37092,38026,261191,3794,169991,160169,7902,5669,42370,53494,42364,37637,113872,158202,213777,47902,3850,230148,41074,115345,110243,5640,41075,169894,2363
76510,121799,110798,567,80747,26476,Union,411,895,39791,4296,80695,21769,37931,239859,567,129447,121746,4300,913,47787,31234,47776,22450,75249,115935,176616,27257,589,202043,44669,76541,72300,895,44669,129366,507
67137,109190,100594,1448,71916,24795,Cabarrus,860,2061,37238,4239,71875,19696,35642,216453,1448,116937,109150,4297,2075,42946,29064,42939,20229,66862,106161,161462,25462,1460,181104,40565,67162,63504,2061,40568,116875,936
3889,5447,5210,28,4285,2340,Washington,16,55,1653,387,4275,1937,1449,11580,28,6058,5427,460,56,1717,2932,1717,2084,4094,5802,9274,2577,38,10083,1510,3899,3733,55,1510,6047,33
33359,50799,47630,872,35497,13648,Harnett,348,1257,16099,1804,35462,11496,14817,135976,872,54898,50709,1893,1308,18093,17458,18093,11815,33647,50992,100990,14098,941,112079,16478,33380,31941,1246,16478,54812,390
29779,39717,37882,345,31159,13271,Burke,261,485,9611,1548,31145,11462,8781,90485,345,42132,39684,1662,494,10479,18720,10478,11664,29904,40000,73860,13637,365,79893,9560,29792,28756,485,9560,42108,311
22027,35524,33665,4243,23227,8919,Granville,514,4555,8902,1220,23212,7185,8423,60443,4243,37692,35496,1173,4605,9860,10674,9857,7377,21920,35377,48058,9094,4259,52711,9226,22037,20999,4555,9228,37624,544
67482,103711,98490,851,72669,30318,Gaston,652,1291,34422,4995,72619,24671,31912,224529,851,112405,103655,5201,1314,38422,36651,38422,25571,70251,105964,174276,31587,872,191721,35322,67517,65727,1291,35322,112332,815
16764,22856,21899,290,17894,8133,Edgecombe,201,391,5703,1023,17887,6909,5210,51472,290,24683,22848,1090,403,6386,10509,6386,7081,17431,23525,39904,8410,295,43948,5794,16767,16399,391,5794,24664,239
25821,30015,28788,54,27913,7569,Watauga,54,88,4299,603,27876,6912,3941,56177,54,32516,29968,638,123,4480,9229,4480,7264,26398,30785,49022,7973,66,51530,4093,25856,24793,88,4093,32444,71
10880,17211,16119,772,12128,3960,Hoke,223,1078,5267,521,12107,3216,4942,55234,772,19193,17190,551,1103,5962,5854,5962,3352,11394,17739,40282,4140,777,44624,5538,10896,10405,1078,5538,19147,237
7820,9503,9147,15,8552,3522,Bertie,15,34,1645,317,8547,3190,1531,18947,15,10375,9488,338,42,1781,4479,1781,3422,8307,9986,15647,3779,28,16854,1653,7822,7601,34,1653,10362,19
15522,20764,19806,284,16246,6984,Person,180,384,5028,1005,16234,5799,4664,39490,284,21984,20748,1030,384,5354,7938,5353,5883,15411,20823,31361,7113,292,34239,4942,15530,14858,384,4942,21971,200
19222,24001,23169,275,20266,10100,Beaufort,224,383,4416,826,20254,9050,4030,46994,275,25631,23969,861,398,4967,11538,4967,9323,19798,24597,37669,10453,298,41131,4472,19231,18864,383,4472,25604,269
16299,21881,20847,2200,17016,6776,Jackson,535,3370,3035,487,17003,5754,2764,43938,2477,23811,21839,521,3432,3363,8759,3363,5876,16417,22424,36721,7027,2508,39175,3063,16310,15883,2972,3063,23736,630
52103,79709,75334,512,54328,26132,Catawba,349,698,26834,3786,54307,21997,24908,159551,512,84392,79670,3956,724,29340,29156,29339,22340,51569,79101,124631,26677,533,137151,27055,52120,49914,698,27056,84344,381
494443,742651,682807,6092,529562,134887,Wake,2706,8490,220905,21291,529197,110890,215226,1111761,6092,791945,742437,21057,8544,253839,133864,253824,115501,482358,711753,849055,139548,6105,941934,241902,494638,461489,8490,241908,791511,2990
32197,45596,43327,368,33995,15608,Cleveland,285,497,13105,2354,33987,12969,11896,97947,368,48855,45572,2433,518,14342,18575,14342,13271,32561,46163,76504,16025,386,84044,13007,32203,31063,497,13007,48826,321
22673,30389,28879,303,24567,9008,Sampson,202,400,7328,1171,24557,7635,6840,63531,303,32915,30366,1219,420,7928,11637,7928,7861,23457,31185,48081,9314,317,53473,7390,22682,21736,400,7390,32885,234
16903,22958,21978,272,17983,7728,Columbus,199,340,5514,1043,17974,6486,4995,55508,272,24686,22944,1122,355,6348,11419,6348,6671,17662,23516,44013,8020,278,48224,5769,16911,16711,340,5769,24662,227
8737,10113,9811,69,9157,3971,Caswell,58,91,1517,261,9147,3652,1226,22604,69,10873,10104,369,109,1607,5005,1607,3737,8887,10495,18383,4175,71,19944,1298,8744,8516,91,1298,10845,69
7490,8527,8240,103,7952,3691,Yancey,103,133,840,144,7951,3444,761,18069,103,9115,8498,139,173,990,4744,990,3559,7762,8735,14782,3813,130,15969,905,7492,7376,133,905,9074,115
20873,31410,29544,432,22752,9212,Lee,213,625,9441,1283,22732,7716,8970,61779,432,34070,31380,1290,641,10677,10404,10677,7956,21585,31651,47136,9490,458,52144,10075,20877,20142,625,10075,34034,244
7630,10410,9956,10,8237,3781,Hertford,10,25,2677,581,8230,3190,2442,23677,10,11328,10392,581,50,3041,4836,3041,3371,8086,10788,19299,3964,23,20898,2752,7635,7504,25,2752,11296,12
30465,43198,41510,338,31927,15699,Rockingham,263,471,12551,2569,31910,12867,11669,91010,338,45736,43168,2567,490,13319,18996,13319,13171,30808,43830,72695,16043,356,79246,12365,30477,29503,471,12365,45700,305
26055,37822,36402,500,27508,15419,Carteret,324,560,10951,2294,27501,12801,10344,69473,500,40134,37801,2238,599,12027,17867,12027,13266,26886,38397,57537,15843,517,62070,11246,26059,25558,560,11246,40088,339
414920,642911,597736,4835,450425,118322,Mecklenburg,2024,7508,209375,21329,450096,94969,199141,1110356,4835,695609,642648,21638,7596,237588,127686,237537,99046,420255,637138,852079,123180,4889,937616,222893,415122,393760,7508,222900,695141,2496
3934,7299,6816,1989,4128,2440,Swain,394,3179,1118,194,4127,1852,968,14271,2286,8560,7271,211,3223,1209,2803,1209,1888,3977,7829,11137,2582,2313,12138,1051,3935,3859,2734,1051,8515,483
7479,8946,8731,61,7944,3375,Avery,50,78,1372,277,7938,3048,1281,17557,61,9543,8936,285,99,1500,4020,1500,3183,7816,9266,14969,3526,65,15935,1396,7485,7389,78,1396,9516,58
16406,23179,21783,297,18002,7462,Vance,189,391,6284,1093,17981,6180,5915,44535,297,25293,23161,1081,403,6888,8487,6887,6375,16787,23462,34092,7669,302,37671,6458,16418,15571,391,6459,25259,213
20374,24939,23921,253,21750,9312,Halifax,190,367,4267,809,21733,8313,3895,50010,253,26820,24917,858,371,4699,10690,4699,8536,20912,25546,39391,9617,262,43237,4290,20387,19773,367,4290,26799,223
33707,50639,48161,550,35825,16040,Nash,362,765,15448,2918,35804,12760,14645,94298,550,54017,50610,2940,772,17420,17956,17420,13110,34820,51033,73765,16472,563,81106,16353,33723,32966,765,16353,53989,422
20705,26345,25352,525,22446,10147,Rutherford,431,610,4990,1329,22426,8387,4750,67029,525,28462,26315,1356,644,5372,14855,5372,8815,21656,27256,53422,10634,545,58398,5085,20715,20077,610,5085,28408,463
10532,13676,13180,80,11329,5294,Ashe,69,107,2908,815,11319,4410,2819,27203,80,14598,13651,746,124,3145,7249,3144,4686,10963,13978,22479,5522,99,24214,3039,10538,10281,107,3039,14570,90
13264,20029,19281,137,13991,7513,Stokes,117,206,6714,1487,13984,5909,6146,45591,137,21427,19987,1596,249,7187,9917,7187,6083,13604,20524,37145,7827,172,40306,6586,13271,12998,206,6586,21377,148
2703,3758,3629,230,2880,1517,Graham,37,348,846,147,2879,1333,748,8441,265,4111,3729,157,374,857,2067,857,1367,2798,3952,6767,1576,292,7414,761,2705,2651,308,761,4084,52
20668,29826,28299,340,22000,9460,Pender,250,499,8583,1304,21989,7906,7890,63060,340,32121,29804,1348,510,9611,11716,9610,8138,21184,30266,49058,9770,354,53967,8796,20676,20069,499,8796,32098,284
36688,57525,54852,7136,38627,19327,Craven,838,8028,13514,2509,38605,15980,12697,102139,7136,61383,57470,2476,8098,14658,20103,14658,16281,36477,58008,80387,19605,7177,87409,13646,36702,35019,8017,13646,61291,848
207040,302483,283644,2297,220137,76718,Guilford,1493,3464,87881,14293,220028,60932,83428,537174,2297,323016,302392,14612,3494,99385,83442,99362,62822,207949,299294,418240,79188,2310,459608,93055,207118,197919,3464,93055,322854,1754
10377,11719,11325,119,10744,4402,Madison,86,206,1142,244,10738,4072,1082,21755,119,12235,11698,260,221,1270,5034,1269,4098,10380,11728,17939,4463,136,19327,1202,10381,10124,206,1202,12213,105
26832,39114,36996,258,28319,14084,Chatham,150,341,11634,2426,28292,11508,11012,74470,258,41574,39086,2398,376,12879,18634,12877,11798,26688,38663,59661,14359,272,65198,11996,26844,25726,341,11998,41510,163
62658,88943,84016,1005,66030,22079,Pitt,504,1462,24543,2974,65986,18601,22479,180742,1005,95319,88887,3169,1482,27807,25045,27806,18835,63182,89187,142466,22600,1027,155511,25224,62692,60532,1462,25224,95254,596
38733,53560,51378,686,40878,22093,Moore,413,880,13833,3191,40867,18489,12944,100880,686,57100,53512,3263,915,15307,24192,15307,19391,39716,54429,79328,23096,729,86466,14093,38738,37748,880,14093,57054,442
150030,216736,203164,1995,161932,56601,Forsyth,1218,3054,61439,10202,161789,45181,58786,382295,1995,233146,216622,10143,3083,68131,62720,68118,46872,151454,215947,295401,58513,2008,325690,64597,150130,142383,3054,64598,232961,1498
52290,88614,83492,1156,55085,25065,Iredell,845,1505,33530,5121,55048,19099,31812,181806,1156,93983,88564,5011,1521,37377,29513,37377,19859,52837,87872,140623,25774,1188,156060,35118,52308,50524,1505,35118,93930,904
14741,17935,17297,207,15075,7839,Transylvania,194,277,2982,1047,15070,6598,2872,34385,207,18481,17916,1026,291,3115,10809,3115,6675,14471,17730,29099,7927,224,30988,2968,14743,14218,277,2968,18462,226
8616,10839,10426,124,9184,4266,Martin,107,174,2121,466,9178,3693,1961,22440,124,11616,10824,487,183,2249,5372,2249,3816,8832,11127,17917,4426,133,19455,2084,8622,8341,174,2084,11601,123
7821,10180,9761,111,8334,3801,Warren,83,136,2114,491,8326,3227,2029,19731,111,10832,10166,478,146,2352,5173,2352,3311,8022,10272,16200,3879,117,17477,2234,7829,7621,136,2234,10814,90
3466,4509,4310,41,3645,1794,Jones,26,55,1042,208,3644,1560,924,9419,41,4836,4499,225,71,1120,2257,1120,1593,3500,4597,7704,1848,51,8314,992,3466,3345,55,992,4819,30
15726,22774,21529,236,16346,7912,Davie,162,338,6574,1574,16332,6176,6231,42846,236,23941,22749,1603,346,7249,9279,7249,6308,15499,22411,33901,8093,251,37262,6787,15736,15062,338,6787,23919,182
71226,195357,184917,74362,76330,36420,Cumberland,6021,92469,45691,5802,76216,24597,42514,335509,76571,220255,195277,5933,92515,51410,40937,51407,25207,71959,207506,252655,38131,76609,277878,47480,71267,68041,89856,47481,220092,6991
19348,22400,21470,336,20437,7869,McDowell,218,492,2958,512,20425,7139,2586,45756,336,24036,22384,589,503,3096,9517,3096,7284,19380,22830,36617,8136,347,39943,2700,19353,18548,492,2700,24013,263
9639,12493,12170,420,10123,6152,Cherokee,178,533,2664,743,10118,5231,2373,28612,420,13383,12446,801,578,2682,8723,2682,5362,9793,12990,23877,6373,462,25640,2387,9644,9377,533,2387,13333,210
5677,7234,6940,,6436,2958,Chowan,,,1541,402,6432,2556,1460,13943,,8080,7233,380,,1644,3521,1644,2874,6197,7738,11164,3254,,12171,1556,5678,5480,,1556,8076,
80638,104918,96711,818,86922,22410,Orange,343,1115,21650,2939,86849,19128,21418,148476,818,112071,104839,2872,1163,23986,21654,23985,19728,77030,99795,119925,22990,857,130842,23383,80678,74475,1115,23383,111949,390
12808,15327,14799,71,13377,5480,Alexander,59,89,2454,302,13369,5119,2242,37497,71,16157,15285,317,132,2648,7667,2648,5252,12993,15536,30040,5634,109,32781,2406,12812,12486,89,2406,16106,65
153129,209242,197225,4545,163915,41234,Durham,1428,5962,49056,5554,163836,34252,47246,321488,4545,224430,209171,5640,6003,54512,43764,54506,35303,152118,207136,255829,42568,4568,275950,51497,153177,145434,5962,51497,224304,1625
49892,63892,61139,959,52048,25897,Henderson,765,1427,12834,3727,52030,21405,12227,117417,959,67234,63861,3761,1434,13752,30961,13752,21702,49412,63673,95451,26336,979,103234,13010,49903,47953,1427,13010,67209,873
14475,19109,18328,0,16296,6386,Pasquotank,0,12,4834,857,16269,5529,4435,39824,0,21376,19084,931,29,5051,6841,5051,6056,15566,20412,31068,6999,14,34029,4609,14486,13893,12,4609,21332,12
5726,6852,6678,66,5996,3294,Pamlico,49,76,1060,245,5996,3000,971,12726,66,7235,6840,250,92,1147,3866,1147,3077,5888,7024,10805,3379,78,11540,1048,5726,5641,76,1048,7219,52
5653,6751,6528,52,6052,2746,Mitchell,52,101,986,229,6051,2465,894,14964,52,7286,6728,242,114,1120,3810,1120,2539,5924,7011,12229,2853,75,13195,1023,5653,5582,101,1023,7272,72
8899,10772,10457,13,10021,3951,Currituck,13,33,1902,335,10013,3603,1751,27763,13,12074,10753,341,45,2008,4551,2008,4110,9774,11709,21675,4470,28,23787,1841,8903,8693,33,1841,12054,19
61723,84986,82599,1487,64572,42173,Brunswick,1133,1809,21474,6285,64553,34755,20466,142820,1487,89460,84959,6078,1837,23051,46605,23050,35978,63228,86511,121795,43298,1503,129086,21749,61733,60646,1809,21750,89412,1242
51512,74607,71025,928,55150,24364,Davidson,695,1235,22269,4198,55121,19471,20775,167609,928,80280,74558,4247,1264,23866,31089,23864,19924,52341,75845,131285,24951,961,144432,22118,51528,49322,1235,22118,80220,780
21895,34449,32467,384,23091,10092,Franklin,246,505,11521,1873,23077,7973,10942,69685,384,36529,34413,1857,524,12914,11935,12913,8150,22088,34114,54524,10282,410,59978,12134,21905,21141,505,12134,36495,275
20526,25388,24318,0,21339,9139,Dare,0,10,4834,555,21329,8584,4451,37009,0,26645,25365,584,23,5283,8201,5283,8758,20388,25232,30088,9352,17,32745,4839,20532,19867,10,4839,26622,10
93046,138423,131184,1233,98202,39989,New Hanover,852,1799,42010,5838,98172,33299,39879,234473,1233,147168,138383,5947,1816,47150,43147,47131,34168,93887,137696,191812,41106,1254,206724,44104,93064,90072,1799,44105,147102,991
11201,15201,14485,151,12145,5563,Bladen,90,176,3785,625,12138,4848,3508,32722,151,16485,15169,658,216,4124,7459,4124,5017,11655,15616,26077,5773,177,28574,3817,11207,10826,176,3817,16438,98
7975,10429,10044,95,8547,3633,Anson,69,119,2345,358,8547,3206,2068,24446,95,11337,10425,403,128,2662,4730,2662,3296,8395,10859,19608,3776,99,21306,2355,7975,7881,119,2355,11328,77
