"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
11213.0,85,1121.0,Lincoln,9656
6204.0,147,620.0,Brunswick,8860
8391.0,157,839.0,Henderson,9853
9729.0,209,973.0,Johnston,20367
9682.0,924,968.0,Mecklenburg,107500
10266.0,110,1027.0,Lenoir,5744
11688.0,295,1169.0,Catawba,18649
11449.0,409,1145.0,Gaston,25706
9666.0,248,967.0,Cabarrus,20922
10776.0,85,1078.0,Vance,4799
9515.0,80,951.0,Granville,5751
10775.0,149,1078.0,Burke,9750
11206.0,149,1121.0,Columbus,6220
5536.0,8,554.0,Dare,2049
11447.0,299,1145.0,Rowan,16265
6939.0,27,694.0,Polk,1438
8787.0,238,879.0,Wayne,10819
6080.0,87,608.0,Chatham,4528
10190.0,55,1019.0,Anson,2491
12239.0,227,1224.0,Robeson,15987
11116.0,103,1112.0,Caldwell,9135
9468.0,108,947.0,Wilkes,6477
5378.0,15,538.0,Currituck,1493
7815.0,31,781.0,Watauga,4390
8148.0,80,815.0,Pasquotank,3245
8884.0,20,888.0,Warren,1753
7205.0,9,720.0,Perquimans,970
12056.0,112,1206.0,Stanly,7572
6236.0,12,624.0,Gates,721
6480.0,30,648.0,Transylvania,2228
7794.0,6,779.0,Tyrrell,313
6800.0,12,680.0,Graham,574
,0,,Missing,1
8428.0,655,843.0,Guilford,45274
7541.0,217,754.0,Durham,24242
5627.0,101,563.0,Orange,8355
8097.0,142,810.0,Onslow,16028
9209.0,48,921.0,Franklin,6417
7569.0,713,757.0,Wake,84154
10227.0,22,1023.0,Chowan,1426
6523.0,313,652.0,Buncombe,17037
10211.0,222,1021.0,Randolph,14670
11194.0,63,1119.0,McDowell,5122
8904.0,123,890.0,Craven,9094
9115.0,43,911.0,Bertie,1727
9486.0,185,949.0,Davidson,15899
9191.0,37,919.0,Davie,3938
10588.0,206,1059.0,Rutherford,7097
8253.0,67,825.0,Person,3259
8675.0,13,868.0,Pamlico,1104
10094.0,92,1009.0,Richmond,4525
9822.0,39,982.0,Martin,2204
8662.0,63,866.0,Hertford,2051
10414.0,128,1041.0,Duplin,6117
12027.0,93,1203.0,Montgomery,3268
12095.0,106,1209.0,Sampson,7684
10476.0,82,1048.0,Scotland,3648
11449.0,83,1145.0,Alexander,4293
6991.0,40,699.0,Madison,1521
8210.0,32,821.0,Macon,2944
9068.0,16,907.0,Mitchell,1357
8522.0,186,852.0,Moore,8597
9754.0,211,975.0,Union,23395
10426.0,86,1043.0,Pitt,18844
9038.0,369,904.0,Forsyth,34553
10280.0,47,1028.0,Yadkin,3872
8098.0,165,810.0,Harnett,11012
11715.0,177,1171.0,Nash,11047
7124.0,47,712.0,Carteret,4949
10297.0,262,1030.0,Alamance,17455
8990.0,31,899.0,Washington,1041
9920.0,205,992.0,Iredell,18036
11379.0,222,1138.0,Cleveland,11145
8353.0,20,835.0,Cherokee,2390
9682.0,41,968.0,Bladen,3168
9510.0,94,951.0,Beaufort,4469
8068.0,56,807.0,Jackson,3545
8218.0,69,822.0,Pender,5182
5880.0,5,588.0,Camden,639
13287.0,8,1329.0,Hyde,656
6748.0,92,675.0,Haywood,4205
11447.0,167,1145.0,Wilson,9364
7862.0,162,786.0,New Hanover,18435
8042.0,294,804.0,Cumberland,26982
9475.0,42,947.0,Northampton,1846
8167.0,55,817.0,Hoke,4511
6340.0,18,634.0,Clay,712
7991.0,94,799.0,Rockingham,7273
10301.0,107,1030.0,Edgecombe,5302
10814.0,108,1081.0,Halifax,5408
9401.0,76,940.0,Lee,5808
8517.0,79,852.0,Stokes,3883
9352.0,27,935.0,Caswell,2114
11088.0,156,1109.0,Surry,7959
7470.0,41,747.0,Ashe,2032
8409.0,17,841.0,Swain,1200
10660.0,42,1066.0,Greene,2246
8623.0,27,862.0,Yancey,1558
8862.0,5,886.0,Alleghany,987
8557.0,18,856.0,Jones,806
11728.0,20,1173.0,Avery,2059
