"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7907.0,6,791.0,27006,1176
10235.0,5,1023.0,27865,205
9196.0,8,920.0,28119,279
8966.0,43,897.0,27021,1612
10702.0,31,1070.0,28621,1113
9156.0,3,916.0,27846,281
8240.0,20,824.0,27962,613
5624.0,2,562.0,28768,444
4961.0,6,496.0,27539,1318
8127.0,5,813.0,27596,1516
5808.0,28,581.0,27712,1281
6052.0,19,605.0,28739,1331
5944.0,31,594.0,28786,1298
,0,,28561,0
8648.0,1,865.0,27009,254
5149.0,1,515.0,28772,100
10517.0,17,1052.0,28023,1561
8023.0,2,802.0,27875,41
11828.0,93,1183.0,28601,5896
8930.0,40,893.0,28262,3901
8282.0,33,828.0,27292,3434
6484.0,4,648.0,27242,173
10584.0,76,1058.0,28054,4253
5693.0,6,569.0,27850,422
0.0,0,0.0,28629,0
9097.0,10,910.0,28073,510
10280.0,3,1028.0,27840,55
8485.0,14,848.0,28574,1502
9629.0,51,963.0,28472,1926
4585.0,2,459.0,28785,381
,0,,27969,0
9194.0,4,919.0,28318,421
8795.0,3,880.0,28523,200
8337.0,41,834.0,27604,3972
7596.0,30,760.0,28173,4849
7384.0,3,738.0,27883,322
6672.0,34,667.0,27612,2616
7572.0,33,757.0,28501,1477
5075.0,0,507.0,27941,34
8890.0,40,889.0,28562,3379
12468.0,44,1247.0,28658,3224
7547.0,52,755.0,27262,1869
8786.0,3,879.0,27544,377
11227.0,0,1123.0,28347,205
4773.0,17,477.0,28801,801
9280.0,9,928.0,28572,592
8167.0,1,817.0,28395,217
5818.0,17,582.0,27403,1238
7786.0,25,779.0,27332,2612
4357.0,13,436.0,27513,2135
9601.0,21,960.0,27932,1214
6467.0,0,647.0,27343,119
9447.0,70,945.0,27886,2040
7022.0,6,702.0,28391,374
4486.0,0,449.0,27411,38
7387.0,3,739.0,28429,631
6998.0,11,700.0,28420,358
8906.0,11,891.0,28518,784
11174.0,24,1117.0,28630,2276
6542.0,43,654.0,28716,1220
9766.0,48,977.0,28146,2967
6688.0,5,669.0,28751,250
9286.0,9,929.0,28128,752
0.0,0,0.0,28672,0
7135.0,9,713.0,28722,489
4805.0,0,481.0,27842,69
8659.0,7,866.0,28439,133
8124.0,0,812.0,28649,84
8889.0,2,889.0,27042,64
10583.0,55,1058.0,28215,6377
0.0,0,0.0,27821,0
6469.0,5,647.0,27408,1126
6391.0,2,639.0,27806,156
7080.0,13,708.0,27409,1271
0.0,0,0.0,28587,0
7618.0,3,762.0,27808,189
0.0,0,0.0,27881,0
7760.0,16,776.0,28403,3255
8622.0,6,862.0,27013,560
8008.0,31,801.0,27104,2353
6851.0,0,685.0,28611,67
8371.0,48,837.0,28269,6819
6807.0,3,681.0,27050,278
9921.0,0,992.0,28444,226
8292.0,5,829.0,28673,549
7789.0,4,779.0,27810,329
0.0,0,0.0,27157,0
11197.0,10,1120.0,28366,577
23115.0,37,2311.0,27509,1603
8049.0,12,805.0,27239,775
6635.0,7,663.0,28544,372
2603.0,0,260.0,27964,17
6625.0,14,662.0,28409,2317
5794.0,18,579.0,27278,1575
4744.0,0,474.0,27979,86
10177.0,18,1018.0,28217,3142
10040.0,5,1004.0,28369,225
0.0,0,0.0,28735,0
9198.0,48,920.0,27330,3636
10805.0,72,1080.0,28043,2320
10406.0,7,1041.0,28638,1307
4685.0,17,469.0,27516,2067
7317.0,1,732.0,27608,849
12029.0,49,1203.0,28328,3242
8053.0,0,805.0,27047,103
9328.0,36,933.0,27537,2362
8110.0,18,811.0,27401,1640
7163.0,7,716.0,27040,942
8063.0,47,806.0,28078,5328
