At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
44576,148677,152706,152698,152722,52773,52766,51002,21420,99933,99932,97675,23156,99935,52787,256912,239993,Missing,,,,,,40250,47360,,46564,217681,230518,241613,55550,233698,246828,258857,40235,47360,42081,40075,9873,48731,47250,9752,,,,MISSING COUNTY,,82765,7012,94360,89478,94352,122416,122310,117115,38665,110858,83635,96061,96059,90952,7755,92206,96574,96821,29057,86796
9221,19674,20030,20028,20042,13242,13240,13098,6879,6735,6735,6523,2323,6735,13246,45560,43031,Wilson,53,53,53,19,61,537,347,76972,12971,39767,42023,43099,13302,41946,44399,45628,537,347,585,537,275,398,347,224,63224,15337,81801,WILSON COUNTY,69710,12078,1887,13919,13411,13916,31124,31107,30451,11140,29331,11362,13056,13054,12603,1864,29073,29630,29645,10883,28058
462,893,900,900,900,820,820,814,431,80,80,79,31,80,820,2048,1959,Tyrrell,,,,,,,,3827,677,1832,1921,1960,689,1914,2007,2051,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,171,38,181,179,181,1870,1867,1828,651,1743,147,154,154,153,38,1768,1805,1806,639,1685
11000,24410,24768,24768,24790,12497,12497,12323,5550,12196,12196,12012,5411,12196,12500,65068,60283,Wayne,75,75,75,39,94,6491,5256,115046,16060,56231,59078,60348,16723,60475,63642,65142,6447,5223,6527,6337,903,5293,5130,663,94031,20802,123131,WAYNE COUNTY,103693,17698,3218,20415,19651,20413,38200,38164,37544,12602,36440,16761,19185,19181,18530,3123,35325,35846,35870,12274,34340
2635,5119,5149,5149,5149,2733,2733,2723,1443,2416,2416,2396,1192,2416,2733,12495,11776,Montgomery,,,,,,170,139,25757,4406,11308,11674,11822,4541,11968,12367,12595,170,139,267,170,106,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2839,529,3047,3000,3047,9281,9278,9197,3906,8959,2682,2876,2876,2835,501,8700,8761,8762,3810,8487
7111,14157,14307,14307,14317,8506,8506,8455,4389,5743,5743,5644,2690,5744,8507,32711,30690,Lenoir,58,58,58,32,66,425,280,52801,10408,28886,30222,30724,10646,30653,32113,32731,425,280,442,425,241,312,280,198,43423,11303,55949,LENOIR COUNTY,47933,9267,1741,10555,10225,10555,21734,21731,21463,8664,20961,8747,9945,9945,9666,1712,20276,20465,20467,8498,19859
3455,7451,7534,7534,7553,4618,4618,4600,2156,2916,2916,2851,1299,2916,4618,18309,17044,Scotland,0,0,0,0,19,224,168,32530,5845,16169,16852,17087,6072,17278,18059,18357,224,168,268,224,129,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4546,927,5204,5063,5204,12885,12881,12772,5016,12508,4169,4736,4736,4627,857,12057,12140,12141,4889,11832
18375,46724,47862,47860,47880,22709,22707,22173,9644,25069,25069,24467,8693,25069,22711,105102,100111,Alamance,84,84,84,38,100,1820,1151,159560,26486,91305,96917,100189,27295,95484,101452,105183,1820,1151,1873,1802,806,1212,1139,656,132145,29035,169509,ALAMANCE COUNTY,145046,24943,4505,27961,26855,27960,75349,75322,72777,21984,68739,23638,26494,26494,25493,4216,70273,72466,72483,21614,66528
895,1942,1971,1970,1971,1345,1344,1322,675,626,626,620,220,626,1345,6575,5746,Camden,,,,,,1876,1393,10327,1415,5381,5630,5783,1639,6148,6433,6630,1864,1393,1924,1794,123,1429,1338,13,8407,1833,10867,CAMDEN COUNTY,9354,819,129,882,857,882,3824,3817,3712,1387,3535,802,863,863,836,119,3401,3490,3491,1283,3241
2026,5104,5161,5161,5161,3719,3719,3707,1513,1442,1442,1397,513,1442,3719,15197,13565,Greene,,,,,,3339,2355,20022,3440,12533,13247,13592,3831,14030,14821,15265,3201,2250,3403,2923,843,2381,2022,510,16884,3592,21069,GREENE COUNTY,18372,2516,402,2931,2864,2931,8931,8927,8756,2586,8591,2357,2755,2755,2698,385,8299,8455,8456,2545,8154
11989,25809,26179,26179,26200,11739,11739,11588,6169,14257,14257,14038,5687,14257,11743,66529,61922,Rowan,183,183,183,133,200,3904,3052,133830,19300,58053,60811,62025,20000,62246,65222,66630,3904,3052,3985,3904,1652,3140,3052,1488,110729,25371,142088,ROWAN COUNTY,122048,20604,3546,22328,21817,22328,40317,40297,39501,14802,37738,19190,20760,20759,20308,3418,37451,38111,38125,14394,35811
2476,4208,4240,4240,4240,3581,3581,3559,2218,659,659,649,258,659,3581,9422,8751,Northampton,,,,,,145,70,18570,3816,8325,8624,8778,3974,8897,9245,9454,145,70,174,145,95,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1379,340,1531,1511,1531,7749,7746,7589,3539,7373,1301,1432,1432,1418,311,7136,7249,7252,3448,6954
6604,13624,13838,13838,13853,6353,6353,6259,3093,7485,7485,7365,3511,7485,6353,34090,31805,Wilkes,0,0,0,0,15,271,184,64946,10767,29991,31300,31849,11151,32115,33500,34160,271,184,330,271,185,218,184,160,54628,15162,68412,WILKES COUNTY,59783,10105,2131,10751,10656,10751,23079,23068,22573,8835,21739,9570,10197,10197,10113,2020,21003,21424,21434,8587,20237
8966,20281,20661,20659,20694,7519,7517,7462,3681,13142,13142,12819,5285,13142,7520,44818,42696,Lincoln,0,0,0,0,32,377,241,81663,13320,39757,41709,42732,13576,41632,43749,44848,377,241,398,377,241,274,241,199,67981,15456,86111,LINCOLN COUNTY,74647,15159,2310,17246,16687,17246,27204,27195,26685,11025,26096,14241,16197,16197,15660,2281,25808,26258,26261,10840,25275
9394,18454,18716,18715,18730,10850,10849,10727,6299,7866,7866,7727,3095,7866,10850,40920,38881,Caldwell,0,0,0,0,14,324,203,78015,13682,36904,38357,38907,13964,38704,40306,40942,324,203,333,324,187,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10689,1512,11649,11426,11649,28960,28947,28556,12265,27691,9836,10649,10649,10471,1453,27683,28029,28037,12079,26865
1813,3513,3579,3579,3579,2393,2393,2354,1271,1186,1186,1159,542,1186,2393,9285,8853,Polk,,,,,,128,100,19940,4109,8394,8720,8875,4233,8784,9137,9344,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1700,767,1854,1807,1854,7307,7303,7202,3368,6956,1633,1782,1782,1736,756,6884,6971,6975,3265,6661
7750,16244,16487,16486,16502,8853,8852,8706,4389,7619,7619,7523,3346,7619,8855,37668,35814,Surry,15,15,15,15,28,305,222,67979,12211,33675,35251,35839,12542,35335,37006,37737,305,222,349,305,217,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11268,2314,11961,11865,11960,25427,25403,24836,10011,23762,10568,11212,11210,11148,2215,23881,24382,24398,9817,22885
6194,10314,10413,10412,10428,7778,7777,7703,4742,2635,2635,2611,1452,2635,7781,22005,20990,Macon,0,0,0,0,12,448,352,34121,9082,20015,20699,21056,9311,20936,21688,22088,448,352,520,448,262,411,352,238,29260,10350,35858,MACON COUNTY,31614,2973,869,3122,3091,3122,18446,18435,18149,8180,17515,2774,2917,2917,2895,840,17452,17721,17728,8004,16889
1873,2914,2938,2938,2938,2484,2484,2462,1629,454,454,452,244,454,2484,5435,5150,Clay,,,,,,84,39,10740,2580,4977,5092,5242,2637,5236,5365,5580,84,39,227,84,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1036,332,1042,1040,1041,4311,4310,4241,2280,4116,983,989,988,987,324,4066,4123,4123,2233,3955
4212,8328,8449,8449,8460,4072,4072,4017,2255,4377,4377,4311,1957,4377,4072,19420,18519,Yadkin,0,0,0,0,11,153,102,35700,6396,17454,18208,18546,6526,18258,19084,19451,153,102,176,153,108,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,5014,868,5474,5391,5474,13801,13793,13540,5550,13091,4759,5190,5190,5107,884,12999,13227,13234,5425,12593
18022,44075,45195,45186,45203,41030,41021,39974,16005,4165,4165,4101,2017,4165,41038,112837,103548,Out of State,,,,,,,,,38128,98172,100905,103604,40491,106624,109721,112914,,,,,,,,,,,,OUT OF STATE,,694,123,718,710,718,112196,112119,109011,40368,105930,867,941,941,906,190,99999,102607,102663,37938,97305
11405,27427,27980,27976,27985,9026,9024,8855,4173,18721,18719,18339,7158,18721,9030,132779,120095,Onslow,233,233,233,74,234,62177,53809,180787,18851,112577,117899,120146,19970,123972,129995,132848,61625,53510,62227,59712,2764,53835,51937,2028,149343,19026,197938,ONSLOW COUNTY,162055,26840,3154,30772,29538,30772,39849,39830,38832,14052,37420,24971,28557,28555,27508,3015,36881,37731,37754,13808,35669
4518,9279,9390,9390,9396,6295,6295,6248,3141,3073,3073,3009,1365,3073,6296,23215,21385,Richmond,22,22,22,12,27,404,263,42075,7000,20179,21066,21460,7189,21807,22824,23283,404,263,458,404,147,331,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4904,731,5480,5394,5480,17345,17331,17026,6311,16499,4531,5057,5057,4987,690,15816,16065,16072,6179,15385
36376,96642,99597,99590,99674,59652,59646,57978,23890,39775,39774,38494,12400,39775,59679,179793,171943,Buncombe,170,170,170,86,220,6628,4219,248550,48236,157211,165945,172073,49111,164016,173282,179958,6616,4219,6703,6559,2560,4280,4186,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40222,8117,44934,43440,44924,128321,128241,123226,38434,117235,39712,44454,44452,42921,8366,118805,123272,123339,37820,113313
19030,62140,65241,65234,65270,21046,21040,20248,6760,44097,44096,41794,12209,44098,21055,137998,132404,Union,98,98,98,61,117,1239,660,226508,27032,115203,126661,132527,27571,119785,131719,138125,1239,660,1295,1197,574,737,641,412,176616,31234,239859,UNION COUNTY,202043,42801,4657,53686,50093,53675,83144,83084,80387,22340,75787,41383,52015,52010,48560,4701,77441,79734,79775,21919,73179
16279,54379,56617,56610,56643,21056,21053,20362,6920,35393,35389,33849,9289,35395,21058,127027,119823,Cabarrus,168,168,168,70,190,3854,2401,202607,24771,104819,114150,119907,25542,110870,120708,127168,3834,2401,3933,3734,1135,2451,2328,880,161462,29064,216453,CABARRUS COUNTY,181104,40008,4592,48217,45368,48206,75018,74967,71506,19815,67128,38679,46733,46729,44005,4567,67744,70693,70723,19324,63812
1804,3004,3026,3026,3027,1990,1990,1976,1283,1036,1036,1028,521,1036,1991,6432,5844,Washington,,,,,,58,28,10985,2421,5513,5758,5864,2654,6073,6332,6444,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1761,487,1824,1821,1824,4561,4550,4453,2132,4254,1566,1634,1634,1628,418,4102,4182,4192,1987,3919
9234,22941,23493,23491,23515,11279,11278,11082,5353,12139,12138,11784,3858,12140,11280,63693,58209,Harnett,75,75,75,23,95,7312,5131,126086,13784,52415,56474,58275,14439,56981,61517,63816,7055,5005,7399,6221,871,5177,4306,591,100990,17458,135976,HARNETT COUNTY,112079,17740,2049,20621,19719,20620,35796,35761,34743,11519,33020,16754,19355,19354,18569,1985,32900,33724,33743,11208,31355
9304,19730,20057,20056,20068,10957,10956,10795,5360,9100,9100,8935,3944,9100,10957,44143,41830,Burke,0,0,0,0,11,674,391,86176,13390,39156,41137,41917,13775,41269,43367,44227,674,391,735,674,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10456,1764,11574,11334,11565,31918,31904,31359,11680,30139,9683,10704,10704,10527,1654,30219,30735,30749,11474,29082
6570,17935,18349,18349,18379,9193,9193,8979,3825,7648,7648,7448,2533,7648,9195,39835,37526,Granville,1508,1508,1508,212,1536,5086,4499,57336,8990,34632,36597,37601,9184,36605,38749,39970,5086,4499,5202,5086,577,4555,4499,519,48058,10674,60443,GRANVILLE COUNTY,52711,9512,1258,10782,10447,10779,23986,23970,23216,7349,22007,9115,10298,10295,9982,1319,22116,22732,22748,7152,21018
20402,50340,51459,51458,51501,23362,23361,23016,10532,27941,27941,27168,9771,27941,23372,119809,111842,Gaston,156,156,156,99,188,1789,1086,211171,31158,103218,108999,111937,32399,110262,116537,119931,1789,1086,1851,1760,907,1133,1062,672,174276,36651,224529,GASTON COUNTY,191721,37009,5525,42386,40966,42385,75694,75635,73782,25967,71493,34955,40000,40000,38707,5385,69206,70756,70804,25101,67201
5402,10652,10805,10805,10817,7352,7352,7287,3916,3409,3409,3321,1460,3409,7352,26477,24491,Edgecombe,44,44,44,26,56,771,468,48532,8102,22925,24055,24534,8463,24702,25940,26546,771,468,831,756,359,507,447,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6449,1184,7346,7150,7345,18369,18361,18019,6920,17497,6016,6832,6832,6674,1132,16913,17191,17195,6754,16462
6234,17043,17619,17618,17620,12470,12469,11972,4660,5149,5149,5071,1574,5149,12471,33458,31437,Watauga,,,,,,132,55,54308,7765,29172,30436,31506,8165,31196,32394,33573,132,55,212,132,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4558,679,4760,4739,4760,28601,28566,27523,7412,26506,4201,4383,4383,4365,645,26016,26999,27032,7065,24916
2773,7732,7887,7885,7911,4298,4296,4231,1850,3472,3472,3384,911,3472,4300,26299,22861,Hoke,117,117,117,12,139,6338,4472,50664,4325,20454,22119,22913,4594,23399,25350,26388,6195,4393,6407,5646,526,4503,3945,409,40282,5854,55234,HOKE COUNTY,44624,5940,611,6921,6653,6921,13060,13040,12502,3457,11813,5685,6554,6554,6340,584,11386,11835,11856,3332,10824
2248,4595,4634,4634,4634,3464,3464,3440,1716,1170,1170,1155,532,1170,3464,10912,10123,Bertie,,,,,,60,25,18126,3644,9643,10007,10162,3862,10371,10769,10970,60,25,114,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1884,362,2071,2031,2071,8785,8781,8678,3481,8427,1763,1926,1926,1896,342,8086,8172,8175,3287,7855
5201,11327,11498,11498,11523,6086,6086,6004,2802,5412,5412,5323,2399,5412,6086,23351,22242,Person,0,0,0,0,25,402,288,37405,7235,20705,21744,22261,7344,21638,22756,23365,402,288,402,402,204,296,288,182,31361,7938,39490,PERSON COUNTY,34239,5558,1117,6099,5929,6099,16864,16850,16425,6023,15678,5259,5750,5750,5591,1100,15865,16204,16215,5953,15158
7294,12784,12900,12900,12900,8819,8819,8766,5156,4020,4020,3957,2095,4020,8819,27142,25536,Beaufort,61,61,61,43,61,590,337,44735,10373,24298,25216,25648,10803,25725,26763,27203,590,337,639,590,342,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4916,943,5585,5488,5585,20979,20967,20685,9518,20219,4588,5166,5166,5084,911,19795,20033,20041,9238,19373
5006,11156,11503,11503,11509,6511,6511,6396,3065,3986,3986,3869,1670,3986,6516,25333,23331,Jackson,1006,1006,891,271,1007,4058,2971,42001,6941,21515,22596,23383,7193,23269,24445,25445,3726,2703,4153,3342,664,3006,2375,550,36721,8759,43938,JACKSON COUNTY,39175,3347,574,3742,3681,3742,17550,17533,17038,5955,16580,3099,3476,3476,3418,553,16475,16884,16901,5838,16041
17806,39867,40810,40808,40843,13019,13018,12688,6417,27781,27780,27169,11389,27781,13023,89928,85966,Catawba,10,10,10,0,39,1046,635,150636,26912,79267,83969,86049,27430,82759,87705,89999,1046,635,1093,1026,444,699,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29221,4348,32612,31681,32610,56294,56272,54978,22638,52512,27600,30823,30822,29958,4221,53376,54509,54527,22340,51044
105963,428596,450903,450847,451018,173618,173571,162961,44529,276857,276848,265207,61309,276877,173701,845661,812965,Wake,428,428,428,125,440,11216,7522,1044525,138640,704481,767002,813291,141613,731698,796458,846257,11196,7522,11310,11059,3293,7567,7425,2756,849055,133864,1111761,WAKE COUNTY,941934,233654,22634,279578,262811,279536,555369,554909,522451,115686,486985,229160,273547,273528,257559,22931,501921,531915,532177,112953,467896
11012,22416,22814,22814,22849,12363,12363,12199,6246,10451,10451,10217,4766,10451,12364,52248,49143,Cleveland,0,0,0,0,34,601,370,92365,16179,45737,48223,49224,16621,48497,51188,52327,601,370,671,601,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14237,2596,15675,15514,15675,35981,35972,35073,13695,33659,13148,14471,14471,14334,2508,33519,34302,34309,13385,32219
6326,13522,13766,13764,13792,8259,8259,8129,4041,5493,5491,5379,2285,5493,8261,35249,32553,Sampson,14,14,14,0,38,577,355,59389,9241,30398,32047,32621,9543,32757,34580,35318,577,355,632,577,248,414,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8137,1311,8982,8789,8982,25704,25690,25214,7984,24043,7688,8474,8474,8311,1271,23381,23724,23733,7766,22355
4763,10142,10242,10242,10255,6768,6768,6745,3112,3441,3441,3364,1638,3441,6768,25534,23839,Columbus,33,33,33,13,46,375,276,52603,7482,22371,23487,23905,7776,23864,25075,25622,375,276,450,375,229,328,276,199,44013,11419,55508,COLUMBUS COUNTY,48224,6143,1205,7249,7039,7249,17923,17910,17661,6342,17346,5701,6761,6759,6591,1137,16620,16804,16816,6146,16394
2730,5534,5593,5593,5595,4489,4489,4446,2282,1104,1104,1088,448,1104,4491,11384,10637,Caswell,,,,,,142,69,21496,4066,10164,10486,10671,4270,10840,11198,11453,142,69,201,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1645,397,1757,1736,1757,9495,9485,9320,3804,9053,1393,1491,1491,1470,283,8947,9077,9084,3725,8702
2789,5066,5148,5148,5148,4690,4690,4638,2618,458,458,428,171,458,4690,9591,9080,Yancey,,,,,,133,107,17212,3799,8644,8946,9108,3918,9089,9425,9635,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,925,156,1087,1084,1087,8373,8371,8208,3647,8031,853,1006,1006,1004,156,7835,7967,7968,3536,7684
6294,14767,15115,15115,15138,6987,6987,6824,3364,8090,8090,7905,2920,8090,6989,36306,33843,Lee,38,38,38,10,59,659,452,57893,9289,30785,32872,33876,9568,32826,35134,36345,659,452,677,659,253,474,452,215,47136,10404,61779,LEE COUNTY,52144,10406,1406,12062,11695,12061,23606,23586,22780,7909,21761,10045,11562,11561,11247,1392,21173,21830,21840,7682,20288
