Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
16829,19808,19077,338,17635,8745,Macon,238,414,2714,750,17628,7757,2449,35858,338,20922,19742,784,460,2827,10350,2827,7938,17009,20137,29260,8980,400,31614,2575,16833,16290,414,2575,20869,258
3805,4818,4686,23,4032,2473,Clay,23,25,991,297,4032,2153,941,11231,23,5118,4772,299,92,994,3581,994,2213,3931,4947,9352,2537,69,10050,944,3805,3722,25,944,5051,25
12693,17218,16509,102,13253,6190,Yadkin,87,147,4417,782,13248,5321,4086,37667,102,18191,17197,772,167,4771,7711,4771,5430,12831,17395,29851,6307,118,32660,4402,12698,12321,147,4402,18166,105
34573,103009,98603,44782,37434,18280,Onslow,2441,55712,23052,2441,37424,13398,20300,197938,45798,118792,102981,2578,55767,25591,19026,25591,13711,36144,113703,149343,19236,45820,162055,22610,34579,33521,54507,22610,118727,2947
14940,19480,18646,247,16258,6678,Richmond,129,281,4260,571,16249,5978,3816,44829,247,21313,19442,605,318,4737,8183,4737,6126,15799,20340,34516,6869,281,38043,4255,14944,14583,281,4255,21267,138
113535,157938,149665,3772,118309,46278,Buncombe,2022,5061,38204,7689,118270,36567,37390,261191,3772,164842,157841,7478,5108,41425,53494,41419,37258,112713,155978,213777,47044,3837,230148,40534,113566,108503,5061,40535,164750,2308
75988,120136,108820,567,79525,26150,Union,411,893,38486,3961,79490,21778,36422,239859,567,126328,120089,3954,910,45893,31234,45882,22467,74967,114346,176616,26927,588,202043,43534,76014,71831,893,43534,126265,506
66763,107774,99081,1447,70876,24628,Cabarrus,860,2024,36256,3930,70848,19838,34424,216453,1447,114453,107743,3971,2038,41539,29064,41532,20381,66774,105054,161462,25286,1459,181104,39533,66779,63210,2024,39536,114404,934
3820,5323,5091,28,4253,2301,Washington,16,55,1618,360,4244,1925,1388,11580,28,5995,5304,434,56,1686,2932,1686,2078,4072,5745,9274,2545,38,10083,1456,3829,3675,55,1456,5985,33
33227,49933,46777,865,35220,13573,Harnett,348,1232,15538,1680,35197,11545,14068,135976,865,53953,49857,1754,1292,17441,17458,17441,11861,33595,50355,100990,14005,930,112079,15765,33238,31844,1222,15765,53870,390
29699,39321,37503,344,31034,13255,Burke,261,481,9344,1438,31024,11556,8450,90485,344,41721,39292,1556,490,10197,18720,10196,11773,29899,39724,73860,13639,364,79893,9249,29708,28709,481,9249,41701,310
86922,86948,85041,,98129,34353,Out of State,,,,,98098,34353,,,,98129,86922,,,,,,38888,95889,95889,,38888,,,,86948,85041,,,98098,
22065,35210,33353,4151,23151,8895,Granville,511,4502,8678,1127,23142,7257,8144,60443,4151,37295,35187,1079,4547,9597,10674,9594,7455,22022,35202,48058,9078,4166,52711,8971,22071,21058,4502,8973,37238,544
66221,101273,96177,851,71097,29778,Gaston,652,1283,33488,4643,71065,24483,30637,224529,851,109717,101228,4841,1306,37314,36651,37314,25326,69171,103942,174276,30982,872,191721,34156,66245,64689,1283,34156,109662,815
16571,22402,21462,290,17770,8069,Edgecombe,201,391,5499,951,17764,6917,4954,51472,290,24323,22395,1019,403,6150,10509,6150,7105,17336,23226,39904,8363,295,43948,5534,16573,16218,391,5534,24305,239
25671,29795,28581,54,27328,7495,Watauga,54,87,4231,562,27306,6879,3879,56177,54,31861,29762,590,122,4411,9229,4411,7238,26365,30683,49022,7898,66,51530,4037,25692,24648,87,4037,31804,70
10741,16783,15684,769,11916,3919,Hoke,223,1075,5075,483,11901,3213,4643,55234,769,18769,16765,505,1100,5753,5854,5753,3352,11303,17453,40282,4094,774,44624,5255,10754,10272,1075,5255,18729,237
7738,9329,8995,15,8514,3494,Bertie,15,34,1590,300,8511,3179,1454,18947,15,10286,9315,319,42,1730,4479,1730,3414,8279,9903,15647,3752,28,16854,1562,7739,7526,34,1562,10275,19
15361,20417,19466,284,15999,6863,Person,180,380,4885,935,15991,5748,4467,39490,284,21586,20403,967,380,5207,7938,5206,5836,15298,20563,31361,7002,292,34239,4758,15367,14715,380,4758,21577,199
18993,23619,22803,275,20093,9980,Beaufort,224,380,4268,765,20084,8991,3863,46994,275,25319,23589,792,395,4831,11538,4831,9281,19681,24329,37669,10342,298,41131,4321,19000,18665,380,4321,25295,269
51753,78531,74118,511,53649,25733,Catawba,349,694,26099,3453,53634,21931,24014,159551,511,82884,78498,3608,720,28515,29156,28514,22282,51312,78105,124631,26271,532,137151,26234,51764,49593,694,26235,82842,381
16222,21606,20591,2102,16860,6723,Jackson,521,3032,2962,444,16851,5758,2679,43938,2368,23239,21570,478,3100,3279,8759,3279,5885,16397,22046,36721,6942,2397,39175,2980,16229,15810,2687,2980,23162,579
492157,736006,675184,6087,516311,133202,Wake,2706,8426,215889,19585,516048,110911,209752,1111761,6087,769996,735865,19206,8480,245205,133864,245190,115712,481637,705952,849055,137905,6100,941934,237621,492279,459345,8426,237627,769664,2987
31486,44368,42133,368,33266,15290,Cleveland,285,497,12765,2193,33262,12812,11357,97947,368,47819,44346,2277,516,14037,18575,14037,13128,32028,45290,76504,15726,386,84044,12492,31490,30408,497,12492,47796,321
22433,29874,28372,303,24390,8868,Sampson,202,400,7140,1071,24386,7595,6553,63531,303,32573,29855,1114,420,7763,11637,7763,7836,23330,30870,48081,9184,317,53473,7119,22438,21516,400,7119,32549,234
16865,22753,21761,272,17910,7738,Columbus,199,340,5342,970,17902,6569,4814,55508,272,24436,22740,1041,355,6171,11419,6171,6763,17629,23311,44013,8031,278,48224,5603,16872,16675,340,5603,24413,227
8660,9984,9690,69,9089,3937,Caswell,58,91,1482,248,9084,3631,1174,22604,69,10768,9978,351,109,1570,5005,1570,3715,8844,10417,18383,4135,71,19944,1249,8664,8447,91,1249,10745,69
7407,8412,8114,103,7847,3673,Yancey,103,131,802,137,7847,3433,718,18069,103,8984,8384,135,167,970,4744,970,3556,7714,8647,14782,3805,130,15969,874,7408,7293,131,874,8948,114
20805,31028,29140,432,22360,9187,Lee,213,624,9168,1183,22345,7791,8625,61779,432,33393,30998,1200,640,10393,10404,10393,8039,21513,31305,47136,9483,458,52144,9761,20809,20083,624,9761,33362,244
7540,10187,9741,10,8188,3723,Hertford,10,25,2566,547,8184,3166,2312,23677,10,11183,10172,546,50,2945,4836,2945,3354,8045,10636,19299,3912,23,20898,2622,7542,7419,25,2622,11154,12
30195,42458,40795,338,31721,15475,Rockingham,263,471,12189,2410,31710,12802,11195,91010,338,45148,42430,2400,490,12937,18996,12937,13127,30675,43335,72695,15832,356,79246,11897,30205,29262,471,11897,45118,305
411084,633858,588050,4613,440349,116728,Mecklenburg,2024,7295,204031,19860,440075,94844,193162,1110356,4613,677915,633650,19851,7378,230188,127686,230144,98833,416960,628286,852079,121176,4661,937616,217953,411237,390275,7295,217960,677514,2492
25860,37091,35672,500,27318,15211,Carteret,324,558,10695,2147,27313,12740,9798,69473,500,39599,37071,2084,596,11685,17867,11685,13204,26757,38010,57537,15627,517,62070,10711,25863,25374,558,10711,39556,339
3934,7188,6708,1909,4077,2425,Swain,385,2890,1092,182,4076,1858,941,14271,2201,8194,7161,195,2933,1184,2803,1184,1896,3985,7571,11137,2542,2227,12138,1026,3935,3858,2494,1026,8150,451
7386,8815,8592,61,7878,3346,Avery,50,78,1337,265,7874,3031,1233,17557,61,9445,8807,267,99,1468,4020,1468,3180,7781,9196,14969,3505,65,15935,1360,7390,7298,78,1360,9420,58
16198,22770,21394,296,17579,7364,Vance,189,388,6110,1022,17562,6153,5691,44535,296,24705,22752,1015,400,6726,8487,6725,6356,16613,23111,34092,7584,301,37671,6258,16210,15407,388,6259,24675,213
20105,24492,23499,253,21440,9239,Halifax,190,367,4113,749,21430,8300,3710,50010,253,26359,24474,798,371,4548,10690,4548,8530,20717,25197,39391,9551,262,43237,4116,20114,19536,367,4116,26345,223
20385,25861,24860,523,22149,10013,Rutherford,431,607,4881,1275,22140,8307,4562,67029,523,28051,25837,1305,640,5262,14855,5262,8753,21450,26938,53422,10521,542,58398,4929,20390,19775,607,4929,28009,463
33502,49855,47361,550,35647,15974,Nash,362,764,14973,2761,35635,12851,14014,94298,550,53307,49835,2765,771,16889,17956,16889,13217,34796,50533,73765,16404,563,81106,15783,33509,32797,764,15783,53288,422
10398,13431,12918,80,11163,5201,Ashe,69,107,2800,766,11156,4366,2687,27203,80,14346,13408,695,124,3059,7249,3058,4658,10891,13798,22479,5443,99,24214,2930,10402,10151,107,2930,14321,90
13102,19652,18879,137,13775,7347,Stokes,117,206,6523,1383,13769,5847,5899,45591,137,21056,19610,1491,249,7032,9917,7032,6028,13466,20195,37145,7667,172,40306,6371,13109,12843,206,6371,21007,148
2687,3722,3597,227,2857,1508,Graham,37,330,833,139,2856,1332,732,8441,262,4059,3693,149,356,846,2067,846,1366,2796,3920,6767,1566,289,7414,744,2689,2638,291,744,4032,51
20764,29652,28107,340,22025,9549,Pender,250,499,8341,1215,22016,8084,7584,63060,340,31869,29631,1257,510,9334,11716,9333,8320,21345,30185,49058,9861,354,53967,8527,20771,20183,499,8527,31848,284
36289,55783,53146,6617,38029,19105,Craven,821,7918,13072,2359,38012,15925,11853,102139,6617,60240,55740,2331,7989,14222,20103,14222,16213,36202,57192,80387,19378,6651,87409,12834,36298,34676,7918,12834,60152,834
206183,298888,279887,2295,217546,75708,Guilford,1493,3454,85325,13436,217464,60779,80498,537174,2295,316732,298814,13720,3483,95703,83442,95683,62672,207225,296004,418240,78146,2308,459608,90336,206244,197094,3454,90336,316601,1754
10224,11567,11177,119,10566,4359,Madison,86,174,1132,235,10562,4038,1081,21755,119,12033,11547,244,204,1263,5034,1262,4074,10291,11597,17939,4422,136,19327,1204,10227,9977,174,1204,11998,104
27214,39145,37011,258,28376,14270,Chatham,150,338,11303,2292,28350,11828,10607,74470,258,41122,39117,2192,373,12373,18634,12371,12122,27147,38788,59661,14477,271,65198,11645,27227,26146,338,11647,41059,163
62290,87688,82753,1004,65304,21868,Pitt,504,1424,23705,2718,65269,18646,21541,180742,1004,93522,87639,2862,1442,26776,25045,26775,18894,62955,88084,142466,22351,1026,155511,24345,62317,60208,1424,24345,93468,595
38665,53100,50857,686,40637,21963,Moore,413,876,13472,3038,40630,18512,12499,100880,686,56344,53055,3086,911,14796,24192,14796,19302,39546,53894,79328,22830,728,86466,13704,38668,37672,876,13704,56302,442
148736,213734,200067,1993,159013,55801,Forsyth,1218,3007,59883,9632,158900,44951,56859,382295,1993,228276,213636,9550,3036,66227,62720,66215,46672,150539,213429,295401,57718,2006,325690,62907,148820,141215,3007,62908,228122,1496
52018,87334,82105,1154,54629,24685,Iredell,845,1488,32644,4760,54603,19080,30700,181806,1154,92444,87288,4636,1503,36312,29513,36312,19846,52684,86816,140623,25386,1185,156060,34116,52033,50251,1488,34116,92403,904
14449,17570,16932,207,14851,7651,Transylvania,194,277,2917,1001,14849,6456,2793,34385,207,18185,17552,970,290,3044,10809,3044,6570,14304,17498,29099,7766,224,30988,2896,14450,13932,277,2896,18170,226
8738,10831,10432,124,9322,4357,Martin,107,174,2046,429,9318,3821,1838,22440,124,11676,10818,447,183,2171,5372,2171,3950,8994,11214,17917,4520,133,19455,1956,8742,8470,174,1956,11663,123
7779,10045,9649,111,8259,3766,Warren,83,136,2061,450,8252,3233,1938,19731,111,10703,10034,444,146,2298,5173,2298,3320,8013,10210,16200,3854,117,17477,2144,7784,7600,136,2144,10686,90
3439,4432,4239,41,3620,1768,Jones,26,55,1011,182,3619,1560,875,9419,41,4777,4422,207,71,1086,2257,1086,1594,3487,4553,7704,1831,51,8314,942,3439,3323,55,942,4760,30
15565,22413,21163,236,16117,7789,Davie,162,333,6419,1502,16108,6125,6019,42846,236,23505,22392,1530,340,7048,9279,7048,6266,15418,22170,33901,7978,251,37262,6591,15571,14908,333,6591,23489,182
70965,191736,181269,72940,75494,36136,Cumberland,5977,91731,44153,5367,75401,24792,40485,335509,75120,216976,191655,5482,91785,49697,40937,49694,25410,71864,205159,252655,37801,75166,277878,45570,70999,67844,89142,45571,216826,6909
19066,21979,21087,334,20127,7769,McDowell,218,460,2882,476,20119,7075,2458,45756,334,23619,21965,554,471,3021,9517,3021,7246,19250,22592,36617,8060,344,39943,2565,19070,18295,460,2565,23600,260
9531,12287,11981,402,10017,6085,Cherokee,176,511,2618,699,10013,5210,2299,28612,402,13217,12244,759,564,2636,8723,2636,5347,9726,12855,23877,6309,441,25640,2311,9535,9280,511,2311,13160,203
5596,7086,6798,,6375,2919,Chowan,,,1497,380,6372,2539,1392,13943,,7980,7085,356,,1605,3521,1605,2865,6157,7654,11164,3221,,12171,1489,5597,5406,,1489,7977,
80065,104098,95992,817,83165,22236,Orange,343,1099,21234,2705,83111,19188,21026,148476,817,107763,104032,2664,1146,23452,21654,23451,19840,76977,99310,119925,22894,856,130842,23150,80092,74149,1099,23150,107661,390
12607,15030,14517,71,13171,5475,Alexander,59,89,2362,280,13166,5136,2146,37497,71,15850,14990,289,132,2547,7667,2547,5272,12827,15278,30040,5626,109,32781,2312,12609,12300,89,2312,15802,65
152152,207021,194955,4537,159389,40800,Durham,1428,5830,47977,5168,159338,34204,45883,321488,4537,217919,206966,5201,5870,52660,43764,52654,35232,151303,205110,255829,42053,4560,275950,50277,152184,144535,5830,50277,217822,1620
48906,62665,59898,959,50808,25334,Henderson,765,1365,12590,3538,50795,21031,11957,117417,959,65606,62637,3557,1371,13427,30961,13427,21411,48697,62652,95451,25838,979,103234,12772,48914,46982,1365,12772,65587,870
14201,18521,17802,0,16012,6300,Pasquotank,0,12,4684,803,15995,5497,4132,39824,0,20937,18500,876,29,4896,6841,4896,6030,15378,20074,31068,6918,14,34029,4299,14208,13670,12,4299,20903,12
5687,6771,6602,66,5968,3278,Pamlico,49,76,1016,222,5968,3007,929,12726,66,7161,6759,229,92,1101,3866,1101,3082,5873,6965,10805,3363,78,11540,1006,5687,5607,76,1006,7145,52
5573,6637,6410,52,5954,2706,Mitchell,52,100,957,220,5953,2434,855,14964,52,7162,6614,233,113,1095,3810,1095,2519,5865,6922,12229,2824,75,13195,989,5573,5503,100,989,7148,72
8772,10581,10270,13,9837,3894,Currituck,13,33,1845,318,9831,3563,1691,27763,13,11824,10564,323,45,1942,4551,1942,4026,9620,11498,21675,4368,28,23787,1779,8774,8566,33,1779,11806,19
61463,84205,81805,1486,64296,41656,Brunswick,1133,1808,21077,5914,64286,34609,19931,142820,1486,88615,84183,5667,1836,22483,46605,22482,35852,63087,85972,121795,42761,1502,129086,21234,61468,60388,1808,21235,88576,1242
50970,73332,69772,927,54301,23971,Davidson,695,1230,21669,3912,54275,19364,19996,167609,927,78756,73287,3957,1259,23196,31089,23194,19842,51846,74745,131285,24579,960,144432,21390,50982,48849,1230,21390,78699,780
21787,34010,32012,384,22850,9948,Franklin,246,504,11227,1744,22842,7958,10587,69685,384,35944,33978,1721,523,12571,11935,12570,8136,22012,33743,54524,10132,410,59978,11807,21793,21041,504,11807,35916,275
20322,25065,24007,0,21058,9018,Dare,0,10,4744,485,21051,8533,4335,37009,0,26221,25042,503,23,5140,8201,5140,8718,20315,25069,30088,9231,17,32745,4720,20328,19672,10,4720,26201,10
11100,14952,14233,151,11948,5504,Bladen,90,176,3629,570,11945,4844,3341,32722,151,16150,14924,612,216,3986,7459,3986,5020,11526,15331,26077,5730,177,28574,3673,11102,10741,176,3673,16107,98
92584,137016,129645,1233,97115,39502,New Hanover,852,1799,41091,5420,97096,33230,38779,234473,1233,144571,136980,5503,1816,45640,43147,45621,34107,93632,136522,191812,40601,1254,206724,43163,92598,89633,1799,43164,144516,991
7869,10168,9792,95,8414,3583,Anson,69,119,2230,325,8414,3189,1917,24446,95,11092,10164,372,128,2550,4730,2550,3271,8303,10652,19608,3720,99,21306,2200,7869,7780,119,2200,11083,77
