"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7948.0,6,795.0,27006,1182
10285.0,5,1028.0,27865,206
9196.0,8,920.0,28119,279
8977.0,44,898.0,27021,1614
10712.0,31,1071.0,28621,1114
9156.0,3,916.0,27846,281
8267.0,20,827.0,27962,615
5624.0,2,562.0,28768,444
4995.0,6,499.0,27539,1327
8223.0,5,822.0,27596,1534
5835.0,28,584.0,27712,1287
6061.0,19,606.0,28739,1333
5958.0,31,596.0,28786,1301
,0,,28561,0
8648.0,1,865.0,27009,254
5149.0,1,515.0,28772,100
10544.0,17,1054.0,28023,1565
8023.0,2,802.0,27875,41
11852.0,93,1185.0,28601,5908
8960.0,40,896.0,28262,3914
8313.0,33,831.0,27292,3447
6484.0,4,648.0,27242,173
10601.0,76,1060.0,28054,4260
5733.0,6,573.0,27850,425
9151.0,10,915.0,28073,513
0.0,0,0.0,28629,0
10280.0,3,1028.0,27840,55
8485.0,14,848.0,28574,1502
9644.0,51,964.0,28472,1929
4585.0,2,459.0,28785,381
,0,,27969,0
9238.0,4,924.0,28318,423
8795.0,3,880.0,28523,200
8360.0,41,836.0,27604,3983
7638.0,30,764.0,28173,4876
7384.0,3,738.0,27883,322
6721.0,34,672.0,27612,2635
7592.0,33,759.0,28501,1481
5075.0,0,507.0,27941,34
8919.0,40,892.0,28562,3390
12487.0,44,1249.0,28658,3229
7567.0,52,757.0,27262,1874
8832.0,3,883.0,27544,379
11227.0,0,1123.0,28347,205
4797.0,17,480.0,28801,805
9280.0,9,928.0,28572,592
8167.0,1,817.0,28395,217
5814.0,17,581.0,27403,1237
7792.0,25,779.0,27332,2614
4379.0,13,438.0,27513,2146
9601.0,21,960.0,27932,1214
6522.0,0,652.0,27343,120
9470.0,70,947.0,27886,2045
7022.0,6,702.0,28391,374
4604.0,0,460.0,27411,39
7387.0,3,739.0,28429,631
6998.0,11,700.0,28420,358
8917.0,11,892.0,28518,785
11203.0,24,1120.0,28630,2282
6542.0,43,654.0,28716,1220
9776.0,48,978.0,28146,2970
6688.0,5,669.0,28751,250
9311.0,9,931.0,28128,754
0.0,0,0.0,28672,0
7164.0,9,716.0,28722,491
8659.0,7,866.0,28439,133
4805.0,0,481.0,27842,69
8221.0,0,822.0,28649,85
8889.0,2,889.0,27042,64
10620.0,56,1062.0,28215,6399
0.0,0,0.0,27821,0
6391.0,2,639.0,27806,156
6504.0,5,650.0,27408,1132
7113.0,13,711.0,27409,1277
