Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
53703,53055,85792,56589,IREDELL COUNTY,39009,846,56549,35065,55658,19217,0,33442,1159,38645,0,140623,0,39009,156060,51191,1522,37945,95949,906,0,16022,92868,1159,25383,171884,IREDELL,1522,5320,37944,181806,0,98380,91096,5202,1540,40251,29513,38769,40250,19986,53626,90213,1522,39009,26094,1191,36882,53732,1159
15187,14907,17630,15667,TRANSYLVANIA COUNTY,10364,194,15661,3171,15287,6689,,3053,207,10318,,29099,,10364,30988,14370,279,3191,18867,228,,5989,18604,207,7985,33015,TRANSYLVANIA,279,1102,3191,34385,,19303,18272,1085,293,3343,10809,3301,3343,6800,14730,18180,279,10364,8113,224,3158,15189,207
8459,8397,10356,9053,MARTIN COUNTY,3812,107,9047,2278,8942,3538,,2120,124,3806,,17917,,3812,19455,8112,175,2268,11528,124,,2174,10866,124,4132,21211,MARTIN,175,487,2268,22440,,11686,10768,514,184,2449,5372,2411,2449,3668,8604,11057,175,3812,4306,133,2247,8465,124
7975,7873,9896,8530,WARREN COUNTY,4283,83,8521,2226,8323,3186,,2137,111,4266,,16200,,4283,17477,7648,139,2378,10925,93,,2427,10480,111,3771,18843,WARREN,139,502,2378,19731,,11179,10338,488,149,2500,5173,2463,2500,3272,8044,10409,139,4283,3853,117,2354,7985,111
3544,3511,4420,3740,JONES COUNTY,1867,26,3738,1110,3678,1574,,991,41,1861,,7704,,1867,8314,3388,56,1075,4920,30,,1086,4670,41,1820,8956,JONES,56,220,1075,9419,,5012,4612,235,72,1200,2257,1186,1200,1607,3539,4705,56,1867,1872,51,1060,3544,41
16150,15866,21980,16873,DAVIE COUNTY,10818,163,16859,6907,16454,6242,,6580,237,10731,,33901,,10818,37262,15163,347,7322,24343,182,,5387,23735,237,8019,40760,DAVIE,347,1614,7322,42846,,24960,23278,1639,355,7732,9279,7542,7732,6392,15713,22967,347,10818,8213,252,7175,16161,237
72824,71673,189301,78585,CUMBERLAND COUNTY,46176,6083,78467,48640,76547,24362,80,45637,77580,45769,284,252655,284,46176,277878,68341,90890,52142,224401,7120,284,19251,202830,75323,36520,310252,CUMBERLAND,93563,6075,52141,335509,284,228929,200099,6217,94093,56251,40937,54291,56248,25008,72789,212319,94045,46176,38345,77809,50846,72879,77766
19793,19563,21852,20840,MCDOWELL COUNTY,8291,218,20827,3139,20512,7161,,2776,338,8258,,36617,,8292,39943,18738,500,2911,24291,266,,4272,23060,338,7915,43474,MCDOWELL,500,536,2911,45756,,24654,22794,615,511,3303,9517,3279,3303,7325,19597,23236,500,8291,8206,351,2893,19798,338
9856,9796,12441,10312,CHEROKEE COUNTY,5534,179,10307,2774,10214,5269,49,2486,424,5529,77,23877,77,5534,25640,9531,551,2498,13556,216,77,3611,12845,424,6231,27420,CHEROKEE,551,783,2498,28612,77,13716,12718,837,612,2792,8723,2791,2792,5403,9926,13251,551,5534,6456,481,2498,9866,424
5803,5766,7106,6577,CHOWAN COUNTY,3291,,6572,1625,6501,2589,,1550,,3278,,11164,,3292,12171,5556,,1652,8231,,,1993,7456,,3013,13243,CHOWAN,,424,1652,13943,,8309,7417,396,,1732,3521,1730,1732,2908,6271,7896,,3291,3304,,1651,5804,
85158,79872,96564,89261,ORANGE COUNTY,58972,343,89173,22275,83162,19144,,22070,818,57811,,119925,,58978,130842,73676,1158,24714,108665,391,,16422,110777,818,22511,142010,ORANGE,1158,3024,24714,148476,,115503,104772,2957,1208,25034,21654,24345,25031,19864,76751,100184,1158,58972,23212,857,24082,85206,818
13080,12966,15089,13755,ALEXANDER COUNTY,6600,59,13747,2597,13588,5105,,2406,71,6571,,30040,,6600,32781,12612,89,2601,16464,65,,3424,15794,71,5487,35620,ALEXANDER,89,323,2601,37497,,16716,15616,335,134,2827,7667,2787,2827,5246,13199,15885,89,6600,5646,110,2579,13083,71
159731,153906,199496,169594,DURHAM COUNTY,107588,1428,169495,50782,162033,34428,11,49036,4552,106431,37,255829,37,107589,275950,145908,6158,55245,223614,1644,37,28916,219608,4552,41591,301307,DURHAM,6158,5735,55245,321488,37,233287,211946,5815,6201,57492,43764,55423,57486,35770,153527,210467,6158,107588,43229,4576,53488,159787,4552
52394,51315,62899,54540,HENDERSON COUNTY,34331,766,54520,13320,53165,21737,0,12671,961,34095,0,95451,0,34334,103234,49267,1434,13737,68750,874,0,18654,67124,961,26350,111764,HENDERSON,1434,3847,13736,117417,0,70458,65753,3891,1441,14477,30961,14151,14477,22104,50905,65659,1434,34331,26869,981,13477,52406,961
14945,14762,18949,16810,PASQUOTANK COUNTY,7562,0,16780,5157,16452,5607,,4799,0,7538,,31068,,7562,34029,14150,15,5018,21848,15,,3803,19991,0,6504,37393,PASQUOTANK,15,897,5018,39824,,22280,19753,963,36,5434,6841,5381,5434,6126,15776,20948,15,7562,7104,15,4991,14958,0
5864,5824,6862,6122,PAMLICO COUNTY,3049,49,6122,1129,6067,3048,,1067,66,3043,,10805,,3049,11540,5729,77,1152,7361,52,,1957,7094,66,3359,12261,PAMLICO,77,262,1152,12726,,7452,7035,266,93,1237,3866,1217,1237,3114,5957,7163,77,3049,3432,78,1145,5864,66
5844,5790,6711,6244,MITCHELL COUNTY,2843,52,6242,1049,6157,2503,,952,52,2833,,12229,,2843,13195,5707,101,1087,7447,72,,1517,7007,52,2794,14242,MITCHELL,101,239,1087,14964,,7554,6926,256,114,1196,3810,1189,1196,2575,6053,7203,101,2843,2903,75,1084,5845,52
9216,9160,10810,10268,CURRITUCK COUNTY,4082,13,10258,2001,10184,3688,,1864,13,4068,,21675,,4082,23787,8933,34,1979,12320,19,,2119,11229,13,4060,26216,CURRITUCK,34,359,1979,27763,,12453,11131,366,46,2139,4551,2102,2139,4206,9951,11986,34,4082,4591,28,1958,9222,13
62462,62068,83834,65307,BRUNSWICK COUNTY,47201,1133,65286,22367,64765,35030,0,21368,1488,47074,0,121795,0,47201,129086,60978,1815,23240,90429,1242,0,30552,87224,1488,42652,137478,BRUNSWICK,1815,6489,23238,142820,0,91631,86320,6281,1844,24480,46605,23849,24478,36257,63527,87709,1815,47201,43780,1505,22764,62479,1488
53315,52625,73318,57454,DAVIDSON COUNTY,31821,696,57423,23481,56321,19779,10,22007,941,31636,10,131285,10,31821,144432,50370,1252,23693,82588,782,10,15531,77990,941,24850,158409,DAVIDSON,1252,4375,23692,167609,10,84156,76973,4427,1282,25420,31089,25015,25418,20253,53776,78509,1252,31821,25462,965,23407,53332,941
22432,22080,33154,23702,FRANKLIN COUNTY,14768,246,23686,12035,23188,8023,,11471,384,14676,,54524,,14770,59978,21299,507,12963,37059,276,,6577,35815,384,10209,65799,FRANKLIN,507,1940,12963,69685,,37950,35178,1925,526,13722,11935,13364,13721,8215,22295,34837,507,14768,10416,411,12714,22441,384
20826,20586,24624,21642,DARE COUNTY,12367,0,21630,5083,21301,8630,,4707,0,12292,,30088,,12369,32745,19917,10,5301,26816,10,,6196,26149,0,9221,35367,DARE,10,591,5301,37009,,27390,25715,614,23,5725,8201,5505,5725,8822,20557,25650,10,12367,9446,17,5129,20831,0
94976,93428,133076,100197,NEW HANOVER COUNTY,67144,853,100166,43428,98043,33458,0,41423,1236,66486,0,191812,0,67148,206724,90417,1831,47585,147744,995,0,28302,143840,1236,40356,223363,NEW HANOVER,1831,6045,47584,234473,0,152147,140442,6125,1848,50102,43147,47870,50081,34376,94515,139774,1831,67144,41496,1257,45778,94998,1236
11447,11331,14859,12401,BLADEN COUNTY,5518,90,12394,4028,12200,4846,,3779,151,5485,,26077,,5518,28574,10929,178,4136,16750,98,,3202,15766,151,5592,31131,BLADEN,178,656,4136,32722,,17043,15588,690,220,4422,7459,4372,4422,5012,11730,15936,178,5518,5800,177,4106,11453,151
8313,8235,10481,8915,ANSON COUNTY,4323,69,8914,2490,8768,3245,,2258,95,4308,,19608,,4323,21306,8128,119,2578,11712,77,,2249,10991,95,3689,23143,ANSON,119,375,2578,24446,,11893,10895,424,129,2849,4730,2825,2849,3333,8635,11244,119,4323,3834,99,2565,8314,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
