"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8654.0,7,865.0,27006,1287
11133.0,3,1113.0,27865,223
9690.0,8,969.0,28119,294
9761.0,45,976.0,27021,1755
12125.0,33,1213.0,28621,1261
9840.0,3,984.0,27846,302
8993.0,20,899.0,27962,669
6510.0,3,651.0,28768,514
5759.0,6,576.0,27539,1530
9611.0,6,961.0,27596,1793
6429.0,28,643.0,27712,1418
6679.0,21,668.0,28739,1469
6608.0,32,661.0,28786,1443
,0,,28561,0
10010.0,1,1001.0,27009,294
5767.0,1,577.0,28772,112
11480.0,17,1148.0,28023,1704
10763.0,2,1076.0,27875,55
12749.0,100,1275.0,28601,6355
10501.0,41,1050.0,28262,4587
9176.0,35,918.0,27292,3805
6897.0,3,690.0,27242,184
11510.0,82,1151.0,28054,4625
6367.0,6,637.0,27850,472
10114.0,10,1011.0,28073,567
0.0,0,0.0,28629,0
10280.0,3,1028.0,27840,55
9496.0,15,950.0,28574,1681
10149.0,53,1015.0,28472,2030
5115.0,3,511.0,28785,425
,0,,27969,0
10286.0,4,1029.0,28318,471
9279.0,3,928.0,28523,211
9420.0,46,942.0,27604,4488
8822.0,30,882.0,28173,5632
7957.0,3,796.0,27883,347
7519.0,38,752.0,27612,2948
8561.0,37,856.0,28501,1670
5075.0,0,507.0,27941,34
9429.0,45,943.0,28562,3584
13412.0,44,1341.0,28658,3468
8654.0,60,865.0,27262,2143
9625.0,4,962.0,27544,413
11391.0,0,1139.0,28347,208
5411.0,19,541.0,28801,908
9908.0,11,991.0,28572,632
9033.0,1,903.0,28395,240
7007.0,18,701.0,27403,1491
8555.0,27,855.0,27332,2870
4981.0,24,498.0,27513,2441
10155.0,22,1016.0,27932,1284
7337.0,0,734.0,27343,135
10461.0,72,1046.0,27886,2259
8412.0,6,841.0,28391,448
20661.0,0,2066.0,27411,175
8511.0,3,851.0,28429,727
7389.0,12,739.0,28420,378
9542.0,11,954.0,28518,840
11891.0,29,1189.0,28630,2422
7137.0,43,714.0,28716,1331
10895.0,53,1089.0,28146,3310
7116.0,6,712.0,28751,266
9916.0,9,992.0,28128,803
0.0,0,0.0,28672,0
7543.0,10,754.0,28722,517
5432.0,0,543.0,27842,78
9115.0,7,911.0,28439,140
8897.0,0,890.0,28649,92
9583.0,2,958.0,27042,69
11785.0,62,1178.0,28215,7101
7227.0,8,723.0,27408,1258
6719.0,3,672.0,27806,164
0.0,0,0.0,27821,0
8255.0,14,825.0,27409,1482
0.0,0,0.0,28587,0
8021.0,4,802.0,27808,199
0.0,0,0.0,27881,0
8881.0,17,888.0,28403,3725
9669.0,7,967.0,27013,628
8593.0,32,859.0,27104,2525
6953.0,0,695.0,28611,68
9582.0,52,958.0,28269,7806
7713.0,4,771.0,27050,315
10492.0,0,1049.0,28444,239
9138.0,5,914.0,28673,605
8168.0,6,817.0,27810,345
0.0,0,0.0,27157,0
12847.0,10,1285.0,28366,662
24412.0,38,2441.0,27509,1693
8973.0,13,897.0,27239,864
8044.0,7,804.0,28544,451
2757.0,0,276.0,27964,18
7360.0,16,736.0,28409,2574
6287.0,19,629.0,27278,1709
4909.0,0,491.0,27979,89
11135.0,20,1114.0,28217,3438
10977.0,5,1098.0,28369,246
0.0,0,0.0,28735,0
10008.0,52,1001.0,27330,3956
11573.0,78,1157.0,28043,2485
5055.0,17,505.0,27516,2230
11266.0,7,1127.0,28638,1415
8196.0,3,820.0,27608,951
12868.0,56,1287.0,28328,3468
8991.0,2,899.0,27047,115
10213.0,37,1021.0,27537,2586
9648.0,25,965.0,27401,1951
7688.0,9,769.0,27040,1011
9060.0,53,906.0,28078,5987
7740.0,1,774.0,27541,313
3259.0,0,326.0,27966,48
