At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
9758,20781,21085,21084,21098,14451,14450,14289,7117,6522,6522,6380,2578,6522,14451,60988,55091,Robeson,112,112,112,63,125,1365,894,122048,15848,51000,54043,55174,16546,56221,59635,61070,1365,894,1425,1365,519,960,894,394,98425,20565,130625,ROBESON COUNTY,109195,14079,2198,15742,15483,15741,43903,43882,42787,13829,40777,13054,14548,14547,14351,2066,38798,39650,39666,13388,37052
1993,3170,3197,3196,3197,2420,2419,2400,1568,777,777,770,425,777,2420,6603,6099,Perquimans,,,,,,0,0,12861,2897,5863,6031,6114,3084,6320,6508,6626,0,0,20,0,0,12,0,0,10957,3671,13463,PERQUIMANS COUNTY,11854,1104,234,1165,1154,1165,5441,5438,5354,2850,5216,1011,1068,1068,1062,217,4969,5031,5034,2680,4852
17778,49527,51008,51005,51050,23395,23392,22834,9774,27567,27567,26647,7994,27569,23401,120409,112547,Johnston,46,46,46,10,80,3362,2234,196283,25202,101320,109067,112616,26190,107821,116271,120522,3331,2221,3430,3158,894,2266,2095,614,156585,28558,209339,JOHNSTON COUNTY,175612,33569,3940,39330,37672,39329,77762,77718,75268,21356,71094,31748,37211,37207,35684,3835,71162,73106,73139,20753,67477
13039,28030,28428,28427,28449,13494,13494,13332,6841,14888,14887,14652,6177,14888,13498,66307,62866,Randolph,46,46,46,21,63,799,557,135556,19932,58706,61648,62960,20304,61633,64842,66418,799,557,873,799,513,629,557,429,111702,26060,143667,RANDOLPH COUNTY,123257,20727,3943,22899,22335,22899,42646,42609,41708,15848,40107,19800,21795,21793,21293,3974,39798,40516,40536,15529,38349
719,1777,1827,1827,1827,1768,1768,1721,701,59,59,56,18,59,1768,3429,3306,Hyde,,,,,,,,4753,1046,3074,3212,3306,1062,3190,3332,3432,,,,,,,,,4098,1114,4937,HYDE COUNTY,4410,163,49,176,173,176,3256,3253,3159,1013,3027,148,161,161,157,42,3055,3145,3145,1004,2926
1772,3268,3297,3297,3298,1883,1883,1858,1044,1414,1414,1410,728,1414,1884,6893,6458,Alleghany,,,,,,20,0,10626,2661,6203,6370,6491,2753,6597,6777,6937,20,0,55,20,20,26,0,0,9249,3116,11137,ALLEGHANY COUNTY,9915,1347,358,1398,1392,1398,5484,5475,5365,2375,5230,1250,1294,1294,1286,341,5084,5164,5171,2320,4953
4890,10131,10250,10250,10280,5543,5543,5487,2762,4707,4707,4644,2128,4708,5545,29456,26948,Duplin,0,0,0,0,27,2121,1575,55126,7837,24763,26335,27003,8115,26920,28704,29532,2089,1565,2181,1878,428,1618,1388,302,44760,11405,58741,DUPLIN COUNTY,49644,7619,1526,8551,8414,8551,18800,18784,18201,6161,17423,7324,8183,8183,8065,1547,16705,17190,17202,5988,16051
1131,2062,2086,2085,2087,1809,1808,1796,1036,277,277,266,95,277,1810,4843,4558,Gates,,,,,,68,49,11027,1776,4355,4504,4588,1862,4607,4777,4909,68,49,125,68,0,77,49,0,9230,2418,11562,GATES COUNTY,10120,511,124,564,560,564,4220,4211,4149,1738,4028,490,531,531,529,127,3926,3978,3980,1649,3816
9790,19269,19615,19615,19651,12143,12143,11920,6236,7397,7397,7274,3541,7397,12144,37444,35469,Haywood,75,75,75,13,110,1419,897,59266,13744,33379,34703,35562,14157,35233,36631,37540,1419,897,1505,1419,629,976,897,509,50968,15572,62317,HAYWOOD COUNTY,54941,8095,2018,8596,8544,8596,27439,27429,26668,11510,25719,7466,7958,7957,7909,1878,25897,26615,26628,11357,25016
6497,13127,13310,13310,13311,7396,7396,7287,3762,5872,5872,5798,2708,5872,7396,29433,27677,Stanly,42,42,42,27,43,667,473,59178,9633,26162,27259,27758,9991,27751,28934,29492,667,473,720,667,329,550,473,284,49282,12123,62806,STANLY COUNTY,54008,6943,1361,7419,7288,7419,21353,21347,20979,8301,20141,6546,6977,6977,6867,1339,19919,20227,20231,8010,19143
44296,147836,151815,151807,151829,52257,52250,50506,21204,99558,99557,97330,23092,99560,52269,256191,239386,Missing,,,,,,40235,47345,,46402,217174,229966,240998,55322,233032,246123,258131,40220,47345,42063,40061,9873,48708,47236,9752,,,,MISSING COUNTY,,82697,6994,94281,89400,94274,121787,121682,116503,38455,110274,83537,95919,95917,90834,7735,91787,96124,96371,28915,86401
9196,19561,19912,19910,19924,13153,13151,13011,6859,6708,6708,6499,2319,6708,13157,45533,42986,Wilson,51,51,51,18,59,534,347,76972,12965,39732,41983,43054,13293,41918,44375,45600,534,347,581,534,274,398,347,224,63224,15337,81801,WILSON COUNTY,69710,12059,1885,13904,13398,13901,31115,31098,30443,11134,29325,11342,13032,13030,12582,1863,29054,29609,29624,10878,28043
462,893,900,900,900,820,820,814,431,80,80,79,31,80,820,2048,1959,Tyrrell,,,,,,,,3827,677,1831,1921,1960,689,1913,2007,2051,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,171,38,181,179,181,1870,1867,1828,651,1742,147,154,154,153,38,1768,1805,1806,639,1684
10965,24285,24631,24631,24652,12430,12430,12262,5537,12126,12126,11948,5389,12126,12433,65012,60194,Wayne,75,75,75,39,93,6483,5250,115046,16037,56167,59002,60260,16700,60429,63590,65087,6439,5218,6519,6330,900,5287,5125,661,94031,20802,123131,WAYNE COUNTY,103693,17680,3216,20388,19629,20386,38180,38143,37522,12584,36419,16731,19137,19133,18491,3119,35293,35811,35836,12257,34311
2630,5094,5121,5121,5121,2720,2720,2712,1441,2401,2401,2382,1189,2401,2720,12471,11760,Montgomery,,,,,,170,139,25757,4404,11293,11659,11806,4540,11947,12344,12570,170,139,266,170,106,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2838,528,3046,2999,3046,9258,9255,9175,3906,8939,2675,2868,2868,2828,499,8692,8753,8754,3810,8479
