"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7349.0,3,735.0,27006,1093
9685.0,4,969.0,27865,194
8570.0,8,857.0,28119,260
8566.0,36,857.0,27021,1540
10212.0,27,1021.0,28621,1062
8504.0,3,850.0,27846,261
7756.0,18,776.0,27962,577
5193.0,2,519.0,28768,410
4600.0,6,460.0,27539,1222
7178.0,3,718.0,27596,1339
5536.0,28,554.0,27712,1221
5442.0,18,544.0,28739,1197
5651.0,29,565.0,28786,1234
,0,,28561,0
8240.0,1,824.0,27009,242
4943.0,2,494.0,28772,96
9870.0,17,987.0,28023,1465
7632.0,2,763.0,27875,39
11300.0,85,1130.0,28601,5633
8314.0,37,831.0,28262,3632
7927.0,30,793.0,27292,3287
5810.0,2,581.0,27242,155
10084.0,71,1008.0,28054,4052
5167.0,6,517.0,27850,383
0.0,0,0.0,28629,0
8544.0,10,854.0,28073,479
10093.0,3,1009.0,27840,54
8112.0,14,811.0,28574,1436
8954.0,48,895.0,28472,1791
4309.0,2,431.0,28785,358
,0,,27969,0
8583.0,3,858.0,28318,393
8179.0,3,818.0,28523,186
7789.0,41,779.0,27604,3711
7063.0,26,706.0,28173,4509
6673.0,3,667.0,27883,291
6241.0,30,624.0,27612,2447
7172.0,31,717.0,28501,1399
4925.0,0,493.0,27941,33
8256.0,40,826.0,28562,3138
11857.0,43,1186.0,28658,3066
7075.0,42,707.0,27262,1752
7877.0,1,788.0,27544,338
10898.0,0,1090.0,28347,199
4499.0,17,450.0,28801,755
8685.0,8,868.0,28572,554
7640.0,1,764.0,28395,203
5414.0,16,541.0,27403,1152
7330.0,24,733.0,27332,2459
4039.0,12,404.0,27513,1979
9166.0,21,917.0,27932,1159
5924.0,0,592.0,27343,109
8956.0,68,896.0,27886,1934
6647.0,6,665.0,28391,354
4486.0,0,449.0,27411,38
6626.0,2,663.0,28429,566
6489.0,10,649.0,28420,332
8338.0,11,834.0,28518,734
10599.0,12,1060.0,28630,2159
6279.0,39,628.0,28716,1171
9269.0,45,927.0,28146,2816
6233.0,5,623.0,28751,233
8681.0,9,868.0,28128,703
0.0,0,0.0,28672,0
6828.0,8,683.0,28722,468
7227.0,7,723.0,28439,111
4457.0,0,446.0,27842,64
6673.0,0,667.0,28649,69
8611.0,2,861.0,27042,62
9924.0,49,992.0,28215,5980
0.0,0,0.0,27821,0
5653.0,2,565.0,27806,138
6096.0,4,610.0,27408,1061
6684.0,10,668.0,27409,1200
0.0,0,0.0,28587,0
7215.0,2,721.0,27808,179
0.0,0,0.0,27881,0
7240.0,15,724.0,28403,3037
7960.0,6,796.0,27013,517
7525.0,28,752.0,27104,2211
6237.0,0,624.0,28611,61
7853.0,44,785.0,28269,6397
6538.0,3,654.0,27050,267
9219.0,0,922.0,28444,210
7884.0,5,788.0,28673,522
7173.0,3,717.0,27810,303
0.0,0,0.0,27157,0
10227.0,7,1023.0,28366,527
21831.0,37,2183.0,27509,1514
7446.0,11,745.0,27239,717
6153.0,7,615.0,28544,345
2450.0,0,245.0,27964,16
6127.0,11,613.0,28409,2143
5474.0,17,547.0,27278,1488
4192.0,0,419.0,27979,76
9739.0,15,974.0,28217,3007
9282.0,5,928.0,28369,208
0.0,0,0.0,28735,0
8791.0,41,879.0,27330,3475
10455.0,69,1046.0,28043,2245
9944.0,5,994.0,28638,1249
4325.0,15,432.0,27516,1908
6722.0,1,672.0,27608,780
11261.0,48,1126.0,28328,3035
7740.0,0,774.0,27047,99
8463.0,33,846.0,27537,2143
7512.0,17,751.0,27401,1519
6768.0,7,677.0,27040,890
