Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
36890,50067,47331,646,41302,15217,Robeson,360,879,12495,1866,41284,12991,11329,130625,646,55992,50039,2004,889,13801,20565,13800,13457,39328,52702,98425,15875,663,109195,12503,36901,35356,879,12503,55963,414
4826,5781,5617,0,5251,2796,Perquimans,0,0,1005,204,5248,2592,893,13463,0,6317,5768,217,15,1051,3671,1051,2768,5116,6121,10957,2985,11,11854,942,4828,4724,0,942,6299,0
68862,101966,94994,1109,73826,24326,Johnston,502,1367,30633,3507,73787,20317,28352,209339,1109,109865,101921,3633,1379,34660,28558,34659,20936,69363,101363,156585,25119,1120,175612,31950,68895,65533,1367,31951,109813,550
38937,58439,55732,550,41068,19533,Randolph,425,744,18633,3660,41032,15448,17560,143667,550,61981,58403,3599,744,20169,26060,20168,15769,39458,58835,111702,19862,565,123257,18916,38957,37622,744,18917,61944,494
2917,3066,2943,,3056,1014,Hyde,,,156,44,3053,970,141,4937,,3221,3066,52,,165,1114,165,986,2928,3084,4098,1038,,4410,149,2917,2802,,149,3218,
4837,6044,5873,0,5172,2531,Alleghany,0,0,1218,315,5163,2216,1138,11137,0,6471,6011,332,34,1265,3116,1265,2304,5058,6276,9249,2636,26,9915,1174,4844,4735,0,1174,6428,0
16035,23356,22130,216,17531,7439,Duplin,161,267,6852,1419,17516,5859,6415,58741,216,25415,23335,1408,284,7600,11405,7600,6035,16864,23983,44760,7624,228,49644,7084,16044,15499,267,7084,25383,181
3794,4266,4146,,4068,1713,Gates,,0,465,119,4063,1594,434,11562,,4586,4265,118,12,506,2418,506,1700,3961,4426,9230,1818,,10120,471,3795,3712,0,471,4569,0
25299,33620,32319,864,26157,13455,Haywood,508,1279,7630,1761,26149,11186,6984,62317,864,35520,33566,1898,1311,8052,15572,8052,11313,25150,34059,50968,13817,911,54941,7403,25306,24471,1279,7403,35480,606
19117,25604,24599,358,20297,9338,Stanly,284,465,6285,1231,20293,7823,5809,62806,358,27378,25570,1263,477,6604,12123,6604,8113,19482,26232,49282,9704,390,54008,6095,19119,18432,465,6095,27362,328
47319,171017,160354,37687,56342,30644,Missing,9031,23926,80238,7547,56278,14066,78258,,37710,168865,169936,6919,25116,87407,,87391,16869,51928,156043,,30929,38586,,84907,47522,44409,23877,84909,167595,7141
27794,39118,37142,330,29257,12485,Wilson,221,495,10760,1691,29249,10573,9874,81801,330,41769,39081,1718,499,12013,15337,12011,10827,28213,39468,63224,12806,354,69710,10957,27805,26938,495,10959,41755,261
1712,1849,1760,,1796,652,Tyrrell,,,157,36,1794,616,132,4016,,1960,1848,36,,164,810,164,629,1706,1863,3288,665,,3533,136,1713,1628,,136,1958,
34155,58315,55672,7879,36643,15878,Wayne,1059,10449,15708,2865,36607,11954,14521,123131,8036,64641,58263,2983,10468,17530,20802,17530,12312,35530,61427,94031,16856,8066,103693,16072,34177,33272,10189,16072,64586,1561
8512,11174,10821,122,9006,4312,Montgomery,94,150,2564,462,9005,3756,2374,27173,122,11911,11152,493,184,2721,5743,2721,3843,8779,11493,21266,4441,144,23512,2518,8512,8325,150,2518,11876,105
19425,28254,27052,273,20691,9981,Lenoir,194,405,8374,1559,20687,8228,7696,55949,273,30404,28223,1607,420,9293,11303,9293,8425,20268,29047,43423,10265,301,47933,8525,19428,19083,405,8525,30385,233
11616,15968,15312,158,12353,5704,Scotland,99,203,4118,783,12350,4822,3731,34823,158,17189,15932,859,239,4597,6531,4597,4946,12104,16425,26793,5928,194,29381,4158,11616,11423,203,4158,17150,123
68614,92423,87205,1034,71915,25804,Alamance,654,1383,22710,3943,71893,21207,21112,169509,1034,97855,92398,4273,1409,24531,29035,24530,21766,67598,91691,132145,26768,1042,145046,22750,68631,65059,1383,22750,97806,729
3292,5080,4886,1055,3636,1348,Camden,0,837,734,106,3627,1242,688,10867,1055,5277,5066,118,872,769,1833,769,1348,3457,5028,8407,1466,1067,9354,719,3294,3143,837,719,5233,0
7917,10332,9925,66,8355,2875,Greene,53,84,2240,347,8352,2475,2048,21069,66,11011,10317,364,101,2555,3592,2555,2520,8217,10541,16884,2944,80,18372,2334,7918,7811,84,2334,10991,60
37200,58174,55580,2865,39264,19156,Rowan,1479,3380,18642,3160,39247,14517,17076,142088,2865,62503,58125,3298,3428,19811,25371,19811,14884,37467,59489,110729,19805,2903,122048,18060,37210,35639,3380,18061,62438,1623
7231,8551,8273,70,7756,3902,Northampton,57,107,1222,286,7753,3559,1127,19483,70,9225,8535,315,122,1347,5256,1347,3651,7539,8868,16132,4033,83,17363,1234,7234,7076,107,1234,9207,67
20904,30251,29026,184,22644,10789,Wilkes,160,233,9257,1877,22632,8752,8652,68412,184,32663,30220,2001,259,9760,15162,9760,9002,21785,31275,54628,11183,206,59783,9132,20913,20190,233,9132,32625,180
25298,39875,38085,239,26316,12925,Lincoln,199,363,14050,2073,26309,10653,13000,86111,239,42290,39841,2111,382,15592,15456,15592,10850,25744,40157,67981,13195,269,74647,14304,25302,24846,363,14304,42264,234
26910,36271,34904,202,27920,13256,Caldwell,149,315,9519,1268,27908,11839,8562,82178,202,38457,36246,1335,322,10215,16769,10215,12032,27023,36857,65842,13549,219,71809,9134,26918,26140,315,9134,38438,182
7115,8887,8557,100,7482,4267,Polk,88,116,1620,735,7479,3444,1551,20724,100,9359,8865,749,144,1733,6644,1733,3560,7232,8968,17478,4406,118,18752,1650,7119,6906,116,1650,9328,97
24559,34955,33444,220,25744,12440,Surry,178,284,10484,2061,25724,10201,9646,71783,220,37086,34933,2214,301,11041,14964,11040,10398,24552,35320,56811,12812,227,62223,10154,24574,23578,284,10154,37048,200
17084,20118,19394,349,17772,8862,Macon,238,420,2750,787,17760,7837,2515,35858,349,21098,20057,818,469,2857,10350,2857,7985,17119,20289,29260,9061,403,31614,2624,17091,16530,420,2624,21037,258
3883,4903,4765,23,4098,2526,Clay,23,25,997,316,4098,2187,948,11231,23,5190,4857,316,92,1000,3581,1000,2239,3982,5004,9352,2580,69,10050,951,3883,3794,25,951,5123,25
12758,17400,16688,102,13342,6240,Yadkin,87,148,4520,821,13335,5332,4204,37667,102,18381,17376,816,168,4871,7711,4871,5441,12878,17546,29851,6362,119,32660,4516,12765,12382,148,4516,18354,105
89337,89380,87420,,101210,35295,Out of State,,,,,101150,35295,,,,101210,89337,,,,,,39902,98464,98464,,39902,,,,89380,87420,,,101150,
34960,106732,102291,46985,38010,18589,Onslow,2467,56345,23825,2677,37991,13445,21418,197938,48067,120782,106698,2811,56392,26380,19026,26380,13758,36470,115400,149343,19548,48090,162055,23671,34971,33888,55105,23671,120716,2979
15132,19799,18966,247,16370,6765,Richmond,129,282,4361,621,16359,6015,3954,44829,247,21509,19758,657,319,4820,8183,4820,6148,15880,20523,34516,6943,281,38043,4379,15139,14765,282,4379,21461,138
115024,159925,151715,3791,120671,47124,Buncombe,2022,5529,38611,8079,120609,37023,37961,261191,3791,168251,159823,7880,5558,42022,53494,42016,37591,113694,157834,213777,47829,3847,230148,41008,115069,109963,5529,41009,168154,2358
76411,121522,110537,567,80327,26440,Union,411,894,39660,4274,80277,21755,37756,239859,567,128411,121470,4281,911,47173,31234,47162,22436,75194,115748,176616,27224,588,202043,44492,76442,72214,894,44492,128333,507
67110,108994,100423,1448,71511,24817,Cabarrus,860,2054,37112,4231,71470,19726,35493,216453,1448,116091,108954,4287,2068,42512,29064,42505,20256,66876,106042,161462,25479,1460,181104,40396,67135,63482,2054,40399,116029,936
3878,5424,5187,28,4267,2337,Washington,16,55,1645,387,4257,1934,1436,11580,28,6032,5404,459,56,1709,2932,1709,2081,4082,5782,9274,2573,38,10083,1498,3888,3723,55,1498,6021,33
33353,50694,47536,871,35457,13648,Harnett,348,1251,16019,1797,35422,11503,14724,135976,871,54693,50604,1883,1302,17934,17458,17934,11827,33664,50923,100990,14100,940,112079,16380,33374,31941,1240,16380,54607,390
29772,39664,37827,344,31140,13269,Burke,261,485,9573,1539,31126,11469,8735,90485,344,42049,39631,1652,494,10415,18720,10414,11671,29902,39960,73860,13634,364,79893,9515,29785,28748,485,9515,42025,311
22093,35551,33697,4241,23253,8944,Granville,514,4555,8872,1211,23238,7219,8387,60443,4241,37638,35523,1162,4605,9780,10674,9777,7416,22000,35427,48058,9122,4257,52711,9189,22103,21069,4555,9191,37570,544
67299,103365,98173,851,72314,30268,Gaston,652,1286,34298,4980,72264,24636,31765,224529,851,111742,103309,5180,1309,38119,36651,38119,25520,70038,105622,174276,31515,872,191721,35159,67334,65557,1286,35159,111669,815
16750,22796,21846,290,17880,8133,Edgecombe,201,391,5667,1020,17874,6912,5170,51472,290,24618,22788,1086,403,6335,10509,6335,7082,17425,23483,39904,8407,295,43948,5748,16753,16386,391,5748,24600,239
25782,29969,28742,54,27661,7566,Watauga,54,88,4291,601,27624,6911,3935,56177,54,32254,29922,635,123,4470,9229,4470,7264,26395,30774,49022,7970,66,51530,4086,25817,24753,88,4086,32182,71
10863,17141,16053,770,12058,3957,Hoke,223,1077,5241,520,12037,3214,4896,55234,770,19060,17120,549,1102,5900,5854,5900,3351,11377,17695,40282,4137,775,44624,5487,10879,10387,1077,5487,19014,237
7809,9480,9129,15,8549,3514,Bertie,15,34,1637,314,8544,3185,1524,18947,15,10364,9465,336,42,1773,4479,1773,3417,8306,9977,15647,3772,28,16854,1641,7811,7590,34,1641,10351,19
15514,20732,19775,284,16144,6970,Person,180,382,5007,1001,16132,5789,4640,39490,284,21855,20716,1028,382,5329,7938,5328,5875,15401,20790,31361,7102,292,34239,4918,15522,14851,382,4918,21842,199
19192,23950,23123,275,20246,10090,Beaufort,224,382,4396,826,20234,9040,4012,46994,275,25580,23918,861,397,4937,11538,4937,9318,19785,24563,37669,10448,298,41131,4451,19201,18836,382,4451,25553,269
16276,21824,20794,2184,16976,6762,Jackson,531,3303,3019,482,16963,5749,2749,43938,2460,23687,21782,517,3365,3346,8759,3346,5872,16408,22381,36721,7018,2491,39175,3046,16287,15861,2954,3046,23612,629
52052,79546,75193,512,54189,26105,Catawba,349,698,26739,3770,54168,21986,24808,159551,512,84066,79507,3939,724,29153,29156,29152,22331,51537,78974,124631,26651,533,137151,26943,52069,49873,698,26944,84018,381
494239,741743,681960,6092,524854,134794,Wake,2706,8470,220400,21240,524492,110848,214573,1111761,6092,784191,741529,21003,8524,250813,133864,250798,115449,482254,711124,849055,139441,6105,941934,241198,494434,461295,8470,241204,783760,2989
32100,45419,43167,368,33854,15570,Cleveland,285,497,13051,2347,33846,12938,11824,97947,368,48643,45395,2428,518,14271,18575,14271,13253,32498,46046,76504,16002,386,84044,12927,32106,30975,497,12927,48614,321
22635,30300,28795,303,24514,9000,Sampson,202,400,7303,1166,24505,7632,6795,63531,303,32832,30278,1215,420,7898,11637,7898,7861,23424,31127,48081,9310,317,53473,7340,22643,21697,400,7340,32803,234
16901,22928,21949,272,17980,7741,Columbus,199,340,5489,1041,17971,6501,4969,55508,272,24637,22914,1120,355,6302,11419,6302,6689,17662,23491,44013,8036,278,48224,5741,16909,16708,340,5741,24613,227
8732,10092,9788,69,9140,3967,Caswell,58,91,1509,259,9130,3650,1210,22604,69,10846,10083,369,109,1597,5005,1597,3733,8881,10481,18383,4171,71,19944,1282,8739,8509,91,1282,10818,69
7472,8505,8218,103,7923,3686,Yancey,103,131,838,144,7922,3439,757,18069,103,9080,8476,139,169,988,4744,988,3557,7745,8714,14782,3810,130,15969,901,7474,7358,131,901,9041,114
20856,31343,29485,432,22615,9227,Lee,213,625,9400,1282,22596,7732,8927,61779,432,33855,31313,1289,641,10599,10404,10599,7972,21570,31595,47136,9505,458,52144,10025,20860,20126,625,10025,33820,244
7619,10370,9921,10,8233,3775,Hertford,10,25,2658,579,8226,3186,2418,23677,10,11304,10352,577,50,3021,4836,3021,3368,8083,10766,19299,3957,23,20898,2723,7624,7493,25,2723,11272,12
30428,43080,41409,338,31894,15671,Rockingham,263,471,12495,2555,31878,12853,11597,91010,338,45618,43050,2556,490,13234,18996,13234,13164,30807,43773,72695,16025,356,79246,12284,30440,29474,471,12284,45583,305
26018,37712,36304,500,27471,15402,Carteret,324,560,10911,2287,27464,12791,10282,69473,500,40007,37691,2230,599,11937,17867,11937,13256,26862,38333,57537,15825,517,62070,11173,26022,25522,560,11173,39961,339
414357,641495,596401,4777,447635,118186,Mecklenburg,2024,7440,208822,21255,447311,94907,198407,1110356,4777,690562,641233,21573,7525,235402,127686,235358,98960,419808,636070,852079,123028,4828,937616,222099,414561,393217,7440,222106,690109,2495
3934,7284,6803,1977,4124,2439,Swain,393,3118,1117,194,4123,1852,967,14271,2272,8494,7256,211,3162,1208,2803,1208,1887,3976,7811,11137,2581,2299,12138,1050,3935,3859,2718,1050,8449,483
7455,8914,8700,61,7919,3365,Avery,50,78,1368,277,7913,3038,1274,17557,61,9510,8904,285,99,1492,4020,1492,3178,7804,9250,14969,3521,65,15935,1388,7461,7365,78,1388,9483,58
16408,23156,21759,297,17931,7457,Vance,189,390,6260,1089,17910,6179,5888,44535,297,25180,23138,1078,402,6847,8487,6846,6373,16782,23432,34092,7664,302,37671,6433,16420,15574,390,6434,25146,213
20331,24861,23846,253,21698,9312,Halifax,190,367,4250,807,21683,8315,3862,50010,253,26738,24839,855,371,4669,10690,4669,8537,20881,25498,39391,9615,262,43237,4255,20344,19731,367,4255,26719,223
33695,50514,48045,550,35740,16048,Nash,362,764,15386,2912,35719,12774,14536,94298,550,53800,50486,2932,771,17289,17956,17289,13124,34818,50968,73765,16478,563,81106,16241,33710,32959,764,16241,53772,422
20612,26229,25247,523,22315,10122,Rutherford,431,608,4976,1325,22295,8366,4729,67029,523,28310,26199,1354,642,5353,14855,5353,8797,21564,27148,53422,10614,543,58398,5064,20622,19995,608,5064,28256,463
10510,13622,13131,80,11264,5285,Ashe,69,107,2887,809,11254,4407,2791,27203,80,14511,13597,739,124,3123,7249,3122,4687,10956,13950,22479,5516,99,24214,3007,10516,10260,107,3007,14483,90
13251,19985,19235,137,13956,7500,Stokes,117,206,6681,1478,13949,5905,6114,45591,137,21358,19943,1591,249,7153,9917,7153,6080,13591,20478,37145,7819,172,40306,6555,13258,12984,206,6555,21308,148
2699,3751,3622,229,2861,1516,Graham,37,345,843,146,2860,1333,746,8441,264,4086,3722,156,371,854,2067,854,1367,2795,3943,6767,1575,291,7414,759,2701,2647,305,759,4059,52
20683,29792,28272,340,22004,9487,Pender,250,499,8551,1298,21993,7939,7845,63060,340,32045,29770,1344,510,9531,11716,9530,8174,21217,30267,49058,9802,354,53967,8747,20691,20087,499,8747,32022,284
36632,57124,54458,6910,38493,19306,Craven,831,8001,13444,2504,38471,15971,12583,102139,6910,61119,57072,2472,8069,14557,20103,14557,16271,36424,57859,80387,19584,6948,87409,13530,36646,34965,7991,13530,61029,841
206881,301879,283075,2297,218944,76635,Guilford,1493,3462,87521,14244,218834,60898,83020,537174,2297,320810,301787,14560,3492,98374,83442,98353,62790,207776,298759,418240,79104,2310,459608,92609,206960,197758,3462,92609,320649,1754
10353,11688,11295,119,10697,4399,Madison,86,205,1139,244,10691,4069,1075,21755,119,12179,11667,260,219,1263,5034,1262,4099,10367,11711,17939,4464,136,19327,1195,10357,10101,205,1195,12158,105
26875,39116,37005,258,28266,14106,Chatham,150,341,11609,2421,28239,11535,10976,74470,258,41669,39088,2391,376,13027,18634,13025,11824,26747,38697,59661,14378,272,65198,11955,26887,25771,341,11957,41605,163
62576,88693,83776,1005,65898,22050,Pitt,504,1448,24409,2960,65853,18586,22322,180742,1005,94878,88636,3142,1468,27512,25045,27511,18823,63118,88975,142466,22561,1027,155511,25055,62611,60449,1448,25055,94812,596
38731,53488,51308,686,40881,22076,Moore,413,878,13773,3184,40870,18479,12877,100880,686,56944,53440,3255,913,15150,24192,15150,19386,39722,54373,79328,23083,729,86466,14023,38736,37745,878,14023,56898,442
149854,216318,202792,1994,160905,56536,Forsyth,1218,3041,61245,10175,160763,45143,58565,382295,1994,231575,216204,10117,3070,67600,62720,67588,46844,151369,215655,295401,58459,2007,325690,64356,149954,142233,3041,64357,231392,1498
52248,88411,83295,1155,54905,25049,Iredell,845,1501,33396,5102,54868,19102,31655,181806,1155,93502,88362,4989,1516,37081,29513,37081,19867,52803,87700,140623,25760,1186,156060,34959,52266,50485,1501,34959,93450,904
14669,17848,17207,207,14993,7797,Transylvania,194,277,2965,1038,14988,6565,2856,34385,207,18377,17829,1021,291,3093,10809,3093,6650,14434,17676,29099,7897,224,30988,2953,14671,14144,277,2953,18358,226
8654,10856,10445,124,9211,4297,Martin,107,174,2104,464,9205,3726,1943,22440,124,11623,10841,486,183,2229,5372,2229,3847,8864,11142,17917,4456,133,19455,2063,8660,8378,174,2063,11608,123
7820,10174,9753,111,8317,3800,Warren,83,136,2108,490,8308,3227,2023,19731,111,10802,10159,477,146,2339,5173,2339,3311,8021,10265,16200,3878,117,17477,2228,7829,7619,136,2228,10783,90
