"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7464.0,3,746.0,27006,1110
9735.0,4,974.0,27865,195
8635.0,8,864.0,28119,262
8638.0,36,864.0,27021,1553
10260.0,27,1026.0,28621,1067
8602.0,3,860.0,27846,264
7904.0,18,790.0,27962,588
5218.0,2,522.0,28768,412
4649.0,6,465.0,27539,1235
7285.0,3,728.0,27596,1359
5554.0,28,555.0,27712,1225
5474.0,18,547.0,28739,1204
5706.0,29,571.0,28786,1246
,0,,28561,0
8410.0,1,841.0,27009,247
4943.0,2,494.0,28772,96
9904.0,17,990.0,28023,1470
7632.0,2,763.0,27875,39
11363.0,88,1136.0,28601,5664
8383.0,38,838.0,28262,3662
7968.0,30,797.0,27292,3304
5847.0,2,585.0,27242,156
10123.0,72,1012.0,28054,4068
5167.0,6,517.0,27850,383
0.0,0,0.0,28629,0
8562.0,10,856.0,28073,480
10093.0,3,1009.0,27840,54
8123.0,14,812.0,28574,1438
8984.0,49,898.0,28472,1797
4357.0,2,436.0,28785,362
,0,,27969,0
8561.0,3,856.0,28318,392
8311.0,3,831.0,28523,189
7837.0,41,784.0,27604,3734
7107.0,27,711.0,28173,4537
6742.0,3,674.0,27883,294
6312.0,30,631.0,27612,2475
7192.0,31,719.0,28501,1403
5075.0,0,507.0,27941,34
8295.0,40,830.0,28562,3153
11919.0,43,1192.0,28658,3082
7099.0,42,710.0,27262,1758
8063.0,1,806.0,27544,346
10898.0,0,1090.0,28347,199
4517.0,17,452.0,28801,758
8716.0,8,872.0,28572,556
7791.0,1,779.0,28395,207
5419.0,16,542.0,27403,1153
7353.0,24,735.0,27332,2467
4081.0,12,408.0,27513,2000
9198.0,21,920.0,27932,1163
5978.0,0,598.0,27343,110
8997.0,68,900.0,27886,1943
4486.0,0,449.0,27411,38
6647.0,6,665.0,28391,354
6529.0,10,653.0,28420,334
6685.0,2,668.0,28429,571
8372.0,11,837.0,28518,737
10649.0,12,1065.0,28630,2169
6306.0,39,631.0,28716,1176
9311.0,45,931.0,28146,2829
6287.0,5,629.0,28751,235
8755.0,9,876.0,28128,709
0.0,0,0.0,28672,0
6945.0,9,694.0,28722,476
4457.0,0,446.0,27842,64
7292.0,7,729.0,28439,112
6770.0,0,677.0,28649,70
8611.0,2,861.0,27042,62
9996.0,49,1000.0,28215,6023
6124.0,4,612.0,27408,1066
0.0,0,0.0,27821,0
5694.0,2,569.0,27806,139
6712.0,10,671.0,27409,1205
0.0,0,0.0,28587,0
7255.0,2,726.0,27808,180
0.0,0,0.0,27881,0
7245.0,15,725.0,28403,3039
8052.0,6,805.0,27013,523
7569.0,28,757.0,27104,2224
6442.0,0,644.0,28611,63
7893.0,44,789.0,28269,6430
6562.0,3,656.0,27050,268
9219.0,0,922.0,28444,210
7914.0,5,791.0,28673,524
7197.0,3,720.0,27810,304
0.0,0,0.0,27157,0
22033.0,37,2203.0,27509,1528
10246.0,7,1025.0,28366,528
7509.0,11,751.0,27239,723
6189.0,7,619.0,28544,347
2603.0,0,260.0,27964,17
6145.0,11,614.0,28409,2149
5519.0,17,552.0,27278,1500
4192.0,0,419.0,27979,76
9765.0,15,977.0,28217,3015
9326.0,5,933.0,28369,209
0.0,0,0.0,28735,0
10483.0,69,1048.0,28043,2251
8831.0,41,883.0,27330,3491
4332.0,15,433.0,27516,1911
9984.0,5,998.0,28638,1254
6800.0,1,680.0,27608,789
11321.0,48,1132.0,28328,3051
7897.0,0,790.0,27047,101
8542.0,33,854.0,27537,2163
7552.0,17,755.0,27401,1527
6821.0,7,682.0,27040,897
7608.0,46,761.0,28078,5027
6602.0,1,660.0,27541,267
2987.0,0,299.0,27966,44
10085.0,7,1009.0,27017,958
10868.0,59,1087.0,28086,2933
8740.0,48,874.0,27360,4224
7657.0,0,766.0,28622,202
10451.0,5,1045.0,28203,1993
3626.0,0,363.0,28449,71
6406.0,2,641.0,27849,95
10412.0,24,1041.0,28340,1118
6409.0,6,641.0,27601,778
4920.0,13,492.0,28462,704
9895.0,5,990.0,27020,604
8646.0,6,865.0,28508,258
9897.0,40,990.0,28213,4487
6486.0,18,649.0,28311,2338
7897.0,8,790.0,28124,554
9384.0,52,938.0,28677,3342
12137.0,13,1214.0,27869,263
7330.0,38,733.0,27405,3849
3915.0,0,392.0,27927,24
7287.0,6,729.0,27214,856
6441.0,1,644.0,28428,460
7205.0,46,721.0,27407,3591
8888.0,6,889.0,28344,339
8585.0,15,859.0,27379,520
4000.0,0,400.0,27974,55
6739.0,5,674.0,27350,506
5512.0,10,551.0,28390,1295
