"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7652.0,3,765.0,27006,1138
9985.0,4,999.0,27865,200
8965.0,8,897.0,28119,272
8788.0,42,879.0,27021,1580
10510.0,31,1051.0,28621,1093
8863.0,3,886.0,27846,272
8133.0,20,813.0,27962,605
5307.0,2,531.0,28768,419
4731.0,6,473.0,27539,1257
7558.0,5,756.0,27596,1410
5631.0,28,563.0,27712,1242
5674.0,18,567.0,28739,1248
5816.0,30,582.0,28786,1270
,0,,28561,0
8478.0,1,848.0,27009,249
5046.0,2,505.0,28772,98
10247.0,17,1025.0,28023,1521
7632.0,2,763.0,27875,39
11513.0,91,1151.0,28601,5739
8633.0,40,863.0,28262,3771
8067.0,31,807.0,27292,3345
6147.0,4,615.0,27242,164
10367.0,72,1037.0,28054,4166
5382.0,6,538.0,27850,399
8937.0,10,894.0,28073,501
0.0,0,0.0,28629,0
10467.0,3,1047.0,27840,56
8344.0,14,834.0,28574,1477
9334.0,51,933.0,28472,1867
4441.0,2,444.0,28785,369
,0,,27969,0
8845.0,3,884.0,28318,405
8531.0,3,853.0,28523,194
8037.0,41,804.0,27604,3829
7270.0,28,727.0,28173,4641
6994.0,3,699.0,27883,305
6415.0,30,641.0,27612,2515
7377.0,32,738.0,28501,1439
8519.0,39,852.0,28562,3238
5075.0,0,507.0,27941,34
12151.0,44,1215.0,28658,3142
7317.0,42,732.0,27262,1812
8366.0,2,837.0,27544,359
11117.0,0,1112.0,28347,203
4642.0,17,464.0,28801,779
8983.0,8,898.0,28572,573
5593.0,16,559.0,27403,1190
7904.0,1,790.0,28395,210
7580.0,24,758.0,27332,2543
4196.0,12,420.0,27513,2056
9467.0,21,947.0,27932,1197
6359.0,0,636.0,27343,117
9201.0,70,920.0,27886,1987
6703.0,6,670.0,28391,357
4486.0,0,449.0,27411,38
6977.0,3,698.0,28429,596
6587.0,10,659.0,28420,337
8679.0,11,868.0,28518,764
10825.0,21,1083.0,28630,2205
6397.0,41,640.0,28716,1193
9489.0,48,949.0,28146,2883
6394.0,5,639.0,28751,239
9015.0,9,901.0,28128,730
0.0,0,0.0,28672,0
7018.0,9,702.0,28722,481
7422.0,7,742.0,28439,114
4735.0,0,474.0,27842,68
7060.0,0,706.0,28649,73
8750.0,2,875.0,27042,63
10270.0,52,1027.0,28215,6188
6233.0,5,623.0,27408,1085
6022.0,2,602.0,27806,147
0.0,0,0.0,27821,0
6829.0,11,683.0,27409,1226
0.0,0,0.0,28587,0
7457.0,2,746.0,27808,185
0.0,0,0.0,27881,0
7395.0,16,740.0,28403,3102
7780.0,30,778.0,27104,2286
8268.0,6,827.0,27013,537
6646.0,0,665.0,28611,65
8107.0,47,811.0,28269,6604
6660.0,3,666.0,27050,272
9306.0,0,931.0,28444,212
8035.0,5,804.0,28673,532
7434.0,3,743.0,27810,314
0.0,0,0.0,27157,0
10693.0,7,1069.0,28366,551
22206.0,37,2221.0,27509,1540
7768.0,11,777.0,27239,748
6296.0,7,630.0,28544,353
2603.0,0,260.0,27964,17
6336.0,12,634.0,28409,2216
5599.0,17,560.0,27278,1522
4468.0,0,447.0,27979,81
9960.0,17,996.0,28217,3075
9683.0,5,968.0,28369,217
0.0,0,0.0,28735,0
9009.0,48,901.0,27330,3561
10600.0,71,1060.0,28043,2276
10119.0,5,1012.0,28638,1271
4506.0,15,451.0,27516,1988
7033.0,1,703.0,27608,816
11629.0,49,1163.0,28328,3134
8053.0,0,805.0,27047,103
8965.0,33,896.0,27537,2270
7700.0,18,770.0,27401,1557
6966.0,7,697.0,27040,916
7785.0,47,778.0,28078,5144
6726.0,1,673.0,27541,272
2987.0,0,299.0,27966,44
10254.0,9,1025.0,27017,974
8922.0,53,892.0,27360,4312
11153.0,60,1115.0,28086,3010
10724.0,5,1072.0,28203,2045
7998.0,0,800.0,28622,211
6473.0,2,647.0,27849,96
3677.0,0,368.0,28449,72
10607.0,26,1061.0,28340,1139
6533.0,6,653.0,27601,793
5004.0,13,500.0,28462,716
10043.0,5,1004.0,27020,613
10104.0,41,1010.0,28213,4581
8713.0,6,871.0,28508,260
6703.0,20,670.0,28311,2416
8297.0,8,830.0,28124,582
9623.0,52,962.0,28677,3427
12275.0,13,1228.0,27869,266
7463.0,41,746.0,27405,3919
3915.0,0,392.0,27927,24
7474.0,6,747.0,27214,878
6777.0,1,678.0,28428,484
7378.0,47,738.0,27407,3677
9046.0,6,905.0,28344,345
8668.0,17,867.0,27379,525
