"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7894.0,6,789.0,27006,1174
10185.0,5,1018.0,27865,204
9196.0,8,920.0,28119,279
8944.0,43,894.0,27021,1608
10692.0,31,1069.0,28621,1112
9156.0,3,916.0,27846,281
5598.0,2,560.0,28768,442
8240.0,20,824.0,27962,613
4942.0,6,494.0,27539,1313
8094.0,5,809.0,27596,1510
5808.0,28,581.0,27712,1281
6020.0,19,602.0,28739,1324
5935.0,31,593.0,28786,1296
,0,,28561,0
8648.0,1,865.0,27009,254
5149.0,1,515.0,28772,100
10510.0,17,1051.0,28023,1560
8023.0,2,802.0,27875,41
11816.0,93,1182.0,28601,5890
8903.0,40,890.0,28262,3889
8262.0,33,826.0,27292,3426
6447.0,4,645.0,27242,172
10571.0,76,1057.0,28054,4248
5666.0,6,567.0,27850,420
0.0,0,0.0,28629,0
9115.0,10,912.0,28073,511
10280.0,3,1028.0,27840,55
8491.0,14,849.0,28574,1503
9629.0,51,963.0,28472,1926
4585.0,2,459.0,28785,381
9172.0,4,917.0,28318,420
,0,,27969,0
8795.0,3,880.0,28523,200
8324.0,41,832.0,27604,3966
7563.0,30,756.0,28173,4828
7361.0,3,736.0,27883,321
6644.0,34,664.0,27612,2605
7556.0,33,756.0,28501,1474
8864.0,40,886.0,28562,3369
5075.0,0,507.0,27941,34
12456.0,44,1246.0,28658,3221
7523.0,52,752.0,27262,1863
8786.0,3,879.0,27544,377
11227.0,0,1123.0,28347,205
4761.0,17,476.0,28801,799
9280.0,9,928.0,28572,592
5776.0,17,578.0,27403,1229
8167.0,1,817.0,28395,217
7756.0,25,776.0,27332,2602
4355.0,13,435.0,27513,2134
9601.0,21,960.0,27932,1214
6467.0,0,647.0,27343,119
9414.0,70,941.0,27886,2033
7003.0,6,700.0,28391,373
4486.0,0,449.0,27411,38
6998.0,11,700.0,28420,358
7340.0,3,734.0,28429,627
8951.0,11,895.0,28518,788
11164.0,23,1116.0,28630,2274
6531.0,43,653.0,28716,1218
9746.0,48,975.0,28146,2961
6661.0,5,666.0,28751,249
9212.0,9,921.0,28128,746
0.0,0,0.0,28672,0
7120.0,9,712.0,28722,488
8659.0,7,866.0,28439,133
4805.0,0,481.0,27842,69
8124.0,0,812.0,28649,84
8889.0,2,889.0,27042,64
10572.0,55,1057.0,28215,6370
0.0,0,0.0,27821,0
6391.0,2,639.0,27806,156
6446.0,5,645.0,27408,1122
7018.0,13,702.0,27409,1260
0.0,0,0.0,28587,0
7658.0,3,766.0,27808,190
0.0,0,0.0,27881,0
7743.0,16,774.0,28403,3248
7994.0,31,799.0,27104,2349
8607.0,6,861.0,27013,559
6851.0,0,685.0,28611,67
8350.0,48,835.0,28269,6802
6783.0,3,678.0,27050,277
9921.0,0,992.0,28444,226
8292.0,5,829.0,28673,549
7765.0,4,777.0,27810,328
0.0,0,0.0,27157,0
23115.0,37,2311.0,27509,1603
11159.0,10,1116.0,28366,575
8038.0,12,804.0,27239,774
6635.0,7,663.0,28544,372
2603.0,0,260.0,27964,17
6608.0,14,661.0,28409,2311
5772.0,18,577.0,27278,1569
4744.0,0,474.0,27979,86
10154.0,18,1015.0,28217,3135
10040.0,5,1004.0,28369,225
0.0,0,0.0,28735,0
10786.0,72,1079.0,28043,2316
9181.0,48,918.0,27330,3629
4667.0,17,467.0,27516,2059
10398.0,7,1040.0,28638,1306
7308.0,1,731.0,27608,848
11988.0,49,1199.0,28328,3231
8053.0,0,805.0,27047,103
9301.0,36,930.0,27537,2355
8061.0,18,806.0,27401,1630
7156.0,7,716.0,27040,941
8042.0,47,804.0,28078,5314
6949.0,1,695.0,27541,281
3191.0,0,319.0,27966,47
10580.0,9,1058.0,27017,1005
11442.0,62,1144.0,28086,3088
9185.0,57,918.0,27360,4439
11054.0,5,1105.0,28203,2108
8340.0,0,834.0,28622,220
6608.0,2,661.0,27849,98
3830.0,0,383.0,28449,75
10896.0,26,1090.0,28340,1170
6747.0,6,675.0,27601,819
10370.0,5,1037.0,27020,633
5186.0,13,519.0,28462,742
10408.0,44,1041.0,28213,4719
8814.0,6,881.0,28508,263
6913.0,21,691.0,28311,2492
8596.0,8,860.0,28124,603
9878.0,53,988.0,28677,3518
12275.0,14,1228.0,27869,266
7728.0,41,773.0,27405,4058
7806.0,6,781.0,27214,917
3915.0,0,392.0,27927,24
7099.0,1,710.0,28428,507
7739.0,51,774.0,27407,3857
9439.0,6,944.0,28344,360
8981.0,18,898.0,27379,544
4218.0,0,422.0,27974,58
7499.0,6,750.0,27350,563
12032.0,22,1203.0,28360,1798
6074.0,11,607.0,28390,1427
4665.0,4,467.0,27518,1062
6552.0,2,655.0,27814,118
9586.0,3,959.0,28430,197
5914.0,3,591.0,27935,99
6693.0,6,669.0,28326,1498
3928.0,0,393.0,27965,24
8044.0,4,804.0,28305,403
8271.0,2,827.0,28423,189
0.0,0,0.0,28581,0
8297.0,0,830.0,27813,57
6870.0,6,687.0,28773,241
7924.0,12,792.0,28090,674
6065.0,1,607.0,27981,113
8380.0,24,838.0,28031,2602
7195.0,4,719.0,28478,358
0.0,0,0.0,28733,0
9415.0,4,942.0,28080,768
7276.0,26,728.0,27288,1716
8059.0,1,806.0,28729,240
5504.0,24,550.0,27713,2972
9318.0,4,932.0,28726,324
7258.0,0,726.0,27953,72
10167.0,1,1017.0,28392,158
4019.0,2,402.0,28543,266
7867.0,0,787.0,27291,121
8658.0,14,866.0,28657,832
7950.0,8,795.0,28578,560
4502.0,5,450.0,28465,373
10794.0,65,1079.0,28681,2910
10765.0,37,1076.0,28752,3391
9614.0,35,961.0,27704,3785
5927.0,2,593.0,28618,147
,0,,27710,0
10693.0,13,1069.0,28168,1116
4653.0,1,465.0,28774,73
7435.0,4,743.0,27522,1015
9204.0,74,920.0,28625,3577
9099.0,1,910.0,28682,100
9644.0,0,964.0,27007,206
7688.0,22,769.0,27282,1276
7043.0,5,704.0,27855,430
1220.0,0,122.0,27412,23
8416.0,3,842.0,28678,442
10726.0,18,1073.0,27244,1744
8325.0,2,832.0,28399,161
0.0,0,0.0,27872,0
7736.0,6,774.0,27589,643
7432.0,78,743.0,27909,3044
9902.0,29,990.0,27834,5694
9021.0,21,902.0,27616,4985
9974.0,1,997.0,28125,265
10571.0,87,1057.0,28150,3097
9632.0,7,963.0,27045,923
7080.0,12,708.0,27302,2287
10148.0,6,1015.0,27917,110
8071.0,68,807.0,27534,2568
4384.0,0,438.0,27559,126
7528.0,5,753.0,27248,364
11643.0,10,1164.0,27807,808
7144.0,5,714.0,27048,636
4934.0,3,493.0,28783,94
7635.0,17,764.0,27603,4236
7724.0,66,772.0,28211,2414
7957.0,6,796.0,28356,391
9845.0,15,985.0,28590,2614
7971.0,1,797.0,28351,420
5454.0,21,545.0,28804,1271
8781.0,8,878.0,28479,428
2353.0,0,235.0,28577,14
7755.0,10,776.0,28104,2518
8392.0,7,839.0,27938,120
7055.0,1,706.0,28323,323
3209.0,0,321.0,28708,43
9069.0,3,907.0,27837,590
9378.0,21,938.0,27317,1674
9506.0,4,951.0,28071,304
6620.0,4,662.0,28746,171
9057.0,64,906.0,27215,4066
9051.0,13,905.0,28573,224
9402.0,37,940.0,28081,2656
7984.0,19,798.0,27801,1721
0.0,0,0.0,28350,0
6347.0,1,635.0,27976,226
4841.0,0,484.0,28644,76
8436.0,27,844.0,28115,3504
0.0,0,0.0,28101,0
13104.0,17,1310.0,27229,526
5611.0,3,561.0,28701,271
9629.0,30,963.0,28466,999
0.0,0,0.0,28646,0
11278.0,14,1128.0,28384,1400
8738.0,3,874.0,28163,508
7222.0,1,722.0,27959,177
9982.0,42,998.0,28152,2603
8392.0,10,839.0,28040,694
5867.0,4,587.0,28643,202
0.0,0,0.0,27556,0
6817.0,32,682.0,27101,1658
10167.0,42,1017.0,27253,3199
7355.0,16,736.0,28467,838
10341.0,8,1034.0,28107,849
9281.0,51,928.0,27573,1073
8112.0,23,811.0,27803,1812
5284.0,1,528.0,28692,238
8860.0,31,886.0,28580,1066
7490.0,37,749.0,28546,3892
8478.0,3,848.0,28167,205
0.0,0,0.0,28039,0
10268.0,1,1027.0,27866,69
9252.0,2,925.0,28098,371
4618.0,1,462.0,28679,98
9374.0,18,937.0,28166,925
7243.0,2,724.0,27283,216
3507.0,1,351.0,28571,110
