"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7665.0,3,767.0,27006,1140
9985.0,4,999.0,27865,200
8998.0,8,900.0,28119,273
8816.0,43,882.0,27021,1585
10577.0,31,1058.0,28621,1100
8961.0,3,896.0,27846,275
8173.0,20,817.0,27962,608
5421.0,2,542.0,28768,428
4762.0,6,476.0,27539,1265
7660.0,5,766.0,27596,1429
5650.0,28,565.0,27712,1246
5733.0,19,573.0,28739,1261
5843.0,30,584.0,28786,1276
,0,,28561,0
8512.0,1,851.0,27009,250
5046.0,2,505.0,28772,98
10281.0,17,1028.0,28023,1526
7828.0,2,783.0,27875,40
11557.0,91,1156.0,28601,5761
8669.0,39,867.0,28262,3787
8106.0,31,811.0,27292,3361
6184.0,4,618.0,27242,165
10405.0,72,1040.0,28054,4181
5396.0,6,540.0,27850,400
0.0,0,0.0,28629,0
8973.0,10,897.0,28073,503
10280.0,3,1028.0,27840,55
8372.0,14,837.0,28574,1482
9399.0,51,940.0,28472,1880
4477.0,2,448.0,28785,372
8867.0,3,887.0,28318,406
,0,,27969,0
8575.0,3,858.0,28523,195
8081.0,41,808.0,27604,3850
7311.0,29,731.0,28173,4667
7040.0,3,704.0,27883,307
6437.0,30,644.0,27612,2524
7408.0,32,741.0,28501,1445
5075.0,0,507.0,27941,34
8606.0,39,861.0,28562,3271
12186.0,44,1219.0,28658,3151
7353.0,42,735.0,27262,1821
8436.0,2,844.0,27544,362
11117.0,0,1112.0,28347,203
4660.0,17,466.0,28801,782
9061.0,9,906.0,28572,578
8017.0,1,802.0,28395,213
5630.0,16,563.0,27403,1198
7622.0,24,762.0,27332,2557
4222.0,12,422.0,27513,2069
9499.0,21,950.0,27932,1201
6467.0,0,647.0,27343,119
9229.0,70,923.0,27886,1993
4486.0,0,449.0,27411,38
6759.0,6,676.0,28391,360
7059.0,3,706.0,28429,603
6607.0,10,661.0,28420,338
8679.0,11,868.0,28518,764
10928.0,21,1093.0,28630,2226
6418.0,41,642.0,28716,1197
9542.0,48,954.0,28146,2899
6421.0,5,642.0,28751,240
9064.0,9,906.0,28128,734
0.0,0,0.0,28672,0
7062.0,9,706.0,28722,484
4735.0,0,474.0,27842,68
7422.0,7,742.0,28439,114
7157.0,0,716.0,28649,74
8750.0,2,875.0,27042,63
10306.0,53,1031.0,28215,6210
0.0,0,0.0,27821,0
6104.0,2,610.0,27806,149
6285.0,5,629.0,27408,1094
6851.0,11,685.0,27409,1230
0.0,0,0.0,28587,0
7457.0,2,746.0,27808,185
0.0,0,0.0,27881,0
7462.0,16,746.0,28403,3130
8283.0,6,828.0,27013,538
7817.0,30,782.0,27104,2297
6646.0,0,665.0,28611,65
8142.0,48,814.0,28269,6633
6685.0,3,668.0,27050,273
9350.0,0,935.0,28444,213
8065.0,5,807.0,28673,534
7457.0,3,746.0,27810,315
0.0,0,0.0,27157,0
10829.0,8,1083.0,28366,558
22293.0,37,2229.0,27509,1546
7789.0,12,779.0,27239,750
6314.0,7,631.0,28544,354
2603.0,0,260.0,27964,17
6388.0,12,639.0,28409,2234
5622.0,17,562.0,27278,1528
4468.0,0,447.0,27979,81
10002.0,17,1000.0,28217,3088
9772.0,5,977.0,28369,219
0.0,0,0.0,28735,0
9031.0,48,903.0,27330,3570
10646.0,71,1065.0,28043,2286
4556.0,15,456.0,27516,2010
10143.0,5,1014.0,28638,1274
7102.0,1,710.0,27608,824
11666.0,49,1167.0,28328,3144
8053.0,0,805.0,27047,103
9044.0,33,904.0,27537,2290
7784.0,18,778.0,27401,1574
6989.0,7,699.0,27040,919
7818.0,47,782.0,28078,5166
6726.0,1,673.0,27541,272
2987.0,0,299.0,27966,44
10275.0,9,1027.0,27017,976
8978.0,53,898.0,27360,4339
11220.0,60,1122.0,28086,3028
8150.0,0,815.0,28622,215
10760.0,5,1076.0,28203,2052
6608.0,2,661.0,27849,98
3677.0,0,368.0,28449,72
10644.0,26,1064.0,28340,1143
6574.0,6,657.0,27601,798
5018.0,13,502.0,28462,718
10075.0,5,1008.0,27020,615
8713.0,6,871.0,28508,260
10161.0,41,1016.0,28213,4607
6747.0,20,675.0,28311,2432
8339.0,8,834.0,28124,585
9670.0,52,967.0,28677,3444
12275.0,13,1228.0,27869,266
7496.0,41,750.0,27405,3936
3915.0,0,392.0,27927,24
7568.0,6,757.0,27214,889
6875.0,1,687.0,28428,491
7434.0,47,743.0,27407,3705
9124.0,6,912.0,28344,348
8701.0,18,870.0,27379,527
4218.0,0,422.0,27974,58
7179.0,6,718.0,27350,539
5840.0,10,584.0,28390,1372
11898.0,20,1190.0,28360,1778
4494.0,4,449.0,27518,1023
5997.0,2,600.0,27814,108
5795.0,3,579.0,27935,97
9246.0,3,925.0,28430,190
4092.0,0,409.0,27965,25
6429.0,6,643.0,28326,1439
7705.0,4,770.0,28305,386
8271.0,2,827.0,28423,189
0.0,0,0.0,28581,0
7569.0,0,757.0,27813,52
6699.0,6,670.0,28773,235
7771.0,12,777.0,28090,661
6065.0,1,607.0,27981,113
8206.0,23,821.0,28031,2548
0.0,0,0.0,28733,0
7034.0,4,703.0,28478,350
9170.0,3,917.0,28080,748
7157.0,21,716.0,27288,1688
7555.0,1,756.0,28729,225
5349.0,24,535.0,27713,2888
7157.0,0,716.0,27953,71
8599.0,4,860.0,28726,299
9910.0,1,991.0,28392,154
3883.0,2,388.0,28543,257
7737.0,0,774.0,27291,119
8106.0,14,811.0,28657,779
4381.0,5,438.0,28465,363
7879.0,8,788.0,28578,555
10557.0,59,1056.0,28681,2846
10517.0,37,1052.0,28752,3313
9347.0,35,935.0,27704,3680
5766.0,2,577.0,28618,143
,0,,27710,0
10492.0,11,1049.0,28168,1095
4461.0,1,446.0,28774,70
7237.0,4,724.0,27522,988
8735.0,1,874.0,28682,96
9019.0,73,902.0,28625,3505
9504.0,0,950.0,27007,203
7417.0,22,742.0,27282,1231
6847.0,5,685.0,27855,418
1113.0,0,111.0,27412,21
8397.0,3,840.0,28678,441
10486.0,18,1049.0,27244,1705
8170.0,2,817.0,28399,158
0.0,0,0.0,27872,0
7507.0,6,751.0,27589,624
7281.0,78,728.0,27909,2982
9700.0,29,970.0,27834,5578
8715.0,20,872.0,27616,4816
9635.0,1,963.0,28125,256
10326.0,86,1033.0,28150,3025
9475.0,7,948.0,27045,908
6901.0,11,690.0,27302,2229
9963.0,6,996.0,27917,108
7976.0,68,798.0,27534,2538
4245.0,0,424.0,27559,122
7280.0,5,728.0,27248,352
7032.0,5,703.0,27048,626
11239.0,10,1124.0,27807,780
4934.0,3,493.0,28783,94
7401.0,15,740.0,27603,4106
7574.0,65,757.0,28211,2367
7631.0,6,763.0,28356,375
9646.0,15,965.0,28590,2561
7781.0,1,778.0,28351,410
5351.0,21,535.0,28804,1247
