Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
24565,96187,87873,79,29621,9946,Missing,0,30,71381,6334,29567,3612,65325,,79,107516,95803,5954,429,77466,,77311,3947,26606,98017,,9901,258,,71159,24767,22469,30,71162,106908,0
25738,34470,32938,,27572,11765,Wilson,,,9193,1469,27568,10296,7860,81801,,37849,34461,1530,,10277,15337,10256,10588,26757,35950,63224,12118,,69710,8723,25745,25078,,8725,37824,
1538,1649,1596,,1692,618,Tyrrell,,,144,33,1691,585,108,4016,,1842,1648,33,,150,810,150,604,1623,1767,3288,637,,3533,110,1539,1488,,110,1841,
31903,50477,48400,6008,35188,15051,Wayne,792,8398,13272,2469,35163,11790,11222,123131,6145,58366,50423,2673,8448,14730,20802,14709,12183,34225,55648,94031,16076,6183,103693,12375,31919,31170,8151,12375,58270,1220
7974,9985,9707,,8671,4064,Montgomery,,,2255,393,8671,3671,1895,27173,,11069,9985,441,,2398,5743,2396,3783,8470,10725,21266,4224,,23512,2011,7974,7812,,2011,11067,
17892,24706,23867,,19590,9359,Lenoir,,,7391,1350,19586,8009,6209,55949,,27790,24702,1427,,8200,11303,8190,8245,19266,26657,43423,9672,,47933,6810,17896,17658,,6810,27776,
10926,14537,14038,310,11763,5515,Scotland,119,312,3674,654,11762,4742,2935,34823,310,16242,14501,769,361,4118,6531,4106,4884,11584,15570,26793,5774,346,29381,3265,10926,10793,312,3265,16180,121
64942,83622,79238,,68444,24268,Alamance,,0,20335,3461,68427,20807,17411,169509,,90292,83608,3915,15,21833,29035,21804,21213,64815,85150,132145,25128,,145046,18666,64956,61827,0,18666,90231,0
3003,4282,4123,715,3410,1286,Camden,0,483,623,84,3405,1202,522,10867,715,4572,4259,102,507,655,1833,655,1313,3248,4354,8407,1415,738,9354,541,3003,2886,483,541,4543,0
7297,9079,8813,,7910,2697,Greene,,,1911,288,7907,2409,1569,21069,,10106,9078,308,,2196,3592,2193,2474,7842,9753,16884,2782,,18372,1781,7298,7244,,1781,10100,
35271,63813,61742,14080,37705,24121,Rowan,6845,14783,16394,2663,37699,14613,13637,142088,14080,69913,63788,2895,14809,17399,25371,17387,14983,36204,67381,110729,24960,14099,122048,14437,35276,34025,14783,14438,69869,7082
6955,7933,7728,,7543,3815,Northampton,,,1060,251,7541,3564,893,19483,,8719,7931,283,,1176,5256,1176,3680,7381,8441,16132,3963,,17363,976,6957,6835,,976,8717,
18750,25720,24827,,21447,10155,Wilkes,,,8191,1570,21439,8585,6612,68412,,30075,25713,1791,,8628,15162,8622,8948,20716,28907,54628,10739,,59783,6963,18757,18215,,6963,30061,
24292,35867,34357,,25470,12252,Lincoln,,,12083,1704,25464,10548,10427,86111,,38952,35860,1783,,13482,15456,13469,10759,25004,37087,67981,12542,,74647,11568,24297,23930,,11570,38933,
25490,32480,31404,,26900,12584,Caldwell,,,8190,1014,26891,11570,6545,82178,,35723,32473,1158,,8823,16769,8818,11814,26133,34323,65842,12972,,71809,6983,25497,24859,,6983,35709,
6996,8439,8180,,7433,4205,Polk,,,1516,684,7431,3521,1359,20724,,9046,8436,719,,1613,6644,1610,3642,7210,8726,17478,4361,,18752,1440,6999,6821,,1440,9041,
22733,31031,29998,,24022,11756,Surry,,,9386,1776,24009,9980,7916,71783,,33907,31021,1971,,9885,14964,9879,10210,23230,32616,56811,12181,,62223,8288,22743,22082,,8288,33888,
15876,18539,17986,531,17028,8608,Macon,359,538,2488,682,17020,7567,2014,35858,531,20170,18518,748,556,2586,10350,2586,7807,16452,19478,29260,8921,548,31614,2111,15880,15441,538,2111,20144,366
3322,4165,4123,,3737,2310,Clay,,,936,284,3737,2026,840,11231,,4676,4165,291,,939,3581,939,2124,3660,4596,9352,2415,,10050,843,3322,3283,,843,4676,
11886,15369,14851,,12659,5883,Yadkin,,,3939,708,12654,5175,3248,37667,,16905,15364,734,,4246,7711,4243,5313,12265,16204,29851,6047,,32660,3478,11891,11603,,3478,16897,
32922,84412,80861,33223,36063,17727,Onslow,2409,43781,19070,2130,36052,13188,15635,197938,34079,101195,84368,2363,43832,21300,19026,21273,13513,34863,96648,149343,18594,34117,162055,17367,32928,32003,42715,17367,101106,2718
13855,17280,16690,,15537,6331,Richmond,,,3858,507,15528,5824,3118,44829,,19817,17276,568,,4280,8183,4277,6015,15121,18979,34516,6583,,38043,3421,13859,13572,,3421,19805,
108320,158740,151436,12771,114606,50409,Buncombe,7044,13426,36331,7457,114563,35908,34758,261191,12771,167445,158689,7321,13443,39396,53494,39281,36721,109330,159087,213777,51380,12786,230148,37598,108355,103907,13426,37599,167270,7338
73215,110166,100373,,77026,25108,Union,,,34424,3544,76995,21564,30936,239859,,118321,110146,3718,,41295,31234,41188,22013,72649,107073,176616,25731,,202043,36931,73235,69437,,36931,118183,
63784,97745,90188,,68557,23353,Cabarrus,,,32578,3639,68530,19714,29519,216453,,106003,97731,3763,,37446,29064,37344,20263,64724,97302,161462,24026,,181104,33947,63796,60669,,33949,105874,
3468,4714,4575,,3991,2210,Washington,,,1500,338,3981,1872,1199,11580,,5543,4705,422,,1552,2932,1552,2041,3843,5343,9274,2463,,10083,1237,3477,3376,,1237,5533,
31444,44374,41930,21,34056,12897,Harnett,0,33,13761,1532,34033,11365,11521,135976,21,49583,44317,1675,71,15456,17458,15427,11735,32603,46387,100990,13410,64,112079,12852,31458,30388,23,12852,49493,0
28298,35612,34153,,30077,12882,Burke,,,8304,1275,30064,11607,6654,90485,,39144,35602,1468,,9067,18720,9042,11860,29063,37367,73860,13328,,79893,7304,28308,27499,,7304,39106,
78679,78704,77094,,86913,30418,Out of State,,,,,86881,30418,,,,86913,78679,,,,,,32219,84827,84827,,32219,,,,78704,77094,,,86881,
21260,32473,30976,3546,22656,8501,Granville,295,3750,8004,1052,22646,7154,7020,60443,3546,35270,32457,1038,3771,8843,10674,8824,7367,21622,33376,48058,8707,3555,52711,7651,21265,20410,3750,7653,35220,302
62598,91206,87001,,67719,28230,Gaston,,,29674,4272,67682,23958,25646,224529,,100876,91180,4579,,33157,36651,33088,24675,66055,95729,174276,29254,,191721,28582,62624,61355,,28582,100770,
15466,20149,19492,,16813,7676,Edgecombe,,,4948,901,16808,6775,4227,51472,,22337,20147,984,,5524,10509,5509,6996,16503,21451,39904,7980,,43948,4681,15468,15265,,4681,22317,
24835,28340,27257,,26774,7319,Watauga,,,3781,517,26751,6802,3348,56177,,30727,28317,540,,3953,9229,3950,7151,25884,29665,49022,7691,,51530,3482,24858,23909,,3482,30701,
9795,24621,23778,10516,11379,7335,Hoke,3693,11538,4415,443,11362,3199,3815,55234,10516,27943,24603,471,11549,5015,5854,5010,3368,10839,26792,40282,7821,10522,44624,4292,9807,9447,11538,4292,27910,3982
7278,8477,8246,,8138,3369,Bertie,,,1377,273,8136,3096,1132,18947,,9616,8477,303,,1478,4479,1478,3349,7926,9303,15647,3652,,16854,1199,7278,7114,,1199,9614,
14590,18512,17747,,15442,6499,Person,,,4364,847,15435,5652,3692,39490,,20081,18506,914,,4639,7938,4634,5745,14796,19160,31361,6659,,34239,3916,14596,14055,,3916,20069,
18126,21668,21072,,19454,9538,Beaufort,,,3785,705,19446,8833,3183,46994,,23724,21663,755,,4270,11538,4264,9165,19096,22881,37669,9920,,41131,3537,18131,17889,,3537,23710,
49778,71826,68188,639,52101,24984,Catawba,385,650,22928,2984,52087,21615,19637,159551,639,77867,71790,3321,671,25095,29156,25061,22024,49909,73487,124631,25734,661,137151,21373,49791,47912,650,21374,77798,389
15499,23067,21943,4516,16376,7008,Jackson,928,6729,2723,407,16366,5673,2278,43938,5023,26154,23048,459,6761,3017,8759,3015,5809,15951,24653,36721,7377,5034,39175,2526,15507,15149,5979,2526,26110,1109
478821,697343,641591,3264,503617,130113,Wake,1104,3713,202682,18642,503329,110367,190661,1111761,3264,737399,697195,18664,3732,230050,133864,229347,112682,469757,676152,849055,132486,3264,941934,215110,478963,447666,3713,215116,736389,1140
29159,38998,37364,,31545,14459,Cleveland,,,11039,1968,31538,12491,8990,97947,,43686,38993,2142,,12141,18575,12110,12813,30543,41582,76504,14955,,84044,9834,29164,28374,,9834,43648,
20335,26209,25135,,23102,8408,Sampson,,,6504,973,23098,7435,5434,63531,,30153,26205,1064,,7051,11637,7050,7709,22164,28668,48081,8773,,53473,5870,20339,19701,,5870,30148,
15842,20152,19445,,17275,7263,Columbus,,,4813,858,17268,6405,3758,55508,,22796,20144,987,,5521,11419,5516,6638,17018,21831,44013,7625,,48224,4302,15850,15687,,4302,22784,
8259,9268,9047,,8806,3785,Caswell,,,1344,227,8801,3558,945,22604,,10226,9263,339,,1420,5005,1420,3669,8588,9932,18383,4008,,19944,1004,8264,8102,,1004,10221,
6862,7608,7401,,7520,3445,Yancey,,,729,125,7520,3320,603,18069,,8411,7608,130,,891,4744,888,3485,7411,8140,14782,3615,,15969,746,6862,6798,,746,8408,
19885,28947,27445,920,21395,9026,Lee,261,985,8306,1073,21391,7692,7212,61779,920,31824,28906,1155,1025,9404,10404,9385,7957,20673,29964,47136,9384,959,52144,8101,19887,19313,985,8101,31761,272
7115,9138,8863,,7841,3574,Hertford,,,2241,505,7837,3069,1818,23677,,10394,9135,525,,2553,4836,2551,3282,7748,9989,19299,3807,,20898,2020,7118,7045,,2020,10388,
28832,38305,37046,,30765,14702,Rockingham,,,10830,2177,30754,12525,9012,91010,,42211,38297,2278,,11446,18996,11440,12905,29801,40631,72695,15183,,79246,9465,28840,28034,,9465,42194,
394657,596375,556042,9916,425323,117193,Mecklenburg,4212,10857,185980,18599,425034,94382,170139,1110356,9916,646533,596194,18895,10900,210310,127686,209704,96894,403067,599904,852079,120216,9934,937616,191621,394813,375987,10857,191628,645595,4427
25098,34681,33559,680,26530,14852,Carteret,301,685,9520,1963,26524,12588,8165,69473,680,37652,34661,1980,720,10402,17867,10386,12892,26010,36215,57537,15171,697,62070,8883,25101,24714,685,8883,37595,299
3752,4970,4859,325,3997,2111,Swain,108,486,1006,167,3996,1836,808,14271,325,5584,4961,186,499,1088,2803,1088,1878,3913,5405,11137,2275,333,12138,884,3753,3726,486,884,5570,211
6993,8115,7933,,7584,3203,Avery,,,1187,235,7580,2968,1016,17557,,8890,8112,250,,1306,4020,1301,3123,7494,8681,14969,3373,,15935,1119,6996,6917,,1119,8881,
15309,20710,19683,,16785,6994,Vance,,,5582,956,16769,6038,4964,44535,,22922,20697,973,,6137,8487,6128,6255,15969,21551,34092,7228,,37671,5388,15321,14719,,5389,22897,
18760,22148,21401,,20349,8763,Halifax,,,3675,709,20337,8054,3057,50010,,24411,22136,777,,4062,10690,4057,8342,19733,23408,39391,9119,,43237,3376,18772,18344,,3376,24394,
18445,22489,21756,20,20936,9181,Rutherford,10,21,4330,1174,20926,7997,3704,67029,20,25649,22456,1247,49,4664,14855,4658,8504,20328,24679,53422,9761,48,58398,3991,18450,18032,21,3991,25605,10
32035,45513,43515,,34362,15286,Nash,,,13502,2586,34349,12700,12015,94298,,49591,45502,2649,,15229,17956,15207,13096,33651,47153,73765,15745,,81106,13467,32045,31500,,13468,49556,
9758,12303,11897,,10809,4947,Ashe,,,2540,707,10803,4240,2326,27203,,13588,12299,665,,2779,7249,2773,4580,10575,13115,22479,5245,,24214,2541,9762,9571,,2541,13576,
12457,17724,17147,,13271,6992,Stokes,,,5878,1268,13264,5724,4904,45591,,19609,17718,1426,,6338,9917,6331,5922,12996,18874,37145,7348,,40306,5261,12463,12243,,5261,19595,
2525,3041,2988,,2761,1412,Graham,,,744,111,2760,1301,505,8441,,3516,3039,135,,755,2067,755,1339,2705,3449,6767,1474,,7414,514,2527,2483,,514,3515,
19855,26669,25491,,21489,9094,Pender,,,7236,1090,21480,8004,6073,63060,,29630,26662,1177,,8141,11716,8127,8232,20888,28124,49058,9409,,53967,6807,19862,19418,,6807,29607,
34732,49225,47123,3904,36677,18268,Craven,343,4621,11274,2213,36661,15712,9787,102139,3904,53647,49177,2218,4672,12298,20103,12282,15961,35063,50958,80387,18460,3943,87409,10541,34741,33432,4621,10541,53564,281
200978,285859,269378,7380,212273,76812,Guilford,4041,7856,77741,12489,212178,60282,69465,537174,7380,307220,285785,13203,7869,87078,83442,86832,61583,202355,287952,418240,78988,7393,459608,77427,201039,192533,7856,77427,306866,4202
9700,10739,10415,,10187,4162,Madison,,,1041,213,10182,3949,928,21755,,11347,10735,240,,1160,5034,1155,4003,9927,10968,17939,4243,,19327,1035,9704,9487,,1035,11337,
27399,37911,36082,,28800,14578,Chatham,,0,10754,2205,28781,12373,9631,74470,,40572,37897,2152,23,11749,18634,11716,12637,27687,38441,59661,14789,,65198,10498,27411,26451,0,10500,40497,0
60193,85412,81400,4961,63620,23488,Pitt,2613,5289,21065,2464,63584,18411,17997,180742,4961,92726,85369,2667,5317,23789,25045,23673,18673,61455,87809,142466,24072,4977,155511,20215,60220,58442,5289,20215,92546,2732
37785,49689,47746,44,39349,21260,Moore,0,68,12585,2897,39341,18363,10870,100880,44,53214,49666,3028,91,13774,24192,13720,18725,38288,50941,79328,21753,63,86466,11837,37789,36832,68,11837,53129,0
142428,197708,185904,344,153679,53569,Forsyth,25,433,55123,9015,153566,44529,49790,382295,344,215035,197601,9223,454,60902,62720,60695,46114,145749,201305,295401,55365,364,325690,54829,142514,135770,433,54830,214694,28
50031,78487,74167,,51577,23166,Iredell,,,28951,4289,51557,18877,25631,181806,,83858,78472,4310,,32281,29513,32246,19332,49829,78780,140623,23642,,156060,28441,50046,48536,,28441,83803,
13962,16641,16066,,14535,7317,Transylvania,,,2786,963,14533,6354,2582,34385,,17438,16640,958,,2903,10809,2898,6481,14005,16791,29099,7439,,30988,2678,13963,13484,,2678,17431,
8168,9745,9450,,8962,4089,Martin,,,1805,384,8958,3705,1495,22440,,10868,9742,428,,1906,5372,1906,3876,8674,10479,17917,4304,,19455,1574,8171,7955,,1574,10864,
7431,9248,8966,,7937,3627,Warren,,,1853,428,7933,3199,1648,19731,,9988,9244,422,,2051,5173,2046,3285,7771,9624,16200,3707,,17477,1813,7435,7318,,1813,9979,
3227,3986,3856,,3479,1692,Jones,,,853,163,3478,1529,709,9419,,4400,3986,191,,921,2257,921,1574,3368,4221,7704,1765,,8314,759,3227,3147,,759,4399,
14856,20498,19478,,15650,7416,Davie,,,5847,1430,15641,5986,5175,42846,,22065,20492,1480,,6415,9279,6404,6167,14997,20844,33901,7647,,37262,5636,14862,14303,,5636,22045,
69236,173789,165153,65454,74947,36114,Cumberland,5437,79533,38901,4804,74852,25873,33169,335509,67313,198348,173725,5177,79578,43823,40937,43766,26583,71536,187597,252655,37538,67345,277878,37176,69268,66530,77160,37176,198151,5778
17066,19119,18526,,18969,7246,McDowell,,,2502,421,18961,6825,1973,45756,,21589,19115,515,,2620,9517,2620,7048,18226,20728,36617,7563,,39943,2049,17070,16553,,2049,21581,
8800,10496,10339,,9584,5627,Cherokee,,,2286,581,9581,5046,1689,28612,,11880,10493,695,,2296,8723,2296,5265,9361,11647,23877,5960,,25640,1693,8803,8650,,1693,11877,
5175,6419,6221,,6090,2809,Chowan,,,1351,348,6086,2461,1162,13943,,7536,6418,343,,1446,3521,1446,2807,5909,7260,11164,3150,,12171,1243,5176,5059,,1243,7532,
78279,116605,109105,16669,81334,29778,Orange,8124,17371,20434,2597,81278,19057,19777,148476,16669,121245,116570,2603,17405,22506,21654,22432,19304,75334,113129,119925,30226,16679,130842,21622,78304,72659,17361,21622,121081,8319
11987,13780,13410,,12808,5286,Alexander,,,2004,234,12805,5052,1668,37497,,14976,13778,254,,2168,7667,2166,5220,12477,14481,30040,5474,,32781,1791,11989,11742,,1791,14971,
147413,196486,185782,3732,155580,39170,Durham,216,3978,45064,4957,155525,33997,41699,321488,3732,208894,196425,5095,4012,49302,43764,49200,34549,147742,196784,255829,39866,3760,275950,45280,147446,140351,3978,45280,208703,222
45955,57460,55109,,48871,23870,Henderson,,,11556,3392,48858,20478,10768,117417,,61198,57452,3413,,12327,30961,12314,20985,46876,58432,95451,24398,,103234,11497,45963,44341,,11497,61172,
13204,16681,16204,43,14991,6080,Pasquotank,15,43,4072,727,14972,5338,3319,39824,43,19291,16657,844,59,4241,6841,4241,5851,14512,18627,31068,6710,59,34029,3410,13212,12842,43,3410,19256,15
5556,6366,6243,,5849,3174,Pamlico,,,869,199,5849,2975,754,12726,,6797,6366,216,,948,3866,947,3057,5769,6638,10805,3273,,11540,810,5556,5489,,810,6796,
5128,5886,5750,,5687,2545,Mitchell,,,844,191,5686,2354,656,14964,,6660,5886,219,,973,3810,971,2471,5615,6459,12229,2690,,13195,758,5128,5094,,758,6657,
8269,9794,9591,,9324,3742,Currituck,,,1696,297,9316,3445,1461,27763,,11102,9790,313,,1778,4551,1776,3847,9124,10820,21675,4160,,23787,1521,8273,8130,,1521,11092,
59892,78436,76519,156,62985,39850,Brunswick,0,161,19629,5648,62972,34202,17393,142820,156,84048,78419,5529,185,20878,46605,20844,35171,61837,81627,121795,40700,166,129086,18371,59899,58970,161,18371,83977,0
47506,65185,62441,,51321,22434,Davidson,,,19543,3597,51302,18837,16643,167609,,72224,65172,3779,,20903,31089,20879,19381,49129,68672,131285,23160,,144432,17666,47519,45798,,17666,72181,
20988,30916,29304,,22266,9453,Franklin,,,10250,1599,22258,7854,8959,69685,,33704,30910,1653,,11438,11935,11414,8006,21481,31731,54524,9659,,59978,9922,20994,20345,,9922,33672,
19799,23896,22993,,20692,8898,Dare,,,4394,457,20685,8441,3801,37009,,25431,23890,486,,4739,8201,4735,8641,19961,24355,30088,9127,,32745,4091,19805,19192,,4091,25420,
10320,13287,12766,0,11589,5310,Bladen,0,0,3268,507,11585,4803,2699,32722,0,15186,13274,575,10,3587,7459,3579,5030,11238,14506,26077,5605,10,28574,2954,10323,10067,0,2954,15164,0
89790,132391,126108,5179,94972,40949,New Hanover,2888,5537,37752,5081,94956,32980,33821,234473,5179,142403,132378,5277,5537,41894,43147,41777,33646,91619,134908,191812,41947,5179,206724,37409,89802,87108,5537,37410,142270,3024
7400,9106,8844,,7975,3395,Anson,,,1852,292,7975,3103,1505,24446,,10089,9106,355,,2114,4730,2111,3192,7883,9735,19608,3547,,21306,1706,7400,7339,,1706,10086,
