Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
75307,72834,191633,92013,MISSING COUNTY,118724,9474,91923,84583,88226,23501,,83362,39083,117781,,,,118725,,69212,28514,93631,208145,9413,,37454,209152,39059,40937,,MISSING,28566,7962,93628,,,217438,202282,7312,29831,95594,,91353,95578,29157,83746,196843,28579,118724,45882,39980,90365,75541,39083
28653,28363,38485,30288,WILSON COUNTY,15778,221,30273,11523,29794,10694,0,10702,331,15697,10,63224,10,15779,69710,27452,501,12079,43101,265,10,8079,41100,331,12691,76972,WILSON,501,1776,12077,81801,10,43932,40560,1806,505,13139,15337,12806,13136,10957,28773,40797,501,15778,13028,355,11866,28666,331
1771,1755,1811,1851,TYRRELL COUNTY,703,,1849,164,1821,628,,138,,703,,3288,,703,3533,1673,,143,1992,,,395,1915,,664,3827,TYRRELL,,36,143,4016,,2022,1898,36,,171,810,171,171,642,1738,1902,,703,678,,143,1772,
34864,34649,57710,37450,WAYNE COUNTY,19242,1117,37414,16928,37030,12060,0,15851,8297,19154,0,94031,0,19243,103693,33728,10388,17864,66491,1613,0,9362,61152,8131,16187,115046,WAYNE,10661,3010,17860,123131,0,67601,60479,3120,10801,19350,20802,18800,19349,12451,35970,63286,10778,19242,17184,8400,17533,34888,8368
8643,8621,11093,9130,MONTGOMERY COUNTY,4155,94,9128,2729,9087,3789,,2551,122,4143,,21266,,4155,23512,8420,150,2730,12127,105,,2234,11518,122,4365,25757,MONTGOMERY,150,482,2730,27173,,12240,11447,513,186,2924,5743,2890,2924,3882,8866,11745,150,4155,4500,144,2704,8644,122
19883,19794,28013,21248,LENOIR COUNTY,10987,196,21244,8932,21072,8332,0,8314,275,10948,0,43423,0,10987,47933,19424,410,9330,31361,236,0,5967,29521,275,10165,52801,LENOIR,410,1637,9330,55949,0,31793,29271,1679,425,10120,11303,9879,10120,8532,20625,29967,410,10987,10447,304,9202,19887,275
11788,11750,15712,12587,SCOTLAND COUNTY,5763,99,12584,4404,12514,4836,,4008,158,5734,,26793,,5763,29381,11546,204,4475,17610,124,,3029,16457,158,5769,32530,SCOTLAND,204,834,4475,34823,,17818,16346,912,240,4991,6531,4892,4991,4968,12271,16879,204,5763,6004,194,4438,11788,158
70767,69379,89226,74227,ALAMANCE COUNTY,36919,654,74205,24040,72272,21328,0,22461,1036,36652,0,132145,0,36920,145046,65729,1416,24777,99529,732,0,15637,96606,1036,26066,159560,ALAMANCE,1416,4084,24777,169509,0,102334,94611,4399,1442,26665,29035,25841,26664,21921,68266,93722,1416,36919,27052,1045,24196,70784,1036
3388,3348,5044,3740,CAMDEN COUNTY,1581,0,3731,782,3660,1266,,765,1083,1577,,8407,,1581,9354,3196,850,813,5330,0,,804,5298,1083,1382,10327,CAMDEN,850,116,813,10867,,5469,5230,129,887,842,1833,820,842,1372,3492,5124,850,1581,1501,1095,799,3390,1083
8113,8039,10212,8629,GREENE COUNTY,3613,54,8625,2406,8497,2495,,2223,68,3596,,16884,,3613,18372,7921,84,2552,11315,60,,1732,10748,68,2915,20022,GREENE,84,366,2552,21069,,11513,10637,385,101,2783,3592,2734,2783,2539,8352,10842,84,3613,2984,82,2530,8114,68
37626,37305,56787,39865,ROWAN COUNTY,20847,1480,39847,19767,39313,14438,40,18209,2884,20744,57,110729,57,20847,122048,35694,3501,19546,63761,1627,57,10535,60102,2884,19201,133830,ROWAN,3501,3283,19544,142088,57,64732,59457,3428,3534,21333,25371,20947,21333,14799,37576,60844,3501,20847,19854,2916,19268,37640,2884
7149,7108,8250,7688,NORTHAMPTON COUNTY,3305,57,7685,1323,7586,3460,,1240,70,3299,,16132,,3305,17363,6940,107,1357,9143,67,,2080,8592,70,3820,18570,NORTHAMPTON,107,303,1357,19483,,9279,8528,328,123,1468,5256,1450,1468,3552,7386,8816,107,3305,3947,83,1350,7152,70
21097,20795,29415,22809,WILKES COUNTY,11212,160,22800,9784,22393,8535,,9179,184,11155,,54628,,11212,59783,20052,233,9736,32941,180,,5812,31047,184,10636,64946,WILKES,233,1941,9736,68412,,33454,30673,2065,259,10386,15162,10315,10386,8781,21573,31590,233,11212,11026,206,9694,21105,184
25805,25548,39016,26910,LINCOLN COUNTY,17083,199,26902,14700,26526,10694,,13730,239,16968,,67981,,17083,74647,25047,365,15479,43092,235,,7994,41557,239,13066,81663,LINCOLN,365,2173,15479,86111,,43976,40888,2205,385,16681,15456,16201,16681,10882,25960,41025,365,17083,13322,270,15101,25808,239
27513,27309,36055,28505,CALDWELL COUNTY,15753,149,28493,10249,28203,11945,,9341,202,15664,,65842,,15753,71809,26512,317,10066,39475,183,,8517,37806,202,13463,78015,CALDWELL,317,1369,10066,82178,,39956,37457,1438,325,11126,16769,10955,11126,12134,27352,37918,317,15753,13755,219,9946,27521,202
6960,6897,8364,7315,POLK COUNTY,3103,88,7311,1663,7229,3279,,1591,100,3085,,17478,,3103,18752,6673,118,1732,9119,98,,1671,8814,100,4110,19940,POLK,118,743,1732,20724,,9274,8691,758,146,1813,6644,1772,1813,3384,6981,8762,118,3103,4240,118,1694,6964,100
24501,24201,33537,25713,SURRY COUNTY,13737,178,25691,10996,25239,9912,,10143,220,13659,,56811,,13737,62223,23174,290,10740,37104,205,,6869,35482,220,12234,67979,SURRY,290,2144,10739,71783,,37664,35121,2286,307,11644,14964,11575,11643,10097,24112,35398,290,13737,12588,227,10700,24515,220
17479,17308,19772,18265,MACON COUNTY,9214,238,18255,2919,18019,7908,,2676,351,9184,,29260,,9214,31614,16745,439,2810,21490,259,,5722,20702,351,8963,34121,MACON,439,817,2810,35858,,21800,20454,852,482,3053,10350,3032,3053,8083,17385,20743,439,9214,9194,406,2795,17486,351
4024,3988,4872,4247,CLAY COUNTY,2537,23,4247,1015,4191,2204,,964,23,2530,,9352,,2537,10050,3885,25,967,5234,25,,1678,5060,23,2546,10740,CLAY,25,319,967,11231,,5358,4978,321,93,1018,3581,1018,1018,2257,4073,5113,25,2537,2603,69,967,4024,23
12963,12848,17085,13581,YADKIN COUNTY,6846,87,13574,4827,13389,5355,,4515,102,6811,,29851,,6846,32660,12468,149,4902,18736,105,,3682,17991,102,6291,35700,YADKIN,149,849,4902,37667,,19008,17803,837,170,5257,7711,5198,5257,5474,12961,17937,149,6846,6416,119,4853,12970,102
98726,96920,94647,112146,OUT OF STATE,30442,,112081,,109365,37149,,,,30087,,,,30442,,94647,,,109365,,,11793,98778,,37149,,OUT O,,,,,,112146,96920,,,,,,,42263,106709,106709,,30442,42263,,,98778,
35941,35464,106625,39056,ONSLOW COUNTY,21247,2513,39038,25644,38295,13575,11,23545,49891,21119,43,149343,43,21248,162055,34349,55976,26518,123849,3043,43,9807,112498,48731,18952,180787,ONSLOW,57325,2864,26516,197938,43,125820,111278,2996,57597,29167,19026,28229,29167,13895,36954,118574,57537,21247,19934,50018,25923,35962,49995
15671,15515,19611,16990,RICHMOND COUNTY,7406,129,16978,4661,16725,6079,,4253,247,7381,,34516,,7407,38043,15111,286,4720,22150,140,,3896,20680,247,6869,42075,RICHMOND,286,661,4720,44829,,22513,20454,702,323,5200,8183,5139,5200,6214,16222,21169,286,7406,7056,282,4692,15678,247
121130,117743,155123,126969,BUNCOMBE COUNTY,85481,2029,126896,39550,122478,37506,23,38901,3833,84666,40,213777,40,85487,230148,112389,5700,43243,170893,2369,40,33800,168308,3833,47777,248550,BUNCOMBE,5700,8242,43242,261191,40,176730,163613,8063,5729,44032,53494,42715,44024,38149,116587,161837,5700,85481,48581,3871,42037,121194,3833
78644,76961,112995,82741,UNION COUNTY,52382,411,82685,41413,80391,21762,0,39747,567,51538,0,176616,0,52384,202043,72681,899,49087,129844,508,0,16922,128356,567,26643,226508,UNION,899,4470,49086,239859,0,135246,124233,4465,917,51588,31234,48554,51575,22464,75768,118080,899,52382,27437,589,46705,78680,567
68740,67048,101921,73691,CABARRUS COUNTY,44065,862,73648,38691,71020,19377,0,37167,1451,43466,0,161462,0,44066,181104,63303,2124,44058,117038,942,0,14162,114291,1451,24621,202607,CABARRUS,2124,4382,44054,216453,0,122122,110766,4450,2140,46291,29064,43894,46281,19932,66778,107593,2124,44065,25324,1465,42267,68768,1451
4009,3981,5348,4418,WASHINGTON COUNTY,2421,16,4407,1710,4354,1958,,1506,28,2418,,9274,,2422,10083,3814,55,1568,6180,33,,1526,5625,28,2377,10985,WASHINGTON,55,403,1568,11580,,6249,5574,475,56,1775,2932,1771,1775,2105,4166,5931,55,2421,2613,38,1565,4019,28
33296,32906,48275,35524,HARNETT COUNTY,18259,348,35488,17100,34843,11197,0,15975,879,18139,0,100990,0,18259,112079,31421,1297,18126,55163,392,0,8096,52393,879,13448,126086,HARNETT,1308,1903,18125,135976,0,56552,51491,1982,1371,19657,17458,19012,19656,11517,33169,51566,1318,18259,13891,950,17706,33317,879
30047,29755,38308,31438,BURKE COUNTY,16682,261,31424,10115,31026,11356,,9283,347,16600,,73860,,16682,79893,28678,490,10196,42483,311,,8352,40626,347,13223,86176,BURKE,490,1606,10196,90485,,43083,40195,1724,499,11146,18720,10967,11145,11576,29815,40420,490,16682,13611,368,10093,30062,347
22287,21949,34046,23659,GRANVILLE COUNTY,13447,516,23643,9265,23051,7107,165,8810,4353,13339,1124,48058,1124,13447,52711,20883,4755,9836,37973,561,1124,5695,36511,4353,8897,57336,GRANVILLE,4755,1274,9833,60443,1124,38870,35940,1214,4792,10419,10674,10167,10416,7312,21867,35887,4755,13447,9087,4371,9638,22304,4353
69155,68244,100767,74765,GASTON COUNTY,40263,652,74713,35857,73363,24888,0,33537,851,39999,0,174276,0,40263,191721,66379,1308,37928,114376,819,0,17595,107998,851,30706,211171,GASTON,1308,5166,37928,224529,0,116904,106207,5369,1331,40808,36651,39705,40807,25848,71184,108349,1308,40263,32036,872,37112,69198,851
16673,16565,22097,17868,EDGECOMBE COUNTY,8249,201,17861,6118,17653,6714,10,5627,290,8224,10,39904,10,8249,43948,16180,393,6317,24827,239,10,4558,23289,290,7993,48532,EDGECOMBE,393,1078,6317,51472,10,25200,23093,1142,405,6927,10509,6781,6927,6885,17186,23697,393,8249,8266,295,6238,16677,290
26596,25853,28927,28396,WATAUGA COUNTY,13432,54,28359,4443,27438,6972,,4074,54,13354,,49022,,13433,51530,24799,89,4244,32149,72,,5373,30942,54,7650,54308,WATAUGA,89,624,4244,56177,,33163,30135,659,124,4643,9229,4622,4643,7324,26448,30980,89,13432,8055,66,4228,26632,54
11242,11079,16722,12556,HOKE COUNTY,5932,225,12535,5691,12240,3269,0,5366,778,5884,12,40282,12,5933,44624,10578,1146,6115,19762,243,12,2366,18160,778,4045,50664,HOKE,1146,551,6115,55234,12,20296,17845,581,1171,6569,5854,6376,6569,3401,11601,18438,1146,5932,4225,783,5988,11262,778
7933,7915,9380,8671,BERTIE COUNTY,3507,15,8666,1784,8616,3211,,1670,15,3502,,15647,,3507,16854,7695,34,1809,10578,19,,1933,9772,15,3554,18126,BERTIE,34,328,1809,18947,,10668,9729,347,42,1955,4479,1928,1955,3439,8381,10199,34,3507,3805,28,1799,7935,15
15874,15653,20246,16601,PERSON COUNTY,9123,180,16588,5350,16251,5856,,4992,284,9091,,31361,,9123,34239,14970,390,5355,22327,200,,4574,21529,284,7087,37405,PERSON,390,1051,5355,39490,,22794,21222,1077,390,5803,7938,5686,5802,5935,15530,21270,390,9123,7212,292,5285,15882,284
19623,19497,23720,20619,BEAUFORT COUNTY,10208,224,20608,4691,20414,9124,0,4336,276,10184,0,37669,0,10208,41131,19108,387,4854,26044,270,0,6220,24784,276,10213,44735,BEAUFORT,387,865,4854,46994,0,26335,24580,905,402,5314,11538,5243,5314,9390,19975,25053,387,10208,10565,299,4807,19631,276
16625,16326,21149,17379,JACKSON COUNTY,8756,544,17365,3189,16938,5780,247,2938,2587,8682,679,36721,679,8756,39175,15913,3172,3286,23982,650,679,4260,22715,2298,6841,42001,JACKSON,3529,517,3286,43938,679,24782,22162,552,3842,3561,8759,3515,3561,5900,16485,22846,3779,8756,7102,2791,3249,16638,2757
53408,52675,77332,55552,CATAWBA COUNTY,33234,350,55531,28230,54502,22130,,26396,514,32999,,124631,,33237,137151,50422,708,29184,85807,383,,15886,83146,514,26463,150636,CATAWBA,708,3983,29183,159551,,87624,81825,4150,737,31335,29156,30597,31334,22486,52080,81018,708,33234,27019,536,28636,53426,514
517735,496796,691935,549468,WAKE COUNTY,354546,2708,549053,227665,521820,111581,13,222517,6104,348820,59,849055,59,354561,941934,463314,8696,260968,786629,3004,59,93470,785052,6104,136330,1044525,WAKE,8696,22041,260955,1111761,59,828137,752886,21828,8751,269918,133864,256113,269896,116757,486699,723060,8696,354546,141589,6117,249986,517967,6104
33239,32802,44572,35121,CLEVELAND COUNTY,18762,285,35112,13758,34445,13141,,12600,369,18659,,76504,,18762,84044,31603,499,13835,49963,322,,9792,47468,369,15844,92365,CLEVELAND,499,2418,13835,97947,,50789,46923,2498,520,15148,18575,15019,15148,13439,33096,47353,499,18762,16259,387,13752,33246,369
23099,23005,29641,25143,SAMPSON COUNTY,10396,203,25131,7789,24927,7681,,7293,304,10360,,48081,,10396,53473,22044,418,7938,33763,235,,5514,31364,304,9101,59389,SAMPSON,418,1217,7938,63531,,34120,31182,1266,430,8547,11637,8418,8547,7903,23802,32009,418,10396,9404,318,7873,23108,304
16777,16656,22098,17963,COLUMBUS COUNTY,7533,199,17952,5905,17757,6237,,5377,272,7504,,44013,,7533,48224,16449,344,6289,24862,227,,4078,23352,272,7540,52603,COLUMBUS,344,1104,6287,55508,,25214,23142,1185,360,6891,11419,6761,6891,6444,17457,23706,344,7533,7856,278,6214,16785,272
8891,8835,9995,9336,CASWELL COUNTY,4437,58,9326,1594,9225,3684,,1320,69,4419,,18383,,4439,19944,8606,91,1407,10997,69,,2397,10377,69,4012,21496,CASWELL,91,270,1407,22604,,11142,10297,379,109,1697,5005,1681,1697,3768,8971,10656,91,4437,4216,71,1393,8899,69
7755,7669,8443,8227,YANCEY COUNTY,4286,103,8225,879,8093,3494,,808,103,4262,,14782,,4286,15969,7532,133,956,9258,115,,2462,8843,103,3747,17212,YANCEY,133,150,956,18069,,9435,8727,144,174,1034,4744,1032,1034,3601,7926,8938,133,4286,3860,130,955,7757,103
21247,20889,30020,23123,LEE COUNTY,12090,213,23103,9936,22534,7637,,9496,433,12009,,47136,,12090,52144,20091,633,10806,34343,247,,5662,32522,433,9180,57893,LEE,633,1330,10806,61779,,35218,31963,1337,650,11445,10404,11176,11445,7863,21589,32158,633,12090,9447,460,10641,21256,433
7783,7738,10256,8393,HERTFORD COUNTY,4169,10,8385,2856,8317,3244,,2638,10,4163,,19299,,4169,20898,7608,25,3004,11585,12,,2319,10818,10,3866,22610,HERTFORD,25,612,3004,23677,,11738,10715,609,50,3295,4836,3243,3295,3428,8171,11052,25,4169,4049,23,2967,7791,10
30894,30699,42542,32503,ROCKINGHAM COUNTY,18130,263,32485,13374,32123,13012,0,12493,338,18063,0,72695,0,18130,79246,29711,473,13403,46752,306,0,9856,44667,338,15960,86406,ROCKINGHAM,473,2685,13403,91010,0,47427,44260,2690,493,14431,18996,14156,14431,13334,31048,44895,473,18130,16330,357,13223,30907,338
26393,26217,37179,27881,CARTERET COUNTY,17655,324,27874,11490,27621,12902,,10962,500,17595,,57537,,17656,62070,25717,563,12196,40700,339,,9911,39110,500,15629,66672,CARTERET,563,2403,12194,69473,,41355,38639,2345,603,12871,17867,12516,12871,13373,27056,39109,563,17655,16057,517,11922,26397,500
430544,419124,609386,466515,MECKLENBURG COUNTY,277795,2028,466148,216687,449789,95462,69,207097,4934,274230,147,852079,147,277803,937616,397355,7685,239857,699568,2518,147,76270,675638,4934,119488,1037049,MECKLENBURG,7685,21998,239843,1110356,147,726750,655645,22313,7774,252461,127686,242094,252409,99805,425524,649896,7685,277795,124636,4988,231587,430793,4934
4016,3957,6987,4188,SWAIN COUNTY,2468,405,4187,1161,4100,1863,267,1024,2397,2459,642,11137,642,2468,12138,3875,2921,1107,8688,492,642,1368,7724,2088,2467,13403,SWAIN,3340,199,1107,14271,642,9081,7459,216,3640,1253,2803,1248,1253,1901,4001,8083,3593,2468,2609,2600,1105,4017,2570
7558,7505,8809,8041,AVERY COUNTY,4060,50,8035,1431,7950,3066,,1334,61,4044,,14969,,4060,15935,7414,78,1458,9587,58,,2116,9087,61,3397,16905,AVERY,78,281,1458,17557,,9708,9022,290,100,1567,4020,1559,1567,3200,7854,9363,78,4060,3548,65,1456,7564,61
17127,16840,22538,18960,VANCE COUNTY,8857,189,18935,6651,18399,6248,,6304,297,8805,,34092,,8857,37671,15937,393,6936,26041,214,,4458,24381,297,7575,41780,VANCE,393,1138,6934,44535,,26711,24002,1126,405,7346,8487,7249,7345,6449,17315,24359,393,8857,7789,302,6865,17143,297
20847,20728,24546,22301,HALIFAX COUNTY,9888,190,22282,4580,21994,8349,,4214,253,9853,,39391,,9888,43237,20079,368,4668,27387,223,,5291,25790,253,9393,47245,HALIFAX,368,854,4668,50010,,27769,25611,897,372,5096,10690,5025,5096,8549,21203,26151,368,9888,9669,262,4630,20860,253
33752,33522,48951,36016,NASH COUNTY,19428,362,35994,16365,35511,12552,0,15648,550,19326,0,73765,0,19431,81106,32753,768,17739,54568,423,0,9464,52071,550,15956,89023,NASH,768,3042,17739,94298,0,55588,51506,3057,775,18797,17956,18289,18797,12887,34580,51713,768,19428,16367,563,17434,33769,550
21255,21066,25976,23010,RUTHERFORD COUNTY,11321,431,22991,5232,22693,8474,,5026,526,11274,,53422,,11321,58398,20424,614,5441,28918,465,,6212,27253,526,10267,63605,RUTHERFORD,614,1362,5439,67029,,29354,26975,1386,648,5696,14855,5611,5696,8883,21972,27818,614,11321,10734,546,5383,21266,526
10933,10697,13474,11710,ASHE COUNTY,6841,69,11700,3029,11407,4476,,2961,80,6819,,22479,,6841,24214,10433,108,3209,14787,91,,3655,14248,80,5386,26129,ASHE,108,841,3209,27203,,15127,13973,767,126,3291,7249,3272,3290,4763,11118,14255,108,6841,5621,99,3196,10940,80
13588,13452,19860,14340,STOKES COUNTY,8604,117,14332,7026,14124,5983,,6533,137,8567,,37145,,8604,40306,13190,207,7045,21844,149,,4530,20816,137,7642,43536,STOKES,207,1542,7045,45591,,22195,20573,1648,251,7604,9917,7513,7604,6154,13804,21037,207,8604,7951,172,6984,13599,137
2743,2721,3679,2915,GRAHAM COUNTY,1330,37,2914,864,2881,1334,10,773,277,1328,54,6767,54,1330,7414,2664,332,787,4132,62,54,824,3837,242,1521,8040,GRAHAM,374,150,787,8441,54,4194,3785,163,402,877,2067,877,877,1368,2810,4006,374,1330,1593,305,787,2745,277
20811,20474,28528,22158,PENDER COUNTY,12046,250,22147,8978,21700,7780,,8341,340,11960,,49058,,12047,53967,19847,507,9538,32142,284,,5825,30712,340,9383,59482,PENDER,507,1353,9538,63060,,32970,30082,1399,518,10294,11716,9935,10293,8031,20974,30459,507,12046,9714,355,9268,20819,340
38099,37462,56705,40132,CRAVEN COUNTY,22175,871,40110,14353,39124,16127,0,13619,7417,22081,0,80387,0,22176,87409,35682,8287,14805,62903,910,0,12449,60383,7404,19606,95778,CRAVEN,8318,2608,14805,102139,0,64279,59478,2572,8422,15725,20103,15461,15725,16432,37153,59793,8363,22175,19914,7463,14599,38115,7434
211073,207884,289178,224717,GUILFORD COUNTY,130785,1495,224601,92419,219604,61339,48,88224,2308,129342,78,418240,78,130788,459608,198646,3508,102283,326058,1760,78,49680,315761,2308,77634,505896,GUILFORD,3508,14800,102283,537174,78,336246,308589,15080,3539,107990,83442,102946,107967,63354,209225,305152,3508,130785,80194,2321,98397,211157,2308
10624,10458,11428,11012,MADISON COUNTY,5395,86,11006,1190,10795,4085,,1123,119,5365,,17939,,5396,19327,10186,209,1262,12322,106,,2678,12026,119,4418,20741,MADISON,209,247,1262,21755,,12572,11824,262,224,1336,5034,1318,1335,4125,10492,11891,209,5395,4493,136,1247,10628,119
26930,26153,36609,28282,CHATHAM COUNTY,21679,150,28251,11985,27207,11191,,11329,258,21414,,59661,,21681,65198,25022,347,12862,40578,163,,10009,40082,258,13826,70897,CHATHAM,347,2485,12860,74470,,42217,38772,2458,383,13552,18634,13024,13549,11465,25950,38282,347,21679,14086,272,12361,26948,258
63776,62878,85724,67170,PITT COUNTY,33697,504,67124,26187,65778,18522,20,24052,1008,33455,45,142466,45,33698,155511,60664,1510,27698,96554,600,45,13247,92542,1008,22173,170444,PITT,1510,3147,27698,180742,45,99072,90806,3362,1532,30370,25045,29266,30368,18773,63287,90984,1510,33697,22735,1032,26920,63812,1008
38709,38552,51924,40924,MOORE COUNTY,26511,414,40913,14448,40682,18446,,13636,689,26346,,79328,,26511,86466,37599,892,15250,57303,443,,14548,54697,689,22145,94937,MOORE,892,3285,15250,100880,,58176,54061,3360,927,16325,24192,15729,16325,19382,39647,54987,892,26511,23185,732,14820,38715,689
155393,151466,207131,167541,FORSYTH COUNTY,93757,1220,167399,64238,161919,45429,37,61552,2010,92770,91,295401,91,93759,325690,143569,3191,69350,235531,1512,91,35585,226867,2010,57193,359934,FORSYTH,3191,10544,69348,382295,91,243491,221085,10501,3220,72730,62720,70421,72715,47215,153138,220567,3191,93757,59228,2023,67609,155494,2010
