Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
36579,55760,53338,2816,38845,18991,Rowan,1478,3117,17648,2817,38836,14696,15381,142088,2816,60757,55717,3018,3164,18748,25371,18748,15049,37216,57981,110729,19660,2852,122048,16322,36585,35141,3117,16323,60701,1593
7178,8385,8119,68,7724,3917,Northampton,55,105,1126,262,7722,3600,1017,19483,68,9099,8368,290,122,1253,5256,1253,3710,7546,8777,16132,4065,83,17363,1122,7180,7034,105,1122,9080,65
20179,28617,27497,178,22433,10663,Wilkes,154,225,8869,1701,22425,8808,7783,68412,178,32054,28582,1875,258,9363,15162,9363,9115,21639,30733,54628,11163,206,59783,8225,20186,19536,225,8225,32013,173
24812,37949,36185,236,25918,12606,Lincoln,196,357,12995,1798,25912,10612,11561,86111,236,40794,37911,1867,380,14496,15456,14496,10817,25415,38767,67981,12914,269,74647,12863,24817,24388,357,12863,40765,230
26295,34690,33400,198,27437,12951,Caldwell,145,299,8904,1110,27430,11696,7633,82178,198,37352,34664,1201,321,9594,16769,9594,11925,26628,35831,65842,13304,219,71809,8171,26300,25569,299,8171,37323,178
7146,8815,8496,94,7566,4331,Polk,82,111,1562,697,7565,3552,1452,20724,94,9374,8789,724,144,1664,6644,1664,3678,7325,8998,17478,4494,118,18752,1549,7148,6950,111,1549,9340,92
23330,32909,31675,217,24466,12130,Surry,175,282,10035,1882,24452,10073,8866,71783,217,35356,32889,2043,301,10589,14964,10588,10293,23629,33946,56811,12534,227,62223,9342,23340,22592,282,9342,35322,198
16485,19281,18591,325,17462,8634,Macon,237,368,2646,725,17455,7672,2288,35858,325,20666,19211,770,442,2762,10350,2762,7882,16837,19851,29260,8909,391,31614,2401,16489,15978,368,2401,20585,257
3616,4574,4467,23,3983,2410,Clay,23,25,975,291,3982,2096,896,11231,23,5051,4538,297,90,978,3581,978,2193,3889,4889,9352,2515,59,10050,899,3616,3548,25,899,4985,25
12460,16687,16013,83,13144,6108,Yadkin,68,126,4282,753,13139,5287,3812,37667,83,17929,16647,764,164,4621,7711,4621,5414,12723,17131,29851,6263,118,32660,4104,12465,12118,126,4104,17886,85
33948,91671,87511,36486,36952,17975,Onslow,2368,52392,20926,2298,36942,13309,18097,197938,37434,112794,91612,2472,52465,23377,19026,23377,13645,35681,107849,149343,18920,37487,162055,20230,33954,32928,51242,20230,112711,2803
14546,18802,18021,244,16003,6594,Richmond,126,278,4131,551,15994,5917,3567,44829,244,20918,18759,597,318,4597,8183,4597,6076,15551,19960,34516,6808,281,38043,3969,14552,14210,278,3969,20869,135
111903,155017,146949,3720,117259,45886,Buncombe,2022,4987,37220,7582,117222,36282,36213,261191,3720,162704,154895,7384,5052,40393,53494,40387,37036,111696,153903,213777,46726,3812,230148,39272,111932,107016,4987,39273,162596,2306
75056,116338,105427,563,78713,25892,Union,408,880,36480,3758,78679,21726,33869,239859,563,123371,116291,3838,905,43753,31234,43742,22271,74212,111572,176616,26609,588,202043,40672,75078,70995,880,40672,123301,500
65878,104323,96014,1434,70352,24558,Cabarrus,860,1947,34370,3789,70323,19909,32110,216453,1434,111820,104285,3858,1962,39506,29064,39499,20434,66331,102648,161462,25224,1453,181104,36973,65894,62470,1947,36976,111769,932
3670,5071,4873,24,4181,2268,Washington,12,51,1578,350,4172,1906,1300,11580,24,5882,5048,431,56,1645,2932,1645,2063,4011,5640,9274,2523,38,10083,1354,3679,3549,51,1354,5868,29
32568,48084,45212,848,34880,13466,Harnett,347,1214,14902,1630,34858,11489,13035,135976,859,52894,48011,1733,1279,16735,17458,16735,11837,33310,49412,100990,13959,920,112079,14584,32580,31329,1200,14584,52807,389
29337,38214,36529,342,30959,13283,Burke,259,455,9044,1367,30947,11657,7749,90485,342,41317,38183,1534,487,9871,18720,9870,11911,29852,39351,73860,13752,363,79893,8504,29347,28438,455,8504,41272,307
82838,82864,81061,,92460,32381,Out of State,,,,,92429,32381,,,,92460,82838,,,,,,35572,90278,90278,,35572,,,,82864,81061,,,92429,
21829,34494,32740,4072,22981,8835,Granville,500,4325,8448,1113,22972,7222,7786,60443,4072,36705,34464,1062,4376,9348,10674,9345,7424,21891,34664,48058,9015,4094,52711,8563,21835,20882,4325,8565,36642,529
64798,97552,92793,849,69665,29440,Gaston,652,1274,32000,4503,69634,24285,28539,224529,849,106689,97506,4733,1303,35721,36651,35721,25064,67885,101159,174276,30611,871,191721,31859,64822,63405,1274,31859,106629,814
15979,21465,20648,283,17367,7978,Edgecombe,194,382,5290,933,17362,6851,4656,51472,283,23674,21451,1007,402,5905,10509,5905,7070,16982,22654,39904,8307,295,43948,5189,15981,15709,382,5189,23649,230
25421,29192,28025,51,27229,7436,Watauga,51,84,3930,534,27208,6851,3534,56177,51,31458,29158,555,122,4107,9229,4107,7208,26279,30293,49022,7830,66,51530,3686,25440,24440,84,3686,31399,67
10478,16162,15141,755,11756,3885,Hoke,216,1039,4792,463,11739,3206,4334,55234,755,18289,16135,493,1090,5443,5854,5443,3355,11160,16991,40282,4078,770,44624,4902,10490,10052,1039,4902,18221,230
7521,8956,8656,15,8394,3440,Bertie,15,34,1506,288,8391,3137,1316,18947,15,10066,8942,314,42,1630,4479,1630,3383,8166,9706,15647,3716,28,16854,1406,7522,7325,34,1406,10055,19
15028,19775,18888,276,15802,6792,Person,173,346,4713,913,15794,5706,4181,39490,276,21189,19755,949,367,5020,7938,5019,5808,15118,20177,31361,6947,290,34239,4451,15034,14431,346,4451,21159,190
18651,22936,22181,275,19882,9880,Beaufort,224,380,4120,735,19873,8921,3562,46994,275,24929,22907,784,395,4652,11538,4652,9240,19492,23992,37669,10293,298,41131,3981,18657,18344,380,3981,24905,269
51117,75792,71615,498,53295,25390,Catawba,337,671,24710,3220,53282,21833,22072,159551,498,81061,75745,3488,714,27052,29156,27051,22195,50993,76374,124631,26050,531,137151,24130,51130,49045,671,24131,81004,367
15998,21010,20055,1885,16725,6631,Jackson,474,2749,2887,429,16716,5728,2555,43938,2125,22740,20963,473,2821,3194,8759,3194,5860,16275,21592,36721,6893,2165,39175,2840,16005,15615,2430,2840,22659,560
487465,722517,663128,6015,511184,132736,Wake,2701,8165,209616,19248,510909,110787,202078,1111761,6015,757698,722353,18940,8210,238304,133864,238289,114254,476664,694445,849055,136166,6040,941934,228873,487598,455035,8165,228879,757363,2972
30584,42383,40389,360,32645,15033,Cleveland,277,485,12297,2095,32639,12661,10374,97947,360,46690,42354,2247,515,13530,18575,13530,12958,31459,44241,76504,15517,385,84044,11410,30588,29655,485,11410,46654,312
21761,28751,27342,295,24083,8756,Sampson,194,391,6921,1036,24079,7526,6140,63531,295,32028,28724,1106,419,7526,11637,7526,7785,23032,30344,48081,9116,317,53473,6668,21766,20907,391,6668,31996,225
16544,22020,21103,264,17789,7660,Columbus,191,331,5180,928,17780,6541,4483,55508,264,24124,21998,1026,355,5980,11419,5980,6762,17509,23020,44013,8006,278,48224,5190,16552,16356,331,5190,24091,218
8470,9702,9443,67,8984,3894,Caswell,56,88,1434,239,8980,3599,1089,22604,67,10610,9694,348,108,1518,5005,1518,3699,8748,10270,18383,4114,71,19944,1157,8474,8287,88,1157,10586,67
7214,8184,7897,94,7751,3613,Yancey,94,122,772,133,7751,3386,687,18069,94,8856,8149,132,167,938,4744,938,3536,7624,8518,14782,3773,129,15969,841,7214,7116,122,841,8811,105
20515,30142,28386,425,22073,9121,Lee,206,606,8892,1152,22063,7763,8116,61779,425,32792,30107,1190,637,10082,10404,10082,8023,21254,30752,47136,9448,458,52144,9167,20517,19845,606,9167,32751,235
7324,9773,9406,10,8071,3665,Hertford,10,25,2453,534,8066,3121,2153,23677,10,10934,9757,541,50,2813,4836,2813,3331,7934,10412,19299,3884,23,20898,2423,7327,7243,25,2423,10904,12
29668,41049,39519,335,31381,15251,Rockingham,260,468,11767,2322,31370,12669,10401,91010,335,44358,41019,2367,490,12487,18996,12487,13043,30347,42582,72695,15712,356,79246,11016,29677,28783,468,11016,44325,302
405517,616092,571810,4401,435984,116004,Mecklenburg,2024,6901,194505,19220,435697,94760,182153,1110356,4401,663047,615856,19281,6979,220084,127686,220042,98135,412874,614280,852079,119901,4471,937616,205938,405676,385256,6901,205945,662640,2485
25503,36051,34725,489,26998,15043,Carteret,313,546,10260,2076,26993,12654,9184,69473,489,38816,36021,2057,595,11223,17867,11223,13055,26442,37248,57537,15440,517,62070,10029,25505,25052,546,10029,38762,328
3883,6857,6406,1700,4053,2368,Swain,342,2561,1078,177,4052,1849,899,14271,1954,7833,6815,192,2612,1168,2803,1168,1890,3962,7242,11137,2503,1995,12138,978,3884,3807,2202,978,7781,421
7195,8546,8330,53,7774,3299,Avery,42,78,1290,255,7770,3002,1164,17557,53,9291,8531,258,99,1418,4020,1418,3154,7680,9048,14969,3470,65,15935,1283,7198,7113,78,1283,9266,58
15851,22119,20845,292,17283,7276,Vance,185,367,5921,995,17266,6096,5426,44535,292,24198,22096,1000,397,6518,8487,6517,6309,16354,22642,34092,7514,301,37671,5953,15864,15127,367,5954,24150,205
19665,23782,22830,238,21063,9135,Halifax,175,350,3935,736,21052,8224,3467,50010,238,25788,23747,791,371,4354,10690,4354,8471,20384,24669,39391,9468,262,43237,3844,19676,19125,350,3844,25756,206
19717,24830,23909,522,21845,9822,Rutherford,430,604,4717,1230,21835,8162,4231,67029,522,27572,24805,1295,638,5089,14855,5089,8665,21158,26479,53422,10421,541,58398,4566,19723,19156,604,4566,27528,461
32816,48276,45976,546,35128,15842,Nash,358,746,14414,2688,35115,12796,13239,94298,546,52186,48252,2732,769,16289,17956,16289,13176,34326,49486,73765,16325,563,81106,14890,32823,32191,746,14890,52150,417
10189,13060,12560,77,11027,5113,Ashe,66,103,2709,739,11021,4308,2529,27203,77,14109,13033,684,124,2958,7249,2957,4625,10778,13590,22479,5395,99,24214,2767,10194,9954,103,2767,14081,86
12810,18959,18244,137,13593,7247,Stokes,117,206,6298,1340,13586,5790,5536,45591,137,20635,18918,1475,249,6793,9917,6793,5986,13290,19794,37145,7609,172,40306,5971,12816,12571,206,5971,20585,148
2616,3527,3406,178,2820,1475,Graham,28,291,823,127,2819,1320,657,8441,204,3981,3488,148,325,836,2067,836,1356,2760,3839,6767,1543,241,7414,668,2618,2571,256,668,3946,39
20505,28691,27247,340,21906,9489,Pender,250,495,7843,1154,21897,8085,6949,63060,340,31227,28670,1229,510,8811,11716,8810,8331,21254,29592,49058,9844,354,53967,7825,20512,19958,495,7825,31202,284
35670,52466,50014,4953,37433,18912,Craven,788,7072,12149,2282,37419,15842,10881,102139,4953,57845,52419,2277,7150,13262,20103,13262,16098,35686,54907,80387,19146,4992,87409,11796,35678,34180,7072,11796,57753,771
204754,292378,274182,2283,215874,75218,Guilford,1493,3435,82437,13043,215793,60682,75988,537174,2283,311791,292295,13524,3445,92472,83442,92452,62222,205694,291566,418240,77499,2305,459608,85258,204815,195911,3435,85258,311680,1753
10047,11327,10938,114,10491,4310,Madison,81,167,1084,227,10487,4002,1020,21755,114,11907,11302,244,204,1212,5034,1211,4051,10215,11466,17939,4393,136,19327,1141,10050,9804,167,1141,11865,98
27501,39055,37038,257,28768,14546,Chatham,150,315,11091,2264,28751,12132,10283,74470,257,41254,39026,2180,348,12138,18634,12136,12405,27607,39013,59661,14747,271,65198,11268,27514,26498,315,11270,41202,162
61556,85386,80747,994,64732,21695,Pitt,504,1404,22617,2616,64697,18575,20164,180742,994,91741,85332,2784,1438,25571,25045,25570,18831,62456,86477,142466,22209,1023,155511,22782,61581,59589,1404,22782,91671,594
38349,52155,49996,672,40066,21858,Moore,410,856,13178,2992,40059,18456,11949,100880,672,55442,52096,3074,910,14466,24192,14466,18979,38971,53005,79328,22491,728,86466,13075,38352,37375,856,13075,55381,438
146730,208662,195562,1981,157579,55461,Forsyth,1213,2984,57894,9358,157467,44890,54120,382295,1981,224631,208554,9415,3000,64052,62720,64040,46483,149226,210104,295401,57386,2004,325690,59843,146814,139461,2984,59844,224491,1488
51490,84357,79375,1140,54252,24432,Iredell,840,1439,30929,4531,54226,19061,28432,181806,1140,90217,84302,4479,1460,34505,29513,34505,19731,52311,84679,140623,25107,1181,156060,31672,51504,49803,1439,31672,90170,897
14290,17349,16724,207,14745,7601,Transylvania,194,275,2876,993,14743,6414,2735,34385,207,18037,17331,966,290,3002,10809,3002,6537,14205,17356,29099,7727,224,30988,2834,14291,13782,275,2834,18020,224
8535,10445,10081,119,9228,4291,Martin,102,168,1960,412,9223,3777,1670,22440,119,11488,10426,441,183,2077,5372,2077,3932,8913,11041,17917,4490,133,19455,1772,8540,8292,168,1772,11468,117
7607,9740,9396,111,8127,3737,Warren,83,136,1994,440,8123,3214,1820,19731,111,10486,9729,440,146,2213,5173,2213,3308,7919,10049,16200,3838,117,17477,2011,7612,7465,136,2011,10472,90
3366,4269,4094,41,3579,1746,Jones,26,55,932,171,3578,1549,790,9419,41,4653,4259,202,71,1003,2257,1003,1584,3457,4444,7704,1816,51,8314,852,3366,3263,55,852,4636,30
15314,21811,20604,221,15987,7693,Davie,147,292,6194,1470,15978,6076,5694,42846,221,23113,21775,1511,324,6802,9279,6802,6227,15297,21783,33901,7904,251,37262,6240,15320,14689,292,6240,23072,166
70612,183288,173397,68356,75380,36323,Cumberland,5913,88193,42022,5165,75286,25245,37459,335509,70411,210999,183218,5360,88246,47373,40937,47370,25872,71815,199505,252655,38000,70447,277878,42195,70645,67582,85668,42196,210849,6768
18508,21216,20391,317,19879,7635,McDowell,207,450,2755,449,19871,6979,2269,45756,317,23231,21191,547,467,2885,9517,2885,7183,19027,22232,36617,7988,338,39943,2366,18512,17805,450,2366,23206,258
9259,11722,11453,366,9932,5977,Cherokee,161,495,2551,650,9928,5166,2042,28612,366,13034,11675,745,537,2565,8723,2565,5322,9654,12700,23877,6264,410,25640,2050,9262,9045,495,2050,12988,197
5447,6841,6581,,6299,2872,Chowan,,,1436,365,6295,2507,1303,13943,,7839,6840,352,,1540,3521,1540,2844,6088,7524,11164,3196,,12171,1393,5448,5278,,1393,7835,
79316,102851,95023,820,82156,22157,Orange,343,1001,20931,2665,82104,19149,20614,148476,820,106298,102788,2646,1042,23100,21654,23099,19569,76137,98069,119925,22592,856,130842,22652,79343,73589,1001,22652,106204,377
12276,14478,14005,60,13039,5394,Alexander,48,77,2211,250,13035,5096,1938,37497,60,15558,14427,271,131,2388,7667,2388,5257,12695,14983,30040,5582,109,32781,2091,12278,12007,77,2091,15500,54
150649,203724,192119,4513,157894,40693,Durham,1426,5149,46868,5096,157839,34171,44359,321488,4513,214482,203665,5158,5191,51397,43764,51391,34943,149901,201918,255829,41669,4537,275950,48503,150684,143247,5149,48503,214379,1568
47770,60892,58207,951,50108,24986,Henderson,762,1344,11892,3449,50095,20775,11349,117417,951,64186,60858,3451,1368,12710,30961,12710,21215,48011,61247,95451,25529,977,103234,12137,47778,45907,1344,12137,64149,863
13766,17732,17117,0,15608,6203,Pasquotank,0,12,4402,780,15589,5423,3811,39824,0,20228,17710,862,29,4591,6841,4591,5963,15004,19418,31068,6837,14,34029,3944,13774,13306,12,3944,20192,12
5640,6651,6489,66,5919,3255,Pamlico,49,76,951,214,5919,2992,857,12726,66,7045,6639,221,92,1034,3866,1034,3071,5833,6860,10805,3344,78,11540,933,5640,5566,76,933,7029,52
5431,6422,6207,45,5892,2672,Mitchell,45,92,935,213,5891,2414,790,14964,45,7077,6392,231,113,1072,3810,1072,2505,5807,6834,12229,2800,75,13195,916,5431,5372,92,916,7055,64
8586,10310,10024,13,9557,3841,Currituck,13,33,1793,310,9549,3518,1616,27763,13,11487,10291,319,45,1885,4551,1885,3920,9339,11165,21675,4258,28,23787,1692,8590,8395,33,1692,11467,19
60949,82802,80549,1479,63852,41418,Brunswick,1130,1794,20598,5837,63840,34451,19143,142820,1479,87653,82772,5626,1836,21965,46605,21964,35550,62657,85049,121795,42414,1501,129086,20344,60956,59927,1794,20345,87598,1238
49718,70672,67338,918,53328,23643,Davidson,695,1196,20945,3799,53302,19149,18697,167609,918,76995,70624,3900,1236,22431,31089,22429,19655,50944,73085,131285,24333,954,144432,19988,49730,47723,1196,19988,76927,778
21486,33054,31150,370,22643,9843,Franklin,232,485,10895,1699,22635,7912,10012,69685,370,35361,33008,1697,521,12197,11935,12197,8089,21817,33197,54524,10043,410,59978,11152,21492,20768,485,11152,35317,257
20162,24671,23652,0,20973,8973,Dare,0,0,4637,475,20966,8498,4135,37009,0,26019,24648,499,23,5023,8201,5023,8689,20228,24865,30088,9188,17,32745,4486,20168,19517,0,4486,25989,0
10927,14504,13841,148,11881,5489,Bladen,88,174,3505,547,11878,4854,3096,32722,148,15944,14475,595,215,3848,7459,3848,5048,11477,15156,26077,5739,175,28574,3400,10929,10597,174,3400,15900,96
91772,134142,127081,1227,96459,39287,New Hanover,852,1801,39627,5273,96440,33162,36975,234473,1227,142357,134102,5410,1816,44082,43147,44063,33901,92989,134417,191812,40302,1254,206724,41103,91784,88879,1801,41104,142304,991
7631,9729,9397,93,8218,3524,Anson,67,117,2079,314,8218,3143,1751,24446,93,10731,9723,367,128,2385,4730,2385,3238,8113,10309,19608,3680,99,21306,1999,7631,7553,117,1999,10720,75
,13,0,0,,,Hampton,0,0,,,,,,,0,16,0,,16,,,,,,0,,0,13,,,,,0,,0,0
