OBJECTID,COUNTYFP10,GEOID10,GeoName,FIPS,County,ZIP,TotalPop,TotalVax,SVI,Pop5Up,PctVax5Up,UpdateDTS
1845,021,37021000100,"Census Tract 1, Buncombe County, North Carolina",37021000100,Buncombe,28801,1445,1310,0.7233,1445,90.6574394463668,202112101732
1848,021,37021001802,"Census Tract 18.02, Buncombe County, North Carolina",37021001802,Buncombe,28804,5062,3039,0.2897,4803,63.2729544034978,202112101732
1849,021,37021002205,"Census Tract 22.05, Buncombe County, North Carolina",37021002205,Buncombe,28704,7406,4353,0.3012,6982,62.3460326553996,202112101732
1850,021,37021002606,"Census Tract 26.06, Buncombe County, North Carolina",37021002606,Buncombe,28701,4462,1960,0.6932,4128,47.4806201550388,202112101732
1851,021,37021003202,"Census Tract 32.02, Buncombe County, North Carolina",37021003202,Buncombe,28704,4082,2736,0.1772,3922,69.7603263640999,202112101732
1860,021,37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021002402,Buncombe,28715,4943,2440,0.4447,4539,53.7563339942719,202112101732
1865,021,37021002506,"Census Tract 25.06, Buncombe County, North Carolina",37021002506,Buncombe,28715,3655,1788,0.826,3520,50.7954545454545,202112101732
1891,021,37021002701,"Census Tract 27.01, Buncombe County, North Carolina",37021002701,Buncombe,28787,3861,2308,0.1791,3650,63.2328767123288,202112101732
1910,021,37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021002302,Buncombe,28715,9265,5384,0.2406,8850,60.8361581920904,202112101732
1911,021,37021003002,"Census Tract 30.02, Buncombe County, North Carolina",37021003002,Buncombe,28730,6591,3980,0.4456,6256,63.618925831202,202112101732
1912,021,37021002605,"Census Tract 26.05, Buncombe County, North Carolina",37021002605,Buncombe,28715,6215,2930,0.3267,5994,48.8822155488822,202112101732
1913,021,37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021002401,Buncombe,28715,3514,1514,0.4114,3379,44.8061556673572,202112101732
1914,021,37021002503,"Census Tract 25.03, Buncombe County, North Carolina",37021002503,Buncombe,28715,4081,1997,0.6835,3926,50.8660213958227,202112101732
1932,021,37021003204,"Census Tract 32.04, Buncombe County, North Carolina",37021003204,Buncombe,28730,5977,3043,0.1874,5783,52.619747535881,202112101732
1937,021,37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021003102,Buncombe,28711,5518,3015,0.5021,5235,57.5931232091691,202112101732
1974,021,37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021003001,Buncombe,28778,9026,4579,0.3332,8701,52.6261349270199,202112101732
1975,021,37021000900,"Census Tract 9, Buncombe County, North Carolina",37021000900,Buncombe,28801,2996,2408,0.9301,2712,88.7905604719764,202112101732
1976,021,37021002504,"Census Tract 25.04, Buncombe County, North Carolina",37021002504,Buncombe,28715,4896,2437,0.5076,4717,51.6641933432266,202112101732
1977,021,37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021002505,Buncombe,28715,5313,2773,0.317,4943,56.099534695529,202112101732
1978,021,37021002604,"Census Tract 26.04, Buncombe County, North Carolina",37021002604,Buncombe,28701,5787,2805,0.3933,5397,51.9733185102835,202112101732
1979,021,37021002703,"Census Tract 27.03, Buncombe County, North Carolina",37021002703,Buncombe,28709,6441,3371,0.1296,6151,54.8040968948138,202112101732
2038,021,37021000600,"Census Tract 6, Buncombe County, North Carolina",37021000600,Buncombe,28801,1871,1380,0.2869,1795,76.8802228412256,202112101732
2039,021,37021001900,"Census Tract 19, Buncombe County, North Carolina",37021001900,Buncombe,28803,3885,2436,0.3841,3703,65.7844990548204,202112101732
2040,021,37021001400,"Census Tract 14, Buncombe County, North Carolina",37021001400,Buncombe,28804,6950,3822,0.6395,6547,58.3778829998473,202112101732
2048,021,37021000400,"Census Tract 4, Buncombe County, North Carolina",37021000400,Buncombe,28801,3899,2256,0.3193,3803,59.3215882198265,202112101732
2049,021,37021002102,"Census Tract 21.02, Buncombe County, North Carolina",37021002102,Buncombe,28803,5740,3119,0.6613,5184,60.1658950617284,202112101732
2050,021,37021001300,"Census Tract 13, Buncombe County, North Carolina",37021001300,Buncombe,28806,4551,2390,0.677,4309,55.4653051752147,202112101732
2051,021,37021001100,"Census Tract 11, Buncombe County, North Carolina",37021001100,Buncombe,28806,5573,3513,0.1421,5321,66.0214245442586,202112101732
2052,021,37021002900,"Census Tract 29, Buncombe County, North Carolina",37021002900,Buncombe,28709,3814,1506,0.3503,3595,41.8915159944367,202112101732
2053,021,37021002803,"Census Tract 28.03, Buncombe County, North Carolina",37021002803,Buncombe,28701,4827,1963,0.8399,4641,42.296918767507,202112101732
2054,021,37021003201,"Census Tract 32.01, Buncombe County, North Carolina",37021003201,Buncombe,28730,1663,1112,0.1504,1605,69.2834890965732,202112101732
2055,021,37021002603,"Census Tract 26.03, Buncombe County, North Carolina",37021002603,Buncombe,28716,3818,1626,0.7219,3550,45.8028169014084,202112101732
2056,021,37021002607,"Census Tract 26.07, Buncombe County, North Carolina",37021002607,Buncombe,28701,4091,2415,0.5497,3849,62.7435697583788,202112101732
2057,021,37021002804,"Census Tract 28.04, Buncombe County, North Carolina",37021002804,Buncombe,28787,4883,2675,0.3633,4758,56.2211013030685,202112101732
2096,021,37021001700,"Census Tract 17, Buncombe County, North Carolina",37021001700,Buncombe,28804,2728,2252,0.1013,2661,84.6298384066141,202112101732
2110,021,37021001500,"Census Tract 15, Buncombe County, North Carolina",37021001500,Buncombe,28804,2711,1432,0.5895,2607,54.9290372075182,202112101732
2119,021,37021002101,"Census Tract 21.01, Buncombe County, North Carolina",37021002101,Buncombe,28803,1462,1178,0.0116,1413,83.3687190375088,202112101732
2120,021,37021003203,"Census Tract 32.03, Buncombe County, North Carolina",37021003203,Buncombe,28730,5774,3206,0.2698,5457,58.7502290635881,202112101732
2156,021,37021000300,"Census Tract 3, Buncombe County, North Carolina",37021000300,Buncombe,28801,2396,1424,0.4216,2304,61.8055555555556,202112101732
2158,021,37021003205,"Census Tract 32.05, Buncombe County, North Carolina",37021003205,Buncombe,28711,1278,690,0.143,1214,56.836902800659,202112101732
2159,021,37021000200,"Census Tract 2, Buncombe County, North Carolina",37021000200,Buncombe,28655,1402,1052,0.1819,1349,77.9836916234248,202112101732
2166,021,37021003103,"Census Tract 31.03, Buncombe County, North Carolina",37021003103,Buncombe,28711,1888,1141,0.1981,1817,62.7958172812328,202112101732
196,023,37023020802,"Census Tract 208.02, Burke County, North Carolina",37023020802,Burke,28655,3553,1737,0.6502,3363,51.650312221231,202112101732
197,023,37023020500,"Census Tract 205, Burke County, North Carolina",37023020500,Burke,28655,2818,1847,0.6469,2696,68.5089020771513,202112101732
198,023,37023020201,"Census Tract 202.01, Burke County, North Carolina",37023020201,Burke,28641,6586,2917,0.4401,6405,45.5425448868072,202112101732
199,023,37023021400,"Census Tract 214, Burke County, North Carolina",37023021400,Burke,28655,4997,2704,0.9556,4596,58.8337684943429,202112101732
208,023,37023020100,"Census Tract 201, Burke County, North Carolina",37023020100,Burke,28645,4318,1793,0.8903,4260,42.0892018779343,202112101732
225,023,37023021301,"Census Tract 213.01, Burke County, North Carolina",37023021301,Burke,28655,5654,2704,0.7575,5496,49.1994177583697,202112101732
226,023,37023021203,"Census Tract 212.03, Burke County, North Carolina",37023021203,Burke,28090,4377,1449,0.6344,4164,34.7982708933718,202112101732
227,023,37023021202,"Census Tract 212.02, Burke County, North Carolina",37023021202,Burke,28602,4928,1464,0.7529,4627,31.6403717311433,202112101732
228,023,37023020801,"Census Tract 208.01, Burke County, North Carolina",37023020801,Burke,28619,5457,2174,0.6557,5305,40.9802073515551,202112101732
245,023,37023020900,"Census Tract 209, Burke County, North Carolina",37023020900,Burke,28612,6901,2983,0.6317,6434,46.3630711843332,202112101732
246,023,37023021000,"Census Tract 210, Burke County, North Carolina",37023021000,Burke,28601,5070,1991,0.7344,4817,41.3327797384264,202112101732
247,023,37023020202,"Census Tract 202.02, Burke County, North Carolina",37023020202,Burke,28018,4222,2491,0.4771,4034,61.7501239464551,202112101732
248,023,37023020302,"Census Tract 203.02, Burke County, North Carolina",37023020302,Burke,28655,7403,3396,0.5164,7155,47.4633123689728,202112101732
249,023,37023020600,"Census Tract 206, Burke County, North Carolina",37023020600,Burke,28655,5573,3271,0.864,5148,63.5392385392385,202112101732
250,023,37023020301,"Census Tract 203.01, Burke County, North Carolina",37023020301,Burke,28628,4962,2109,0.7603,4627,45.5802896044954,202112101732
251,023,37023021201,"Census Tract 212.01, Burke County, North Carolina",37023021201,Burke,28612,3724,1644,0.5012,3507,46.8776732249786,202112101732
283,023,37023021302,"Census Tract 213.02, Burke County, North Carolina",37023021302,Burke,28612,3425,1431,0.5965,3319,43.1153962036758,202112101732
