OBJECTID,COUNTYFP10,GEOID10,GeoName,FIPS,County,ZIP,TotalPop,TotalVax,SVI,Pop5Up,PctVax5Up,UpdateDTS
852,001,37001021101,"Census Tract 211.01, Alamance County, North Carolina",37001021101,Alamance,27253,2718,1663,0.6747,2588,64.258114374034,202203231728
875,001,37001020602,"Census Tract 206.02, Alamance County, North Carolina",37001020602,Alamance,27215,2638,1752,0.3457,2624,66.7682926829268,202203231728
876,001,37001021701,"Census Tract 217.01, Alamance County, North Carolina",37001021701,Alamance,27215,3432,2503,0.218,3382,74.0094618568894,202203231728
877,001,37001021207,"Census Tract 212.07, Alamance County, North Carolina",37001021207,Alamance,27302,3476,1838,0.5576,3384,54.3144208037825,202203231728
892,001,37001020400,"Census Tract 204, Alamance County, North Carolina",37001020400,Alamance,27217,6746,3466,0.9607,6143,56.4219436757285,202203231728
893,001,37001021300,"Census Tract 213, Alamance County, North Carolina",37001021300,Alamance,27217,6018,3387,0.4489,5748,58.9248434237996,202203231728
931,001,37001020300,"Census Tract 203, Alamance County, North Carolina",37001020300,Alamance,27217,7400,4526,0.9773,6860,65.9766763848396,202203231728
934,001,37001020901,"Census Tract 209.01, Alamance County, North Carolina",37001020901,Alamance,27215,3406,2151,0.6719,3080,69.8376623376623,202203231728
935,001,37001020502,"Census Tract 205.02, Alamance County, North Carolina",37001020502,Alamance,27217,4012,2129,0.9579,3618,58.8446655610835,202203231728
936,001,37001020701,"Census Tract 207.01, Alamance County, North Carolina",37001020701,Alamance,27215,4973,3087,0.4993,4869,63.4011090573013,202203231728
954,001,37001021500,"Census Tract 215, Alamance County, North Carolina",37001021500,Alamance,27202,4760,2160,0.4109,4448,48.5611510791367,202203231728
955,001,37001020501,"Census Tract 205.01, Alamance County, North Carolina",37001020501,Alamance,27215,3819,2136,0.6127,3609,59.1853699085619,202203231728
957,001,37001021102,"Census Tract 211.02, Alamance County, North Carolina",37001021102,Alamance,27253,3369,1723,0.77,3056,56.380890052356,202203231728
969,001,37001021400,"Census Tract 214, Alamance County, North Carolina",37001021400,Alamance,27217,2748,1389,0.4618,2619,53.0355097365407,202203231728
970,001,37001021000,"Census Tract 210, Alamance County, North Carolina",37001021000,Alamance,27217,3999,2022,0.9783,3697,54.6929943197187,202203231728
1058,001,37001021204,"Census Tract 212.04, Alamance County, North Carolina",37001021204,Alamance,27253,4976,2599,0.3406,4606,56.426400347373,202203231728
1059,001,37001021201,"Census Tract 212.01, Alamance County, North Carolina",37001021201,Alamance,27217,5565,2663,0.82,5097,52.2464194624289,202203231728
1060,001,37001020200,"Census Tract 202, Alamance County, North Carolina",37001020200,Alamance,27217,4093,2131,0.9324,3801,56.0641936332544,202203231728
1064,001,37001021703,"Census Tract 217.03, Alamance County, North Carolina",37001021703,Alamance,27215,6408,4209,0.3466,5973,70.4671019588147,202203231728
1065,001,37001020601,"Census Tract 206.01, Alamance County, North Carolina",37001020601,Alamance,27215,3113,2632,0.0227,2959,88.948969246367,202203231728
1066,001,37001021702,"Census Tract 217.02, Alamance County, North Carolina",37001021702,Alamance,27215,6911,2972,0.2517,6647,44.7119001053107,202203231728
1072,001,37001020902,"Census Tract 209.02, Alamance County, North Carolina",37001020902,Alamance,27215,3459,2440,0.5035,3263,74.7778118296047,202203231728
1073,001,37001021901,"Census Tract 219.01, Alamance County, North Carolina",37001021901,Alamance,27215,4819,2053,0.1596,4579,44.8351168377375,202203231728
1074,001,37001021803,"Census Tract 218.03, Alamance County, North Carolina",37001021803,Alamance,27298,3246,1252,0.2073,3053,41.0088437602358,202203231728
1075,001,37001021205,"Census Tract 212.05, Alamance County, North Carolina",37001021205,Alamance,27302,6830,3728,0.4382,6407,58.1863586702045,202203231728
1076,001,37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001021902,Alamance,27253,4139,2230,0.1624,3970,56.1712846347607,202203231728
1160,001,37001021600,"Census Tract 216, Alamance County, North Carolina",37001021600,Alamance,27217,7553,3674,0.4887,7155,51.3487071977638,202203231728
1161,001,37001020100,"Census Tract 201, Alamance County, North Carolina",37001020100,Alamance,27215,4058,2548,0.7038,3674,69.352204681546,202203231728
1163,001,37001020802,"Census Tract 208.02, Alamance County, North Carolina",37001020802,Alamance,27215,5915,3012,0.9329,5633,53.4706195632878,202203231728
1168,001,37001020702,"Census Tract 207.02, Alamance County, North Carolina",37001020702,Alamance,27215,4941,2406,0.6964,4780,50.3347280334728,202203231728
1169,001,37001022001,"Census Tract 220.01, Alamance County, North Carolina",37001022001,Alamance,27253,4044,1929,0.3966,3737,51.6189456783516,202203231728
1170,001,37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001022002,Alamance,27253,4449,2336,0.5414,4221,55.3423359393509,202203231728
1171,001,37001021206,"Census Tract 212.06, Alamance County, North Carolina",37001021206,Alamance,27258,5029,2753,0.5609,4717,58.3633665465338,202203231728
