OBJECTID,COUNTYFP10,GEOID10,GeoName,FIPS,County,ZIP,TotalPop,Pop12Up,TotalVax,PctVax12Up,SVI,UpdateDTS
1163,001,37001020802,"Census Tract 208.02, Alamance County, North Carolina",37001020802,Alamance,27215,5915,5065,2559,50.5231984205331,0.9329,202111011931
1168,001,37001020702,"Census Tract 207.02, Alamance County, North Carolina",37001020702,Alamance,27215,4941,4372,2089,47.7813357731016,0.6964,202111011931
1169,001,37001022001,"Census Tract 220.01, Alamance County, North Carolina",37001022001,Alamance,27253,4044,3449,1716,49.7535517541316,0.3966,202111011931
1170,001,37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001022002,Alamance,27253,4449,3832,2118,55.2713987473904,0.5414,202111011931
1171,001,37001021206,"Census Tract 212.06, Alamance County, North Carolina",37001021206,Alamance,27258,5029,4073,2452,60.2013258040756,0.5609,202111011931
1214,001,37001021801,"Census Tract 218.01, Alamance County, North Carolina",37001021801,Alamance,27201,4858,4278,1898,44.3665264142122,0.155,202111011931
1253,001,37001021802,"Census Tract 218.02, Alamance County, North Carolina",37001021802,Alamance,27215,3743,3184,1407,44.1896984924623,0.2041,202111011931
1287,001,37001020801,"Census Tract 208.01, Alamance County, North Carolina",37001020801,Alamance,27215,1661,1403,769,54.8111190306486,0.4845,202111011931
1934,003,37003040500,"Census Tract 405, Alexander County, North Carolina",37003040500,Alexander,28636,7016,6071,2137,35.2001317740076,0.6701,202111011931
1938,003,37003040100,"Census Tract 401, Alexander County, North Carolina",37003040100,Alexander,28625,3167,2795,1027,36.7441860465116,0.3142,202111011931
1991,003,37003040400,"Census Tract 404, Alexander County, North Carolina",37003040400,Alexander,28636,6761,5674,2608,45.9640465280226,0.8973,202111011931
1992,003,37003040700,"Census Tract 407, Alexander County, North Carolina",37003040700,Alexander,28601,6823,5900,3153,53.4406779661017,0.2827,202111011931
1993,003,37003040600,"Census Tract 406, Alexander County, North Carolina",37003040600,Alexander,28681,6372,5805,2536,43.6864771748493,0.4419,202111011931
2122,003,37003040200,"Census Tract 402, Alexander County, North Carolina",37003040200,Alexander,28654,3910,3356,1469,43.7723480333731,0.2638,202111011931
2170,003,37003040300,"Census Tract 403, Alexander County, North Carolina",37003040300,Alexander,28630,3164,2717,1231,45.3073242546927,0.5882,202111011931
1409,005,37005950300,"Census Tract 9503, Alleghany County, North Carolina",37005950300,Alleghany,28631,3180,2855,1157,40.5253940455341,0.4563,202111011931
1510,005,37005950200,"Census Tract 9502, Alleghany County, North Carolina",37005950200,Alleghany,28675,3711,3287,1459,44.3869790082142,0.8709,202111011931
1752,005,37005950100,"Census Tract 9501, Alleghany County, North Carolina",37005950100,Alleghany,28623,4117,3729,1712,45.9104317511397,0.572,202111011931
894,007,37007920300,"Census Tract 9203, Anson County, North Carolina",37007920300,Anson,28103,7496,6702,2648,39.5105938525813,0.7066,202111011931
945,007,37007920500,"Census Tract 9205, Anson County, North Carolina",37007920500,Anson,28135,5566,4936,2426,49.1491085899514,0.8001,202111011931
1175,007,37007920400,"Census Tract 9204, Anson County, North Carolina",37007920400,Anson,28135,3175,2539,960,37.810161480898,0.8325,202111011931
1215,007,37007920100,"Census Tract 9201, Anson County, North Carolina",37007920100,Anson,28091,3031,2658,1111,41.7983446200151,0.5382,202111011931
1216,007,37007920200,"Census Tract 9202, Anson County, North Carolina",37007920200,Anson,28007,1881,1629,513,31.4917127071823,0.702,202111011931
1285,007,37007920600,"Census Tract 9206, Anson County, North Carolina",37007920600,Anson,28091,3753,3313,1340,40.4467250226381,0.7455,202111011931
1425,009,37009970300,"Census Tract 9703, Ashe County, North Carolina",37009970300,Ashe,28615,2573,2247,780,34.7129506008011,0.4503,202111011931
1612,009,37009970700,"Census Tract 9707, Ashe County, North Carolina",37009970700,Ashe,28615,5230,4796,2730,56.9224353628023,0.0925,202111011931
1679,009,37009970800,"Census Tract 9708, Ashe County, North Carolina",37009970800,Ashe,28617,5234,4400,1969,44.75,0.5016,202111011931
1716,009,37009970400,"Census Tract 9704, Ashe County, North Carolina",37009970400,Ashe,28615,5029,4395,1913,43.5267349260523,0.6645,202111011931
1768,009,37009970500,"Census Tract 9705, Ashe County, North Carolina",37009970500,Ashe,28617,5839,5337,2612,48.9413528199363,0.8468,202111011931
1770,009,37009970200,"Census Tract 9702, Ashe County, North Carolina",37009970200,Ashe,28643,2958,2644,1011,38.2375189107413,0.5359,202111011931
1536,011,37011930100,"Census Tract 9301, Avery County, North Carolina",37011930100,Avery,28604,3570,3275,1022,31.206106870229,0.7001,202111011931
1611,011,37011930400,"Census Tract 9304, Avery County, North Carolina",37011930400,Avery,28616,5770,5362,1300,24.2446848190974,0.4651,202111011931
1740,011,37011930200,"Census Tract 9302, Avery County, North Carolina",37011930200,Avery,28604,2348,2112,1121,53.0776515151515,0.3179,202111011931
1748,011,37011930302,"Census Tract 9303.02, Avery County, North Carolina",37011930302,Avery,28622,2566,2286,705,30.8398950131234,0.4507,202111011931
1767,011,37011930301,"Census Tract 9303.01, Avery County, North Carolina",37011930301,Avery,28604,3252,2858,1179,41.2526242127362,0.627,202111011931
305,013,37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013930900,Beaufort,27806,4297,3922,2244,57.21570627231,0.341,202111011931
306,013,37013930800,"Census Tract 9308, Beaufort County, North Carolina",37013930800,Beaufort,27806,2628,2249,816,36.2827923521565,0.6118,202111011931
315,013,37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013930700,Beaufort,27808,2552,2326,1263,54.2992261392949,0.2832,202111011931
319,013,37013931000,"Census Tract 9310, Beaufort County, North Carolina",37013931000,Beaufort,27817,6225,5119,1866,36.4524321156476,0.7945,202111011931
333,013,37013930200,"Census Tract 9302, Beaufort County, North Carolina",37013930200,Beaufort,27834,6572,5927,2649,44.6937742534166,0.5831,202111011931
361,013,37013930501,"Census Tract 9305.01, Beaufort County, North Carolina",37013930501,Beaufort,27889,4435,3872,2227,57.5154958677686,0.4919,202111011931
378,013,37013930300,"Census Tract 9303, Beaufort County, North Carolina",37013930300,Beaufort,27889,3714,3067,1813,59.1131398761004,0.9486,202111011931
379,013,37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013930502,Beaufort,27889,3866,3365,1294,38.4546805349183,0.5479,202111011931
414,013,37013930400,"Census Tract 9304, Beaufort County, North Carolina",37013930400,Beaufort,27889,4724,4014,2556,63.677130044843,0.8839,202111011931
446,013,37013930600,"Census Tract 9306, Beaufort County, North Carolina",37013930600,Beaufort,27808,3174,2902,1266,43.6250861474845,0.0463,202111011931
710,013,37013930100,"Census Tract 9301, Beaufort County, North Carolina",37013930100,Beaufort,27810,4981,4352,1646,37.8216911764706,0.659,202111011931
1371,015,37015960400,"Census Tract 9604, Bertie County, North Carolina",37015960400,Bertie,27957,6535,5867,3032,51.6788818817113,0.8797,202111011931
1458,015,37015960100,"Census Tract 9601, Bertie County, North Carolina",37015960100,Bertie,27910,5616,5111,1931,37.7812561142634,0.6164,202111011931
1583,015,37015960200,"Census Tract 9602, Bertie County, North Carolina",37015960200,Bertie,27805,3953,3381,1239,36.6459627329193,0.8857,202111011931
1647,015,37015960300,"Census Tract 9603, Bertie County, North Carolina",37015960300,Bertie,27805,3276,2910,939,32.2680412371134,0.8089,202111011931
1372,017,37017950400,"Census Tract 9504, Bladen County, North Carolina",37017950400,Bladen,28320,6281,5437,2770,50.947213536877,0.7964,202111011931
1519,017,37017950500,"Census Tract 9505, Bladen County, North Carolina",37017950500,Bladen,28320,6646,5875,2593,44.136170212766,0.6876,202111011931
1520,017,37017950600,"Census Tract 9506, Bladen County, North Carolina",37017950600,Bladen,28320,5752,4949,2378,48.0501111335623,0.8741,202111011931
1584,017,37017950200,"Census Tract 9502, Bladen County, North Carolina",37017950200,Bladen,28312,3099,2785,1054,37.8456014362657,0.8501,202111011931
1703,017,37017950300,"Census Tract 9503, Bladen County, North Carolina",37017950300,Bladen,28306,6549,5449,2413,44.2833547439897,0.9602,202111011931
1744,017,37017950100,"Census Tract 9501, Bladen County, North Carolina",37017950100,Bladen,28337,5080,4241,2199,51.8509785427965,0.8251,202111011931
1304,019,37019020103,"Census Tract 201.03, Brunswick County, North Carolina",37019020103,Brunswick,28451,8929,7640,5849,76.5575916230366,0.3447,202111011931
1305,019,37019020202,"Census Tract 202.02, Brunswick County, North Carolina",37019020202,Brunswick,28451,9327,8139,5359,65.843469713724,0.2304,202111011931
1306,019,37019020304,"Census Tract 203.04, Brunswick County, North Carolina",37019020304,Brunswick,28422,8049,7694,6860,89.1603847153626,0.0731,202111011931
1307,019,37019020309,"Census Tract 203.09, Brunswick County, North Carolina",37019020309,Brunswick,28465,2968,2875,2185,76,0.0106,202111011931
1309,019,37019020204,"Census Tract 202.04, Brunswick County, North Carolina",37019020204,Brunswick,28422,6847,5921,3094,52.2546867083263,0.7149,202111011931
1341,019,37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019020602,Brunswick,28420,5378,4782,2338,48.8916771225429,0.4378,202111011931
1347,019,37019020507,"Census Tract 205.07, Brunswick County, North Carolina",37019020507,Brunswick,28467,7639,7227,3916,54.1856925418569,0.2189,202111011931
1349,019,37019020303,"Census Tract 203.03, Brunswick County, North Carolina",37019020303,Brunswick,28422,4029,3667,2220,60.5399509135533,0.4604,202111011931
1350,019,37019020305,"Census Tract 203.05, Brunswick County, North Carolina",37019020305,Brunswick,28461,2795,2426,2056,84.7485572959604,0.2295,202111011931
1352,019,37019020508,"Census Tract 205.08, Brunswick County, North Carolina",37019020508,Brunswick,28467,2992,2957,2026,68.5153872167738,0.1106,202111011931
1390,019,37019020102,"Census Tract 201.02, Brunswick County, North Carolina",37019020102,Brunswick,28451,5186,4467,2461,55.0929035146631,0.4577,202111011931
1411,019,37019020101,"Census Tract 201.01, Brunswick County, North Carolina",37019020101,Brunswick,28451,2554,2359,1222,51.801610852056,0.6617,202111011931
1427,019,37019020306,"Census Tract 203.06, Brunswick County, North Carolina",37019020306,Brunswick,28461,2167,1919,1590,82.8556539864513,0.2254,202111011931
1485,019,37019020308,"Census Tract 203.08, Brunswick County, North Carolina",37019020308,Brunswick,28465,1896,1748,1439,82.3226544622426,0.062,202111011931
1515,019,37019020601,"Census Tract 206.01, Brunswick County, North Carolina",37019020601,Brunswick,28420,4826,4038,1913,47.3749380881625,0.7566,202111011931
1516,019,37019020404,"Census Tract 204.04, Brunswick County, North Carolina",37019020404,Brunswick,28462,2800,2564,1230,47.9719188767551,0.5086,202111011931
1517,019,37019020310,"Census Tract 203.10, Brunswick County, North Carolina",37019020310,Brunswick,28465,2568,2444,1735,70.9901800327332,0.2402,202111011931
1525,019,37019020511,"Census Tract 205.11, Brunswick County, North Carolina",37019020511,Brunswick,28469,2412,2229,1434,64.3337819650067,0.4678,202111011931
1533,019,37019020402,"Census Tract 204.02, Brunswick County, North Carolina",37019020402,Brunswick,28462,3393,3109,1528,49.1476358957864,0.1856,202111011931
1534,019,37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019020512,Brunswick,28467,932,882,812,92.0634920634921,0.0796,202111011931
1537,019,37019020506,"Census Tract 205.06, Brunswick County, North Carolina",37019020506,Brunswick,28470,5352,4624,2274,49.1782006920415,0.4553,202111011931
1538,019,37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019020509,Brunswick,28467,4861,4384,2869,65.4425182481752,0.2346,202111011931
1548,019,37019020104,"Census Tract 201.04, Brunswick County, North Carolina",37019020104,Brunswick,28401,5816,4807,2460,51.1753692531725,0.7802,202111011931
1549,019,37019020403,"Census Tract 204.03, Brunswick County, North Carolina",37019020403,Brunswick,28462,5336,5079,2055,40.4607206142942,0.6492,202111011931
1620,019,37019020405,"Census Tract 204.05, Brunswick County, North Carolina",37019020405,Brunswick,28462,3312,3066,1538,50.1630789302022,0.5821,202111011931
1624,019,37019020201,"Census Tract 202.01, Brunswick County, North Carolina",37019020201,Brunswick,28451,4564,3951,2096,53.0498607947355,0.3808,202111011931
1690,019,37019020603,"Census Tract 206.03, Brunswick County, North Carolina",37019020603,Brunswick,28422,3329,2899,1570,54.1566057261125,0.7663,202111011931
1691,019,37019020504,"Census Tract 205.04, Brunswick County, North Carolina",37019020504,Brunswick,28420,2045,2032,1123,55.2657480314961,0.0787,202111011931
1694,019,37019020203,"Census Tract 202.03, Brunswick County, North Carolina",37019020203,Brunswick,28422,2748,2402,1066,44.3796835970025,0.4021,202111011931
1712,019,37019020510,"Census Tract 205.10, Brunswick County, North Carolina",37019020510,Brunswick,28468,2039,1898,1152,60.695468914647,0.298,202111011931
1718,019,37019020505,"Census Tract 205.05, Brunswick County, North Carolina",37019020505,Brunswick,28420,4496,3727,1412,37.885698953582,0.6298,202111011931
1782,019,37019020307,"Census Tract 203.07, Brunswick County, North Carolina",37019020307,Brunswick,28461,230,230,190,82.6086956521739,0.0167,202111011931
1789,019,37019990100,"Census Tract 9901, Brunswick County, North Carolina",37019990100,Brunswick,28465,0,0,,0,-999,202111011931
1802,021,37021002000,"Census Tract 20, Buncombe County, North Carolina",37021002000,Buncombe,28803,6446,5688,3797,66.7545710267229,0.6011,202111011931
1804,021,37021001600,"Census Tract 16, Buncombe County, North Carolina",37021001600,Buncombe,28754,6514,5684,4688,82.4771287825475,0.4665,202111011931
1806,021,37021002206,"Census Tract 22.06, Buncombe County, North Carolina",37021002206,Buncombe,28704,4829,4274,3170,74.1693963500234,0.5137,202111011931
1810,021,37021001000,"Census Tract 10, Buncombe County, North Carolina",37021001000,Buncombe,28806,4811,4073,2910,71.4461085195188,0.3373,202111011931
1811,021,37021000700,"Census Tract 7, Buncombe County, North Carolina",37021000700,Buncombe,28801,1605,1398,1044,74.6781115879828,0.1634,202111011931
1812,021,37021002203,"Census Tract 22.03, Buncombe County, North Carolina",37021002203,Buncombe,28704,4429,3792,2920,77.0042194092827,0.7006,202111011931
1813,021,37021002204,"Census Tract 22.04, Buncombe County, North Carolina",37021002204,Buncombe,28704,9453,8573,6187,72.1684357867724,0.2693,202111011931
1814,021,37021002702,"Census Tract 27.02, Buncombe County, North Carolina",37021002702,Buncombe,28787,4403,3977,2665,67.0103092783505,0.217,202111011931
1831,021,37021001200,"Census Tract 12, Buncombe County, North Carolina",37021001200,Buncombe,28806,4903,4036,3429,84.9603567888999,0.2712,202111011931
1832,021,37021001801,"Census Tract 18.01, Buncombe County, North Carolina",37021001801,Buncombe,28804,3391,3073,2217,72.1444842173772,0.404,202111011931
1833,021,37021003104,"Census Tract 31.04, Buncombe County, North Carolina",37021003104,Buncombe,28711,6487,5718,3561,62.2770199370409,0.6335,202111011931
1842,021,37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021002301,Buncombe,28704,6862,5987,4356,72.7576415567062,0.2767,202111011931
1843,021,37021000500,"Census Tract 5, Buncombe County, North Carolina",37021000500,Buncombe,28801,3559,3133,2853,91.062879029684,0.0565,202111011931
1844,021,37021000800,"Census Tract 8, Buncombe County, North Carolina",37021000800,Buncombe,28801,3454,3165,2281,72.0695102685624,0.1365,202111011931
1845,021,37021000100,"Census Tract 1, Buncombe County, North Carolina",37021000100,Buncombe,28801,1445,1418,1265,89.2101551480959,0.7233,202111011931
1848,021,37021001802,"Census Tract 18.02, Buncombe County, North Carolina",37021001802,Buncombe,28804,5062,4412,2987,67.701722574796,0.2897,202111011931
1849,021,37021002205,"Census Tract 22.05, Buncombe County, North Carolina",37021002205,Buncombe,28704,7406,6306,4235,67.1582619727244,0.3012,202111011931
1850,021,37021002606,"Census Tract 26.06, Buncombe County, North Carolina",37021002606,Buncombe,28701,4462,3511,1897,54.0301908288237,0.6932,202111011931
1851,021,37021003202,"Census Tract 32.02, Buncombe County, North Carolina",37021003202,Buncombe,28704,4082,3645,2664,73.0864197530864,0.1772,202111011931
1860,021,37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021002402,Buncombe,28715,4943,4108,2340,56.9620253164557,0.4447,202111011931
1865,021,37021002506,"Census Tract 25.06, Buncombe County, North Carolina",37021002506,Buncombe,28715,3655,3090,1719,55.6310679611651,0.826,202111011931
1891,021,37021002701,"Census Tract 27.01, Buncombe County, North Carolina",37021002701,Buncombe,28787,3861,3431,2249,65.5494025065579,0.1791,202111011931
1910,021,37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021002302,Buncombe,28715,9265,8121,5211,64.1669745105283,0.2406,202111011931
1911,021,37021003002,"Census Tract 30.02, Buncombe County, North Carolina",37021003002,Buncombe,28730,6591,6035,3852,63.827671913836,0.4456,202111011931
1912,021,37021002605,"Census Tract 26.05, Buncombe County, North Carolina",37021002605,Buncombe,28715,6215,5358,2809,52.4262784621127,0.3267,202111011931
1913,021,37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021002401,Buncombe,28715,3514,3146,1462,46.4717101080737,0.4114,202111011931
1914,021,37021002503,"Census Tract 25.03, Buncombe County, North Carolina",37021002503,Buncombe,28715,4081,3589,1917,53.4132070214544,0.6835,202111011931
1932,021,37021003204,"Census Tract 32.04, Buncombe County, North Carolina",37021003204,Buncombe,28730,5977,5393,2946,54.6263675134434,0.1874,202111011931
1937,021,37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021003102,Buncombe,28711,5518,5021,2908,57.9167496514639,0.5021,202111011931
1974,021,37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021003001,Buncombe,28778,9026,8155,4464,54.7394236664623,0.3332,202111011931
1975,021,37021000900,"Census Tract 9, Buncombe County, North Carolina",37021000900,Buncombe,28801,2996,2506,2226,88.8268156424581,0.9301,202111011931
1976,021,37021002504,"Census Tract 25.04, Buncombe County, North Carolina",37021002504,Buncombe,28715,4896,4325,2352,54.3815028901734,0.5076,202111011931
1977,021,37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021002505,Buncombe,28715,5313,4618,2702,58.5101775660459,0.317,202111011931
1978,021,37021002604,"Census Tract 26.04, Buncombe County, North Carolina",37021002604,Buncombe,28701,5787,5119,2692,52.5883961711272,0.3933,202111011931
1979,021,37021002703,"Census Tract 27.03, Buncombe County, North Carolina",37021002703,Buncombe,28709,6441,5717,3248,56.8130138184362,0.1296,202111011931
2038,021,37021000600,"Census Tract 6, Buncombe County, North Carolina",37021000600,Buncombe,28801,1871,1673,1356,81.0520023909145,0.2869,202111011931
2039,021,37021001900,"Census Tract 19, Buncombe County, North Carolina",37021001900,Buncombe,28803,3885,3405,2379,69.8678414096916,0.3841,202111011931
2040,021,37021001400,"Census Tract 14, Buncombe County, North Carolina",37021001400,Buncombe,28804,6950,6209,3680,59.2688033499758,0.6395,202111011931
2048,021,37021000400,"Census Tract 4, Buncombe County, North Carolina",37021000400,Buncombe,28801,3899,3701,2198,59.3893542285869,0.3193,202111011931
2049,021,37021002102,"Census Tract 21.02, Buncombe County, North Carolina",37021002102,Buncombe,28803,5740,4566,3016,66.0534384581691,0.6613,202111011931
2050,021,37021001300,"Census Tract 13, Buncombe County, North Carolina",37021001300,Buncombe,28806,4551,3949,2309,58.470498860471,0.677,202111011931
2051,021,37021001100,"Census Tract 11, Buncombe County, North Carolina",37021001100,Buncombe,28806,5573,5034,3432,68.176400476758,0.1421,202111011931
2052,021,37021002900,"Census Tract 29, Buncombe County, North Carolina",37021002900,Buncombe,28709,3814,3283,1424,43.3749619250685,0.3503,202111011931
2053,021,37021002803,"Census Tract 28.03, Buncombe County, North Carolina",37021002803,Buncombe,28701,4827,4059,1863,45.8980044345898,0.8399,202111011931
2054,021,37021003201,"Census Tract 32.01, Buncombe County, North Carolina",37021003201,Buncombe,28730,1663,1482,1082,73.0094466936572,0.1504,202111011931
2055,021,37021002603,"Census Tract 26.03, Buncombe County, North Carolina",37021002603,Buncombe,28716,3818,3274,1540,47.0372632864997,0.7219,202111011931
2056,021,37021002607,"Census Tract 26.07, Buncombe County, North Carolina",37021002607,Buncombe,28701,4091,3565,2322,65.1332398316971,0.5497,202111011931
2057,021,37021002804,"Census Tract 28.04, Buncombe County, North Carolina",37021002804,Buncombe,28787,4883,4376,2575,58.8436928702011,0.3633,202111011931
2096,021,37021001700,"Census Tract 17, Buncombe County, North Carolina",37021001700,Buncombe,28804,2728,2546,2212,86.8813825608798,0.1013,202111011931
2110,021,37021001500,"Census Tract 15, Buncombe County, North Carolina",37021001500,Buncombe,28804,2711,2390,1388,58.0753138075314,0.5895,202111011931
2119,021,37021002101,"Census Tract 21.01, Buncombe County, North Carolina",37021002101,Buncombe,28803,1462,1249,1161,92.9543634907926,0.0116,202111011931
2120,021,37021003203,"Census Tract 32.03, Buncombe County, North Carolina",37021003203,Buncombe,28730,5774,4943,3097,62.6542585474408,0.2698,202111011931
2156,021,37021000300,"Census Tract 3, Buncombe County, North Carolina",37021000300,Buncombe,28801,2396,2066,1390,67.2797676669894,0.4216,202111011931
2158,021,37021003205,"Census Tract 32.05, Buncombe County, North Carolina",37021003205,Buncombe,28711,1278,1121,664,59.2328278322926,0.143,202111011931
2159,021,37021000200,"Census Tract 2, Buncombe County, North Carolina",37021000200,Buncombe,28655,1402,1131,1028,90.8930150309461,0.1819,202111011931
2166,021,37021003103,"Census Tract 31.03, Buncombe County, North Carolina",37021003103,Buncombe,28711,1888,1714,1115,65.0525087514586,0.1981,202111011931
196,023,37023020802,"Census Tract 208.02, Burke County, North Carolina",37023020802,Burke,28655,3553,3241,1666,51.4038876889849,0.6502,202111011931
197,023,37023020500,"Census Tract 205, Burke County, North Carolina",37023020500,Burke,28655,2818,2505,1788,71.377245508982,0.6469,202111011931
198,023,37023020201,"Census Tract 202.01, Burke County, North Carolina",37023020201,Burke,28641,6586,5905,2793,47.298899237934,0.4401,202111011931
199,023,37023021400,"Census Tract 214, Burke County, North Carolina",37023021400,Burke,28655,4997,3963,2562,64.6479939439818,0.9556,202111011931
208,023,37023020100,"Census Tract 201, Burke County, North Carolina",37023020100,Burke,28645,4318,3968,1709,43.0695564516129,0.8903,202111011931
225,023,37023021301,"Census Tract 213.01, Burke County, North Carolina",37023021301,Burke,28655,5654,5192,2589,49.8651771956857,0.7575,202111011931
226,023,37023021203,"Census Tract 212.03, Burke County, North Carolina",37023021203,Burke,28090,4377,3712,1359,36.6109913793103,0.6344,202111011931
227,023,37023021202,"Census Tract 212.02, Burke County, North Carolina",37023021202,Burke,28602,4928,4233,1383,32.6718639262934,0.7529,202111011931
228,023,37023020801,"Census Tract 208.01, Burke County, North Carolina",37023020801,Burke,28619,5457,4967,2067,41.6146567344474,0.6557,202111011931
245,023,37023020900,"Census Tract 209, Burke County, North Carolina",37023020900,Burke,28612,6901,6004,2846,47.4017321785476,0.6317,202111011931
246,023,37023021000,"Census Tract 210, Burke County, North Carolina",37023021000,Burke,28601,5070,4500,1864,41.4222222222222,0.7344,202111011931
247,023,37023020202,"Census Tract 202.02, Burke County, North Carolina",37023020202,Burke,28018,4222,3719,2376,63.8881419736488,0.4771,202111011931
248,023,37023020302,"Census Tract 203.02, Burke County, North Carolina",37023020302,Burke,28655,7403,6521,3211,49.24091397025,0.5164,202111011931
249,023,37023020600,"Census Tract 206, Burke County, North Carolina",37023020600,Burke,28655,5573,4641,3130,67.4423615600086,0.864,202111011931
250,023,37023020301,"Census Tract 203.01, Burke County, North Carolina",37023020301,Burke,28628,4962,4181,2013,48.1463764649605,0.7603,202111011931
251,023,37023021201,"Census Tract 212.01, Burke County, North Carolina",37023021201,Burke,28612,3724,3197,1538,48.1076008758211,0.5012,202111011931
283,023,37023021302,"Census Tract 213.02, Burke County, North Carolina",37023021302,Burke,28612,3425,3203,1344,41.960661879488,0.5965,202111011931
