OBJECTID,COUNTYFP10,GEOID10,GeoName,FIPS,County,ZIP,TotalPop,TotalVax,SVI,Pop5Up,PctVax,UpdateDTS
970,001,37001021000,"Census Tract 210, Alamance County, North Carolina",37001021000,Alamance,27217,3999,2658,0.9783,3697,66.4666166541635,202210161835
1058,001,37001021204,"Census Tract 212.04, Alamance County, North Carolina",37001021204,Alamance,27253,4976,3877,0.3406,4606,77.9139871382637,202210161835
1059,001,37001021201,"Census Tract 212.01, Alamance County, North Carolina",37001021201,Alamance,27217,5565,3613,0.82,5097,64.9236298292902,202210161835
1060,001,37001020200,"Census Tract 202, Alamance County, North Carolina",37001020200,Alamance,27217,4093,2720,0.9324,3801,66.4549230393355,202210161835
1064,001,37001021703,"Census Tract 217.03, Alamance County, North Carolina",37001021703,Alamance,27215,6408,6370,0.3466,5973,99.4069912609238,202210161835
1065,001,37001020601,"Census Tract 206.01, Alamance County, North Carolina",37001020601,Alamance,27215,3113,3425,0.0227,2959,110.022486347575,202210161835
1066,001,37001021702,"Census Tract 217.02, Alamance County, North Carolina",37001021702,Alamance,27215,6911,3992,0.2517,6647,57.762986543192,202210161835
1072,001,37001020902,"Census Tract 209.02, Alamance County, North Carolina",37001020902,Alamance,27215,3459,3307,0.5035,3263,95.6056663775658,202210161835
1073,001,37001021901,"Census Tract 219.01, Alamance County, North Carolina",37001021901,Alamance,27215,4819,2833,0.1596,4579,58.7881303174933,202210161835
1074,001,37001021803,"Census Tract 218.03, Alamance County, North Carolina",37001021803,Alamance,27298,3246,1713,0.2073,3053,52.7726432532348,202210161835
1075,001,37001021205,"Census Tract 212.05, Alamance County, North Carolina",37001021205,Alamance,27302,6830,5807,0.4382,6407,85.0219619326501,202210161835
1076,001,37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001021902,Alamance,27253,4139,3020,0.1624,3970,72.9644841749215,202210161835
1160,001,37001021600,"Census Tract 216, Alamance County, North Carolina",37001021600,Alamance,27217,7553,4965,0.4887,7155,65.7354693499272,202210161835
1161,001,37001020100,"Census Tract 201, Alamance County, North Carolina",37001020100,Alamance,27215,4058,3349,0.7038,3674,82.5283390832923,202210161835
1163,001,37001020802,"Census Tract 208.02, Alamance County, North Carolina",37001020802,Alamance,27215,5915,3928,0.9329,5633,66.407438715131,202210161835
1168,001,37001020702,"Census Tract 207.02, Alamance County, North Carolina",37001020702,Alamance,27215,4941,3414,0.6964,4780,69.0953248330298,202210161835
1169,001,37001022001,"Census Tract 220.01, Alamance County, North Carolina",37001022001,Alamance,27253,4044,2653,0.3966,3737,65.6033630069238,202210161835
1170,001,37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001022002,Alamance,27253,4449,3317,0.5414,4221,74.5560800179816,202210161835
1171,001,37001021206,"Census Tract 212.06, Alamance County, North Carolina",37001021206,Alamance,27258,5029,4050,0.5609,4717,80.532909127063,202210161835
1214,001,37001021801,"Census Tract 218.01, Alamance County, North Carolina",37001021801,Alamance,27201,4858,2901,0.155,4703,59.7159324825031,202210161835
1253,001,37001021802,"Census Tract 218.02, Alamance County, North Carolina",37001021802,Alamance,27215,3743,2160,0.2041,3590,57.7077210793481,202210161835
1287,001,37001020801,"Census Tract 208.01, Alamance County, North Carolina",37001020801,Alamance,27215,1661,1219,0.4845,1526,73.3895243829019,202210161835
1934,003,37003040500,"Census Tract 405, Alexander County, North Carolina",37003040500,Alexander,28636,7016,2959,0.6701,6728,42.1750285062714,202210161835
1938,003,37003040100,"Census Tract 401, Alexander County, North Carolina",37003040100,Alexander,28625,3167,1363,0.3142,2916,43.0375749921061,202210161835
1991,003,37003040400,"Census Tract 404, Alexander County, North Carolina",37003040400,Alexander,28636,6761,3524,0.8973,6220,52.1224670906671,202210161835
1992,003,37003040700,"Census Tract 407, Alexander County, North Carolina",37003040700,Alexander,28601,6823,4804,0.2827,6585,70.4089110362011,202210161835
1993,003,37003040600,"Census Tract 406, Alexander County, North Carolina",37003040600,Alexander,28681,6372,3496,0.4419,6195,54.8650345260515,202210161835
2122,003,37003040200,"Census Tract 402, Alexander County, North Carolina",37003040200,Alexander,28654,3910,1932,0.2638,3690,49.4117647058824,202210161835
2170,003,37003040300,"Census Tract 403, Alexander County, North Carolina",37003040300,Alexander,28630,3164,1695,0.5882,3010,53.5714285714286,202210161835
1409,005,37005950300,"Census Tract 9503, Alleghany County, North Carolina",37005950300,Alleghany,28631,3180,1815,0.4563,3012,57.0754716981132,202210161835
1510,005,37005950200,"Census Tract 9502, Alleghany County, North Carolina",37005950200,Alleghany,28675,3711,2301,0.8709,3517,62.0048504446241,202210161835
1752,005,37005950100,"Census Tract 9501, Alleghany County, North Carolina",37005950100,Alleghany,28623,4117,2638,0.572,4023,64.0757833373816,202210161835
894,007,37007920300,"Census Tract 9203, Anson County, North Carolina",37007920300,Anson,28103,7496,3622,0.7066,7207,48.3191035218783,202210161835
945,007,37007920500,"Census Tract 9205, Anson County, North Carolina",37007920500,Anson,28135,5566,3373,0.8001,5283,60.600071864894,202210161835
1175,007,37007920400,"Census Tract 9204, Anson County, North Carolina",37007920400,Anson,28135,3175,1441,0.8325,2849,45.3858267716535,202210161835
1215,007,37007920100,"Census Tract 9201, Anson County, North Carolina",37007920100,Anson,28091,3031,1543,0.5382,2949,50.9072913229957,202210161835
1216,007,37007920200,"Census Tract 9202, Anson County, North Carolina",37007920200,Anson,28007,1881,722,0.702,1790,38.3838383838384,202210161835
1285,007,37007920600,"Census Tract 9206, Anson County, North Carolina",37007920600,Anson,28091,3753,1923,0.7455,3652,51.2390087929656,202210161835
1425,009,37009970300,"Census Tract 9703, Ashe County, North Carolina",37009970300,Ashe,28615,2573,1133,0.4503,2462,44.0342013214147,202210161835
1612,009,37009970700,"Census Tract 9707, Ashe County, North Carolina",37009970700,Ashe,28615,5230,4020,0.0925,5079,76.8642447418738,202210161835
1679,009,37009970800,"Census Tract 9708, Ashe County, North Carolina",37009970800,Ashe,28617,5234,3040,0.5016,4879,58.0817730225449,202210161835
1716,009,37009970400,"Census Tract 9704, Ashe County, North Carolina",37009970400,Ashe,28615,5029,2823,0.6645,4761,56.134420361901,202210161835
1768,009,37009970500,"Census Tract 9705, Ashe County, North Carolina",37009970500,Ashe,28617,5839,4256,0.8468,5653,72.8891933550265,202210161835
1770,009,37009970200,"Census Tract 9702, Ashe County, North Carolina",37009970200,Ashe,28643,2958,1445,0.5359,2887,48.8505747126437,202210161835
1536,011,37011930100,"Census Tract 9301, Avery County, North Carolina",37011930100,Avery,28604,3570,1495,0.7001,3458,41.8767507002801,202210161835
1611,011,37011930400,"Census Tract 9304, Avery County, North Carolina",37011930400,Avery,28616,5770,1898,0.4651,5635,32.894280762565,202210161835
1740,011,37011930200,"Census Tract 9302, Avery County, North Carolina",37011930200,Avery,28604,2348,1546,0.3179,2217,65.8432708688245,202210161835
1748,011,37011930302,"Census Tract 9303.02, Avery County, North Carolina",37011930302,Avery,28622,2566,926,0.4507,2435,36.087295401403,202210161835
1767,011,37011930301,"Census Tract 9303.01, Avery County, North Carolina",37011930301,Avery,28604,3252,1582,0.627,3171,48.6469864698647,202210161835
305,013,37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013930900,Beaufort,27806,4297,3154,0.341,4075,73.4000465441005,202210161835
306,013,37013930800,"Census Tract 9308, Beaufort County, North Carolina",37013930800,Beaufort,27806,2628,1192,0.6118,2492,45.3576864535769,202210161835
315,013,37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013930700,Beaufort,27808,2552,1705,0.2832,2428,66.8103448275862,202210161835
319,013,37013931000,"Census Tract 9310, Beaufort County, North Carolina",37013931000,Beaufort,27817,6225,2692,0.7945,5819,43.2449799196787,202210161835
333,013,37013930200,"Census Tract 9302, Beaufort County, North Carolina",37013930200,Beaufort,27834,6572,3691,0.5831,6441,56.1625076080341,202210161835
361,013,37013930501,"Census Tract 9305.01, Beaufort County, North Carolina",37013930501,Beaufort,27889,4435,3137,0.4919,4163,70.7328072153326,202210161835
378,013,37013930300,"Census Tract 9303, Beaufort County, North Carolina",37013930300,Beaufort,27889,3714,2635,0.9486,3432,70.9477652127087,202210161835
379,013,37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013930502,Beaufort,27889,3866,1797,0.5479,3638,46.4821520951888,202210161835
414,013,37013930400,"Census Tract 9304, Beaufort County, North Carolina",37013930400,Beaufort,27889,4724,3606,0.8839,4405,76.3336155800169,202210161835
446,013,37013930600,"Census Tract 9306, Beaufort County, North Carolina",37013930600,Beaufort,27808,3174,1748,0.0463,3065,55.0724637681159,202210161835
710,013,37013930100,"Census Tract 9301, Beaufort County, North Carolina",37013930100,Beaufort,27810,4981,2329,0.659,4872,46.7576791808874,202210161835
1371,015,37015960400,"Census Tract 9604, Bertie County, North Carolina",37015960400,Bertie,27957,6535,4133,0.8797,6291,63.2440703902066,202210161835
1458,015,37015960100,"Census Tract 9601, Bertie County, North Carolina",37015960100,Bertie,27910,5616,2680,0.6164,5364,47.7207977207977,202210161835
1583,015,37015960200,"Census Tract 9602, Bertie County, North Carolina",37015960200,Bertie,27805,3953,1743,0.8857,3763,44.09309385277,202210161835
1647,015,37015960300,"Census Tract 9603, Bertie County, North Carolina",37015960300,Bertie,27805,3276,1382,0.8089,3137,42.1855921855922,202210161835
1372,017,37017950400,"Census Tract 9504, Bladen County, North Carolina",37017950400,Bladen,28320,6281,3855,0.7964,5911,61.3755771373985,202210161835
1519,017,37017950500,"Census Tract 9505, Bladen County, North Carolina",37017950500,Bladen,28320,6646,3422,0.6876,6267,51.4896178152272,202210161835
1520,017,37017950600,"Census Tract 9506, Bladen County, North Carolina",37017950600,Bladen,28320,5752,3285,0.8741,5375,57.1105702364395,202210161835
1584,017,37017950200,"Census Tract 9502, Bladen County, North Carolina",37017950200,Bladen,28312,3099,1597,0.8501,3012,51.5327525008067,202210161835
1703,017,37017950300,"Census Tract 9503, Bladen County, North Carolina",37017950300,Bladen,28306,6549,3299,0.9602,6215,50.3741029164758,202210161835
1744,017,37017950100,"Census Tract 9501, Bladen County, North Carolina",37017950100,Bladen,28337,5080,3074,0.8251,4867,60.511811023622,202210161835
1304,019,37019020103,"Census Tract 201.03, Brunswick County, North Carolina",37019020103,Brunswick,28451,8929,9466,0.3447,8428,106.014111322657,202210161835
1305,019,37019020202,"Census Tract 202.02, Brunswick County, North Carolina",37019020202,Brunswick,28451,9327,9236,0.2304,8964,99.0243379436046,202210161835
1306,019,37019020304,"Census Tract 203.04, Brunswick County, North Carolina",37019020304,Brunswick,28422,8049,11744,0.0731,7829,145.906323766928,202210161835
1307,019,37019020309,"Census Tract 203.09, Brunswick County, North Carolina",37019020309,Brunswick,28465,2968,3538,0.0106,2948,119.204851752022,202210161835
1309,019,37019020204,"Census Tract 202.04, Brunswick County, North Carolina",37019020204,Brunswick,28422,6847,4836,0.7149,6515,70.6294727617935,202210161835
1341,019,37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019020602,Brunswick,28420,5378,3744,0.4378,5225,69.6169579769431,202210161835
1347,019,37019020507,"Census Tract 205.07, Brunswick County, North Carolina",37019020507,Brunswick,28467,7639,6026,0.2189,7433,78.8846707684252,202210161835
1349,019,37019020303,"Census Tract 203.03, Brunswick County, North Carolina",37019020303,Brunswick,28422,4029,3347,0.4604,3919,83.0727227599901,202210161835
1350,019,37019020305,"Census Tract 203.05, Brunswick County, North Carolina",37019020305,Brunswick,28461,2795,3418,0.2295,2720,122.289803220036,202210161835
1352,019,37019020508,"Census Tract 205.08, Brunswick County, North Carolina",37019020508,Brunswick,28467,2992,3036,0.1106,2957,101.470588235294,202210161835
1390,019,37019020102,"Census Tract 201.02, Brunswick County, North Carolina",37019020102,Brunswick,28451,5186,4482,0.4577,4813,86.4249903586579,202210161835
1411,019,37019020101,"Census Tract 201.01, Brunswick County, North Carolina",37019020101,Brunswick,28451,2554,1956,0.6617,2499,76.5857478465153,202210161835
1427,019,37019020306,"Census Tract 203.06, Brunswick County, North Carolina",37019020306,Brunswick,28461,2167,2638,0.2254,2037,121.735117674204,202210161835
1485,019,37019020308,"Census Tract 203.08, Brunswick County, North Carolina",37019020308,Brunswick,28465,1896,2277,0.062,1845,120.094936708861,202210161835
1515,019,37019020601,"Census Tract 206.01, Brunswick County, North Carolina",37019020601,Brunswick,28420,4826,2730,0.7566,4496,56.5685868213842,202210161835
1516,019,37019020404,"Census Tract 204.04, Brunswick County, North Carolina",37019020404,Brunswick,28462,2800,1851,0.5086,2710,66.1071428571428,202210161835
1517,019,37019020310,"Census Tract 203.10, Brunswick County, North Carolina",37019020310,Brunswick,28465,2568,2762,0.2402,2490,107.554517133956,202210161835
1525,019,37019020511,"Census Tract 205.11, Brunswick County, North Carolina",37019020511,Brunswick,28469,2412,2124,0.4678,2339,88.0597014925373,202210161835
1533,019,37019020402,"Census Tract 204.02, Brunswick County, North Carolina",37019020402,Brunswick,28462,3393,2467,0.1856,3325,72.7085175361037,202210161835
1534,019,37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019020512,Brunswick,28467,932,1199,0.0796,920,128.648068669528,202210161835
1537,019,37019020506,"Census Tract 205.06, Brunswick County, North Carolina",37019020506,Brunswick,28470,5352,3194,0.4553,5128,59.678624813154,202210161835
1538,019,37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019020509,Brunswick,28467,4861,4527,0.2346,4675,93.1289858053898,202210161835
1548,019,37019020104,"Census Tract 201.04, Brunswick County, North Carolina",37019020104,Brunswick,28401,5816,4195,0.7802,5369,72.1286107290234,202210161835
1549,019,37019020403,"Census Tract 204.03, Brunswick County, North Carolina",37019020403,Brunswick,28462,5336,3071,0.6492,5286,57.5524737631184,202210161835
1620,019,37019020405,"Census Tract 204.05, Brunswick County, North Carolina",37019020405,Brunswick,28462,3312,2382,0.5821,3183,71.9202898550725,202210161835
1624,019,37019020201,"Census Tract 202.01, Brunswick County, North Carolina",37019020201,Brunswick,28451,4564,3462,0.3808,4299,75.8545135845749,202210161835
1690,019,37019020603,"Census Tract 206.03, Brunswick County, North Carolina",37019020603,Brunswick,28422,3329,2362,0.7663,3232,70.9522379092821,202210161835
1691,019,37019020504,"Census Tract 205.04, Brunswick County, North Carolina",37019020504,Brunswick,28420,2045,1703,0.0787,2045,83.2762836185819,202210161835
1694,019,37019020203,"Census Tract 202.03, Brunswick County, North Carolina",37019020203,Brunswick,28422,2748,1721,0.4021,2531,62.627365356623,202210161835
1712,019,37019020510,"Census Tract 205.10, Brunswick County, North Carolina",37019020510,Brunswick,28468,2039,1752,0.298,1956,85.9244727807749,202210161835
1718,019,37019020505,"Census Tract 205.05, Brunswick County, North Carolina",37019020505,Brunswick,28420,4496,1995,0.6298,4184,44.3727758007117,202210161835
1782,019,37019020307,"Census Tract 203.07, Brunswick County, North Carolina",37019020307,Brunswick,28461,230,256,0.0167,230,111.304347826087,202210161835
1789,019,37019990100,"Census Tract 9901, Brunswick County, North Carolina",37019990100,Brunswick,28465,0,,-999,0,,202210161835
1802,021,37021002000,"Census Tract 20, Buncombe County, North Carolina",37021002000,Buncombe,28803,6446,6119,0.6011,6173,94.9270865653118,202210161835
1804,021,37021001600,"Census Tract 16, Buncombe County, North Carolina",37021001600,Buncombe,28754,6514,7162,0.4665,6231,109.947804728278,202210161835
1806,021,37021002206,"Census Tract 22.06, Buncombe County, North Carolina",37021002206,Buncombe,28704,4829,5354,0.5137,4534,110.871816110996,202210161835
1810,021,37021001000,"Census Tract 10, Buncombe County, North Carolina",37021001000,Buncombe,28806,4811,4593,0.3373,4455,95.4687175223446,202210161835
1811,021,37021000700,"Census Tract 7, Buncombe County, North Carolina",37021000700,Buncombe,28801,1605,1560,0.1634,1509,97.196261682243,202210161835
1812,021,37021002203,"Census Tract 22.03, Buncombe County, North Carolina",37021002203,Buncombe,28704,4429,4403,0.7006,4205,99.4129600361255,202210161835
1813,021,37021002204,"Census Tract 22.04, Buncombe County, North Carolina",37021002204,Buncombe,28704,9453,10152,0.2693,9167,107.39447794351,202210161835
1814,021,37021002702,"Census Tract 27.02, Buncombe County, North Carolina",37021002702,Buncombe,28787,4403,4177,0.217,4186,94.8671360436066,202210161835
1831,021,37021001200,"Census Tract 12, Buncombe County, North Carolina",37021001200,Buncombe,28806,4903,5423,0.2712,4574,110.605751580665,202210161835
1832,021,37021001801,"Census Tract 18.01, Buncombe County, North Carolina",37021001801,Buncombe,28804,3391,3194,0.404,3223,94.1905042760248,202210161835
1833,021,37021003104,"Census Tract 31.04, Buncombe County, North Carolina",37021003104,Buncombe,28711,6487,5141,0.6335,6108,79.2508093109296,202210161835
1842,021,37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021002301,Buncombe,28704,6862,6636,0.2767,6435,96.7064995628097,202210161835
1843,021,37021000500,"Census Tract 5, Buncombe County, North Carolina",37021000500,Buncombe,28801,3559,4439,0.0565,3392,124.726046642315,202210161835
1844,021,37021000800,"Census Tract 8, Buncombe County, North Carolina",37021000800,Buncombe,28801,3454,3624,0.1365,3376,104.921829762594,202210161835
1845,021,37021000100,"Census Tract 1, Buncombe County, North Carolina",37021000100,Buncombe,28801,1445,1764,0.7233,1445,122.076124567474,202210161835
1848,021,37021001802,"Census Tract 18.02, Buncombe County, North Carolina",37021001802,Buncombe,28804,5062,4586,0.2897,4803,90.5966021335441,202210161835
1849,021,37021002205,"Census Tract 22.05, Buncombe County, North Carolina",37021002205,Buncombe,28704,7406,6413,0.3012,6982,86.5919524709695,202210161835
1850,021,37021002606,"Census Tract 26.06, Buncombe County, North Carolina",37021002606,Buncombe,28701,4462,2790,0.6932,4128,62.5280143433438,202210161835
1851,021,37021003202,"Census Tract 32.02, Buncombe County, North Carolina",37021003202,Buncombe,28704,4082,4132,0.1772,3922,101.224889759922,202210161835
1860,021,37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021002402,Buncombe,28715,4943,3296,0.4447,4539,66.6801537527817,202210161835
1865,021,37021002506,"Census Tract 25.06, Buncombe County, North Carolina",37021002506,Buncombe,28715,3655,2518,0.826,3520,68.8919288645691,202210161835
1891,021,37021002701,"Census Tract 27.01, Buncombe County, North Carolina",37021002701,Buncombe,28787,3861,3468,0.1791,3650,89.8212898212898,202210161835
1910,021,37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021002302,Buncombe,28715,9265,7675,0.2406,8850,82.8386400431732,202210161835
1911,021,37021003002,"Census Tract 30.02, Buncombe County, North Carolina",37021003002,Buncombe,28730,6591,5499,0.4456,6256,83.4319526627219,202210161835
1912,021,37021002605,"Census Tract 26.05, Buncombe County, North Carolina",37021002605,Buncombe,28715,6215,4147,0.3267,5994,66.7256637168142,202210161835
1913,021,37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021002401,Buncombe,28715,3514,1990,0.4114,3379,56.6306203756403,202210161835
1914,021,37021002503,"Census Tract 25.03, Buncombe County, North Carolina",37021002503,Buncombe,28715,4081,2645,0.6835,3926,64.8125459446214,202210161835
1932,021,37021003204,"Census Tract 32.04, Buncombe County, North Carolina",37021003204,Buncombe,28730,5977,4516,0.1874,5783,75.5562991467291,202210161835
1937,021,37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021003102,Buncombe,28711,5518,4215,0.5021,5235,76.3863718738673,202210161835
1974,021,37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021003001,Buncombe,28778,9026,6457,0.3332,8701,71.5377797473964,202210161835
1975,021,37021000900,"Census Tract 9, Buncombe County, North Carolina",37021000900,Buncombe,28801,2996,3452,0.9301,2712,115.220293724967,202210161835
1976,021,37021002504,"Census Tract 25.04, Buncombe County, North Carolina",37021002504,Buncombe,28715,4896,3388,0.5076,4717,69.1993464052288,202210161835
1977,021,37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021002505,Buncombe,28715,5313,3938,0.317,4943,74.120082815735,202210161835
1978,021,37021002604,"Census Tract 26.04, Buncombe County, North Carolina",37021002604,Buncombe,28701,5787,3940,0.3933,5397,68.0836357352687,202210161835
1979,021,37021002703,"Census Tract 27.03, Buncombe County, North Carolina",37021002703,Buncombe,28709,6441,5018,0.1296,6151,77.9071572737153,202210161835
2038,021,37021000600,"Census Tract 6, Buncombe County, North Carolina",37021000600,Buncombe,28801,1871,2181,0.2869,1795,116.568679850347,202210161835
2039,021,37021001900,"Census Tract 19, Buncombe County, North Carolina",37021001900,Buncombe,28803,3885,3643,0.3841,3703,93.7709137709138,202210161835
2040,021,37021001400,"Census Tract 14, Buncombe County, North Carolina",37021001400,Buncombe,28804,6950,5489,0.6395,6547,78.9784172661871,202210161835
2048,021,37021000400,"Census Tract 4, Buncombe County, North Carolina",37021000400,Buncombe,28801,3899,3263,0.3193,3803,83.6881251602975,202210161835
2049,021,37021002102,"Census Tract 21.02, Buncombe County, North Carolina",37021002102,Buncombe,28803,5740,4623,0.6613,5184,80.5400696864112,202210161835
2050,021,37021001300,"Census Tract 13, Buncombe County, North Carolina",37021001300,Buncombe,28806,4551,3457,0.677,4309,75.9613271808394,202210161835
2051,021,37021001100,"Census Tract 11, Buncombe County, North Carolina",37021001100,Buncombe,28806,5573,5322,0.1421,5321,95.4961421137628,202210161835
2052,021,37021002900,"Census Tract 29, Buncombe County, North Carolina",37021002900,Buncombe,28709,3814,2190,0.3503,3595,57.4200314630309,202210161835
2053,021,37021002803,"Census Tract 28.03, Buncombe County, North Carolina",37021002803,Buncombe,28701,4827,2762,0.8399,4641,57.2198052620675,202210161835
2054,021,37021003201,"Census Tract 32.01, Buncombe County, North Carolina",37021003201,Buncombe,28730,1663,1854,0.1504,1605,111.485267588695,202210161835
2055,021,37021002603,"Census Tract 26.03, Buncombe County, North Carolina",37021002603,Buncombe,28716,3818,2194,0.7219,3550,57.4646411733892,202210161835
2056,021,37021002607,"Census Tract 26.07, Buncombe County, North Carolina",37021002607,Buncombe,28701,4091,3451,0.5497,3849,84.3559032021511,202210161835
2057,021,37021002804,"Census Tract 28.04, Buncombe County, North Carolina",37021002804,Buncombe,28787,4883,3865,0.3633,4758,79.1521605570346,202210161835
2096,021,37021001700,"Census Tract 17, Buncombe County, North Carolina",37021001700,Buncombe,28804,2728,3251,0.1013,2661,119.171554252199,202210161835
2110,021,37021001500,"Census Tract 15, Buncombe County, North Carolina",37021001500,Buncombe,28804,2711,2050,0.5895,2607,75.6178531907045,202210161835
2119,021,37021002101,"Census Tract 21.01, Buncombe County, North Carolina",37021002101,Buncombe,28803,1462,1820,0.0116,1413,124.487004103967,202210161835
2120,021,37021003203,"Census Tract 32.03, Buncombe County, North Carolina",37021003203,Buncombe,28730,5774,4932,0.2698,5457,85.417388292345,202210161835
2156,021,37021000300,"Census Tract 3, Buncombe County, North Carolina",37021000300,Buncombe,28801,2396,2174,0.4216,2304,90.7345575959933,202210161835
2158,021,37021003205,"Census Tract 32.05, Buncombe County, North Carolina",37021003205,Buncombe,28711,1278,938,0.143,1214,73.39593114241,202210161835
2159,021,37021000200,"Census Tract 2, Buncombe County, North Carolina",37021000200,Buncombe,28655,1402,1620,0.1819,1349,115.549215406562,202210161835
2166,021,37021003103,"Census Tract 31.03, Buncombe County, North Carolina",37021003103,Buncombe,28711,1888,1605,0.1981,1817,85.010593220339,202210161835
196,023,37023020802,"Census Tract 208.02, Burke County, North Carolina",37023020802,Burke,28655,3553,2465,0.6502,3363,69.377990430622,202210161835
197,023,37023020500,"Census Tract 205, Burke County, North Carolina",37023020500,Burke,28655,2818,2642,0.6469,2696,93.7544357700497,202210161835
198,023,37023020201,"Census Tract 202.01, Burke County, North Carolina",37023020201,Burke,28641,6586,4154,0.4401,6405,63.0731855450957,202210161835
199,023,37023021400,"Census Tract 214, Burke County, North Carolina",37023021400,Burke,28655,4997,3746,0.9556,4596,74.9649789873924,202210161835
208,023,37023020100,"Census Tract 201, Burke County, North Carolina",37023020100,Burke,28645,4318,2478,0.8903,4260,57.3876794812413,202210161835
225,023,37023021301,"Census Tract 213.01, Burke County, North Carolina",37023021301,Burke,28655,5654,3945,0.7575,5496,69.7736116024054,202210161835
226,023,37023021203,"Census Tract 212.03, Burke County, North Carolina",37023021203,Burke,28090,4377,1984,0.6344,4164,45.3278501256568,202210161835
227,023,37023021202,"Census Tract 212.02, Burke County, North Carolina",37023021202,Burke,28602,4928,2055,0.7529,4627,41.700487012987,202210161835
228,023,37023020801,"Census Tract 208.01, Burke County, North Carolina",37023020801,Burke,28619,5457,3067,0.6557,5305,56.2030419644493,202210161835
245,023,37023020900,"Census Tract 209, Burke County, North Carolina",37023020900,Burke,28612,6901,4084,0.6317,6434,59.1798290102884,202210161835
246,023,37023021000,"Census Tract 210, Burke County, North Carolina",37023021000,Burke,28601,5070,2787,0.7344,4817,54.9704142011834,202210161835
247,023,37023020202,"Census Tract 202.02, Burke County, North Carolina",37023020202,Burke,28018,4222,3619,0.4771,4034,85.7176693510185,202210161835
248,023,37023020302,"Census Tract 203.02, Burke County, North Carolina",37023020302,Burke,28655,7403,4696,0.5164,7155,63.4337430771309,202210161835
249,023,37023020600,"Census Tract 206, Burke County, North Carolina",37023020600,Burke,28655,5573,4678,0.864,5148,83.9404270590346,202210161835
250,023,37023020301,"Census Tract 203.01, Burke County, North Carolina",37023020301,Burke,28628,4962,2844,0.7603,4627,57.3155985489722,202210161835
251,023,37023021201,"Census Tract 212.01, Burke County, North Carolina",37023021201,Burke,28612,3724,2248,0.5012,3507,60.3651987110634,202210161835
283,023,37023021302,"Census Tract 213.02, Burke County, North Carolina",37023021302,Burke,28612,3425,1994,0.5965,3319,58.2189781021898,202210161835
284,023,37023021100,"Census Tract 211, Burke County, North Carolina",37023021100,Burke,28601,6000,3342,0.6266,5753,55.7,202210161835
