OBJECTID,COUNTYFP10,GEOID10,GeoName,FIPS,County,ZIP,TotalPop,TotalVax,SVI,Pop5Up,PctVax,UpdateDTS
1059,001,37001021201,"Census Tract 212.01, Alamance County, North Carolina",37001021201,Alamance,27217,5565,3594,0.82,5097,64.5822102425876,202207211832
1060,001,37001020200,"Census Tract 202, Alamance County, North Carolina",37001020200,Alamance,27217,4093,2702,0.9324,3801,66.0151478133399,202207211832
1064,001,37001021703,"Census Tract 217.03, Alamance County, North Carolina",37001021703,Alamance,27215,6408,6324,0.3466,5973,98.689138576779,202207211832
1065,001,37001020601,"Census Tract 206.01, Alamance County, North Carolina",37001020601,Alamance,27215,3113,3414,0.0227,2959,109.669129457115,202207211832
1066,001,37001021702,"Census Tract 217.02, Alamance County, North Carolina",37001021702,Alamance,27215,6911,3967,0.2517,6647,57.4012443929967,202207211832
1072,001,37001020902,"Census Tract 209.02, Alamance County, North Carolina",37001020902,Alamance,27215,3459,3271,0.5035,3263,94.5649031511998,202207211832
1073,001,37001021901,"Census Tract 219.01, Alamance County, North Carolina",37001021901,Alamance,27215,4819,2819,0.1596,4579,58.4976136127827,202207211832
1074,001,37001021803,"Census Tract 218.03, Alamance County, North Carolina",37001021803,Alamance,27298,3246,1703,0.2073,3053,52.4645717806531,202207211832
1075,001,37001021205,"Census Tract 212.05, Alamance County, North Carolina",37001021205,Alamance,27302,6830,5724,0.4382,6407,83.8067349926794,202207211832
1076,001,37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001021902,Alamance,27253,4139,3007,0.1624,3970,72.6503986470162,202207211832
1160,001,37001021600,"Census Tract 216, Alamance County, North Carolina",37001021600,Alamance,27217,7553,4933,0.4887,7155,65.3117966370978,202207211832
1161,001,37001020100,"Census Tract 201, Alamance County, North Carolina",37001020100,Alamance,27215,4058,3332,0.7038,3674,82.1094135041892,202207211832
1163,001,37001020802,"Census Tract 208.02, Alamance County, North Carolina",37001020802,Alamance,27215,5915,3904,0.9329,5633,66.0016906170752,202207211832
1168,001,37001020702,"Census Tract 207.02, Alamance County, North Carolina",37001020702,Alamance,27215,4941,3392,0.6964,4780,68.6500708358632,202207211832
1169,001,37001022001,"Census Tract 220.01, Alamance County, North Carolina",37001022001,Alamance,27253,4044,2631,0.3966,3737,65.0593471810089,202207211832
1170,001,37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001022002,Alamance,27253,4449,3293,0.5414,4221,74.016632951225,202207211832
1171,001,37001021206,"Census Tract 212.06, Alamance County, North Carolina",37001021206,Alamance,27258,5029,4021,0.5609,4717,79.9562537283754,202207211832
1214,001,37001021801,"Census Tract 218.01, Alamance County, North Carolina",37001021801,Alamance,27201,4858,2882,0.155,4703,59.3248250308769,202207211832
1253,001,37001021802,"Census Tract 218.02, Alamance County, North Carolina",37001021802,Alamance,27215,3743,2151,0.2041,3590,57.4672722415175,202207211832
1287,001,37001020801,"Census Tract 208.01, Alamance County, North Carolina",37001020801,Alamance,27215,1661,1208,0.4845,1526,72.7272727272727,202207211832
1934,003,37003040500,"Census Tract 405, Alexander County, North Carolina",37003040500,Alexander,28636,7016,2952,0.6701,6728,42.0752565564424,202207211832
1938,003,37003040100,"Census Tract 401, Alexander County, North Carolina",37003040100,Alexander,28625,3167,1358,0.3142,2916,42.8796968740133,202207211832
1991,003,37003040400,"Census Tract 404, Alexander County, North Carolina",37003040400,Alexander,28636,6761,3503,0.8973,6220,51.8118621505694,202207211832
1992,003,37003040700,"Census Tract 407, Alexander County, North Carolina",37003040700,Alexander,28601,6823,4757,0.2827,6585,69.720064487762,202207211832
1993,003,37003040600,"Census Tract 406, Alexander County, North Carolina",37003040600,Alexander,28681,6372,3483,0.4419,6195,54.6610169491525,202207211832
2122,003,37003040200,"Census Tract 402, Alexander County, North Carolina",37003040200,Alexander,28654,3910,1927,0.2638,3690,49.2838874680307,202207211832
2170,003,37003040300,"Census Tract 403, Alexander County, North Carolina",37003040300,Alexander,28630,3164,1684,0.5882,3010,53.2237673830594,202207211832
1409,005,37005950300,"Census Tract 9503, Alleghany County, North Carolina",37005950300,Alleghany,28631,3180,1807,0.4563,3012,56.8238993710692,202207211832
1510,005,37005950200,"Census Tract 9502, Alleghany County, North Carolina",37005950200,Alleghany,28675,3711,2286,0.8709,3517,61.6006467259499,202207211832
1752,005,37005950100,"Census Tract 9501, Alleghany County, North Carolina",37005950100,Alleghany,28623,4117,2628,0.572,4023,63.8328880252611,202207211832
894,007,37007920300,"Census Tract 9203, Anson County, North Carolina",37007920300,Anson,28103,7496,3596,0.7066,7207,47.9722518676627,202207211832
945,007,37007920500,"Census Tract 9205, Anson County, North Carolina",37007920500,Anson,28135,5566,3352,0.8001,5283,60.2227811713978,202207211832
1175,007,37007920400,"Census Tract 9204, Anson County, North Carolina",37007920400,Anson,28135,3175,1430,0.8325,2849,45.0393700787402,202207211832
1215,007,37007920100,"Census Tract 9201, Anson County, North Carolina",37007920100,Anson,28091,3031,1537,0.5382,2949,50.7093368525239,202207211832
1216,007,37007920200,"Census Tract 9202, Anson County, North Carolina",37007920200,Anson,28007,1881,718,0.702,1790,38.1711855396066,202207211832
1285,007,37007920600,"Census Tract 9206, Anson County, North Carolina",37007920600,Anson,28091,3753,1907,0.7455,3652,50.8126831867839,202207211832
1425,009,37009970300,"Census Tract 9703, Ashe County, North Carolina",37009970300,Ashe,28615,2573,1128,0.4503,2462,43.8398756315585,202207211832
1612,009,37009970700,"Census Tract 9707, Ashe County, North Carolina",37009970700,Ashe,28615,5230,4005,0.0925,5079,76.5774378585086,202207211832
1679,009,37009970800,"Census Tract 9708, Ashe County, North Carolina",37009970800,Ashe,28617,5234,3010,0.5016,4879,57.508597630875,202207211832
1716,009,37009970400,"Census Tract 9704, Ashe County, North Carolina",37009970400,Ashe,28615,5029,2798,0.6645,4761,55.6373036388944,202207211832
1768,009,37009970500,"Census Tract 9705, Ashe County, North Carolina",37009970500,Ashe,28617,5839,4221,0.8468,5653,72.2897756465148,202207211832
1770,009,37009970200,"Census Tract 9702, Ashe County, North Carolina",37009970200,Ashe,28643,2958,1436,0.5359,2887,48.5463150777552,202207211832
1536,011,37011930100,"Census Tract 9301, Avery County, North Carolina",37011930100,Avery,28604,3570,1484,0.7001,3458,41.5686274509804,202207211832
1611,011,37011930400,"Census Tract 9304, Avery County, North Carolina",37011930400,Avery,28616,5770,1881,0.4651,5635,32.5996533795494,202207211832
1740,011,37011930200,"Census Tract 9302, Avery County, North Carolina",37011930200,Avery,28604,2348,1540,0.3179,2217,65.587734241908,202207211832
1748,011,37011930302,"Census Tract 9303.02, Avery County, North Carolina",37011930302,Avery,28622,2566,924,0.4507,2435,36.0093530787217,202207211832
1767,011,37011930301,"Census Tract 9303.01, Avery County, North Carolina",37011930301,Avery,28604,3252,1572,0.627,3171,48.3394833948339,202207211832
305,013,37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013930900,Beaufort,27806,4297,3145,0.341,4075,73.1905980916919,202207211832
306,013,37013930800,"Census Tract 9308, Beaufort County, North Carolina",37013930800,Beaufort,27806,2628,1184,0.6118,2492,45.0532724505327,202207211832
315,013,37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013930700,Beaufort,27808,2552,1697,0.2832,2428,66.4968652037618,202207211832
319,013,37013931000,"Census Tract 9310, Beaufort County, North Carolina",37013931000,Beaufort,27817,6225,2680,0.7945,5819,43.0522088353414,202207211832
333,013,37013930200,"Census Tract 9302, Beaufort County, North Carolina",37013930200,Beaufort,27834,6572,3674,0.5831,6441,55.9038344491783,202207211832
361,013,37013930501,"Census Tract 9305.01, Beaufort County, North Carolina",37013930501,Beaufort,27889,4435,3113,0.4919,4163,70.1916572717024,202207211832
378,013,37013930300,"Census Tract 9303, Beaufort County, North Carolina",37013930300,Beaufort,27889,3714,2607,0.9486,3432,70.1938610662359,202207211832
379,013,37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013930502,Beaufort,27889,3866,1785,0.5479,3638,46.1717537506467,202207211832
414,013,37013930400,"Census Tract 9304, Beaufort County, North Carolina",37013930400,Beaufort,27889,4724,3579,0.8839,4405,75.762066045724,202207211832
446,013,37013930600,"Census Tract 9306, Beaufort County, North Carolina",37013930600,Beaufort,27808,3174,1742,0.0463,3065,54.8834278512917,202207211832
710,013,37013930100,"Census Tract 9301, Beaufort County, North Carolina",37013930100,Beaufort,27810,4981,2313,0.659,4872,46.4364585424614,202207211832
1371,015,37015960400,"Census Tract 9604, Bertie County, North Carolina",37015960400,Bertie,27957,6535,4115,0.8797,6291,62.9686304514155,202207211832
1458,015,37015960100,"Census Tract 9601, Bertie County, North Carolina",37015960100,Bertie,27910,5616,2664,0.6164,5364,47.4358974358974,202207211832
1583,015,37015960200,"Census Tract 9602, Bertie County, North Carolina",37015960200,Bertie,27805,3953,1733,0.8857,3763,43.8401214267645,202207211832
1647,015,37015960300,"Census Tract 9603, Bertie County, North Carolina",37015960300,Bertie,27805,3276,1368,0.8089,3137,41.7582417582418,202207211832
1372,017,37017950400,"Census Tract 9504, Bladen County, North Carolina",37017950400,Bladen,28320,6281,3823,0.7964,5911,60.8661041235472,202207211832
1519,017,37017950500,"Census Tract 9505, Bladen County, North Carolina",37017950500,Bladen,28320,6646,3401,0.6876,6267,51.1736382786639,202207211832
1520,017,37017950600,"Census Tract 9506, Bladen County, North Carolina",37017950600,Bladen,28320,5752,3265,0.8741,5375,56.7628650904033,202207211832
1584,017,37017950200,"Census Tract 9502, Bladen County, North Carolina",37017950200,Bladen,28312,3099,1589,0.8501,3012,51.2746047111972,202207211832
1703,017,37017950300,"Census Tract 9503, Bladen County, North Carolina",37017950300,Bladen,28306,6549,3278,0.9602,6215,50.0534432737823,202207211832
1744,017,37017950100,"Census Tract 9501, Bladen County, North Carolina",37017950100,Bladen,28337,5080,3055,0.8251,4867,60.1377952755906,202207211832
1304,019,37019020103,"Census Tract 201.03, Brunswick County, North Carolina",37019020103,Brunswick,28451,8929,9382,0.3447,8428,105.073356478889,202207211832
1305,019,37019020202,"Census Tract 202.02, Brunswick County, North Carolina",37019020202,Brunswick,28451,9327,9155,0.2304,8964,98.1558914978021,202207211832
1306,019,37019020304,"Census Tract 203.04, Brunswick County, North Carolina",37019020304,Brunswick,28422,8049,11682,0.0731,7829,145.136041744316,202207211832
1307,019,37019020309,"Census Tract 203.09, Brunswick County, North Carolina",37019020309,Brunswick,28465,2968,3513,0.0106,2948,118.362533692722,202207211832
1309,019,37019020204,"Census Tract 202.04, Brunswick County, North Carolina",37019020204,Brunswick,28422,6847,4803,0.7149,6515,70.1475098583321,202207211832
1341,019,37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019020602,Brunswick,28420,5378,3702,0.4378,5225,68.8359985124582,202207211832
1347,019,37019020507,"Census Tract 205.07, Brunswick County, North Carolina",37019020507,Brunswick,28467,7639,5999,0.2189,7433,78.5312213640529,202207211832
1349,019,37019020303,"Census Tract 203.03, Brunswick County, North Carolina",37019020303,Brunswick,28422,4029,3331,0.4604,3919,82.6756018863241,202207211832
1350,019,37019020305,"Census Tract 203.05, Brunswick County, North Carolina",37019020305,Brunswick,28461,2795,3386,0.2295,2720,121.144901610018,202207211832
1352,019,37019020508,"Census Tract 205.08, Brunswick County, North Carolina",37019020508,Brunswick,28467,2992,3018,0.1106,2957,100.868983957219,202207211832
1390,019,37019020102,"Census Tract 201.02, Brunswick County, North Carolina",37019020102,Brunswick,28451,5186,4427,0.4577,4813,85.3644427304281,202207211832
1411,019,37019020101,"Census Tract 201.01, Brunswick County, North Carolina",37019020101,Brunswick,28451,2554,1937,0.6617,2499,75.8418167580266,202207211832
1427,019,37019020306,"Census Tract 203.06, Brunswick County, North Carolina",37019020306,Brunswick,28461,2167,2614,0.2254,2037,120.627595754499,202207211832
1485,019,37019020308,"Census Tract 203.08, Brunswick County, North Carolina",37019020308,Brunswick,28465,1896,2260,0.062,1845,119.198312236287,202207211832
1515,019,37019020601,"Census Tract 206.01, Brunswick County, North Carolina",37019020601,Brunswick,28420,4826,2713,0.7566,4496,56.2163282221301,202207211832
1516,019,37019020404,"Census Tract 204.04, Brunswick County, North Carolina",37019020404,Brunswick,28462,2800,1839,0.5086,2710,65.6785714285714,202207211832
1517,019,37019020310,"Census Tract 203.10, Brunswick County, North Carolina",37019020310,Brunswick,28465,2568,2745,0.2402,2490,106.892523364486,202207211832
1525,019,37019020511,"Census Tract 205.11, Brunswick County, North Carolina",37019020511,Brunswick,28469,2412,2111,0.4678,2339,87.5207296849088,202207211832
1533,019,37019020402,"Census Tract 204.02, Brunswick County, North Carolina",37019020402,Brunswick,28462,3393,2447,0.1856,3325,72.1190686707928,202207211832
1534,019,37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019020512,Brunswick,28467,932,1190,0.0796,920,127.682403433476,202207211832
1537,019,37019020506,"Census Tract 205.06, Brunswick County, North Carolina",37019020506,Brunswick,28470,5352,3184,0.4553,5128,59.49177877429,202207211832
1538,019,37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019020509,Brunswick,28467,4861,4484,0.2346,4675,92.2443941575807,202207211832
1548,019,37019020104,"Census Tract 201.04, Brunswick County, North Carolina",37019020104,Brunswick,28401,5816,4146,0.7802,5369,71.2861072902338,202207211832
1549,019,37019020403,"Census Tract 204.03, Brunswick County, North Carolina",37019020403,Brunswick,28462,5336,3049,0.6492,5286,57.140179910045,202207211832
1620,019,37019020405,"Census Tract 204.05, Brunswick County, North Carolina",37019020405,Brunswick,28462,3312,2359,0.5821,3183,71.225845410628,202207211832
1624,019,37019020201,"Census Tract 202.01, Brunswick County, North Carolina",37019020201,Brunswick,28451,4564,3435,0.3808,4299,75.2629272567923,202207211832
1690,019,37019020603,"Census Tract 206.03, Brunswick County, North Carolina",37019020603,Brunswick,28422,3329,2347,0.7663,3232,70.5016521477921,202207211832
1691,019,37019020504,"Census Tract 205.04, Brunswick County, North Carolina",37019020504,Brunswick,28420,2045,1696,0.0787,2045,82.9339853300733,202207211832
1694,019,37019020203,"Census Tract 202.03, Brunswick County, North Carolina",37019020203,Brunswick,28422,2748,1705,0.4021,2531,62.0451237263464,202207211832
1712,019,37019020510,"Census Tract 205.10, Brunswick County, North Carolina",37019020510,Brunswick,28468,2039,1745,0.298,1956,85.5811672388426,202207211832
1718,019,37019020505,"Census Tract 205.05, Brunswick County, North Carolina",37019020505,Brunswick,28420,4496,1984,0.6298,4184,44.1281138790036,202207211832
1782,019,37019020307,"Census Tract 203.07, Brunswick County, North Carolina",37019020307,Brunswick,28461,230,254,0.0167,230,110.434782608696,202207211832
1789,019,37019990100,"Census Tract 9901, Brunswick County, North Carolina",37019990100,Brunswick,28465,0,,-999,0,,202207211832
1802,021,37021002000,"Census Tract 20, Buncombe County, North Carolina",37021002000,Buncombe,28803,6446,6066,0.6011,6173,94.104871237977,202207211832
1804,021,37021001600,"Census Tract 16, Buncombe County, North Carolina",37021001600,Buncombe,28754,6514,7078,0.4665,6231,108.658274485723,202207211832
1806,021,37021002206,"Census Tract 22.06, Buncombe County, North Carolina",37021002206,Buncombe,28704,4829,5311,0.5137,4534,109.981362600953,202207211832
1810,021,37021001000,"Census Tract 10, Buncombe County, North Carolina",37021001000,Buncombe,28806,4811,4548,0.3373,4455,94.5333610475993,202207211832
1811,021,37021000700,"Census Tract 7, Buncombe County, North Carolina",37021000700,Buncombe,28801,1605,1555,0.1634,1509,96.8847352024922,202207211832
1812,021,37021002203,"Census Tract 22.03, Buncombe County, North Carolina",37021002203,Buncombe,28704,4429,4362,0.7006,4205,98.4872431700158,202207211832
1813,021,37021002204,"Census Tract 22.04, Buncombe County, North Carolina",37021002204,Buncombe,28704,9453,10050,0.2693,9167,106.315455410981,202207211832
1814,021,37021002702,"Census Tract 27.02, Buncombe County, North Carolina",37021002702,Buncombe,28787,4403,4137,0.217,4186,93.9586645468998,202207211832
1831,021,37021001200,"Census Tract 12, Buncombe County, North Carolina",37021001200,Buncombe,28806,4903,5366,0.2712,4574,109.443198042015,202207211832
1832,021,37021001801,"Census Tract 18.01, Buncombe County, North Carolina",37021001801,Buncombe,28804,3391,3169,0.404,3223,93.4532586257741,202207211832
1833,021,37021003104,"Census Tract 31.04, Buncombe County, North Carolina",37021003104,Buncombe,28711,6487,5092,0.6335,6108,78.4954524433482,202207211832
1842,021,37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021002301,Buncombe,28704,6862,6591,0.2767,6435,96.0507140775284,202207211832
1843,021,37021000500,"Census Tract 5, Buncombe County, North Carolina",37021000500,Buncombe,28801,3559,4397,0.0565,3392,123.54593987075,202207211832
1844,021,37021000800,"Census Tract 8, Buncombe County, North Carolina",37021000800,Buncombe,28801,3454,3591,0.1365,3376,103.966415749855,202207211832
1845,021,37021000100,"Census Tract 1, Buncombe County, North Carolina",37021000100,Buncombe,28801,1445,1750,0.7233,1445,121.107266435986,202207211832
1848,021,37021001802,"Census Tract 18.02, Buncombe County, North Carolina",37021001802,Buncombe,28804,5062,4546,0.2897,4803,89.8064006321612,202207211832
1849,021,37021002205,"Census Tract 22.05, Buncombe County, North Carolina",37021002205,Buncombe,28704,7406,6339,0.3012,6982,85.5927626248987,202207211832
1850,021,37021002606,"Census Tract 26.06, Buncombe County, North Carolina",37021002606,Buncombe,28701,4462,2765,0.6932,4128,61.967727476468,202207211832
1851,021,37021003202,"Census Tract 32.02, Buncombe County, North Carolina",37021003202,Buncombe,28704,4082,4099,0.1772,3922,100.416462518373,202207211832
1860,021,37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021002402,Buncombe,28715,4943,3263,0.4447,4539,66.012542990087,202207211832
1865,021,37021002506,"Census Tract 25.06, Buncombe County, North Carolina",37021002506,Buncombe,28715,3655,2507,0.826,3520,68.5909712722298,202207211832
1891,021,37021002701,"Census Tract 27.01, Buncombe County, North Carolina",37021002701,Buncombe,28787,3861,3441,0.1791,3650,89.1219891219891,202207211832
1910,021,37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021002302,Buncombe,28715,9265,7605,0.2406,8850,82.0831084727469,202207211832
1911,021,37021003002,"Census Tract 30.02, Buncombe County, North Carolina",37021003002,Buncombe,28730,6591,5451,0.4456,6256,82.7036868456987,202207211832
1912,021,37021002605,"Census Tract 26.05, Buncombe County, North Carolina",37021002605,Buncombe,28715,6215,4114,0.3267,5994,66.1946902654867,202207211832
1913,021,37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021002401,Buncombe,28715,3514,1979,0.4114,3379,56.3175867956744,202207211832
1914,021,37021002503,"Census Tract 25.03, Buncombe County, North Carolina",37021002503,Buncombe,28715,4081,2625,0.6835,3926,64.3224699828473,202207211832
1932,021,37021003204,"Census Tract 32.04, Buncombe County, North Carolina",37021003204,Buncombe,28730,5977,4479,0.1874,5783,74.9372594947298,202207211832
1937,021,37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021003102,Buncombe,28711,5518,4178,0.5021,5235,75.7158390721276,202207211832
1974,021,37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021003001,Buncombe,28778,9026,6414,0.3332,8701,71.0613782406381,202207211832
1975,021,37021000900,"Census Tract 9, Buncombe County, North Carolina",37021000900,Buncombe,28801,2996,3390,0.9301,2712,113.150867823765,202207211832
1976,021,37021002504,"Census Tract 25.04, Buncombe County, North Carolina",37021002504,Buncombe,28715,4896,3363,0.5076,4717,68.6887254901961,202207211832
1977,021,37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021002505,Buncombe,28715,5313,3898,0.317,4943,73.3672124976473,202207211832
1978,021,37021002604,"Census Tract 26.04, Buncombe County, North Carolina",37021002604,Buncombe,28701,5787,3914,0.3933,5397,67.6343528598583,202207211832
1979,021,37021002703,"Census Tract 27.03, Buncombe County, North Carolina",37021002703,Buncombe,28709,6441,4977,0.1296,6151,77.2706101537028,202207211832
2038,021,37021000600,"Census Tract 6, Buncombe County, North Carolina",37021000600,Buncombe,28801,1871,2154,0.2869,1795,115.125601282737,202207211832
2039,021,37021001900,"Census Tract 19, Buncombe County, North Carolina",37021001900,Buncombe,28803,3885,3612,0.3841,3703,92.972972972973,202207211832
2040,021,37021001400,"Census Tract 14, Buncombe County, North Carolina",37021001400,Buncombe,28804,6950,5450,0.6395,6547,78.4172661870504,202207211832
2048,021,37021000400,"Census Tract 4, Buncombe County, North Carolina",37021000400,Buncombe,28801,3899,3226,0.3193,3803,82.7391638881765,202207211832
2049,021,37021002102,"Census Tract 21.02, Buncombe County, North Carolina",37021002102,Buncombe,28803,5740,4582,0.6613,5184,79.8257839721254,202207211832
2050,021,37021001300,"Census Tract 13, Buncombe County, North Carolina",37021001300,Buncombe,28806,4551,3416,0.677,4309,75.0604262799385,202207211832
2051,021,37021001100,"Census Tract 11, Buncombe County, North Carolina",37021001100,Buncombe,28806,5573,5280,0.1421,5321,94.742508523237,202207211832
2052,021,37021002900,"Census Tract 29, Buncombe County, North Carolina",37021002900,Buncombe,28709,3814,2171,0.3503,3595,56.9218668065024,202207211832
2053,021,37021002803,"Census Tract 28.03, Buncombe County, North Carolina",37021002803,Buncombe,28701,4827,2736,0.8399,4641,56.6811684275948,202207211832
2054,021,37021003201,"Census Tract 32.01, Buncombe County, North Carolina",37021003201,Buncombe,28730,1663,1834,0.1504,1605,110.282621767889,202207211832
2055,021,37021002603,"Census Tract 26.03, Buncombe County, North Carolina",37021002603,Buncombe,28716,3818,2175,0.7219,3550,56.9669984284966,202207211832
2056,021,37021002607,"Census Tract 26.07, Buncombe County, North Carolina",37021002607,Buncombe,28701,4091,3425,0.5497,3849,83.7203617697384,202207211832
2057,021,37021002804,"Census Tract 28.04, Buncombe County, North Carolina",37021002804,Buncombe,28787,4883,3838,0.3633,4758,78.5992217898833,202207211832
2096,021,37021001700,"Census Tract 17, Buncombe County, North Carolina",37021001700,Buncombe,28804,2728,3222,0.1013,2661,118.108504398827,202207211832
2110,021,37021001500,"Census Tract 15, Buncombe County, North Carolina",37021001500,Buncombe,28804,2711,2022,0.5895,2607,74.5850239763925,202207211832
2119,021,37021002101,"Census Tract 21.01, Buncombe County, North Carolina",37021002101,Buncombe,28803,1462,1812,0.0116,1413,123.939808481532,202207211832
2120,021,37021003203,"Census Tract 32.03, Buncombe County, North Carolina",37021003203,Buncombe,28730,5774,4900,0.2698,5457,84.863179771389,202207211832
2156,021,37021000300,"Census Tract 3, Buncombe County, North Carolina",37021000300,Buncombe,28801,2396,2151,0.4216,2304,89.7746243739566,202207211832
2158,021,37021003205,"Census Tract 32.05, Buncombe County, North Carolina",37021003205,Buncombe,28711,1278,931,0.143,1214,72.848200312989,202207211832
2159,021,37021000200,"Census Tract 2, Buncombe County, North Carolina",37021000200,Buncombe,28655,1402,1608,0.1819,1349,114.693295292439,202207211832
2166,021,37021003103,"Census Tract 31.03, Buncombe County, North Carolina",37021003103,Buncombe,28711,1888,1593,0.1981,1817,84.375,202207211832
196,023,37023020802,"Census Tract 208.02, Burke County, North Carolina",37023020802,Burke,28655,3553,2429,0.6502,3363,68.3647621728117,202207211832
197,023,37023020500,"Census Tract 205, Burke County, North Carolina",37023020500,Burke,28655,2818,2617,0.6469,2696,92.8672817601136,202207211832
198,023,37023020201,"Census Tract 202.01, Burke County, North Carolina",37023020201,Burke,28641,6586,4128,0.4401,6405,62.6784087458245,202207211832
199,023,37023021400,"Census Tract 214, Burke County, North Carolina",37023021400,Burke,28655,4997,3697,0.9556,4596,73.9843906343806,202207211832
208,023,37023020100,"Census Tract 201, Burke County, North Carolina",37023020100,Burke,28645,4318,2454,0.8903,4260,56.8318666049097,202207211832
225,023,37023021301,"Census Tract 213.01, Burke County, North Carolina",37023021301,Burke,28655,5654,3899,0.7575,5496,68.9600282985497,202207211832
226,023,37023021203,"Census Tract 212.03, Burke County, North Carolina",37023021203,Burke,28090,4377,1971,0.6344,4164,45.0308430431803,202207211832
227,023,37023021202,"Census Tract 212.02, Burke County, North Carolina",37023021202,Burke,28602,4928,2042,0.7529,4627,41.4366883116883,202207211832
228,023,37023020801,"Census Tract 208.01, Burke County, North Carolina",37023020801,Burke,28619,5457,3043,0.6557,5305,55.7632398753894,202207211832
245,023,37023020900,"Census Tract 209, Burke County, North Carolina",37023020900,Burke,28612,6901,4044,0.6317,6434,58.6002028691494,202207211832
246,023,37023021000,"Census Tract 210, Burke County, North Carolina",37023021000,Burke,28601,5070,2758,0.7344,4817,54.3984220907298,202207211832
247,023,37023020202,"Census Tract 202.02, Burke County, North Carolina",37023020202,Burke,28018,4222,3599,0.4771,4034,85.243960208432,202207211832
248,023,37023020302,"Census Tract 203.02, Burke County, North Carolina",37023020302,Burke,28655,7403,4638,0.5164,7155,62.6502769147643,202207211832
249,023,37023020600,"Census Tract 206, Burke County, North Carolina",37023020600,Burke,28655,5573,4628,0.864,5148,83.0432442131706,202207211832
250,023,37023020301,"Census Tract 203.01, Burke County, North Carolina",37023020301,Burke,28628,4962,2811,0.7603,4627,56.6505441354293,202207211832
251,023,37023021201,"Census Tract 212.01, Burke County, North Carolina",37023021201,Burke,28612,3724,2235,0.5012,3507,60.016111707841,202207211832
283,023,37023021302,"Census Tract 213.02, Burke County, North Carolina",37023021302,Burke,28612,3425,1975,0.5965,3319,57.6642335766423,202207211832
284,023,37023021100,"Census Tract 211, Burke County, North Carolina",37023021100,Burke,28601,6000,3303,0.6266,5753,55.05,202207211832
