OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,31,3,14872,Advance,,20.8445400753093,1744189234.37061,355282.663136038,202006241236
2,27007,9,0,2136,Ararat,,42.1348314606742,592499585.594238,195922.003442792,202006241236
3,27009,5,0,2937,Belews Creek,,17.0241743275451,618093097.011353,191244.647442635,202006241236
4,27011,25,0,5411,Boonville,,46.2021807429311,1489580093.86462,316910.589814884,202006241236
5,27012,79,0,28954,Clemmons,,27.2846584237066,1176567385.86804,255774.303165276,202006241236
6,27013,21,1,6495,Cleveland,,32.3325635103926,2066336247.98627,379169.285246239,202006241236
7,27014,2,0,957,Cooleemee,,20.8986415882968,21479098.032959,22299.1178929161,202006241236
8,27016,3,0,1682,Danbury,,17.8359096313912,1068209590.0686,211061.413302457,202006241236
9,27017,97,0,9499,Dobson,,102.116012211812,2962951682.04883,566348.974052304,202006241236
10,27018,61,1,8221,East Bend,,74.2002189514658,2331567909.96985,255811.974556888,202006241236
11,27019,13,0,4234,Germanton,,30.7038261691072,977414017.819214,270248.259734795,202006241236
12,27020,49,2,6104,Hamptonville,,80.2752293577982,2114111622.36755,316969.486887135,202006241236
13,27021,50,1,17979,King,,27.8102230379888,1469376476.14172,210392.900707099,202006241236
14,27022,1,0,1512,Lawsonville,,6.61375661375661,918745327.278442,200803.000966771,202006241236
15,27023,41,1,12775,Lewisville,,32.0939334637965,807172159.002075,183078.980128527,202006241236
16,27024,8,0,2683,Lowgap,,29.8173686172195,1265827411.39758,278411.484773322,202006241236
17,27025,19,0,11117,Madison,,17.0909418008456,2714649364.33142,468723.596670606,202006241236
18,27027,3,0,4017,Mayodan,,7.46825989544436,548179131.574585,172371.363079245,202006241236
19,27028,129,0,28039,Mocksville,,46.0073469096615,5475621774.30664,567238.136149725,202006241236
20,27030,220,2,37641,Mount Airy,,58.4469062989825,4824085732.75671,624989.724929863,202006241236
21,27040,24,0,13150,Pfafftown,,18.2509505703422,763349953.536133,205025.773716105,202006241236
22,27041,9,0,8020,Pilot Mountain,,11.2219451371571,1629462738.40637,324677.141569035,202006241236
23,27042,3,0,720,Pine Hall,,41.6666666666667,290758639.069458,113971.243586081,202006241236
24,27043,18,0,6442,Pinnacle,,27.9416330332195,1935795027.06067,395674.180712496,202006241236
25,27045,55,1,9583,Rural Hall,,57.3933006365439,666085549.25769,154538.589918543,202006241236
26,27046,1,0,1953,Sandy Ridge,,5.12032770097286,1237681699.0647,217125.573744555,202006241236
27,27047,3,0,1279,Siloam,,23.4558248631744,576295820.815674,144984.839113672,202006241236
28,27048,13,0,8902,Stoneville,,14.6034598966524,2355000804.03674,325454.766660313,202006241236
29,27050,8,0,4084,Tobaccoville,,19.588638589618,703876500.567505,219088.1792708,202006241236
30,27051,33,0,8287,Walkertown,,39.8214070230481,524680317.775635,151066.808563308,202006241236
31,27052,33,0,10061,Walnut Cove,,32.7999204850412,2710320219.82117,403203.611044297,202006241236
32,27053,5,0,3156,Westfield,,15.8428390367554,2152815477.55933,413464.446930882,202006241236
33,27054,8,0,2608,Woodleaf,,30.6748466257669,778193820.583862,201172.963339102,202006241236
34,27055,139,1,14521,Yadkinville,,95.723435025136,3115987965.39453,403366.49229781,202006241236
35,27101,115,0,24321,Winston Salem,,47.2842399572386,356085731.400146,162957.922513793,202006241236
36,27103,223,4,36071,Winston Salem,,61.8225167031687,527249856.672729,146399.561156354,202006241236
37,27104,178,4,29383,Winston Salem,,60.57924650308,337669863.683838,130394.134288752,202006241236
38,27105,527,2,40186,Winston Salem,,131.140198078933,950547784.577881,208375.813794777,202006241236
39,27106,336,3,51378,Winston Salem,,65.3976410136634,787324720.967285,203893.681115083,202006241236
40,27107,567,7,52432,Winston Salem,,108.140067134574,1859279716.41162,319111.813640457,202006241236
41,27127,338,5,38510,Winston Salem,,87.7694105427162,820319160.873047,213438.375685158,202006241236
42,27157,NA,NA,5,Winston Salem,Population <500 and Cases <5,NA,827769.094482422,4216.57245655308,202006241236
