OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,78,3,14872,Advance,"",52.4475524475524,1744189234.37061,355282.663136038,202008071552
2,27007,20,0,2136,Ararat,"",93.6329588014981,592499585.594238,195922.003442792,202008071552
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008071552
4,27011,59,0,5411,Boonville,"",109.037146553317,1489580093.86462,316910.589814884,202008071552
5,27012,237,0,28954,Clemmons,"",81.8539752711197,1176567385.86804,255774.303165276,202008071552
6,27013,64,2,6495,Cleveland,"",98.5373364126251,2066336247.98627,379169.285246239,202008071552
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008071552
8,27016,18,0,1682,Danbury,"",107.015457788347,1068209590.0686,211061.413302457,202008071552
9,27017,180,0,9499,Dobson,"",189.493630908517,2962951682.04883,566348.974052304,202008071552
10,27018,90,2,8221,East Bend,"",109.475732879212,2331567909.96985,255811.974556888,202008071552
11,27019,28,0,4234,Germanton,"",66.1313179026925,977414017.819214,270248.259734795,202008071552
12,27020,91,2,6104,Hamptonville,"",149.082568807339,2114111622.36755,316969.486887135,202008071552
13,27021,113,1,17979,King,"",62.8511040658546,1469376476.14172,210392.900707099,202008071552
14,27022,5,0,1512,Lawsonville,"",33.0687830687831,918745327.278442,200803.000966771,202008071552
15,27023,111,1,12775,Lewisville,"",86.8884540117417,807172159.002075,183078.980128527,202008071552
16,27024,15,0,2683,Lowgap,"",55.9075661572866,1265827411.39758,278411.484773322,202008071552
17,27025,44,0,11117,Madison,"",39.5790231177476,2714649364.33142,468723.596670606,202008071552
18,27027,12,0,4017,Mayodan,"",29.8730395817774,548179131.574585,172371.363079245,202008071552
19,27028,318,1,28039,Mocksville,"",113.413459823817,5475621774.30664,567238.136149725,202008071552
20,27030,426,6,37641,Mount Airy,"",113.174464015302,4824085732.75671,624989.724929863,202008071552
21,27040,82,1,13150,Pfafftown,"",62.3574144486692,763349953.536133,205025.773716105,202008071552
22,27041,65,0,8020,Pilot Mountain,"",81.0473815461347,1629462738.40637,324677.141569035,202008071552
23,27042,7,1,720,Pine Hall,"",97.2222222222222,290758639.069458,113971.243586081,202008071552
24,27043,62,1,6442,Pinnacle,"",96.2434026699783,1935795027.06067,395674.180712496,202008071552
25,27045,116,2,9583,Rural Hall,"",121.047688615256,666085549.25769,154538.589918543,202008071552
26,27046,5,0,1953,Sandy Ridge,"",25.6016385048643,1237681699.0647,217125.573744555,202008071552
27,27047,7,0,1279,Siloam,"",54.7302580140735,576295820.815674,144984.839113672,202008071552
28,27048,40,0,8902,Stoneville,"",44.9337227589306,2355000804.03674,325454.766660313,202008071552
29,27050,25,0,4084,Tobaccoville,"",61.2144955925563,703876500.567505,219088.1792708,202008071552
30,27051,68,0,8287,Walkertown,"",82.0562326535537,524680317.775635,151066.808563308,202008071552
31,27052,60,0,10061,Walnut Cove,"",59.6362190637114,2710320219.82117,403203.611044297,202008071552
32,27053,13,0,3156,Westfield,"",41.191381495564,2152815477.55933,413464.446930882,202008071552
33,27054,30,0,2608,Woodleaf,"",115.030674846626,778193820.583862,201172.963339102,202008071552
34,27055,250,2,14521,Yadkinville,"",172.164451484058,3115987965.39453,403366.49229781,202008071552
35,27101,210,0,24321,Winston Salem,"",86.3451338349574,356085731.400146,162957.922513793,202008071552
36,27103,432,11,36071,Winston Salem,"",119.763799173852,527249856.672729,146399.561156354,202008071552
37,27104,332,6,29383,Winston Salem,"",112.99050471361,337669863.683838,130394.134288752,202008071552
38,27105,879,7,40186,Winston Salem,"",218.732892051958,950547784.577881,208375.813794777,202008071552
39,27106,600,5,51378,Winston Salem,"",116.781501810113,787324720.967285,203893.681115083,202008071552
40,27107,964,8,52432,Winston Salem,"",183.857186451022,1859279716.41162,319111.813640457,202008071552
41,27127,647,5,38510,Winston Salem,"",168.008309529992,820319160.873047,213438.375685158,202008071552
42,27157,9,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202008071552
43,27203,622,16,21876,Asheboro,"",284.329859206436,589408161.410522,188062.356665824,202008071552
44,27205,533,5,34549,Asheboro,"",154.273640336913,6255653514.79199,588011.232518038,202008071552
45,27207,65,1,3806,Bear Creek,"",170.782974251182,2300194678.82397,473699.237818467,202008071552
46,27208,32,0,1691,Bennett,"",189.237137788291,1029479783.1405,215638.108979383,202008071552
47,27209,173,8,4151,Biscoe,"",416.767044085762,1198089302.20734,259108.004034657,202008071552
48,27212,49,0,1600,Blanch,"",306.25,1328181375.12305,277007.39975067,202008071552
49,27214,94,1,11747,Browns Summit,"",80.0204307482762,1414533235.94788,324969.092830869,202008071552
50,27215,481,4,44892,Burlington,"",107.146039383409,1827823774.30115,298200.358945539,202008071552
51,27217,954,34,39111,Burlington,"",243.92114750326,3473433663.33496,513818.51476852,202008071552
52,27229,126,0,4014,Candor,"",313.90134529148,2747739848.89313,367384.611313313,202008071552
53,27231,11,0,2048,Cedar Grove,"",53.7109375,987771348.581177,209108.769362036,202008071552
54,27233,14,0,3647,Climax,"",38.3877159309021,703252829.253662,187154.002103638,202008071552
55,27235,26,0,4575,Colfax,"",56.8306010928962,380654027.583252,148521.339190303,202008071552
56,27239,59,3,9629,Denton,"",61.2732370962717,4319759872.9696,429373.198159064,202008071552
57,27242,24,0,2668,Eagle Springs,"",89.9550224887556,1480408484.01825,321391.030328654,202008071552
58,27243,49,1,4665,Efland,"",105.037513397642,1142332751.10315,311755.144165646,202008071552
59,27244,77,0,16259,Elon,"",47.3583861246079,1541989025.453,399696.340130384,202008071552
