OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,83,3,14872,Advance,"",55.8095750403443,1744189234.37061,355282.663136038,202008172051
2,27007,22,0,2136,Ararat,"",102.996254681648,592499585.594238,195922.003442792,202008172051
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008172051
4,27011,60,0,5411,Boonville,"",110.885233783035,1489580093.86462,316910.589814884,202008172051
5,27012,271,0,28954,Clemmons,"",93.5967396560061,1176567385.86804,255774.303165276,202008172051
6,27013,72,2,6495,Cleveland,"",110.854503464203,2066336247.98627,379169.285246239,202008172051
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008172051
8,27016,18,0,1682,Danbury,"",107.015457788347,1068209590.0686,211061.413302457,202008172051
9,27017,185,0,9499,Dobson,"",194.757342878198,2962951682.04883,566348.974052304,202008172051
10,27018,96,2,8221,East Bend,"",116.774115071159,2331567909.96985,255811.974556888,202008172051
11,27019,29,0,4234,Germanton,"",68.4931506849315,977414017.819214,270248.259734795,202008172051
12,27020,101,2,6104,Hamptonville,"",165.465268676278,2114111622.36755,316969.486887135,202008172051
13,27021,121,1,17979,King,"",67.3007397519328,1469376476.14172,210392.900707099,202008172051
14,27022,6,0,1512,Lawsonville,"",39.6825396825397,918745327.278442,200803.000966771,202008172051
15,27023,118,1,12775,Lewisville,"",92.3679060665362,807172159.002075,183078.980128527,202008172051
16,27024,19,0,2683,Lowgap,"",70.8162504658964,1265827411.39758,278411.484773322,202008172051
17,27025,50,0,11117,Madison,"",44.9761626338041,2714649364.33142,468723.596670606,202008172051
18,27027,17,0,4017,Mayodan,"",42.320139407518,548179131.574585,172371.363079245,202008172051
19,27028,348,2,28039,Mocksville,"",124.112842826064,5475621774.30664,567238.136149725,202008172051
20,27030,501,7,37641,Mount Airy,"",133.099545708137,4824085732.75671,624989.724929863,202008172051
21,27040,89,1,13150,Pfafftown,"",67.680608365019,763349953.536133,205025.773716105,202008172051
