OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1065,3,14872,Advance,"",716.110812264658,7161.10812264658,1744189234.37061,355282.663136038,202102141724
2,27007,189,0,2136,Ararat,"",884.831460674157,8848.31460674157,592499585.594238,195922.003442792,202102141724
3,27009,238,1,2937,Belews Creek,"",810.350697991148,8103.50697991147,618093097.011353,191244.647442635,202102141724
4,27011,483,6,5411,Boonville,"",892.626131953428,8926.26131953428,1489580093.86462,316910.589814884,202102141724
5,27012,2439,43,28954,Clemmons,"",842.370656904055,8423.70656904055,1176567385.86804,255774.303165276,202102141724
6,27013,498,6,6495,Cleveland,"",766.743648960739,7667.43648960739,2066336247.98627,379169.285246239,202102141724
7,27014,63,1,957,Cooleemee,"",658.307210031348,6583.07210031348,21479098.032959,22299.1178929161,202102141724
8,27016,123,2,1682,Danbury,"",731.272294887039,7312.72294887039,1068209590.0686,211061.413302457,202102141724
9,27017,930,7,9499,Dobson,"",979.05042636067,9790.5042636067,2962951682.04883,566348.974052304,202102141724
10,27018,614,4,8221,East Bend,"",746.867777642623,7468.67777642623,2331567909.96985,255811.974556888,202102141724
11,27019,279,1,4234,Germanton,"",658.951346244686,6589.51346244686,977414017.819214,270248.259734795,202102141724
12,27020,599,5,6104,Hamptonville,"",981.32372214941,9813.2372214941,2114111622.36755,316969.486887135,202102141724
13,27021,1484,36,17979,King,"",825.407419767507,8254.07419767507,1469376476.14172,210392.900707099,202102141724
14,27022,78,1,1512,Lawsonville,"",515.873015873016,5158.73015873016,918745327.278442,200803.000966771,202102141724
15,27023,849,3,12775,Lewisville,"",664.579256360078,6645.79256360078,807172159.002075,183078.980128527,202102141724
16,27024,253,3,2683,Lowgap,"",942.974282519568,9429.74282519568,1265827411.39758,278411.484773322,202102141724
17,27025,904,5,11117,Madison,"",813.169020419178,8131.69020419178,2714649364.33142,468723.596670606,202102141724
18,27027,327,6,4017,Mayodan,"",814.040328603435,8140.40328603435,548179131.574585,172371.363079245,202102141724
19,27028,2224,18,28039,Mocksville,"",793.180926566568,7931.80926566568,5475621774.30664,567238.136149725,202102141724
20,27030,3664,78,37641,Mount Airy,"",973.406657633963,9734.06657633963,4824085732.75671,624989.724929863,202102141724
21,27040,873,6,13150,Pfafftown,"",663.878326996198,6638.78326996198,763349953.536133,205025.773716105,202102141724
22,27041,616,6,8020,Pilot Mountain,"",768.079800498753,7680.79800498753,1629462738.40637,324677.141569035,202102141724
23,27042,62,2,720,Pine Hall,"",861.111111111111,8611.11111111111,290758639.069458,113971.243586081,202102141724
24,27043,455,5,6442,Pinnacle,"",706.302390561937,7063.02390561937,1935795027.06067,395674.180712496,202102141724
25,27045,851,6,9583,Rural Hall,"",888.030888030888,8880.30888030888,666085549.25769,154538.589918543,202102141724
26,27046,132,1,1953,Sandy Ridge,"",675.883256528418,6758.83256528418,1237681699.0647,217125.573744555,202102141724
27,27047,98,0,1279,Siloam,"",766.223612197029,7662.23612197029,576295820.815674,144984.839113672,202102141724
28,27048,595,3,8902,Stoneville,"",668.389126039092,6683.89126039092,2355000804.03674,325454.766660313,202102141724
29,27050,263,3,4084,Tobaccoville,"",643.976493633692,6439.76493633693,703876500.567505,219088.1792708,202102141724
30,27051,599,5,8287,Walkertown,"",722.81887293351,7228.1887293351,524680317.775635,151066.808563308,202102141724
31,27052,794,16,10061,Walnut Cove,"",789.18596560978,7891.8596560978,2710320219.82117,403203.611044297,202102141724
32,27053,158,1,3156,Westfield,"",500.63371356147,5006.3371356147,2152815477.55933,413464.446930882,202102141724
33,27054,250,2,2608,Woodleaf,"",958.588957055215,9585.88957055215,778193820.583862,201172.963339102,202102141724
34,27055,1467,21,14521,Yadkinville,"",1010.26100130845,10102.6100130845,3115987965.39453,403366.49229781,202102141724
35,27101,1526,33,24321,Winston Salem,"",627.441305867357,6274.41305867357,356085731.400146,162957.922513793,202102141724
36,27103,2616,32,36071,Winston Salem,"",725.236339441657,7252.36339441657,527249856.672729,146399.561156354,202102141724
37,27104,2162,26,29383,Winston Salem,"",735.799612020556,7357.99612020556,337669863.683838,130394.134288752,202102141724
38,27105,3387,30,40186,Winston Salem,"",842.830836609765,8428.30836609765,950547784.577881,208375.813794777,202102141724
39,27106,3679,36,51378,Winston Salem,"",716.065241932345,7160.65241932345,787324720.967285,203893.681115083,202102141724
40,27107,4172,36,52432,Winston Salem,"",795.697284101312,7956.97284101312,1859279716.41162,319111.813640457,202102141724
41,27127,3309,24,38510,Winston Salem,"",859.257335756946,8592.57335756946,820319160.873047,213438.375685158,202102141724
42,27157,37,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202102141724
43,27203,2350,46,21876,Asheboro,"",1074.23660632657,10742.3660632657,589408161.410522,188062.356665824,202102141724
44,27205,3170,41,34549,Asheboro,"",917.537410634172,9175.37410634172,6255653514.79199,588011.232518038,202102141724
45,27207,240,2,3806,Bear Creek,"",630.583289542827,6305.83289542827,2300194678.82397,473699.237818467,202102141724
46,27208,126,0,1691,Bennett,"",745.121230041396,7451.21230041396,1029479783.1405,215638.108979383,202102141724
47,27209,660,38,4151,Biscoe,"",1589.97831847748,15899.7831847748,1198089302.20734,259108.004034657,202102141724
48,27212,334,1,1600,Blanch,"",2087.5,20875,1328181375.12305,277007.39975067,202102141724
49,27214,834,5,11747,Browns Summit,"",709.968502596408,7099.68502596408,1414533235.94788,324969.092830869,202102141724
50,27215,3715,54,44892,Burlington,"",827.541655528825,8275.41655528825,1827823774.30115,298200.358945539,202102141724
51,27217,4437,78,39111,Burlington,"",1134.46345018026,11344.6345018026,3473433663.33496,513818.51476852,202102141724
52,27229,487,13,4014,Candor,"",1213.25361235675,12132.5361235675,2747739848.89313,367384.611313313,202102141724
53,27231,101,0,2048,Cedar Grove,"",493.1640625,4931.640625,987771348.581177,209108.769362036,202102141724
54,27233,234,2,3647,Climax,"",641.623251987935,6416.23251987935,703252829.253662,187154.002103638,202102141724
55,27235,353,5,4575,Colfax,"",771.584699453552,7715.84699453552,380654027.583252,148521.339190303,202102141724
56,27239,706,11,9629,Denton,"",733.201786270641,7332.01786270641,4319759872.9696,429373.198159064,202102141724
57,27242,147,2,2668,Eagle Springs,"",550.974512743628,5509.74512743628,1480408484.01825,321391.030328654,202102141724
58,27243,242,3,4665,Efland,"",518.756698821007,5187.56698821008,1142332751.10315,311755.144165646,202102141724
59,27244,1556,15,16259,Elon,"",957.008426102466,9570.08426102466,1541989025.453,399696.340130384,202102141724
60,27248,313,5,4835,Franklinville,"",647.362978283351,6473.62978283351,942909114.352783,215710.992817749,202102141724
61,27249,928,7,13355,Gibsonville,"",694.870834893298,6948.70834893298,1679803774.77087,397477.611919868,202102141724
62,27252,83,2,2264,Goldston,"",366.60777385159,3666.0777385159,1142470673.17163,220926.147155476,202102141724
63,27253,2906,37,31464,Graham,"",923.595219933893,9235.95219933893,2351372927.78931,521476.969804177,202102141724
64,27258,579,8,7740,Haw River,"",748.062015503876,7480.62015503876,473631125.268677,312686.877842211,202102141724
65,27260,1806,35,25696,High Point,"",702.833125778331,7028.33125778331,348441568.963501,133229.878739789,202102141724
66,27262,1725,38,24764,High Point,"",696.575674366015,6965.75674366015,368730084.700928,171087.864383377,202102141724
67,27263,1772,31,22320,High Point,"",793.906810035842,7939.06810035842,1121512604.52234,249658.228757679,202102141724
68,27265,3568,45,50038,High Point,"",713.058075862345,7130.58075862345,1172957282.41284,307481.490778656,202102141724
69,27268,248,0,1695,High Point,"",1463.12684365782,14631.2684365782,2495618.64758301,8251.66869064816,202102141724
70,27278,1459,17,27181,Hillsborough,"",536.772009859828,5367.72009859829,2885765742.02771,502574.675043234,202102141724
71,27281,225,0,3710,Jackson Springs,"",606.469002695418,6064.69002695418,2095606802.2608,479969.724586594,202102141724
72,27282,1169,17,16597,Jamestown,"",704.344158582876,7043.44158582876,404066994.873657,168803.970950205,202102141724
73,27283,203,2,2982,Julian,"",680.75117370892,6807.5117370892,711286368.914917,161239.518798817,202102141724
74,27284,4279,55,56201,Kernersville,"",761.374352769524,7613.74352769524,2233069317.10205,420748.080109325,202102141724
75,27288,1621,21,23585,Eden,"",687.301250794997,6873.01250794997,1951079100.05676,304615.616752016,202102141724
76,27291,111,0,1538,Leasburg,"",721.716514954486,7217.16514954486,1492904663.44434,314720.365319101,202102141724
77,27292,3228,29,41465,Lexington,"",778.487881345713,7784.87881345713,4270233445.18579,407599.915340798,202102141724
78,27295,3350,42,39191,Lexington,"",854.78808910209,8547.8808910209,3631502180.53174,466742.919509858,202102141724
79,27298,667,8,10440,Liberty,"",638.888888888889,6388.88888888889,2639148530.03284,431527.987760386,202102141724
80,27299,490,1,5254,Linwood,"",932.622763608679,9326.22763608679,822543412.257813,203597.604040365,202102141724
81,27301,838,15,10019,Mc Leansville,"",836.410819443058,8364.10819443058,900133716.655151,287107.537324028,202102141724
82,27302,2105,10,32302,Mebane,"",651.662435762491,6516.62435762491,3198656461.27478,644303.59427532,202102141724
83,27305,140,1,1585,Milton,"",883.280757097792,8832.80757097792,687167820.539429,263836.485514183,202102141724
84,27306,575,15,5945,Mount Gilead,"",967.199327165686,9671.99327165685,5305900334.83325,426306.558627535,202102141724
85,27310,527,3,8562,Oak Ridge,"",615.510394767578,6155.10394767578,526240082.103149,140986.043049622,202102141724
86,27311,226,0,3220,Pelham,"",701.863354037267,7018.63354037267,1338371966.32642,293760.993606137,202102141724
87,27312,824,23,22205,Pittsboro,"",371.087592884486,3710.87592884485,5005768374.64233,617961.777569282,202102141724
88,27313,424,19,7288,Pleasant Garden,"",581.778265642152,5817.78265642151,760352714.59021,181619.740165306,202102141724
89,27314,54,1,1138,Prospect Hill,"",474.516695957821,4745.16695957821,773578280.842896,162162.976448062,202102141724
90,27315,102,0,2140,Providence,"",476.635514018692,4766.35514018692,697810511.310425,179457.95829655,202102141724
91,27316,619,13,7156,Ramseur,"",865.008384572387,8650.08384572387,1975410509.03577,278228.393914438,202102141724
92,27317,1501,19,17851,Randleman,"",840.849252142737,8408.49252142737,1700826686.43616,339539.515262609,202102141724
93,27320,2657,19,38894,Reidsville,"",683.138787473646,6831.38787473646,6966725984.64832,658218.836963247,202102141724
94,27325,667,5,7676,Robbins,"",868.942157373632,8689.42157373632,2401051783.47894,409075.895347679,202102141724
95,27326,247,2,3692,Ruffin,"",669.014084507042,6690.14084507042,1884156536.74561,359587.547530237,202102141724
96,27330,3405,40,39529,Sanford,"",861.392901414152,8613.92901414152,6011213414.18433,528161.840140257,202102141724
97,27332,2407,23,33549,Sanford,"",717.458046439536,7174.58046439536,2996782209.29614,417113.164836099,202102141724
98,27341,418,2,5820,Seagrove,"",718.213058419244,7182.13058419244,2678433259.4787,311632.157547413,202102141724
99,27343,104,0,1840,Semora,"",565.217391304348,5652.17391304348,1390260353.39624,348769.311430722,202102141724
100,27344,1705,28,19290,Siler City,"",883.877656817004,8838.77656817003,4591228058.44531,607903.308882544,202102141724
101,27349,406,5,5850,Snow Camp,"",694.017094017094,6940.17094017094,1831279532.651,381750.490582419,202102141724
102,27350,494,5,7508,Sophia,"",657.96483750666,6579.6483750666,1066449848.573,204602.636460839,202102141724
103,27355,192,1,3196,Staley,"",600.750938673342,6007.50938673342,1016358702.6969,245160.332752788,202102141724
104,27356,296,5,3513,Star,"",842.584685454028,8425.84685454028,1815293543.21783,348288.37985576,202102141724
105,27357,742,14,8325,Stokesdale,"",891.291291291291,8912.91291291291,1273124268.28796,223115.118835702,202102141724
106,27358,878,4,15960,Summerfield,"",550.125313283208,5501.25313283208,1557557662.14905,323017.176053331,202102141724
107,27360,4137,47,48331,Thomasville,"",855.972357286214,8559.72357286214,2458732404.91687,372395.85217249,202102141724
108,27370,1269,26,14622,Trinity,"",867.870332375872,8678.70332375872,1663817222.16028,344702.900725307,202102141724
109,27371,767,9,7778,Troy,"",986.114682437645,9861.14682437645,4076136455.00793,473833.643450898,202102141724
110,27376,686,13,9884,West End,"",694.050991501416,6940.50991501417,1781050002.06519,320932.333330313,202102141724
111,27377,732,3,9597,Whitsett,"",762.738355736167,7627.38355736168,736936774.92627,183024.518653502,202102141724
112,27379,508,12,6057,Yanceyville,"",838.699025920423,8386.99025920423,2663338769.75159,422550.665080929,202102141724
113,27401,1469,14,20221,Greensboro,"",726.47247910588,7264.7247910588,171748092.127686,100334.769337553,202102141724
114,27403,1131,16,21278,Greensboro,"",531.534918695366,5315.34918695366,159396286.028687,87465.2545388649,202102141724
115,27405,3747,36,52510,Greensboro,"",713.578366025519,7135.78366025519,886695637.391357,284328.526421691,202102141724
116,27406,4249,83,60755,Greensboro,"",699.366307299811,6993.66307299811,1894160074.00403,327705.317343953,202102141724
117,27407,3514,43,49837,Greensboro,"",705.09862150611,7050.9862150611,840498790.451172,227731.576408348,202102141724
