OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,3881,20,14872,Advance,"",2609.60193652501,26096.0193652501,1744189234.37061,355282.663136038,202207151940
2,27007,626,8,2136,Ararat,"",2930.71161048689,29307.1161048689,592499585.594238,195922.003442792,202207151940
3,27009,749,9,2937,Belews Creek,"",2550.22131426626,25502.2131426626,618093097.011353,191244.647442635,202207151940
4,27011,1724,17,5411,Boonville,"",3186.10238403253,31861.0238403253,1489580093.86462,316910.589814884,202207151940
5,27012,8183,85,28954,Clemmons,"",2826.20708710368,28262.0708710368,1176567385.86804,255774.303165276,202207151940
6,27013,1727,14,6495,Cleveland,"",2658.96843725943,26589.6843725943,2066336247.98627,379169.285246239,202207151940
7,27014,295,6,957,Cooleemee,"",3082.54963427377,30825.4963427377,21479098.032959,22299.1178929161,202207151940
8,27016,552,11,1682,Danbury,"",3281.80737217598,32818.0737217598,1068209590.0686,211061.413302457,202207151940
9,27017,3028,33,9499,Dobson,"",3187.70396883883,31877.0396883883,2962951682.04883,566348.974052303,202207151940
10,27018,2252,16,8221,East Bend,"",2739.32611604428,27393.2611604428,2331567909.96985,255811.974556888,202207151940
11,27019,947,7,4234,Germanton,"",2236.65564478035,22366.5564478035,977414017.819214,270248.259734795,202207151940
12,27020,1894,15,6104,Hamptonville,"",3102.88335517693,31028.8335517693,2114111622.36755,316969.486887135,202207151940
13,27021,5232,91,17979,King,"",2910.06173869514,29100.6173869514,1469376476.14172,210392.900707099,202207151940
14,27022,343,4,1512,Lawsonville,"",2268.51851851852,22685.1851851852,918745327.278442,200803.000966771,202207151940
15,27023,3222,14,12775,Lewisville,"",2522.11350293542,25221.1350293542,807172159.002075,183078.980128526,202207151940
16,27024,783,7,2683,Lowgap,"",2918.37495341036,29183.7495341036,1265827411.39758,278411.484773322,202207151940
17,27025,2721,48,11117,Madison,"",2447.60277053162,24476.0277053162,2714649364.33142,468723.596670607,202207151940
18,27027,992,22,4017,Mayodan,"",2469.50460542694,24695.0460542694,548179131.574585,172371.363079245,202207151940
19,27028,7982,82,28039,Mocksville,"",2846.74917079782,28467.4917079782,5475621774.30664,567238.136149726,202207151940
20,27030,11586,209,37641,Mount Airy,"",3078.02661990914,30780.2661990914,4824085732.75671,624989.724929864,202207151940
21,27040,3151,21,13150,Pfafftown,"",2396.19771863118,23961.9771863118,763349953.536133,205025.773716105,202207151940
22,27041,2218,28,8020,Pilot Mountain,"",2765.58603491272,27655.8603491272,1629462738.40637,324677.141569035,202207151940
23,27042,172,3,720,Pine Hall,"",2388.88888888889,23888.8888888889,290758639.069458,113971.243586081,202207151940
