OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,687,3,14872,Advance,"",461.941904249597,4619.41904249597,1744189234.37061,355282.663136038,202101060423
2,27007,116,0,2136,Ararat,"",543.071161048689,5430.71161048689,592499585.594238,195922.003442792,202101060423
3,27009,146,1,2937,Belews Creek,"",497.105890364317,4971.05890364317,618093097.011353,191244.647442635,202101060423
4,27011,327,4,5411,Boonville,"",604.324524117538,6043.24524117538,1489580093.86462,316910.589814884,202101060423
5,27012,1674,27,28954,Clemmons,"",578.158458244111,5781.58458244111,1176567385.86804,255774.303165276,202101060423
6,27013,316,5,6495,Cleveland,"",486.528098537336,4865.28098537336,2066336247.98627,379169.285246239,202101060423
7,27014,44,0,957,Cooleemee,"",459.770114942529,4597.70114942529,21479098.032959,22299.1178929161,202101060423
8,27016,89,0,1682,Danbury,"",529.131985731272,5291.31985731272,1068209590.0686,211061.413302457,202101060423
9,27017,676,4,9499,Dobson,"",711.653858300874,7116.53858300874,2962951682.04883,566348.974052304,202101060423
10,27018,456,4,8221,East Bend,"",554.677046588006,5546.77046588006,2331567909.96985,255811.974556888,202101060423
11,27019,183,1,4234,Germanton,"",432.21539914974,4322.1539914974,977414017.819214,270248.259734795,202101060423
12,27020,430,4,6104,Hamptonville,"",704.456094364351,7044.56094364351,2114111622.36755,316969.486887135,202101060423
13,27021,860,16,17979,King,"",478.335836253407,4783.35836253407,1469376476.14172,210392.900707099,202101060423
14,27022,57,1,1512,Lawsonville,"",376.984126984127,3769.84126984127,918745327.278442,200803.000966771,202101060423
15,27023,626,2,12775,Lewisville,"",490.019569471624,4900.19569471624,807172159.002075,183078.980128527,202101060423
16,27024,159,3,2683,Lowgap,"",592.620201267238,5926.20201267238,1265827411.39758,278411.484773322,202101060423
17,27025,717,3,11117,Madison,"",644.958172168751,6449.58172168751,2714649364.33142,468723.596670606,202101060423
18,27027,262,1,4017,Mayodan,"",652.228030868808,6522.28030868808,548179131.574585,172371.363079245,202101060423
19,27028,1534,10,28039,Mocksville,"",547.09511751489,5470.9511751489,5475621774.30664,567238.136149725,202101060423
20,27030,2442,47,37641,Mount Airy,"",648.760659918706,6487.60659918706,4824085732.75671,624989.724929863,202101060423
21,27040,595,3,13150,Pfafftown,"",452.471482889734,4524.71482889734,763349953.536133,205025.773716105,202101060423
22,27041,390,5,8020,Pilot Mountain,"",486.284289276808,4862.84289276808,1629462738.40637,324677.141569035,202101060423
23,27042,52,1,720,Pine Hall,"",722.222222222222,7222.22222222222,290758639.069458,113971.243586081,202101060423
24,27043,321,4,6442,Pinnacle,"",498.292455759081,4982.92455759081,1935795027.06067,395674.180712496,202101060423
25,27045,577,5,9583,Rural Hall,"",602.107899405197,6021.07899405197,666085549.25769,154538.589918543,202101060423
26,27046,96,1,1953,Sandy Ridge,"",491.551459293395,4915.51459293395,1237681699.0647,217125.573744555,202101060423
27,27047,69,0,1279,Siloam,"",539.48397185301,5394.8397185301,576295820.815674,144984.839113672,202101060423
28,27048,463,2,8902,Stoneville,"",520.107840934621,5201.07840934621,2355000804.03674,325454.766660313,202101060423
29,27050,190,2,4084,Tobaccoville,"",465.230166503428,4652.30166503428,703876500.567505,219088.1792708,202101060423
30,27051,438,4,8287,Walkertown,"",528.538675033185,5285.38675033185,524680317.775635,151066.808563308,202101060423
31,27052,492,9,10061,Walnut Cove,"",489.016996322433,4890.16996322433,2710320219.82117,403203.611044297,202101060423
32,27053,98,1,3156,Westfield,"",310.519645120406,3105.19645120406,2152815477.55933,413464.446930882,202101060423
33,27054,151,2,2608,Woodleaf,"",578.98773006135,5789.8773006135,778193820.583862,201172.963339102,202101060423
34,27055,1105,12,14521,Yadkinville,"",760.966875559535,7609.66875559534,3115987965.39453,403366.49229781,202101060423
35,27101,1100,28,24321,Winston Salem,"",452.284034373587,4522.84034373587,356085731.400146,162957.922513793,202101060423
36,27103,1851,20,36071,Winston Salem,"",513.154611737961,5131.54611737961,527249856.672729,146399.561156354,202101060423
37,27104,1520,22,29383,Winston Salem,"",517.305925194841,5173.05925194841,337669863.683838,130394.134288752,202101060423
38,27105,2587,22,40186,Winston Salem,"",643.756532125616,6437.56532125616,950547784.577881,208375.813794777,202101060423
39,27106,2546,22,51378,Winston Salem,"",495.542839347581,4955.42839347581,787324720.967285,203893.681115083,202101060423
40,27107,3141,24,52432,Winston Salem,"",599.061641745499,5990.61641745499,1859279716.41162,319111.813640457,202101060423
41,27127,2355,18,38510,Winston Salem,"",611.529472864191,6115.29472864191,820319160.873047,213438.375685158,202101060423
42,27157,17,0,5,Winston Salem,"",34000,340000,827769.094482422,4216.57245655308,202101060423
43,27203,1713,28,21876,Asheboro,"",783.049917718047,7830.49917718047,589408161.410522,188062.356665824,202101060423
44,27205,2150,26,34549,Asheboro,"",622.304552953776,6223.04552953776,6255653514.79199,588011.232518038,202101060423
45,27207,174,2,3806,Bear Creek,"",457.17288491855,4571.7288491855,2300194678.82397,473699.237818467,202101060423
46,27208,89,0,1691,Bennett,"",526.315789473684,5263.15789473684,1029479783.1405,215638.108979383,202101060423
47,27209,480,24,4151,Biscoe,"",1156.34786798362,11563.4786798362,1198089302.20734,259108.004034657,202101060423
48,27212,279,1,1600,Blanch,"",1743.75,17437.5,1328181375.12305,277007.39975067,202101060423
49,27214,539,1,11747,Browns Summit,"",458.840555035328,4588.40555035328,1414533235.94788,324969.092830869,202101060423
50,27215,2663,25,44892,Burlington,"",593.201461284861,5932.01461284861,1827823774.30115,298200.358945539,202101060423
51,27217,3400,59,39111,Burlington,"",869.320651479124,8693.20651479123,3473433663.33496,513818.51476852,202101060423
52,27229,360,8,4014,Candor,"",896.860986547085,8968.60986547085,2747739848.89313,367384.611313313,202101060423
53,27231,65,0,2048,Cedar Grove,"",317.3828125,3173.828125,987771348.581177,209108.769362036,202101060423
54,27233,139,2,3647,Climax,"",381.135179599671,3811.35179599671,703252829.253662,187154.002103638,202101060423
55,27235,247,1,4575,Colfax,"",539.890710382514,5398.90710382514,380654027.583252,148521.339190303,202101060423
56,27239,437,5,9629,Denton,"",453.837366289334,4538.37366289334,4319759872.9696,429373.198159064,202101060423
57,27242,92,0,2668,Eagle Springs,"",344.827586206897,3448.27586206897,1480408484.01825,321391.030328654,202101060423
