OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,51,3,14872,Advance,"",34.2926304464766,1744189234.37061,355282.663136038,202007131000
2,27007,13,0,2136,Ararat,"",60.8614232209738,592499585.594238,195922.003442792,202007131000
3,27009,6,0,2937,Belews Creek,"",20.4290091930541,618093097.011353,191244.647442635,202007131000
4,27011,39,0,5411,Boonville,"",72.0754019589725,1489580093.86462,316910.589814884,202007131000
5,27012,180,0,28954,Clemmons,"",62.1675761552808,1176567385.86804,255774.303165276,202007131000
6,27013,35,2,6495,Cleveland,"",53.8876058506543,2066336247.98627,379169.285246239,202007131000
7,27014,2,0,957,Cooleemee,"",20.8986415882968,21479098.032959,22299.1178929161,202007131000
8,27016,4,0,1682,Danbury,"",23.7812128418549,1068209590.0686,211061.413302457,202007131000
9,27017,125,0,9499,Dobson,"",131.592799242025,2962951682.04883,566348.974052304,202007131000
10,27018,75,1,8221,East Bend,"",91.2297773993431,2331567909.96985,255811.974556888,202007131000
11,27019,22,0,4234,Germanton,"",51.9603212092584,977414017.819214,270248.259734795,202007131000
12,27020,67,2,6104,Hamptonville,"",109.764089121887,2114111622.36755,316969.486887135,202007131000
13,27021,74,1,17979,King,"",41.1591300962234,1469376476.14172,210392.900707099,202007131000
14,27022,3,0,1512,Lawsonville,"",19.8412698412698,918745327.278442,200803.000966771,202007131000
15,27023,79,1,12775,Lewisville,"",61.839530332681,807172159.002075,183078.980128527,202007131000
16,27024,10,0,2683,Lowgap,"",37.2717107715244,1265827411.39758,278411.484773322,202007131000
17,27025,26,0,11117,Madison,"",23.3876045695781,2714649364.33142,468723.596670606,202007131000
18,27027,9,0,4017,Mayodan,"",22.4047796863331,548179131.574585,172371.363079245,202007131000
19,27028,200,0,28039,Mocksville,"",71.3292200149791,5475621774.30664,567238.136149725,202007131000
20,27030,277,2,37641,Mount Airy,"",73.589968385537,4824085732.75671,624989.724929863,202007131000
21,27040,43,0,13150,Pfafftown,"",32.6996197718631,763349953.536133,205025.773716105,202007131000
22,27041,29,0,8020,Pilot Mountain,"",36.1596009975062,1629462738.40637,324677.141569035,202007131000
23,27042,5,0,720,Pine Hall,"",69.4444444444444,290758639.069458,113971.243586081,202007131000
24,27043,31,0,6442,Pinnacle,"",48.1217013349891,1935795027.06067,395674.180712496,202007131000
25,27045,77,1,9583,Rural Hall,"",80.3506208911614,666085549.25769,154538.589918543,202007131000
26,27046,2,0,1953,Sandy Ridge,"",10.2406554019457,1237681699.0647,217125.573744555,202007131000
27,27047,4,0,1279,Siloam,"",31.2744331508991,576295820.815674,144984.839113672,202007131000
28,27048,22,0,8902,Stoneville,"",24.7135475174118,2355000804.03674,325454.766660313,202007131000
29,27050,14,0,4084,Tobaccoville,"",34.2801175318315,703876500.567505,219088.1792708,202007131000
30,27051,46,0,8287,Walkertown,"",55.5086279715217,524680317.775635,151066.808563308,202007131000
31,27052,43,0,10061,Walnut Cove,"",42.7392903289931,2710320219.82117,403203.611044297,202007131000
32,27053,6,0,3156,Westfield,"",19.0114068441065,2152815477.55933,413464.446930882,202007131000
33,27054,20,0,2608,Woodleaf,"",76.6871165644172,778193820.583862,201172.963339102,202007131000
34,27055,168,2,14521,Yadkinville,"",115.694511397287,3115987965.39453,403366.49229781,202007131000
35,27101,145,0,24321,Winston Salem,"",59.6192590765182,356085731.400146,162957.922513793,202007131000
36,27103,310,9,36071,Winston Salem,"",85.9416151479027,527249856.672729,146399.561156354,202007131000
37,27104,266,4,29383,Winston Salem,"",90.5285369090971,337669863.683838,130394.134288752,202007131000
38,27105,657,5,40186,Winston Salem,"",163.489772557607,950547784.577881,208375.813794777,202007131000
39,27106,443,4,51378,Winston Salem,"",86.2236755031336,787324720.967285,203893.681115083,202007131000
40,27107,736,7,52432,Winston Salem,"",140.372291730241,1859279716.41162,319111.813640457,202007131000
41,27127,478,5,38510,Winston Salem,"",124.123604258634,820319160.873047,213438.375685158,202007131000
42,27157,,,5,Winston Salem,Population <500 and Cases <5,,827769.094482422,4216.57245655308,202007131000
43,27203,441,15,21876,Asheboro,"",201.590784421284,589408161.410522,188062.356665824,202007131000
44,27205,377,2,34549,Asheboro,"",109.120379750499,6255653514.79199,588011.232518038,202007131000
