OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1085,3,14872,Advance,"",729.558902635826,7295.58902635826,1744189234.37061,355282.663136038,202102191349
2,27007,192,0,2136,Ararat,"",898.876404494382,8988.76404494382,592499585.594238,195922.003442792,202102191349
3,27009,240,1,2937,Belews Creek,"",817.160367722165,8171.60367722165,618093097.011353,191244.647442635,202102191349
4,27011,491,7,5411,Boonville,"",907.410829791166,9074.10829791166,1489580093.86462,316910.589814884,202102191349
5,27012,2470,43,28954,Clemmons,"",853.077295019687,8530.77295019686,1176567385.86804,255774.303165276,202102191349
6,27013,512,6,6495,Cleveland,"",788.298691301001,7882.98691301001,2066336247.98627,379169.285246239,202102191349
7,27014,63,1,957,Cooleemee,"",658.307210031348,6583.07210031348,21479098.032959,22299.1178929161,202102191349
8,27016,130,2,1682,Danbury,"",772.889417360285,7728.89417360285,1068209590.0686,211061.413302457,202102191349
9,27017,949,7,9499,Dobson,"",999.052531845457,9990.52531845457,2962951682.04883,566348.974052304,202102191349
10,27018,619,4,8221,East Bend,"",752.949762802579,7529.49762802579,2331567909.96985,255811.974556888,202102191349
11,27019,284,1,4234,Germanton,"",670.760510155881,6707.60510155881,977414017.819214,270248.259734795,202102191349
12,27020,602,5,6104,Hamptonville,"",986.238532110092,9862.38532110092,2114111622.36755,316969.486887135,202102191349
13,27021,1528,36,17979,King,"",849.880416040937,8498.80416040937,1469376476.14172,210392.900707099,202102191349
14,27022,78,1,1512,Lawsonville,"",515.873015873016,5158.73015873016,918745327.278442,200803.000966771,202102191349
15,27023,864,3,12775,Lewisville,"",676.320939334638,6763.20939334638,807172159.002075,183078.980128527,202102191349
16,27024,256,3,2683,Lowgap,"",954.155795751025,9541.55795751025,1265827411.39758,278411.484773322,202102191349
17,27025,912,7,11117,Madison,"",820.365206440587,8203.65206440587,2714649364.33142,468723.596670606,202102191349
18,27027,328,6,4017,Mayodan,"",816.529748568584,8165.29748568584,548179131.574585,172371.363079245,202102191349
19,27028,2268,22,28039,Mocksville,"",808.873354969864,8088.73354969863,5475621774.30664,567238.136149725,202102191349
20,27030,3727,82,37641,Mount Airy,"",990.143726255944,9901.43726255944,4824085732.75671,624989.724929863,202102191349
21,27040,882,6,13150,Pfafftown,"",670.722433460076,6707.22433460076,763349953.536133,205025.773716105,202102191349
22,27041,623,6,8020,Pilot Mountain,"",776.807980049875,7768.07980049875,1629462738.40637,324677.141569035,202102191349
23,27042,62,2,720,Pine Hall,"",861.111111111111,8611.11111111111,290758639.069458,113971.243586081,202102191349
24,27043,462,5,6442,Pinnacle,"",717.168581185967,7171.68581185967,1935795027.06067,395674.180712496,202102191349
25,27045,860,7,9583,Rural Hall,"",897.422519044141,8974.22519044141,666085549.25769,154538.589918543,202102191349
26,27046,136,1,1953,Sandy Ridge,"",696.364567332309,6963.64567332309,1237681699.0647,217125.573744555,202102191349
27,27047,99,0,1279,Siloam,"",774.042220484754,7740.42220484754,576295820.815674,144984.839113672,202102191349
28,27048,599,3,8902,Stoneville,"",672.882498314985,6728.82498314985,2355000804.03674,325454.766660313,202102191349
29,27050,265,3,4084,Tobaccoville,"",648.873653281097,6488.73653281097,703876500.567505,219088.1792708,202102191349
30,27051,602,5,8287,Walkertown,"",726.439000844696,7264.39000844697,524680317.775635,151066.808563308,202102191349
31,27052,804,17,10061,Walnut Cove,"",799.125335453732,7991.25335453732,2710320219.82117,403203.611044297,202102191349
32,27053,167,1,3156,Westfield,"",529.15082382763,5291.5082382763,2152815477.55933,413464.446930882,202102191349
33,27054,251,2,2608,Woodleaf,"",962.423312883436,9624.23312883436,778193820.583862,201172.963339102,202102191349
34,27055,1487,22,14521,Yadkinville,"",1024.03415742717,10240.3415742717,3115987965.39453,403366.49229781,202102191349
35,27101,1546,33,24321,Winston Salem,"",635.664651946877,6356.64651946877,356085731.400146,162957.922513793,202102191349
36,27103,2653,33,36071,Winston Salem,"",735.493887056084,7354.93887056084,527249856.672729,146399.561156354,202102191349
37,27104,2194,26,29383,Winston Salem,"",746.69026307729,7466.9026307729,337669863.683838,130394.134288752,202102191349
38,27105,3440,33,40186,Winston Salem,"",856.019509281839,8560.19509281839,950547784.577881,208375.813794777,202102191349
39,27106,3740,39,51378,Winston Salem,"",727.938027949706,7279.38027949706,787324720.967285,203893.681115083,202102191349
40,27107,4208,36,52432,Winston Salem,"",802.563320109857,8025.63320109857,1859279716.41162,319111.813640457,202102191349
41,27127,3358,24,38510,Winston Salem,"",871.981303557517,8719.81303557517,820319160.873047,213438.375685158,202102191349
42,27157,37,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202102191349
43,27203,2384,46,21876,Asheboro,"",1089.77875297129,10897.7875297129,589408161.410522,188062.356665824,202102191349
44,27205,3218,42,34549,Asheboro,"",931.430721583837,9314.30721583837,6255653514.79199,588011.232518038,202102191349
45,27207,247,2,3806,Bear Creek,"",648.975302154493,6489.75302154493,2300194678.82397,473699.237818467,202102191349
46,27208,130,0,1691,Bennett,"",768.775872264932,7687.75872264932,1029479783.1405,215638.108979383,202102191349
47,27209,666,41,4151,Biscoe,"",1604.43266682727,16044.3266682727,1198089302.20734,259108.004034657,202102191349
48,27212,337,1,1600,Blanch,"",2106.25,21062.5,1328181375.12305,277007.39975067,202102191349
49,27214,849,6,11747,Browns Summit,"",722.737720269005,7227.37720269005,1414533235.94788,324969.092830869,202102191349
50,27215,3751,57,44892,Burlington,"",835.560901719683,8355.60901719683,1827823774.30115,298200.358945539,202102191349
51,27217,4496,81,39111,Burlington,"",1149.54872030886,11495.4872030886,3473433663.33496,513818.51476852,202102191349
52,27229,493,15,4014,Candor,"",1228.20129546587,12282.0129546587,2747739848.89313,367384.611313313,202102191349
53,27231,102,0,2048,Cedar Grove,"",498.046875,4980.46875,987771348.581177,209108.769362036,202102191349
54,27233,246,2,3647,Climax,"",674.527008500137,6745.27008500137,703252829.253662,187154.002103638,202102191349
55,27235,357,5,4575,Colfax,"",780.327868852459,7803.27868852459,380654027.583252,148521.339190303,202102191349
56,27239,714,11,9629,Denton,"",741.510021809118,7415.10021809118,4319759872.9696,429373.198159064,202102191349
57,27242,153,2,2668,Eagle Springs,"",573.463268365817,5734.63268365817,1480408484.01825,321391.030328654,202102191349
58,27243,249,3,4665,Efland,"",533.762057877814,5337.62057877813,1142332751.10315,311755.144165646,202102191349
59,27244,1606,16,16259,Elon,"",987.760624884679,9877.60624884679,1541989025.453,399696.340130384,202102191349
60,27248,319,6,4835,Franklinville,"",659.772492244054,6597.72492244054,942909114.352783,215710.992817749,202102191349
61,27249,945,7,13355,Gibsonville,"",707.600149756645,7076.00149756645,1679803774.77087,397477.611919868,202102191349
62,27252,93,2,2264,Goldston,"",410.777385159011,4107.77385159011,1142470673.17163,220926.147155476,202102191349
63,27253,2932,39,31464,Graham,"",931.858632087465,9318.58632087465,2351372927.78931,521476.969804177,202102191349
64,27258,587,8,7740,Haw River,"",758.397932816537,7583.97932816537,473631125.268677,312686.877842211,202102191349
65,27260,1836,36,25696,High Point,"",714.508094645081,7145.08094645081,348441568.963501,133229.878739789,202102191349
66,27262,1747,42,24764,High Point,"",705.459538039089,7054.59538039089,368730084.700928,171087.864383377,202102191349
67,27263,1799,32,22320,High Point,"",806.003584229391,8060.03584229391,1121512604.52234,249658.228757679,202102191349
68,27265,3617,45,50038,High Point,"",722.850633518526,7228.50633518526,1172957282.41284,307481.490778656,202102191349
69,27268,253,0,1695,High Point,"",1492.62536873156,14926.2536873156,2495618.64758301,8251.66869064816,202102191349
70,27278,1482,17,27181,Hillsborough,"",545.233803024171,5452.33803024171,2885765742.02771,502574.675043234,202102191349
71,27281,227,0,3710,Jackson Springs,"",611.859838274933,6118.59838274933,2095606802.2608,479969.724586594,202102191349
72,27282,1176,19,16597,Jamestown,"",708.561788274989,7085.6178827499,404066994.873657,168803.970950205,202102191349
73,27283,205,2,2982,Julian,"",687.458081824279,6874.58081824279,711286368.914917,161239.518798817,202102191349
74,27284,4326,55,56201,Kernersville,"",769.737193288376,7697.37193288376,2233069317.10205,420748.080109325,202102191349
75,27288,1629,21,23585,Eden,"",690.693237227051,6906.93237227051,1951079100.05676,304615.616752016,202102191349
76,27291,115,0,1538,Leasburg,"",747.724317295189,7477.24317295189,1492904663.44434,314720.365319101,202102191349
77,27292,3259,30,41465,Lexington,"",785.964066079826,7859.64066079826,4270233445.18579,407599.915340798,202102191349
78,27295,3397,42,39191,Lexington,"",866.78063841188,8667.8063841188,3631502180.53174,466742.919509858,202102191349
79,27298,676,8,10440,Liberty,"",647.509578544061,6475.09578544061,2639148530.03284,431527.987760386,202102191349
80,27299,498,1,5254,Linwood,"",947.849257708413,9478.49257708413,822543412.257813,203597.604040365,202102191349
81,27301,852,16,10019,Mc Leansville,"",850.384269887214,8503.84269887214,900133716.655151,287107.537324028,202102191349
82,27302,2142,11,32302,Mebane,"",663.116834870906,6631.16834870906,3198656461.27478,644303.59427532,202102191349
83,27305,140,1,1585,Milton,"",883.280757097792,8832.80757097792,687167820.539429,263836.485514183,202102191349
84,27306,585,15,5945,Mount Gilead,"",984.020185029437,9840.20185029436,5305900334.83325,426306.558627535,202102191349
85,27310,533,3,8562,Oak Ridge,"",622.518103246905,6225.18103246905,526240082.103149,140986.043049622,202102191349
86,27311,230,0,3220,Pelham,"",714.285714285714,7142.85714285714,1338371966.32642,293760.993606137,202102191349
87,27312,832,24,22205,Pittsboro,"",374.690385048413,3746.90385048413,5005768374.64233,617961.777569282,202102191349
88,27313,433,19,7288,Pleasant Garden,"",594.127332601537,5941.27332601537,760352714.59021,181619.740165306,202102191349
89,27314,54,1,1138,Prospect Hill,"",474.516695957821,4745.16695957821,773578280.842896,162162.976448062,202102191349
90,27315,104,0,2140,Providence,"",485.981308411215,4859.81308411215,697810511.310425,179457.95829655,202102191349
91,27316,623,13,7156,Ramseur,"",870.598099496926,8705.98099496926,1975410509.03577,278228.393914438,202102191349
92,27317,1536,19,17851,Randleman,"",860.455996862921,8604.55996862921,1700826686.43616,339539.515262609,202102191349
93,27320,2685,19,38894,Reidsville,"",690.337841312285,6903.37841312285,6966725984.64832,658218.836963247,202102191349
94,27325,672,5,7676,Robbins,"",875.455966649297,8754.55966649297,2401051783.47894,409075.895347679,202102191349
95,27326,247,2,3692,Ruffin,"",669.014084507042,6690.14084507042,1884156536.74561,359587.547530237,202102191349
96,27330,3450,40,39529,Sanford,"",872.776948569405,8727.76948569405,6011213414.18433,528161.840140257,202102191349
97,27332,2444,24,33549,Sanford,"",728.486691108528,7284.86691108528,2996782209.29614,417113.164836099,202102191349
98,27341,426,2,5820,Seagrove,"",731.958762886598,7319.58762886598,2678433259.4787,311632.157547413,202102191349
99,27343,108,0,1840,Semora,"",586.95652173913,5869.5652173913,1390260353.39624,348769.311430722,202102191349
100,27344,1717,29,19290,Siler City,"",890.098496630378,8900.98496630379,4591228058.44531,607903.308882544,202102191349
101,27349,410,5,5850,Snow Camp,"",700.854700854701,7008.54700854701,1831279532.651,381750.490582419,202102191349
102,27350,501,5,7508,Sophia,"",667.288225892382,6672.88225892382,1066449848.573,204602.636460839,202102191349
103,27355,195,2,3196,Staley,"",610.137672090113,6101.37672090113,1016358702.6969,245160.332752788,202102191349
104,27356,300,5,3513,Star,"",853.97096498719,8539.7096498719,1815293543.21783,348288.37985576,202102191349
105,27357,748,14,8325,Stokesdale,"",898.498498498499,8984.98498498499,1273124268.28796,223115.118835702,202102191349
106,27358,887,4,15960,Summerfield,"",555.764411027569,5557.64411027569,1557557662.14905,323017.176053331,202102191349
107,27360,4179,48,48331,Thomasville,"",864.662431979475,8646.62431979475,2458732404.91687,372395.85217249,202102191349
108,27370,1289,26,14622,Trinity,"",881.54835179866,8815.4835179866,1663817222.16028,344702.900725307,202102191349
109,27371,772,9,7778,Troy,"",992.543070197994,9925.43070197994,4076136455.00793,473833.643450898,202102191349
110,27376,694,14,9884,West End,"",702.144880615136,7021.44880615136,1781050002.06519,320932.333330313,202102191349
111,27377,734,4,9597,Whitsett,"",764.822340314682,7648.22340314682,736936774.92627,183024.518653502,202102191349
112,27379,514,13,6057,Yanceyville,"",848.604919927357,8486.04919927357,2663338769.75159,422550.665080929,202102191349
113,27401,1502,16,20221,Greensboro,"",742.792146778102,7427.92146778102,171748092.127686,100334.769337553,202102191349
114,27403,1149,16,21278,Greensboro,"",539.994360372215,5399.94360372215,159396286.028687,87465.2545388649,202102191349
115,27405,3807,38,52510,Greensboro,"",725.004760997905,7250.04760997905,886695637.391357,284328.526421691,202102191349
116,27406,4301,86,60755,Greensboro,"",707.92527364003,7079.2527364003,1894160074.00403,327705.317343953,202102191349
117,27407,3564,46,49837,Greensboro,"",715.131328129703,7151.31328129703,840498790.451172,227731.576408348,202102191349
118,27408,1050,4,17406,Greensboro,"",603.240261978628,6032.40261978628,221403500.549561,80148.1616765212,202102191349
119,27409,1195,10,17953,Greensboro,"",665.626914721773,6656.26914721773,603872824.646484,239783.02449594,202102191349
120,27410,3381,34,56968,Greensboro,"",593.491082713102,5934.91082713102,859363574.914917,272309.563854046,202102191349
121,27455,1990,52,29197,Greensboro,"",681.576874336404,6815.76874336404,816075696.678345,198282.860420201,202102191349
122,27501,1483,14,21338,Angier,"",695.00421782735,6950.0421782735,1683348454.90833,329143.189780915,202102191349
123,27502,2004,5,43747,Apex,"",458.088554643747,4580.88554643747,840126405.51062,242725.298081049,202102191349
124,27503,156,0,7222,Bahama,"",216.006646358349,2160.0664635835,1054708975.44934,246183.053747647,202102191349
125,27504,1516,18,16320,Benson,"",928.921568627451,9289.21568627451,2584462015.08862,486262.181304732,202102191349
126,27505,498,6,7308,Broadway,"",681.444991789819,6814.44991789819,1509842573.20557,320128.840505679,202102191349
127,27507,135,2,2053,Bullock,"",657.574281539211,6575.74281539211,1354883649.98218,266873.357504053,202102191349
128,27508,172,0,2340,Bunn,"",735.042735042735,7350.42735042735,312599782.273071,114289.902416244,202102191349
129,27509,1509,37,6935,Butner,"",2175.91925018025,21759.1925018025,507253453.414795,156294.942704551,202102191349
130,27510,742,8,14543,Carrboro,"",510.211098122808,5102.11098122808,88705554.5671387,57867.6032694508,202102191349
131,27511,1736,16,34041,Cary,"",509.973267530331,5099.73267530331,333520579.048462,98702.6527265331,202102191349
132,27513,1962,12,49003,Cary,"",400.383649980613,4003.83649980613,474399121.186279,162336.294574525,202102191349
133,27514,1435,21,32847,Chapel Hill,"",436.873991536518,4368.73991536518,579057212.663452,190879.985276748,202102191349
134,27516,1899,15,44117,Chapel Hill,"",430.446313212594,4304.46313212594,2564236091.9281,438904.079251583,202102191349
135,27517,1074,12,28831,Chapel Hill,"",372.515694911727,3725.15694911727,1520140847.99951,299162.993678501,202102191349
136,27518,946,4,22765,Cary,"",415.550186690094,4155.50186690094,262665807.612671,130741.025823352,202102191349
137,27519,2179,6,59960,Cary,"",363.408939292862,3634.08939292862,609072010.422363,166930.324843009,202102191349
138,27520,3785,49,43958,Clayton,"",861.049183311343,8610.49183311343,1962402119.35425,374945.851452289,202102191349
