OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,2137,18,14872,Advance,"",1436.92845615923,14369.2845615923,1744189234.37061,355282.663136038,202112141040
2,27007,364,3,2136,Ararat,"",1704.11985018727,17041.1985018727,592499585.594238,195922.003442792,202112141040
3,27009,469,6,2937,Belews Creek,"",1596.86755192373,15968.6755192373,618093097.011353,191244.647442635,202112141040
4,27011,918,10,5411,Boonville,"",1696.54407688043,16965.4407688043,1489580093.86462,316910.589814884,202112141040
5,27012,4307,66,28954,Clemmons,"",1487.53194722664,14875.3194722664,1176567385.86804,255774.303165276,202112141040
6,27013,1094,13,6495,Cleveland,"",1684.37259430331,16843.7259430331,2066336247.98627,379169.285246239,202112141040
7,27014,187,6,957,Cooleemee,"",1954.02298850575,19540.2298850575,21479098.032959,22299.1178929161,202112141040
8,27016,310,4,1682,Danbury,"",1843.04399524376,18430.4399524376,1068209590.0686,211061.413302457,202112141040
9,27017,1804,23,9499,Dobson,"",1899.14727866091,18991.4727866091,2962951682.04883,566348.974052303,202112141040
10,27018,1224,11,8221,East Bend,"",1488.86996715728,14888.6996715728,2331567909.96985,255811.974556888,202112141040
11,27019,575,4,4234,Germanton,"",1358.05384978744,13580.5384978744,977414017.819214,270248.259734795,202112141040
12,27020,1148,11,6104,Hamptonville,"",1880.73394495413,18807.3394495413,2114111622.36755,316969.486887135,202112141040
13,27021,2910,59,17979,King,"",1618.55498081095,16185.5498081095,1469376476.14172,210392.900707099,202112141040
14,27022,185,3,1512,Lawsonville,"",1223.54497354497,12235.4497354497,918745327.278442,200803.000966771,202112141040
15,27023,1625,8,12775,Lewisville,"",1272.0156555773,12720.156555773,807172159.002075,183078.980128526,202112141040
16,27024,462,4,2683,Lowgap,"",1721.95303764443,17219.5303764443,1265827411.39758,278411.484773322,202112141040
17,27025,1636,36,11117,Madison,"",1471.62004137807,14716.2004137807,2714649364.33142,468723.596670607,202112141040
18,27027,546,19,4017,Mayodan,"",1359.22330097087,13592.2330097087,548179131.574585,172371.363079245,202112141040
19,27028,4684,57,28039,Mocksville,"",1670.53033275081,16705.3033275081,5475621774.30664,567238.136149726,202112141040
20,27030,7052,152,37641,Mount Airy,"",1873.48901463829,18734.8901463829,4824085732.75671,624989.724929864,202112141040
21,27040,1639,13,13150,Pfafftown,"",1246.38783269962,12463.8783269962,763349953.536133,205025.773716105,202112141040
22,27041,1332,11,8020,Pilot Mountain,"",1660.84788029925,16608.4788029925,1629462738.40637,324677.141569035,202112141040
23,27042,98,2,720,Pine Hall,"",1361.11111111111,13611.1111111111,290758639.069458,113971.243586081,202112141040
24,27043,992,13,6442,Pinnacle,"",1539.89444271965,15398.9444271965,1935795027.06067,395674.180712495,202112141040
25,27045,1607,14,9583,Rural Hall,"",1676.92789314411,16769.2789314411,666085549.25769,154538.589918543,202112141040
26,27046,280,5,1953,Sandy Ridge,"",1433.6917562724,14336.917562724,1237681699.0647,217125.573744555,202112141040
27,27047,193,2,1279,Siloam,"",1508.99139953088,15089.9139953088,576295820.815674,144984.839113672,202112141040
28,27048,1225,16,8902,Stoneville,"",1376.09525949225,13760.9525949225,2355000804.03674,325454.766660312,202112141040
29,27050,592,7,4084,Tobaccoville,"",1449.55925563173,14495.5925563173,703876500.567505,219088.1792708,202112141040
30,27051,1223,12,8287,Walkertown,"",1475.80547846024,14758.0547846024,524680317.775635,151066.808563308,202112141040
31,27052,1558,29,10061,Walnut Cove,"",1548.55382168771,15485.5382168771,2710320219.82117,403203.611044297,202112141040
32,27053,417,5,3156,Westfield,"",1321.2927756654,13212.927756654,2152815477.55933,413464.446930883,202112141040
33,27054,500,9,2608,Woodleaf,"",1917.17791411043,19171.7791411043,778193820.583862,201172.963339102,202112141040
34,27055,2708,32,14521,Yadkinville,"",1864.88533847531,18648.8533847531,3115987965.39453,403366.492297811,202112141040
35,27101,2807,52,24321,Winston Salem,"",1154.1466222606,11541.466222606,356085731.400146,162957.922513792,202112141040
36,27103,4804,51,36071,Winston Salem,"",1331.81780377589,13318.1780377589,527249856.672729,146399.561156354,202112141040
37,27104,3701,45,29383,Winston Salem,"",1259.57186128033,12595.7186128033,337669863.683838,130394.134288752,202112141040
38,27105,6209,61,40186,Winston Salem,"",1545.0654456776,15450.654456776,950547784.577881,208375.813794777,202112141040
39,27106,6311,67,51378,Winston Salem,"",1228.34676320604,12283.4676320604,787324720.967285,203893.681115083,202112141040
40,27107,7864,74,52432,Winston Salem,"",1499.84742142203,14998.4742142203,1859279716.41162,319111.813640457,202112141040
41,27127,5961,37,38510,Winston Salem,"",1547.90963386133,15479.0963386133,820319160.873047,213438.375685158,202112141040
42,27157,91,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202112141040
43,27203,3880,62,21876,Asheboro,"",1773.63320533918,17736.3320533918,589408161.410522,188062.356665824,202112141040
44,27205,5648,60,34549,Asheboro,"",1634.77958841066,16347.7958841066,6255653514.79199,588011.232518038,202112141040
45,27207,516,2,3806,Bear Creek,"",1355.75407251708,13557.5407251708,2300194678.82397,473699.237818466,202112141040
46,27208,248,4,1691,Bennett,"",1466.58781785925,14665.8781785925,1029479783.1405,215638.108979383,202112141040
47,27209,913,44,4151,Biscoe,"",2199.47000722717,21994.7000722717,1198089302.20734,259108.004034657,202112141040
48,27212,425,1,1600,Blanch,"",2656.25,26562.5,1328181375.12305,277007.399750669,202112141040
49,27214,1672,17,11747,Browns Summit,"",1423.34212990551,14233.4212990551,1414533235.94788,324969.09283087,202112141040
50,27215,7091,99,44892,Burlington,"",1579.5687427604,15795.687427604,1827823774.30115,298200.358945539,202112141040
51,27217,7465,120,39111,Burlington,"",1908.67019508578,19086.7019508578,3473433663.33496,513818.514768521,202112141040
52,27229,740,18,4014,Candor,"",1843.5475834579,18435.475834579,2747739848.89313,367384.611313313,202112141040
53,27231,185,1,2048,Cedar Grove,"",903.3203125,9033.203125,987771348.581177,209108.769362036,202112141040
54,27233,518,7,3647,Climax,"",1420.34548944338,14203.4548944338,703252829.253662,187154.002103637,202112141040
55,27235,640,14,4575,Colfax,"",1398.90710382514,13989.0710382514,380654027.583252,148521.339190304,202112141040
56,27239,1555,25,9629,Denton,"",1614.91328279157,16149.1328279157,4319759872.9696,429373.198159065,202112141040
57,27242,316,5,2668,Eagle Springs,"",1184.40779610195,11844.0779610195,1480408484.01825,321391.030328654,202112141040
58,27243,477,4,4665,Efland,"",1022.50803858521,10225.0803858521,1142332751.10315,311755.144165645,202112141040
59,27244,3113,29,16259,Elon,"",1914.63189618058,19146.3189618058,1541989025.453,399696.340130383,202112141040
60,27248,703,8,4835,Franklinville,"",1453.98138572906,14539.8138572906,942909114.352783,215710.992817748,202112141040
61,27249,1926,21,13355,Gibsonville,"",1442.1564956945,14421.564956945,1679803774.77087,397477.611919869,202112141040
62,27252,206,3,2264,Goldston,"",909.893992932862,9098.93992932862,1142470673.17163,220926.147155477,202112141040
63,27253,5485,73,31464,Graham,"",1743.26214085939,17432.621408594,2351372927.78931,521476.969804175,202112141040
64,27258,1098,11,7740,Haw River,"",1418.60465116279,14186.0465116279,473631125.268677,312686.877842212,202112141040
65,27260,3430,57,25696,High Point,"",1334.83810709838,13348.3810709838,348441568.963501,133229.878739789,202112141040
66,27262,3167,73,24764,High Point,"",1278.87255693749,12788.7255693749,368730084.700928,171087.864383377,202112141040
67,27263,3282,55,22320,High Point,"",1470.43010752688,14704.3010752688,1121512604.52234,249658.228757679,202112141040
68,27265,6784,82,50038,High Point,"",1355.76961509253,13557.6961509253,1172957282.41284,307481.490778656,202112141040
69,27268,342,0,1695,High Point,"",2017.69911504425,20176.9911504425,2495618.64758301,8251.66869064816,202112141040
70,27278,2593,25,27181,Hillsborough,"",953.975203266988,9539.75203266988,2885765742.02771,502574.675043234,202112141040
71,27281,423,4,3710,Jackson Springs,"",1140.16172506739,11401.6172506739,2095606802.2608,479969.724586593,202112141040
72,27282,2121,30,16597,Jamestown,"",1277.94179671025,12779.4179671025,404066994.873657,168803.970950205,202112141040
73,27283,463,5,2982,Julian,"",1552.64922870557,15526.4922870557,711286368.914917,161239.518798817,202112141040
74,27284,8329,113,56201,Kernersville,"",1482.00209960677,14820.0209960677,2233069317.10205,420748.080109326,202112141040
75,27288,3587,70,23585,Eden,"",1520.88191647233,15208.8191647233,1951079100.05676,304615.616752016,202112141040
76,27291,201,1,1538,Leasburg,"",1306.89206762029,13068.9206762029,1492904663.44434,314720.3653191,202112141040
77,27292,6615,67,41465,Lexington,"",1595.32135535994,15953.2135535994,4270233445.18579,407599.915340798,202112141040
78,27295,6754,82,39191,Lexington,"",1723.35485187926,17233.5485187926,3631502180.53174,466742.919509857,202112141040
79,27298,1508,16,10440,Liberty,"",1444.44444444444,14444.4444444444,2639148530.03284,431527.987760386,202112141040
80,27299,1049,11,5254,Linwood,"",1996.57403882756,19965.7403882756,822543412.257813,203597.604040364,202112141040
81,27301,1654,24,10019,Mc Leansville,"",1650.86335961673,16508.6335961673,900133716.655151,287107.537324028,202112141040
82,27302,4347,29,32302,Mebane,"",1345.73710606154,13457.3710606154,3198656461.27478,644303.594275321,202112141040
83,27305,223,1,1585,Milton,"",1406.94006309148,14069.4006309148,687167820.539429,263836.485514183,202112141040
84,27306,1062,22,5945,Mount Gilead,"",1786.37510513036,17863.7510513036,5305900334.83325,426306.558627535,202112141040
85,27310,1029,5,8562,Oak Ridge,"",1201.82200420463,12018.2200420463,526240082.103149,140986.043049622,202112141040
86,27311,486,6,3220,Pelham,"",1509.31677018634,15093.1677018634,1338371966.32642,293760.993606137,202112141040
87,27312,1610,28,22205,Pittsboro,"",725.061922990318,7250.61922990318,5005768374.64233,617961.777569282,202112141040
88,27313,900,27,7288,Pleasant Garden,"",1234.90669593853,12349.0669593853,760352714.59021,181619.740165306,202112141040
89,27314,120,1,1138,Prospect Hill,"",1054.48154657294,10544.8154657294,773578280.842896,162162.976448062,202112141040
90,27315,217,1,2140,Providence,"",1014.01869158879,10140.1869158879,697810511.310425,179457.95829655,202112141040
91,27316,1071,18,7156,Ramseur,"",1496.64617104528,14966.4617104528,1975410509.03577,278228.393914437,202112141040
92,27317,2954,38,17851,Randleman,"",1654.80925438351,16548.0925438351,1700826686.43616,339539.515262609,202112141040
93,27320,5657,70,38894,Reidsville,"",1454.46598447061,14544.6598447061,6966725984.64832,658218.836963247,202112141040
94,27325,1133,15,7676,Robbins,"",1476.02918186555,14760.2918186555,2401051783.47894,409075.895347678,202112141040
95,27326,578,3,3692,Ruffin,"",1565.54712892741,15655.4712892741,1884156536.74561,359587.547530237,202112141040
96,27330,6372,72,39529,Sanford,"",1611.98107718384,16119.8107718384,6011213414.18433,528161.840140258,202112141040
97,27332,4806,44,33549,Sanford,"",1432.53152105875,14325.3152105875,2996782209.29614,417113.1648361,202112141040
98,27341,825,6,5820,Seagrove,"",1417.52577319588,14175.2577319588,2678433259.4787,311632.157547413,202112141040
99,27343,181,0,1840,Semora,"",983.695652173913,9836.95652173913,1390260353.39624,348769.311430722,202112141040
100,27344,2839,41,19290,Siler City,"",1471.74701918092,14717.4701918092,4591228058.44531,607903.308882545,202112141040
101,27349,959,7,5850,Snow Camp,"",1639.31623931624,16393.1623931624,1831279532.651,381750.490582419,202112141040
102,27350,1070,12,7508,Sophia,"",1425.14651038892,14251.4651038892,1066449848.573,204602.636460839,202112141040
103,27355,381,2,3196,Staley,"",1192.11514392991,11921.1514392991,1016358702.6969,245160.332752788,202112141040
104,27356,510,8,3513,Star,"",1451.75064047822,14517.5064047822,1815293543.21783,348288.379855761,202112141040
105,27357,1454,24,8325,Stokesdale,"",1746.54654654655,17465.4654654655,1273124268.28796,223115.118835702,202112141040
106,27358,1767,10,15960,Summerfield,"",1107.14285714286,11071.4285714286,1557557662.14905,323017.176053331,202112141040
107,27360,7870,107,48331,Thomasville,"",1628.35447228487,16283.5447228487,2458732404.91687,372395.85217249,202112141040
108,27370,2533,48,14622,Trinity,"",1732.32115989605,17323.2115989605,1663817222.16028,344702.900725307,202112141040
109,27371,1285,17,7778,Troy,"",1652.09565440987,16520.9565440987,4076136455.00793,473833.643450898,202112141040
110,27376,1327,24,9884,West End,"",1342.57385673816,13425.7385673816,1781050002.06519,320932.333330313,202112141040
111,27377,1579,12,9597,Whitsett,"",1645.3058247369,16453.058247369,736936774.92627,183024.518653502,202112141040
112,27379,850,25,6057,Yanceyville,"",1403.33498431567,14033.3498431567,2663338769.75159,422550.665080929,202112141040
113,27401,2848,35,20221,Greensboro,"",1408.43677365115,14084.3677365115,171748092.127686,100334.769337553,202112141040
