OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1876,15,14872,Advance,"",1261.43087681549,12614.3087681549,1744189234.37061,355282.663136038,202110071740
2,27007,296,2,2136,Ararat,"",1385.76779026217,13857.6779026217,592499585.594238,195922.003442792,202110071740
3,27009,410,5,2937,Belews Creek,"",1395.9822948587,13959.822948587,618093097.011353,191244.647442635,202110071740
4,27011,804,7,5411,Boonville,"",1485.86213269266,14858.6213269266,1489580093.86462,316910.589814884,202110071740
5,27012,3845,59,28954,Clemmons,"",1327.96850176141,13279.6850176141,1176567385.86804,255774.303165276,202110071740
6,27013,998,12,6495,Cleveland,"",1536.56658968437,15365.6658968437,2066336247.98627,379169.285246239,202110071740
7,27014,159,5,957,Cooleemee,"",1661.44200626959,16614.4200626959,21479098.032959,22299.1178929161,202110071740
8,27016,267,4,1682,Danbury,"",1587.39595719382,15873.9595719382,1068209590.0686,211061.413302457,202110071740
9,27017,1579,21,9499,Dobson,"",1662.28024002527,16622.8024002527,2962951682.04883,566348.974052304,202110071740
10,27018,1022,10,8221,East Bend,"",1243.15776669505,12431.5776669505,2331567909.96985,255811.974556888,202110071740
11,27019,495,2,4234,Germanton,"",1169.10722720831,11691.0722720831,977414017.819214,270248.259734795,202110071740
12,27020,1007,11,6104,Hamptonville,"",1649.7378768021,16497.378768021,2114111622.36755,316969.486887135,202110071740
13,27021,2444,53,17979,King,"",1359.36370209689,13593.6370209689,1469376476.14172,210392.900707099,202110071740
14,27022,148,3,1512,Lawsonville,"",978.835978835979,9788.35978835979,918745327.278442,200803.000966771,202110071740
15,27023,1428,6,12775,Lewisville,"",1117.80821917808,11178.0821917808,807172159.002075,183078.980128527,202110071740
16,27024,415,4,2683,Lowgap,"",1546.77599701826,15467.7599701826,1265827411.39758,278411.484773322,202110071740
17,27025,1385,32,11117,Madison,"",1245.83970495637,12458.3970495637,2714649364.33142,468723.596670606,202110071740
18,27027,462,19,4017,Mayodan,"",1150.11202389843,11501.1202389843,548179131.574585,172371.363079245,202110071740
19,27028,4060,46,28039,Mocksville,"",1447.98316630408,14479.8316630408,5475621774.30664,567238.136149725,202110071740
20,27030,6032,132,37641,Mount Airy,"",1602.50790361574,16025.0790361574,4824085732.75671,624989.724929863,202110071740
21,27040,1436,13,13150,Pfafftown,"",1092.01520912548,10920.1520912548,763349953.536133,205025.773716105,202110071740
22,27041,1120,9,8020,Pilot Mountain,"",1396.50872817955,13965.0872817955,1629462738.40637,324677.141569035,202110071740
23,27042,90,2,720,Pine Hall,"",1250,12500,290758639.069458,113971.243586081,202110071740
24,27043,802,9,6442,Pinnacle,"",1244.95498292456,12449.5498292456,1935795027.06067,395674.180712496,202110071740
25,27045,1380,12,9583,Rural Hall,"",1440.05008869874,14400.5008869874,666085549.25769,154538.589918543,202110071740
26,27046,220,2,1953,Sandy Ridge,"",1126.47209421403,11264.7209421403,1237681699.0647,217125.573744555,202110071740
27,27047,166,2,1279,Siloam,"",1297.88897576231,12978.8897576231,576295820.815674,144984.839113672,202110071740
28,27048,1011,12,8902,Stoneville,"",1135.69984273197,11356.9984273197,2355000804.03674,325454.766660313,202110071740
29,27050,500,6,4084,Tobaccoville,"",1224.28991185113,12242.8991185113,703876500.567505,219088.1792708,202110071740
30,27051,1059,9,8287,Walkertown,"",1277.90515264873,12779.0515264873,524680317.775635,151066.808563308,202110071740
31,27052,1348,28,10061,Walnut Cove,"",1339.82705496472,13398.2705496472,2710320219.82117,403203.611044297,202110071740
32,27053,319,4,3156,Westfield,"",1010.77313054499,10107.7313054499,2152815477.55933,413464.446930882,202110071740
33,27054,456,5,2608,Woodleaf,"",1748.46625766871,17484.6625766871,778193820.583862,201172.963339102,202110071740
34,27055,2302,32,14521,Yadkinville,"",1585.2902692652,15852.902692652,3115987965.39453,403366.49229781,202110071740
35,27101,2526,48,24321,Winston Salem,"",1038.60860984335,10386.0860984335,356085731.400146,162957.922513793,202110071740
36,27103,4225,48,36071,Winston Salem,"",1171.30104516093,11713.0104516093,527249856.672729,146399.561156354,202110071740
37,27104,3315,42,29383,Winston Salem,"",1128.20338290848,11282.0338290848,337669863.683838,130394.134288752,202110071740
38,27105,5657,54,40186,Winston Salem,"",1407.70417558354,14077.0417558354,950547784.577881,208375.813794777,202110071740
39,27106,5733,65,51378,Winston Salem,"",1115.84724979563,11158.4724979563,787324720.967285,203893.681115083,202110071740
40,27107,7039,63,52432,Winston Salem,"",1342.50076289289,13425.0076289289,1859279716.41162,319111.813640457,202110071740
41,27127,5381,29,38510,Winston Salem,"",1397.29940275253,13972.9940275253,820319160.873047,213438.375685158,202110071740
42,27157,51,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202110071740
43,27203,3532,60,21876,Asheboro,"",1614.55476321082,16145.5476321082,589408161.410522,188062.356665824,202110071740
44,27205,5055,56,34549,Asheboro,"",1463.13930938667,14631.3930938667,6255653514.79199,588011.232518038,202110071740
45,27207,453,2,3806,Bear Creek,"",1190.22595901209,11902.2595901209,2300194678.82397,473699.237818467,202110071740
46,27208,234,3,1691,Bennett,"",1383.79657007688,13837.9657007688,1029479783.1405,215638.108979383,202110071740
47,27209,869,43,4151,Biscoe,"",2093.47145266201,20934.7145266201,1198089302.20734,259108.004034657,202110071740
48,27212,418,1,1600,Blanch,"",2612.5,26125,1328181375.12305,277007.39975067,202110071740
49,27214,1492,16,11747,Browns Summit,"",1270.11151783434,12701.1151783434,1414533235.94788,324969.092830869,202110071740
50,27215,6305,81,44892,Burlington,"",1404.48186759334,14044.8186759334,1827823774.30115,298200.358945539,202110071740
51,27217,6809,109,39111,Burlington,"",1740.94244585922,17409.4244585922,3473433663.33496,513818.51476852,202110071740
52,27229,691,18,4014,Candor,"",1721.47483806677,17214.7483806677,2747739848.89313,367384.611313313,202110071740
53,27231,156,1,2048,Cedar Grove,"",761.71875,7617.1875,987771348.581177,209108.769362036,202110071740
54,27233,452,4,3647,Climax,"",1239.37482862627,12393.7482862627,703252829.253662,187154.002103638,202110071740
55,27235,580,13,4575,Colfax,"",1267.75956284153,12677.5956284153,380654027.583252,148521.339190303,202110071740
56,27239,1326,20,9629,Denton,"",1377.09004050265,13770.9004050265,4319759872.9696,429373.198159064,202110071740
57,27242,287,5,2668,Eagle Springs,"",1075.71214392804,10757.1214392804,1480408484.01825,321391.030328654,202110071740
58,27243,418,4,4665,Efland,"",896.034297963558,8960.34297963558,1142332751.10315,311755.144165646,202110071740
59,27244,2857,29,16259,Elon,"",1757.18063841565,17571.8063841565,1541989025.453,399696.340130384,202110071740
60,27248,620,6,4835,Franklinville,"",1282.316442606,12823.16442606,942909114.352783,215710.992817749,202110071740
61,27249,1718,19,13355,Gibsonville,"",1286.40958442531,12864.0958442531,1679803774.77087,397477.611919868,202110071740
62,27252,183,2,2264,Goldston,"",808.303886925795,8083.03886925795,1142470673.17163,220926.147155476,202110071740
63,27253,4937,61,31464,Graham,"",1569.09483854564,15690.9483854564,2351372927.78931,521476.969804177,202110071740
64,27258,970,8,7740,Haw River,"",1253.22997416021,12532.2997416021,473631125.268677,312686.877842211,202110071740
65,27260,3134,50,25696,High Point,"",1219.64508094645,12196.4508094645,348441568.963501,133229.878739789,202110071740
66,27262,2895,67,24764,High Point,"",1169.03569697949,11690.3569697949,368730084.700928,171087.864383377,202110071740
67,27263,2959,47,22320,High Point,"",1325.71684587814,13257.1684587814,1121512604.52234,249658.228757679,202110071740
68,27265,6057,68,50038,High Point,"",1210.48003517327,12104.8003517327,1172957282.41284,307481.490778656,202110071740
69,27268,338,0,1695,High Point,"",1994.10029498525,19941.0029498525,2495618.64758301,8251.66869064816,202110071740
70,27278,2282,23,27181,Hillsborough,"",839.557043523049,8395.57043523049,2885765742.02771,502574.675043234,202110071740
71,27281,371,4,3710,Jackson Springs,"",1000,10000,2095606802.2608,479969.724586594,202110071740
72,27282,1884,27,16597,Jamestown,"",1135.14490570585,11351.4490570585,404066994.873657,168803.970950205,202110071740
73,27283,401,5,2982,Julian,"",1344.73507712944,13447.3507712944,711286368.914917,161239.518798817,202110071740
74,27284,7352,100,56201,Kernersville,"",1308.16177648085,13081.6177648085,2233069317.10205,420748.080109325,202110071740
75,27288,2883,64,23585,Eden,"",1222.38711045156,12223.8711045156,1951079100.05676,304615.616752016,202110071740
76,27291,174,1,1538,Leasburg,"",1131.33940182055,11313.3940182055,1492904663.44434,314720.365319101,202110071740
77,27292,5930,58,41465,Lexington,"",1430.12178946099,14301.2178946099,4270233445.18579,407599.915340798,202110071740
78,27295,6034,77,39191,Lexington,"",1539.63920287821,15396.3920287821,3631502180.53174,466742.919509858,202110071740
79,27298,1326,13,10440,Liberty,"",1270.11494252874,12701.1494252874,2639148530.03284,431527.987760386,202110071740
80,27299,944,10,5254,Linwood,"",1796.72630376856,17967.2630376856,822543412.257813,203597.604040365,202110071740
81,27301,1481,22,10019,Mc Leansville,"",1478.19143627109,14781.9143627109,900133716.655151,287107.537324028,202110071740
82,27302,3826,26,32302,Mebane,"",1184.4467834809,11844.467834809,3198656461.27478,644303.59427532,202110071740
83,27305,204,1,1585,Milton,"",1287.06624605678,12870.6624605678,687167820.539429,263836.485514183,202110071740
84,27306,980,21,5945,Mount Gilead,"",1648.4440706476,16484.440706476,5305900334.83325,426306.558627535,202110071740
85,27310,873,4,8562,Oak Ridge,"",1019.62158374212,10196.2158374212,526240082.103149,140986.043049622,202110071740
86,27311,432,4,3220,Pelham,"",1341.6149068323,13416.149068323,1338371966.32642,293760.993606137,202110071740
87,27312,1402,26,22205,Pittsboro,"",631.389326728214,6313.89326728214,5005768374.64233,617961.777569282,202110071740
88,27313,807,26,7288,Pleasant Garden,"",1107.29967069155,11072.9967069155,760352714.59021,181619.740165306,202110071740
89,27314,110,1,1138,Prospect Hill,"",966.608084358524,9666.08084358524,773578280.842896,162162.976448062,202110071740
90,27315,198,1,2140,Providence,"",925.233644859813,9252.33644859813,697810511.310425,179457.95829655,202110071740
91,27316,979,17,7156,Ramseur,"",1368.08272778088,13680.8272778088,1975410509.03577,278228.393914438,202110071740
92,27317,2626,34,17851,Randleman,"",1471.06604672007,14710.6604672007,1700826686.43616,339539.515262609,202110071740
93,27320,4837,59,38894,Reidsville,"",1243.63655062478,12436.3655062478,6966725984.64832,658218.836963247,202110071740
94,27325,1076,13,7676,Robbins,"",1401.77175612298,14017.7175612298,2401051783.47894,409075.895347679,202110071740
95,27326,486,2,3692,Ruffin,"",1316.35969664139,13163.5969664139,1884156536.74561,359587.547530237,202110071740
96,27330,5903,65,39529,Sanford,"",1493.33400794354,14933.3400794354,6011213414.18433,528161.840140257,202110071740
97,27332,4452,36,33549,Sanford,"",1327.01421800948,13270.1421800948,2996782209.29614,417113.164836099,202110071740
98,27341,713,4,5820,Seagrove,"",1225.08591065292,12250.8591065292,2678433259.4787,311632.157547413,202110071740
99,27343,168,0,1840,Semora,"",913.04347826087,9130.4347826087,1390260353.39624,348769.311430722,202110071740
100,27344,2613,37,19290,Siler City,"",1354.58786936236,13545.8786936236,4591228058.44531,607903.308882544,202110071740
101,27349,816,6,5850,Snow Camp,"",1394.87179487179,13948.7179487179,1831279532.651,381750.490582419,202110071740
102,27350,924,11,7508,Sophia,"",1230.68726691529,12306.8726691529,1066449848.573,204602.636460839,202110071740
103,27355,336,2,3196,Staley,"",1051.31414267835,10513.1414267835,1016358702.6969,245160.332752788,202110071740
104,27356,462,8,3513,Star,"",1315.11528608027,13151.1528608027,1815293543.21783,348288.37985576,202110071740
105,27357,1212,21,8325,Stokesdale,"",1455.85585585586,14558.5585585586,1273124268.28796,223115.118835702,202110071740
106,27358,1515,8,15960,Summerfield,"",949.248120300752,9492.48120300752,1557557662.14905,323017.176053331,202110071740
107,27360,7105,92,48331,Thomasville,"",1470.07096894333,14700.7096894333,2458732404.91687,372395.85217249,202110071740
108,27370,2228,40,14622,Trinity,"",1523.73136369854,15237.3136369854,1663817222.16028,344702.900725307,202110071740
109,27371,1151,17,7778,Troy,"",1479.8148624325,14798.148624325,4076136455.00793,473833.643450898,202110071740
110,27376,1209,23,9884,West End,"",1223.18899231081,12231.8899231081,1781050002.06519,320932.333330313,202110071740
111,27377,1395,12,9597,Whitsett,"",1453.5792435136,14535.792435136,736936774.92627,183024.518653502,202110071740
112,27379,778,25,6057,Yanceyville,"",1284.46425623246,12844.6425623246,2663338769.75159,422550.665080929,202110071740
113,27401,2562,32,20221,Greensboro,"",1266.99965382523,12669.9965382523,171748092.127686,100334.769337553,202110071740
114,27403,2024,23,21278,Greensboro,"",951.217219663502,9512.17219663502,159396286.028687,87465.2545388649,202110071740
115,27405,6680,66,52510,Greensboro,"",1272.138640259,12721.38640259,886695637.391357,284328.526421691,202110071740
116,27406,7675,126,60755,Greensboro,"",1263.270512715,12632.70512715,1894160074.00403,327705.317343953,202110071740
117,27407,5946,76,49837,Greensboro,"",1193.08947167767,11930.8947167767,840498790.451172,227731.576408348,202110071740
118,27408,1655,9,17406,Greensboro,"",950.821555785361,9508.21555785361,221403500.549561,80148.1616765212,202110071740
