OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,Shape__Area,Shape__Length,DataGatherTS
709,28717,0,0,1471,Cashiers,,1160000231.10587,300525.403558473,202005250436
710,28718,1,0,607,Cedar Mountain,,604740430.192017,157079.894608512,202005250436
711,28719,6,0,6945,Cherokee,,6313532001.74988,506970.161305604,202005250436
712,28720,NA,NA,35,Chimney Rock,Population <500 and Cases <5,47877696.5422974,47768.4833790312,202005250436
713,28721,10,0,10866,Clyde,,3262240884.20239,451646.750156333,202005250436
714,28722,6,0,6854,Columbus,,1330435890.70984,371441.890606651,202005250436
715,28723,4,0,11678,Cullowhee,,2829089767.59064,521400.904374382,202005250436
716,28725,NA,NA,36,Dillsboro,Population <500 and Cases <5,1395548.49920654,7541.63511359509,202005250436
717,28726,11,1,3477,East Flat Rock,,62782212.3257446,52681.8363735949,202005250436
718,28729,2,0,2978,Etowah,,115914409.369507,74718.0620947517,202005250436
719,28730,2,0,10068,Fairview,,1334723772.69336,277836.650121475,202005250436
720,28731,17,0,9271,Flat Rock,,910498937.374664,308715.430561088,202005250436
721,28732,3,0,18899,Fletcher,,1163648233.76184,268599.174805656,202005250436
722,28733,NA,NA,200,Fontana Dam,Population <500 and Cases <5,498075903.916718,200917.740964481,202005250436
723,28734,8,1,28423,Franklin,,8413329787.90622,680710.034553254,202005250436
724,28735,NA,NA,294,Gerton,Population <500 and Cases <5,137680777.623108,92735.3834552802,202005250436
725,28736,0,0,740,Glenville,,845894035.551971,243241.394198335,202005250436
726,28739,17,0,21994,Hendersonville,,1809199500.98254,354883.696935043,202005250436
727,28740,4,0,2123,Green Mountain,,2560353451.70599,391601.88482291,202005250436
728,28741,0,0,3135,Highlands,,2488322100.83908,291652.561708351,202005250436
729,28742,0,0,2834,Horse Shoe,,759756422.807678,323788.261855291,202005250436
730,28743,0,0,2422,Hot Springs,,2855463957.34918,351331.648547095,202005250436
731,28745,1,0,598,Lake Junaluska,,24208240.7459412,20619.3143809221,202005250436
732,28746,1,0,2583,Lake Lure,,1635267198.94843,301403.103342596,202005250436
733,28747,0,0,2517,Lake Toxaway,,1644170650.80768,278687.825520297,202005250436
734,28748,8,1,12684,Leicester,,2568900770.12885,433742.542694055,202005250436
735,28749,NA,NA,0,Little Switzerland,Population <500 and Cases <5,1713987.45050049,8852.52475284555,202005250436
736,28751,1,0,3738,Maggie Valley,,1196971956.93442,252655.252396679,202005250436
737,28752,24,1,31501,Marion,,6843838240.70496,729852.019397462,202005250436
738,28753,1,0,12286,Marshall,,7221367422.4903,582321.875436496,202005250436
739,28754,1,0,8823,Mars Hill,,2532637146.55933,336365.654274913,202005250436
740,28756,5,0,4770,Mill Spring,,2319967191.40479,359387.276461913,202005250436
741,28757,NA,NA,0,Montreat,Population <500 and Cases <5,129672.114624023,2617.87913210505,202005250436
742,28759,3,1,7867,Mills River,,710290580.507599,219074.688607406,202005250436
743,28761,12,0,8493,Nebo,,3254647047.74689,448908.605974669,202005250436
744,28762,2,0,7603,Old Fort,,2996741187.4848,387268.208256283,202005250436
745,28763,1,0,2864,Otto,,1145043002.66425,202810.842815888,202005250436
746,28766,1,0,1526,Penrose,,159626292.482056,88900.5625977206,202005250436
747,28768,5,0,7895,Pisgah Forest,,2244655883.74216,321689.536597621,202005250436
748,28771,0,0,8212,Robbinsville,,9086438704.3884,732920.807564289,202005250436
749,28772,0,0,1942,Rosman,,577124059.134399,256613.212684218,202005250436
750,28773,20,4,3508,Saluda,,1396855034.24573,267712.497423626,202005250436
751,28774,0,0,1569,Sapphire,,1130246511.80005,224488.61951138,202005250436
752,28775,NA,NA,493,Scaly Mountain,Population <500 and Cases <5,456631744.06662,130336.94180952,202005250436
753,28777,6,0,10391,Spruce Pine,,1968811938.32007,332780.684408785,202005250436
754,28778,5,0,10803,Swannanoa,,692162823.950317,188030.795128165,202005250436
755,28779,17,1,17610,Sylva,,3287520334.70795,472387.421611018,202005250436
756,28781,0,0,957,Topton,,2402982140.90009,297913.620657844,202005250436
757,28782,8,0,6512,Tryon,,1239852111.02036,390005.579825198,202005250436
758,28783,1,0,1905,Tuckasegee,,2507065764.50815,412465.098737654,202005250436
759,28785,2,0,8309,Waynesville,,4680111391.07288,434987.630089387,202005250436
760,28786,12,0,21837,Waynesville,,2130537927.5513,319219.020654079,202005250436
761,28787,8,0,20681,Weaverville,,2146776657.76654,337936.038355962,202005250436
762,28789,2,0,6551,Whittier,,1731085189.80936,281392.474737519,202005250436
763,28790,2,0,3775,Zirconia,,1184634316.47168,272368.233599775,202005250436
764,28791,69,8,15811,Hendersonville,,466838231.125,123544.27336528,202005250436
765,28792,177,32,37949,Hendersonville,,2892120004.20319,483608.715059927,202005250436
766,28801,12,0,16782,Asheville,,142991050.12396199,66531.4000304091,202005250436
767,28803,32,2,34731,Asheville,,1148499781.62708,221583.067984848,202005250436
768,28804,9,1,23302,Asheville,,818376430.368896,216401.982596761,202005250436
769,28805,14,1,20394,Asheville,,743578799.615234,203043.782551956,202005250436
770,28806,110,5,43841,Asheville,,1123591112.45288,297671.815966071,202005250436
771,28901,3,0,6039,Andrews,,1881090750.42804,271571.032581688,202005250436
772,28902,3,0,1562,Brasstown,,645585335.657318,162521.113458697,202005250436
773,28904,3,0,9535,Hayesville,,5317145252.91805,403950.005454209,202005250436
774,28905,4,0,3548,Marble,,1058320723.96715,269002.244098821,202005250436
775,28906,12,1,20296,Murphy,,9849733400.34212,586826.324547444,202005250436
776,28909,0,0,1068,Warne,,269492752.319427,107722.293423693,202005250436
777,27969,NA,NA,0,Roduco,Population <500 and Cases <5,724387.010986328,3958.82496624679,202005250436
778,28253,NA,NA,0,Charlotte,Population <500 and Cases <5,133339.295837402,3050.2273713774,202005250436
779,28608,NA,NA,0,Boone,Population <500 and Cases <5,274774.708862305,3583.9041925176102,202005250436
780,27533,459,2,0,,,18055719.4014893,15817.3715737294,202005250436
