OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,3324,18,14872,Advance,"",2235.072619688,22350.72619688,1744189234.37061,355282.663136038,202202150640
2,27007,580,5,2136,Ararat,"",2715.35580524345,27153.5580524345,592499585.594238,195922.003442792,202202150640
3,27009,665,9,2937,Belews Creek,"",2264.2151855635,22642.151855635,618093097.011353,191244.647442635,202202150640
4,27011,1498,14,5411,Boonville,"",2768.43467011643,27684.3467011643,1489580093.86462,316910.589814884,202202150640
5,27012,7054,75,28954,Clemmons,"",2436.27823444084,24362.7823444084,1176567385.86804,255774.303165276,202202150640
6,27013,1581,13,6495,Cleveland,"",2434.18013856813,24341.8013856813,2066336247.98627,379169.285246239,202202150640
7,27014,259,6,957,Cooleemee,"",2706.37408568443,27063.7408568443,21479098.032959,22299.1178929161,202202150640
8,27016,487,6,1682,Danbury,"",2895.36266349584,28953.6266349584,1068209590.0686,211061.413302457,202202150640
9,27017,2654,30,9499,Dobson,"",2793.97831350668,27939.7831350668,2962951682.04883,566348.974052303,202202150640
10,27018,1982,14,8221,East Bend,"",2410.89891740664,24108.9891740664,2331567909.96985,255811.974556888,202202150640
11,27019,834,6,4234,Germanton,"",1969.76854038734,19697.6854038734,977414017.819214,270248.259734795,202202150640
12,27020,1636,11,6104,Hamptonville,"",2680.20969855832,26802.0969855832,2114111622.36755,316969.486887135,202202150640
13,27021,4495,73,17979,King,"",2500.13905111519,25001.3905111519,1469376476.14172,210392.900707099,202202150640
14,27022,291,4,1512,Lawsonville,"",1924.60317460317,19246.0317460317,918745327.278442,200803.000966771,202202150640
15,27023,2748,11,12775,Lewisville,"",2151.07632093933,21510.7632093933,807172159.002075,183078.980128526,202202150640
16,27024,718,6,2683,Lowgap,"",2676.10883339545,26761.0883339545,1265827411.39758,278411.484773322,202202150640
17,27025,2442,37,11117,Madison,"",2196.63578303499,21966.3578303499,2714649364.33142,468723.596670607,202202150640
