OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1413,8,14872,Advance,"",950.107584722969,9501.07584722969,1744189234.37061,355282.663136038,202108061840
2,27007,231,1,2136,Ararat,"",1081.4606741573,10814.606741573,592499585.594238,195922.003442792,202108061840
3,27009,322,2,2937,Belews Creek,"",1096.35682669391,10963.5682669391,618093097.011353,191244.647442635,202108061840
4,27011,592,7,5411,Boonville,"",1094.06763999261,10940.6763999261,1489580093.86462,316910.589814884,202108061840
5,27012,3015,51,28954,Clemmons,"",1041.30690060095,10413.0690060095,1176567385.86804,255774.303165276,202108061840
6,27013,674,8,6495,Cleveland,"",1037.72132409546,10377.2132409546,2066336247.98627,379169.285246239,202108061840
7,27014,92,2,957,Cooleemee,"",961.337513061651,9613.37513061651,21479098.032959,22299.1178929161,202108061840
8,27016,172,2,1682,Danbury,"",1022.59215219976,10225.9215219976,1068209590.0686,211061.413302457,202108061840
9,27017,1141,14,9499,Dobson,"",1201.17907148121,12011.7907148121,2962951682.04883,566348.974052304,202108061840
10,27018,740,6,8221,East Bend,"",900.133803673519,9001.33803673519,2331567909.96985,255811.974556888,202108061840
11,27019,361,1,4234,Germanton,"",852.621634388285,8526.21634388285,977414017.819214,270248.259734795,202108061840
12,27020,777,7,6104,Hamptonville,"",1272.93577981651,12729.3577981651,2114111622.36755,316969.486887135,202108061840
13,27021,1933,47,17979,King,"",1075.14322264865,10751.4322264865,1469376476.14172,210392.900707099,202108061840
14,27022,102,2,1512,Lawsonville,"",674.603174603175,6746.03174603175,918745327.278442,200803.000966771,202108061840
15,27023,1091,4,12775,Lewisville,"",854.011741682975,8540.11741682975,807172159.002075,183078.980128527,202108061840
16,27024,299,3,2683,Lowgap,"",1114.42415206858,11144.2415206858,1265827411.39758,278411.484773322,202108061840
17,27025,1043,30,11117,Madison,"",938.202752541153,9382.02752541153,2714649364.33142,468723.596670606,202108061840
18,27027,378,19,4017,Mayodan,"",941.00074682599,9410.0074682599,548179131.574585,172371.363079245,202108061840
19,27028,2907,32,28039,Mocksville,"",1036.77021291772,10367.7021291772,5475621774.30664,567238.136149725,202108061840
20,27030,4583,104,37641,Mount Airy,"",1217.55532531017,12175.5532531017,4824085732.75671,624989.724929863,202108061840
21,27040,1083,10,13150,Pfafftown,"",823.574144486692,8235.74144486692,763349953.536133,205025.773716105,202108061840
22,27041,777,8,8020,Pilot Mountain,"",968.827930174564,9688.27930174564,1629462738.40637,324677.141569035,202108061840
23,27042,72,2,720,Pine Hall,"",1000,10000,290758639.069458,113971.243586081,202108061840
24,27043,565,7,6442,Pinnacle,"",877.056814653834,8770.56814653834,1935795027.06067,395674.180712496,202108061840
25,27045,1088,9,9583,Rural Hall,"",1135.34383804654,11353.4383804654,666085549.25769,154538.589918543,202108061840
26,27046,157,1,1953,Sandy Ridge,"",803.891449052739,8038.91449052739,1237681699.0647,217125.573744555,202108061840
27,27047,126,2,1279,Siloam,"",985.144644253323,9851.44644253323,576295820.815674,144984.839113672,202108061840
28,27048,784,11,8902,Stoneville,"",880.700966075039,8807.00966075039,2355000804.03674,325454.766660313,202108061840
29,27050,353,4,4084,Tobaccoville,"",864.348677766895,8643.48677766895,703876500.567505,219088.1792708,202108061840
30,27051,775,6,8287,Walkertown,"",935.199710389767,9351.99710389767,524680317.775635,151066.808563308,202108061840
31,27052,1034,23,10061,Walnut Cove,"",1027.73084186463,10277.3084186463,2710320219.82117,403203.611044297,202108061840
32,27053,215,2,3156,Westfield,"",681.242078580482,6812.42078580482,2152815477.55933,413464.446930882,202108061840
33,27054,317,5,2608,Woodleaf,"",1215.49079754601,12154.9079754601,778193820.583862,201172.963339102,202108061840
34,27055,1820,29,14521,Yadkinville,"",1253.35720680394,12533.5720680394,3115987965.39453,403366.49229781,202108061840
35,27101,1910,37,24321,Winston Salem,"",785.329550594137,7853.29550594137,356085731.400146,162957.922513793,202108061840
36,27103,3234,42,36071,Winston Salem,"",896.56510770425,8965.6510770425,527249856.672729,146399.561156354,202108061840
37,27104,2669,39,29383,Winston Salem,"",908.348364700677,9083.48364700677,337669863.683838,130394.134288752,202108061840
38,27105,4254,44,40186,Winston Salem,"",1058.57761409446,10585.7761409446,950547784.577881,208375.813794777,202108061840
39,27106,4599,58,51378,Winston Salem,"",895.130211374518,8951.30211374518,787324720.967285,203893.681115083,202108061840
40,27107,5305,51,52432,Winston Salem,"",1011.786695148,10117.86695148,1859279716.41162,319111.813640457,202108061840
41,27127,4171,28,38510,Winston Salem,"",1083.0952999221,10830.952999221,820319160.873047,213438.375685158,202108061840
42,27157,45,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202108061840
43,27203,2906,54,21876,Asheboro,"",1328.39641616383,13283.9641616383,589408161.410522,188062.356665824,202108061840
44,27205,3949,48,34549,Asheboro,"",1143.01426958812,11430.1426958812,6255653514.79199,588011.232518038,202108061840
45,27207,318,2,3806,Bear Creek,"",835.522858644246,8355.22858644246,2300194678.82397,473699.237818467,202108061840
46,27208,165,2,1691,Bennett,"",975.753991720875,9757.53991720875,1029479783.1405,215638.108979383,202108061840
47,27209,734,41,4151,Biscoe,"",1768.24861479162,17682.4861479162,1198089302.20734,259108.004034657,202108061840
48,27212,392,1,1600,Blanch,"",2450,24500,1328181375.12305,277007.39975067,202108061840
49,27214,1138,13,11747,Browns Summit,"",968.757980761045,9687.57980761045,1414533235.94788,324969.092830869,202108061840
50,27215,4888,76,44892,Burlington,"",1088.83542724762,10888.3542724762,1827823774.30115,298200.358945539,202108061840
51,27217,5402,102,39111,Burlington,"",1381.1971056736,13811.971056736,3473433663.33496,513818.51476852,202108061840
52,27229,583,18,4014,Candor,"",1452.41654210264,14524.1654210264,2747739848.89313,367384.611313313,202108061840
53,27231,129,0,2048,Cedar Grove,"",629.8828125,6298.828125,987771348.581177,209108.769362036,202108061840
54,27233,319,4,3647,Climax,"",874.691527282698,8746.91527282698,703252829.253662,187154.002103638,202108061840
55,27235,460,12,4575,Colfax,"",1005.46448087432,10054.6448087432,380654027.583252,148521.339190303,202108061840
56,27239,994,14,9629,Denton,"",1032.29826565583,10322.9826565583,4319759872.9696,429373.198159064,202108061840
57,27242,195,3,2668,Eagle Springs,"",730.884557721139,7308.84557721139,1480408484.01825,321391.030328654,202108061840
58,27243,318,2,4665,Efland,"",681.672025723473,6816.72025723473,1142332751.10315,311755.144165646,202108061840
59,27244,2266,27,16259,Elon,"",1393.68964880989,13936.8964880989,1541989025.453,399696.340130384,202108061840
60,27248,421,5,4835,Franklinville,"",870.734229576008,8707.34229576008,942909114.352783,215710.992817749,202108061840
61,27249,1208,10,13355,Gibsonville,"",904.530138524897,9045.30138524897,1679803774.77087,397477.611919868,202108061840
62,27252,129,2,2264,Goldston,"",569.787985865724,5697.87985865724,1142470673.17163,220926.147155476,202108061840
63,27253,3765,49,31464,Graham,"",1196.60564454615,11966.0564454615,2351372927.78931,521476.969804177,202108061840
64,27258,736,8,7740,Haw River,"",950.904392764858,9509.04392764858,473631125.268677,312686.877842211,202108061840
65,27260,2316,42,25696,High Point,"",901.307596513076,9013.07596513076,348441568.963501,133229.878739789,202108061840
66,27262,2283,63,24764,High Point,"",921.902762073978,9219.02762073978,368730084.700928,171087.864383377,202108061840
67,27263,2244,35,22320,High Point,"",1005.37634408602,10053.7634408602,1121512604.52234,249658.228757679,202108061840
68,27265,4701,56,50038,High Point,"",939.485990647108,9394.85990647108,1172957282.41284,307481.490778656,202108061840
69,27268,316,0,1695,High Point,"",1864.30678466077,18643.0678466077,2495618.64758301,8251.66869064816,202108061840
70,27278,1818,19,27181,Hillsborough,"",668.8495640337,6688.495640337,2885765742.02771,502574.675043234,202108061840
71,27281,276,1,3710,Jackson Springs,"",743.935309973046,7439.35309973046,2095606802.2608,479969.724586594,202108061840
72,27282,1519,26,16597,Jamestown,"",915.225643188528,9152.25643188528,404066994.873657,168803.970950205,202108061840
73,27283,275,5,2982,Julian,"",922.199865861838,9221.99865861838,711286368.914917,161239.518798817,202108061840
74,27284,5511,76,56201,Kernersville,"",980.587534029644,9805.87534029644,2233069317.10205,420748.080109325,202108061840
75,27288,2159,56,23585,Eden,"",915.412338350647,9154.12338350647,1951079100.05676,304615.616752016,202108061840
76,27291,141,0,1538,Leasburg,"",916.775032509753,9167.75032509753,1492904663.44434,314720.365319101,202108061840
77,27292,4021,37,41465,Lexington,"",969.733510189316,9697.33510189316,4270233445.18579,407599.915340798,202108061840
78,27295,4263,57,39191,Lexington,"",1087.74973846036,10877.4973846036,3631502180.53174,466742.919509858,202108061840
79,27298,913,10,10440,Liberty,"",874.521072796935,8745.21072796935,2639148530.03284,431527.987760386,202108061840
80,27299,602,5,5254,Linwood,"",1145.79368100495,11457.9368100495,822543412.257813,203597.604040365,202108061840
81,27301,1137,18,10019,Mc Leansville,"",1134.84379678611,11348.4379678611,900133716.655151,287107.537324028,202108061840
82,27302,2872,21,32302,Mebane,"",889.109033496378,8891.09033496378,3198656461.27478,644303.59427532,202108061840
83,27305,156,1,1585,Milton,"",984.227129337539,9842.27129337539,687167820.539429,263836.485514183,202108061840
84,27306,747,18,5945,Mount Gilead,"",1256.5180824222,12565.180824222,5305900334.83325,426306.558627535,202108061840
85,27310,687,4,8562,Oak Ridge,"",802.382620882971,8023.82620882971,526240082.103149,140986.043049622,202108061840
86,27311,274,1,3220,Pelham,"",850.931677018634,8509.31677018633,1338371966.32642,293760.993606137,202108061840
87,27312,1074,26,22205,Pittsboro,"",483.674848007206,4836.74848007206,5005768374.64233,617961.777569282,202108061840
88,27313,564,22,7288,Pleasant Garden,"",773.874862788145,7738.74862788145,760352714.59021,181619.740165306,202108061840
89,27314,78,1,1138,Prospect Hill,"",685.413005272408,6854.13005272408,773578280.842896,162162.976448062,202108061840
90,27315,122,0,2140,Providence,"",570.093457943925,5700.93457943925,697810511.310425,179457.95829655,202108061840
91,27316,762,15,7156,Ramseur,"",1064.84069312465,10648.4069312465,1975410509.03577,278228.393914438,202108061840
92,27317,1959,25,17851,Randleman,"",1097.417511624,10974.17511624,1700826686.43616,339539.515262609,202108061840
93,27320,3456,54,38894,Reidsville,"",888.568930940505,8885.68930940505,6966725984.64832,658218.836963247,202108061840
94,27325,784,7,7676,Robbins,"",1021.36529442418,10213.6529442418,2401051783.47894,409075.895347679,202108061840
95,27326,348,2,3692,Ruffin,"",942.578548212351,9425.78548212351,1884156536.74561,359587.547530237,202108061840
96,27330,4333,55,39529,Sanford,"",1096.15725163804,10961.5725163804,6011213414.18433,528161.840140257,202108061840
97,27332,3119,28,33549,Sanford,"",929.68493844824,9296.8493844824,2996782209.29614,417113.164836099,202108061840
98,27341,511,3,5820,Seagrove,"",878.006872852234,8780.06872852234,2678433259.4787,311632.157547413,202108061840
99,27343,143,0,1840,Semora,"",777.173913043478,7771.73913043478,1390260353.39624,348769.311430722,202108061840
100,27344,2097,36,19290,Siler City,"",1087.09175738725,10870.9175738725,4591228058.44531,607903.308882544,202108061840
101,27349,585,5,5850,Snow Camp,"",1000,10000,1831279532.651,381750.490582419,202108061840
102,27350,680,8,7508,Sophia,"",905.700586041556,9057.00586041556,1066449848.573,204602.636460839,202108061840
103,27355,246,2,3196,Staley,"",769.712140175219,7697.12140175219,1016358702.6969,245160.332752788,202108061840
104,27356,351,7,3513,Star,"",999.146029035013,9991.46029035013,1815293543.21783,348288.37985576,202108061840
105,27357,940,20,8325,Stokesdale,"",1129.12912912913,11291.2912912913,1273124268.28796,223115.118835702,202108061840
106,27358,1148,8,15960,Summerfield,"",719.298245614035,7192.98245614035,1557557662.14905,323017.176053331,202108061840
107,27360,5270,66,48331,Thomasville,"",1090.39746746395,10903.9746746395,2458732404.91687,372395.85217249,202108061840
108,27370,1695,32,14622,Trinity,"",1159.21214608125,11592.1214608125,1663817222.16028,344702.900725307,202108061840
109,27371,907,12,7778,Troy,"",1166.10953972744,11661.0953972744,4076136455.00793,473833.643450898,202108061840
110,27376,894,19,9884,West End,"",904.492108458114,9044.92108458114,1781050002.06519,320932.333330313,202108061840
111,27377,1010,8,9597,Whitsett,"",1052.41221214963,10524.1221214963,736936774.92627,183024.518653502,202108061840
