OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1320,7,14872,Advance,"",887.573964497041,8875.73964497041,1744189234.37061,355282.663136038,202106190440
2,27007,221,0,2136,Ararat,"",1034.64419475655,10346.4419475655,592499585.594238,195922.003442792,202106190440
3,27009,302,2,2937,Belews Creek,"",1028.26012938372,10282.6012938372,618093097.011353,191244.647442635,202106190440
4,27011,543,7,5411,Boonville,"",1003.51136573646,10035.1136573646,1489580093.86462,316910.589814884,202106190440
5,27012,2833,51,28954,Clemmons,"",978.448573599503,9784.48573599503,1176567385.86804,255774.303165276,202106190440
6,27013,634,8,6495,Cleveland,"",976.135488837567,9761.35488837567,2066336247.98627,379169.285246239,202106190440
7,27014,82,2,957,Cooleemee,"",856.844305120167,8568.44305120167,21479098.032959,22299.1178929161,202106190440
8,27016,164,2,1682,Danbury,"",975.029726516052,9750.29726516052,1068209590.0686,211061.413302457,202106190440
9,27017,1092,14,9499,Dobson,"",1149.59469417833,11495.9469417833,2962951682.04883,566348.974052304,202106190440
10,27018,715,6,8221,East Bend,"",869.723877873738,8697.23877873738,2331567909.96985,255811.974556888,202106190440
11,27019,346,1,4234,Germanton,"",817.1941426547,8171.941426547,977414017.819214,270248.259734795,202106190440
12,27020,698,6,6104,Hamptonville,"",1143.5124508519,11435.124508519,2114111622.36755,316969.486887135,202106190440
13,27021,1800,46,17979,King,"",1001.1680293676,10011.680293676,1469376476.14172,210392.900707099,202106190440
14,27022,97,2,1512,Lawsonville,"",641.534391534392,6415.34391534392,918745327.278442,200803.000966771,202106190440
15,27023,1021,4,12775,Lewisville,"",799.217221135029,7992.17221135029,807172159.002075,183078.980128527,202106190440
16,27024,281,3,2683,Lowgap,"",1047.33507267984,10473.3507267984,1265827411.39758,278411.484773322,202106190440
17,27025,1015,27,11117,Madison,"",913.016101466223,9130.16101466223,2714649364.33142,468723.596670606,202106190440
18,27027,364,18,4017,Mayodan,"",906.148867313916,9061.48867313916,548179131.574585,172371.363079245,202106190440
19,27028,2762,30,28039,Mocksville,"",985.056528406862,9850.56528406862,5475621774.30664,567238.136149725,202106190440
20,27030,4404,103,37641,Mount Airy,"",1170.00079700327,11700.0079700327,4824085732.75671,624989.724929863,202106190440
21,27040,1024,10,13150,Pfafftown,"",778.707224334601,7787.07224334601,763349953.536133,205025.773716105,202106190440
22,27041,733,8,8020,Pilot Mountain,"",913.965087281795,9139.65087281795,1629462738.40637,324677.141569035,202106190440
23,27042,69,2,720,Pine Hall,"",958.333333333333,9583.33333333333,290758639.069458,113971.243586081,202106190440
24,27043,526,6,6442,Pinnacle,"",816.516609748525,8165.16609748525,1935795027.06067,395674.180712496,202106190440
25,27045,1033,8,9583,Rural Hall,"",1077.95053741,10779.5053741,666085549.25769,154538.589918543,202106190440
26,27046,154,1,1953,Sandy Ridge,"",788.530465949821,7885.30465949821,1237681699.0647,217125.573744555,202106190440
27,27047,117,2,1279,Siloam,"",914.7771696638,9147.771696638,576295820.815674,144984.839113672,202106190440
28,27048,740,9,8902,Stoneville,"",831.273871040216,8312.73871040216,2355000804.03674,325454.766660313,202106190440
29,27050,323,4,4084,Tobaccoville,"",790.891283055828,7908.91283055828,703876500.567505,219088.1792708,202106190440
30,27051,717,6,8287,Walkertown,"",865.210570773501,8652.10570773501,524680317.775635,151066.808563308,202106190440
