OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,96,3,14872,Advance,"",64.550833781603,1744189234.37061,355282.663136038,202008241952
2,27007,27,0,2136,Ararat,"",126.404494382022,592499585.594238,195922.003442792,202008241952
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008241952
4,27011,59,0,5411,Boonville,"",109.037146553317,1489580093.86462,316910.589814884,202008241952
5,27012,309,3,28954,Clemmons,"",106.721005733232,1176567385.86804,255774.303165276,202008241952
6,27013,77,2,6495,Cleveland,"",118.55273287144,2066336247.98627,379169.285246239,202008241952
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008241952
8,27016,19,0,1682,Danbury,"",112.960760998811,1068209590.0686,211061.413302457,202008241952
9,27017,185,0,9499,Dobson,"",194.757342878198,2962951682.04883,566348.974052304,202008241952
10,27018,101,2,8221,East Bend,"",122.856100231115,2331567909.96985,255811.974556888,202008241952
11,27019,30,0,4234,Germanton,"",70.8549834671705,977414017.819214,270248.259734795,202008241952
12,27020,108,2,6104,Hamptonville,"",176.933158584535,2114111622.36755,316969.486887135,202008241952
13,27021,128,1,17979,King,"",71.1941709772512,1469376476.14172,210392.900707099,202008241952
14,27022,7,0,1512,Lawsonville,"",46.2962962962963,918745327.278442,200803.000966771,202008241952
15,27023,134,1,12775,Lewisville,"",104.892367906067,807172159.002075,183078.980128527,202008241952
16,27024,21,1,2683,Lowgap,"",78.2705926202013,1265827411.39758,278411.484773322,202008241952
17,27025,82,0,11117,Madison,"",73.7609067194387,2714649364.33142,468723.596670606,202008241952
18,27027,20,0,4017,Mayodan,"",49.7883993029624,548179131.574585,172371.363079245,202008241952
19,27028,359,3,28039,Mocksville,"",128.035949926888,5475621774.30664,567238.136149725,202008241952
20,27030,534,9,37641,Mount Airy,"",141.866581652985,4824085732.75671,624989.724929863,202008241952
21,27040,104,1,13150,Pfafftown,"",79.0874524714829,763349953.536133,205025.773716105,202008241952
22,27041,74,0,8020,Pilot Mountain,"",92.2693266832918,1629462738.40637,324677.141569035,202008241952
23,27042,8,1,720,Pine Hall,"",111.111111111111,290758639.069458,113971.243586081,202008241952
24,27043,75,1,6442,Pinnacle,"",116.423470971748,1935795027.06067,395674.180712496,202008241952
25,27045,149,2,9583,Rural Hall,"",155.483668997182,666085549.25769,154538.589918543,202008241952
26,27046,6,0,1953,Sandy Ridge,"",30.7219662058372,1237681699.0647,217125.573744555,202008241952
27,27047,8,0,1279,Siloam,"",62.5488663017983,576295820.815674,144984.839113672,202008241952
28,27048,60,0,8902,Stoneville,"",67.4005841383959,2355000804.03674,325454.766660313,202008241952
29,27050,28,0,4084,Tobaccoville,"",68.5602350636631,703876500.567505,219088.1792708,202008241952
30,27051,82,1,8287,Walkertown,"",98.950162905756,524680317.775635,151066.808563308,202008241952
31,27052,64,0,10061,Walnut Cove,"",63.6119670012921,2710320219.82117,403203.611044297,202008241952
32,27053,17,0,3156,Westfield,"",53.8656527249683,2152815477.55933,413464.446930882,202008241952
33,27054,36,0,2608,Woodleaf,"",138.036809815951,778193820.583862,201172.963339102,202008241952
34,27055,278,2,14521,Yadkinville,"",191.446870050272,3115987965.39453,403366.49229781,202008241952
35,27101,249,1,24321,Winston Salem,"",102.380658690021,356085731.400146,162957.922513793,202008241952
36,27103,505,13,36071,Winston Salem,"",140.0016633861,527249856.672729,146399.561156354,202008241952
37,27104,380,8,29383,Winston Salem,"",129.32648129871,337669863.683838,130394.134288752,202008241952
38,27105,958,9,40186,Winston Salem,"",238.391479619768,950547784.577881,208375.813794777,202008241952
39,27106,714,7,51378,Winston Salem,"",138.969987154035,787324720.967285,203893.681115083,202008241952
40,27107,1080,10,52432,Winston Salem,"",205.981080256332,1859279716.41162,319111.813640457,202008241952
41,27127,710,5,38510,Winston Salem,"",184.367696702155,820319160.873047,213438.375685158,202008241952
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202008241952
43,27203,669,17,21876,Asheboro,"",305.814591332968,589408161.410522,188062.356665824,202008241952
44,27205,576,7,34549,Asheboro,"",166.719731395988,6255653514.79199,588011.232518038,202008241952
45,27207,77,1,3806,Bear Creek,"",202.312138728324,2300194678.82397,473699.237818467,202008241952
46,27208,37,0,1691,Bennett,"",218.805440567711,1029479783.1405,215638.108979383,202008241952
47,27209,222,10,4151,Biscoe,"",534.810888942424,1198089302.20734,259108.004034657,202008241952
48,27212,52,0,1600,Blanch,"",325,1328181375.12305,277007.39975067,202008241952
49,27214,109,1,11747,Browns Summit,"",92.7896484208734,1414533235.94788,324969.092830869,202008241952
50,27215,615,5,44892,Burlington,"",136.995455760492,1827823774.30115,298200.358945539,202008241952
51,27217,1174,35,39111,Burlington,"",300.17130730485,3473433663.33496,513818.51476852,202008241952
52,27229,173,2,4014,Candor,"",430.991529646238,2747739848.89313,367384.611313313,202008241952
53,27231,15,0,2048,Cedar Grove,"",73.2421875,987771348.581177,209108.769362036,202008241952
54,27233,16,0,3647,Climax,"",43.8716753496024,703252829.253662,187154.002103638,202008241952
55,27235,36,0,4575,Colfax,"",78.6885245901639,380654027.583252,148521.339190303,202008241952
56,27239,65,3,9629,Denton,"",67.5044137501298,4319759872.9696,429373.198159064,202008241952
57,27242,34,0,2668,Eagle Springs,"",127.43628185907,1480408484.01825,321391.030328654,202008241952
58,27243,52,1,4665,Efland,"",111.468381564845,1142332751.10315,311755.144165646,202008241952
59,27244,93,0,16259,Elon,"",57.199089734916,1541989025.453,399696.340130384,202008241952
60,27248,48,1,4835,Franklinville,"",99.2761116856256,942909114.352783,215710.992817749,202008241952
61,27249,109,0,13355,Gibsonville,"",81.6173717708723,1679803774.77087,397477.611919868,202008241952
62,27252,13,1,2264,Goldston,"",57.4204946996466,1142470673.17163,220926.147155476,202008241952
63,27253,631,3,31464,Graham,"",200.546656496313,2351372927.78931,521476.969804177,202008241952
64,27258,107,0,7740,Haw River,"",138.242894056848,473631125.268677,312686.877842211,202008241952
65,27260,426,11,25696,High Point,"",165.784557907846,348441568.963501,133229.878739789,202008241952
66,27262,312,5,24764,High Point,"",125.989339363592,368730084.700928,171087.864383377,202008241952
67,27263,245,2,22320,High Point,"",109.767025089606,1121512604.52234,249658.228757679,202008241952
68,27265,498,22,50038,High Point,"",99.5243614852712,1172957282.41284,307481.490778656,202008241952
69,27268,2,0,1695,High Point,"",11.7994100294985,2495618.64758301,8251.66869064816,202008241952
70,27278,245,0,27181,Hillsborough,"",90.1364924027814,2885765742.02771,502574.675043234,202008241952
71,27281,42,0,3710,Jackson Springs,"",113.207547169811,2095606802.2608,479969.724586594,202008241952
72,27282,144,2,16597,Jamestown,"",86.7626679520395,404066994.873657,168803.970950205,202008241952
73,27283,27,1,2982,Julian,"",90.5432595573441,711286368.914917,161239.518798817,202008241952
74,27284,582,5,56201,Kernersville,"",103.556876212167,2233069317.10205,420748.080109325,202008241952
75,27288,188,1,23585,Eden,"",79.7116811532754,1951079100.05676,304615.616752016,202008241952
76,27291,4,0,1538,Leasburg,"",26.0078023407022,1492904663.44434,314720.365319101,202008241952
77,27292,545,6,41465,Lexington,"",131.436150970698,4270233445.18579,407599.915340798,202008241952
78,27295,439,15,39191,Lexington,"",112.015513765916,3631502180.53174,466742.919509858,202008241952
79,27298,120,0,10440,Liberty,"",114.942528735632,2639148530.03284,431527.987760386,202008241952
80,27299,59,0,5254,Linwood,"",112.295393985535,822543412.257813,203597.604040365,202008241952
81,27301,88,2,10019,Mc Leansville,"",87.8331170775526,900133716.655151,287107.537324028,202008241952
82,27302,358,0,32302,Mebane,"",110.829050832766,3198656461.27478,644303.59427532,202008241952
83,27305,26,1,1585,Milton,"",164.03785488959,687167820.539429,263836.485514183,202008241952
84,27306,126,2,5945,Mount Gilead,"",211.942809083263,5305900334.83325,426306.558627535,202008241952
85,27310,53,1,8562,Oak Ridge,"",61.9014249007241,526240082.103149,140986.043049622,202008241952
86,27311,17,0,3220,Pelham,"",52.7950310559006,1338371966.32642,293760.993606137,202008241952
87,27312,189,19,22205,Pittsboro,"",85.1159648727764,5005768374.64233,617961.777569282,202008241952
88,27313,106,16,7288,Pleasant Garden,"",145.444566410538,760352714.59021,181619.740165306,202008241952
89,27314,6,0,1138,Prospect Hill,"",52.7240773286468,773578280.842896,162162.976448062,202008241952
90,27315,6,0,2140,Providence,"",28.0373831775701,697810511.310425,179457.95829655,202008241952
91,27316,179,11,7156,Ramseur,"",250.139742873113,1975410509.03577,278228.393914438,202008241952
92,27317,234,4,17851,Randleman,"",131.085093272086,1700826686.43616,339539.515262609,202008241952
93,27320,292,5,38894,Reidsville,"",75.0758471743714,6966725984.64832,658218.836963247,202008241952
94,27325,205,2,7676,Robbins,"",267.066180302241,2401051783.47894,409075.895347679,202008241952
95,27326,30,2,3692,Ruffin,"",81.2567713976165,1884156536.74561,359587.547530237,202008241952
96,27330,879,8,39529,Sanford,"",222.368387765944,6011213414.18433,528161.840140257,202008241952
97,27332,582,4,33549,Sanford,"",173.477599928463,2996782209.29614,417113.164836099,202008241952
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,694758.987792969,3852.87240074502,202008241952
99,27341,64,0,5820,Seagrove,"",109.965635738832,2678433259.4787,311632.157547413,202008241952
100,27343,6,0,1840,Semora,"",32.6086956521739,1390260353.39624,348769.311430722,202008241952
101,27344,837,22,19290,Siler City,"",433.903576982893,4591228058.44531,607903.308882544,202008241952
102,27349,44,0,5850,Snow Camp,"",75.2136752136752,1831279532.651,381750.490582419,202008241952
103,27350,64,0,7508,Sophia,"",85.2424080980288,1066449848.573,204602.636460839,202008241952
104,27355,47,0,3196,Staley,"",147.058823529412,1016358702.6969,245160.332752788,202008241952
105,27356,66,1,3513,Star,"",187.873612297182,1815293543.21783,348288.37985576,202008241952
106,27357,70,1,8325,Stokesdale,"",84.0840840840841,1273124268.28796,223115.118835702,202008241952
107,27358,145,1,15960,Summerfield,"",90.8521303258145,1557557662.14905,323017.176053331,202008241952
108,27360,691,7,48331,Thomasville,"",142.972419358176,2458732404.91687,372395.85217249,202008241952
109,27370,136,0,14622,Trinity,"",93.0105320749555,1663817222.16028,344702.900725307,202008241952
110,27371,177,2,7778,Troy,"",227.56492671638,4076136455.00793,473833.643450898,202008241952
111,27376,119,5,9884,West End,"",120.396600566572,1781050002.06519,320932.333330313,202008241952
112,27377,103,0,9597,Whitsett,"",107.325205793477,736936774.92627,183024.518653502,202008241952
113,27379,47,0,6057,Yanceyville,"",77.596169720984,2663338769.75159,422550.665080929,202008241952
114,27401,278,9,20221,Greensboro,"",137.48083675387,171748092.127686,100334.769337553,202008241952
115,27403,178,7,21278,Greensboro,"",83.6544788043989,159396286.028687,87465.2545388649,202008241952
116,27405,890,17,52510,Greensboro,"",169.491525423729,886695637.391357,284328.526421691,202008241952
117,27406,771,39,60755,Greensboro,"",126.9031355444,1894160074.00403,327705.317343953,202008241952
118,27407,748,11,49837,Greensboro,"",150.08929108895,840498790.451172,227731.576408348,202008241952
119,27408,169,0,17406,Greensboro,"",97.0929564517982,221403500.549561,80148.1616765212,202008241952
120,27409,193,2,17953,Greensboro,"",107.502924302345,603872824.646484,239783.02449594,202008241952
121,27410,406,6,56968,Greensboro,"",71.2680803257969,859363574.914917,272309.563854046,202008241952
122,27411,0,0,847,Greensboro,"",0,713742.998291016,5860.23208289576,202008241952
123,27412,1,0,1886,Greensboro,"",5.30222693531283,4771290.83532715,13054.7888333439,202008241952
124,27455,272,8,29197,Greensboro,"",93.1602561907045,816075696.678345,198282.860420201,202008241952
125,27498,,,13,Greensboro,Population <500 and Cases <5,,3369264.12316895,7774.18760349114,202008241952
126,27501,274,1,21338,Angier,"",128.409410441466,1683348454.90833,329143.189780915,202008241952
127,27502,329,3,43747,Apex,"",75.2051569250463,840126405.51062,242725.298081049,202008241952
128,27503,25,0,7222,Bahama,"",34.616449736915,1054708975.44934,246183.053747647,202008241952
129,27504,266,3,16320,Benson,"",162.990196078431,2584462015.08862,486262.181304732,202008241952
130,27505,134,5,7308,Broadway,"",183.36070060208,1509842573.20557,320128.840505679,202008241952
131,27507,24,1,2053,Bullock,"",116.90209449586,1354883649.98218,266873.357504053,202008241952
132,27508,42,0,2340,Bunn,"",179.487179487179,312599782.273071,114289.902416244,202008241952
133,27509,633,26,6935,Butner,"",912.761355443403,507253453.414795,156294.942704551,202008241952
134,27510,204,4,14543,Carrboro,"",140.273671182012,88705554.5671387,57867.6032694508,202008241952
135,27511,342,3,34041,Cary,"",100.467083810699,333520579.048462,98702.6527265331,202008241952
136,27513,310,2,49003,Cary,"",63.2614329734914,474399121.186279,162336.294574525,202008241952
137,27514,499,17,32847,Chapel Hill,"",151.916461168448,579057212.663452,190879.985276748,202008241952
