OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1979,17,14872,Advance,"",1330.688542227,13306.88542227,1744189234.37061,355282.663136038,202111100240
2,27007,333,3,2136,Ararat,"",1558.98876404494,15589.8876404494,592499585.594238,195922.003442792,202111100240
3,27009,435,6,2937,Belews Creek,"",1481.10316649643,14811.0316649643,618093097.011353,191244.647442635,202111100240
4,27011,849,10,5411,Boonville,"",1569.02605802994,15690.2605802994,1489580093.86462,316910.589814884,202111100240
5,27012,4016,62,28954,Clemmons,"",1387.02769910893,13870.2769910893,1176567385.86804,255774.303165276,202111100240
6,27013,1034,13,6495,Cleveland,"",1591.99384141647,15919.9384141647,2066336247.98627,379169.285246239,202111100240
7,27014,170,6,957,Cooleemee,"",1776.38453500522,17763.8453500522,21479098.032959,22299.1178929161,202111100240
8,27016,279,4,1682,Danbury,"",1658.73959571938,16587.3959571938,1068209590.0686,211061.413302457,202111100240
9,27017,1671,22,9499,Dobson,"",1759.1325402674,17591.325402674,2962951682.04883,566348.974052304,202111100240
10,27018,1082,11,8221,East Bend,"",1316.14158861452,13161.4158861452,2331567909.96985,255811.974556888,202111100240
11,27019,535,3,4234,Germanton,"",1263.58053849787,12635.8053849787,977414017.819214,270248.259734795,202111100240
12,27020,1056,11,6104,Hamptonville,"",1730.0131061599,17300.131061599,2114111622.36755,316969.486887135,202111100240
13,27021,2635,58,17979,King,"",1465.59875410201,14655.9875410201,1469376476.14172,210392.900707099,202111100240
14,27022,170,3,1512,Lawsonville,"",1124.33862433862,11243.3862433862,918745327.278442,200803.000966771,202111100240
15,27023,1501,8,12775,Lewisville,"",1174.95107632094,11749.5107632094,807172159.002075,183078.980128527,202111100240
16,27024,439,4,2683,Lowgap,"",1636.22810286992,16362.2810286992,1265827411.39758,278411.484773322,202111100240
17,27025,1490,36,11117,Madison,"",1340.28964648736,13402.8964648736,2714649364.33142,468723.596670606,202111100240
18,27027,511,19,4017,Mayodan,"",1272.09360219069,12720.9360219069,548179131.574585,172371.363079245,202111100240
19,27028,4348,56,28039,Mocksville,"",1550.69724312565,15506.9724312565,5475621774.30664,567238.136149725,202111100240
20,27030,6465,144,37641,Mount Airy,"",1717.54204192237,17175.4204192237,4824085732.75671,624989.724929863,202111100240
21,27040,1517,13,13150,Pfafftown,"",1153.61216730038,11536.1216730038,763349953.536133,205025.773716105,202111100240
22,27041,1212,11,8020,Pilot Mountain,"",1511.22194513716,15112.2194513716,1629462738.40637,324677.141569035,202111100240
23,27042,94,2,720,Pine Hall,"",1305.55555555556,13055.5555555556,290758639.069458,113971.243586081,202111100240
24,27043,880,11,6442,Pinnacle,"",1366.03539273518,13660.3539273518,1935795027.06067,395674.180712496,202111100240
25,27045,1472,13,9583,Rural Hall,"",1536.05342794532,15360.5342794532,666085549.25769,154538.589918543,202111100240
26,27046,247,5,1953,Sandy Ridge,"",1264.7209421403,12647.209421403,1237681699.0647,217125.573744555,202111100240
27,27047,177,2,1279,Siloam,"",1383.89366692729,13838.9366692729,576295820.815674,144984.839113672,202111100240
28,27048,1126,13,8902,Stoneville,"",1264.8842956639,12648.842956639,2355000804.03674,325454.766660313,202111100240
29,27050,541,7,4084,Tobaccoville,"",1324.68168462292,13246.8168462292,703876500.567505,219088.1792708,202111100240
30,27051,1153,12,8287,Walkertown,"",1391.33582719923,13913.3582719923,524680317.775635,151066.808563308,202111100240
31,27052,1455,29,10061,Walnut Cove,"",1446.178312295,14461.78312295,2710320219.82117,403203.611044297,202111100240
32,27053,359,5,3156,Westfield,"",1137.51584283904,11375.1584283904,2152815477.55933,413464.446930882,202111100240
33,27054,471,8,2608,Woodleaf,"",1805.98159509202,18059.8159509202,778193820.583862,201172.963339102,202111100240
