OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,4607,26,14872,Advance,"",3097.76761699839,30977.6761699839,1744189234.37061,355282.663136038,202301171640
2,27007,780,9,2136,Ararat,"",3651.68539325843,36516.8539325843,592499585.594238,195922.003442792,202301171640
3,27009,857,9,2937,Belews Creek,"",2917.94347974123,29179.4347974123,618093097.011353,191244.647442635,202301171640
4,27011,2101,22,5411,Boonville,"",3882.83126963593,38828.3126963593,1489580093.86462,316910.589814884,202301171640
5,27012,9692,95,28954,Clemmons,"",3347.37860053879,33473.7860053879,1176567385.86804,255774.303165276,202301171640
6,27013,1967,17,6495,Cleveland,"",3028.48344880677,30284.8344880677,2066336247.98627,379169.285246239,202301171640
7,27014,352,6,957,Cooleemee,"",3678.16091954023,36781.6091954023,21479098.032959,22299.1178929161,202301171640
8,27016,703,11,1682,Danbury,"",4179.54815695601,41795.48156956,1068209590.0686,211061.413302457,202301171640
9,27017,3647,35,9499,Dobson,"",3839.35151068534,38393.5151068534,2962951682.04883,566348.974052303,202301171640
10,27018,2652,18,8221,East Bend,"",3225.88492884077,32258.8492884077,2331567909.96985,255811.974556888,202301171640
11,27019,1156,9,4234,Germanton,"",2730.2786962683,27302.786962683,977414017.819214,270248.259734795,202301171640
12,27020,2284,16,6104,Hamptonville,"",3741.80865006553,37418.0865006553,2114111622.36755,316969.486887135,202301171640
13,27021,6491,97,17979,King,"",3610.3231547917,36103.231547917,1469376476.14172,210392.900707099,202301171640
14,27022,423,4,1512,Lawsonville,"",2797.61904761905,27976.1904761905,918745327.278442,200803.000966771,202301171640
15,27023,3859,18,12775,Lewisville,"",3020.74363992172,30207.4363992172,807172159.002075,183078.980128526,202301171640
16,27024,920,11,2683,Lowgap,"",3428.99739098025,34289.9739098025,1265827411.39758,278411.484773322,202301171640
17,27025,3150,52,11117,Madison,"",2833.49824592966,28334.9824592966,2714649364.33142,468723.596670607,202301171640
18,27027,1148,23,4017,Mayodan,"",2857.85411999004,28578.5411999004,548179131.574585,172371.363079245,202301171640
19,27028,9303,89,28039,Mocksville,"",3317.87866899675,33178.7866899675,5475621774.30664,567238.136149726,202301171640
20,27030,14113,233,37641,Mount Airy,"",3749.36903907973,37493.6903907973,4824085732.75671,624989.724929864,202301171640
21,27040,3796,23,13150,Pfafftown,"",2886.69201520913,28866.9201520913,763349953.536133,205025.773716105,202301171640
22,27041,2695,33,8020,Pilot Mountain,"",3360.34912718205,33603.4912718205,1629462738.40637,324677.141569035,202301171640
23,27042,200,3,720,Pine Hall,"",2777.77777777778,27777.7777777778,290758639.069458,113971.243586081,202301171640
24,27043,2093,18,6442,Pinnacle,"",3248.99099658491,32489.9099658491,1935795027.06067,395674.180712495,202301171640
25,27045,3469,26,9583,Rural Hall,"",3619.95199833038,36199.5199833038,666085549.25769,154538.589918543,202301171640
26,27046,544,8,1953,Sandy Ridge,"",2785.45826932924,27854.5826932924,1237681699.0647,217125.573744555,202301171640
27,27047,447,3,1279,Siloam,"",3494.91790461298,34949.1790461298,576295820.815674,144984.839113672,202301171640
28,27048,2410,27,8902,Stoneville,"",2707.25679622557,27072.5679622557,2355000804.03674,325454.766660312,202301171640
29,27050,1270,14,4084,Tobaccoville,"",3109.69637610186,31096.9637610186,703876500.567505,219088.1792708,202301171640
30,27051,2668,24,8287,Walkertown,"",3219.50042234826,32195.0042234826,524680317.775635,151066.808563308,202301171640
31,27052,3234,46,10061,Walnut Cove,"",3214.39220753404,32143.9220753404,2710320219.82117,403203.611044297,202301171640
32,27053,858,9,3156,Westfield,"",2718.63117870722,27186.3117870722,2152815477.55933,413464.446930883,202301171640
33,27054,871,13,2608,Woodleaf,"",3339.72392638037,33397.2392638037,778193820.583862,201172.963339102,202301171640
34,27055,5993,64,14521,Yadkinville,"",4127.12623097583,41271.2623097583,3115987965.39453,403366.492297811,202301171640
35,27101,6494,66,24321,Winston Salem,"",2670.12047202006,26701.2047202007,356085731.400146,162957.922513792,202301171640
36,27103,11321,96,36071,Winston Salem,"",3138.53233899809,31385.3233899809,527249856.672729,146399.561156354,202301171640
37,27104,8930,70,29383,Winston Salem,"",3039.17231051969,30391.7231051969,337669863.683838,130394.134288752,202301171640
38,27105,12906,89,40186,Winston Salem,"",3211.56621709053,32115.6621709053,950547784.577881,208375.813794777,202301171640
39,27106,14569,111,51378,Winston Salem,"",2835.6494997859,28356.494997859,787324720.967285,203893.681115083,202301171640
40,27107,15523,121,52432,Winston Salem,"",2960.59658223985,29605.9658223985,1859279716.41162,319111.813640457,202301171640
41,27127,12832,62,38510,Winston Salem,"",3332.12152687614,33321.2152687614,820319160.873047,213438.375685158,202301171640
42,27157,213,1,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202301171640
43,27203,7540,86,21876,Asheboro,"",3446.6995794478,34466.995794478,589408161.410522,188062.356665824,202301171640
44,27205,10308,89,34549,Asheboro,"",2983.58852644071,29835.8852644071,6255653514.79199,588011.232518038,202301171640
45,27207,1040,5,3806,Bear Creek,"",2732.52758801892,27325.2758801892,2300194678.82397,473699.237818466,202301171640
