OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,3442,18,14872,Advance,"",2314.41635287789,23144.1635287789,1744189234.37061,355282.663136038,202204041840
2,27007,590,7,2136,Ararat,"",2762.17228464419,27621.722846442,592499585.594238,195922.003442792,202204041840
3,27009,682,9,2937,Belews Creek,"",2322.09737827715,23220.9737827715,618093097.011353,191244.647442635,202204041840
4,27011,1546,16,5411,Boonville,"",2857.14285714286,28571.4285714286,1489580093.86462,316910.589814884,202204041840
5,27012,7258,80,28954,Clemmons,"",2506.73482075016,25067.3482075016,1176567385.86804,255774.303165276,202204041840
6,27013,1613,14,6495,Cleveland,"",2483.44880677444,24834.4880677444,2066336247.98627,379169.285246239,202204041840
7,27014,275,6,957,Cooleemee,"",2873.5632183908,28735.632183908,21479098.032959,22299.1178929161,202204041840
8,27016,512,9,1682,Danbury,"",3043.99524375743,30439.9524375743,1068209590.0686,211061.413302457,202204041840
9,27017,2795,31,9499,Dobson,"",2942.41499105169,29424.1499105169,2962951682.04883,566348.974052303,202204041840
10,27018,2032,15,8221,East Bend,"",2471.7187690062,24717.187690062,2331567909.96985,255811.974556888,202204041840
11,27019,861,7,4234,Germanton,"",2033.53802550779,20335.3802550779,977414017.819214,270248.259734795,202204041840
12,27020,1692,13,6104,Hamptonville,"",2771.95281782438,27719.5281782438,2114111622.36755,316969.486887135,202204041840
13,27021,4702,84,17979,King,"",2615.27337449246,26152.7337449246,1469376476.14172,210392.900707099,202204041840
14,27022,308,4,1512,Lawsonville,"",2037.03703703704,20370.3703703704,918745327.278442,200803.000966771,202204041840
15,27023,2816,12,12775,Lewisville,"",2204.30528375734,22043.0528375734,807172159.002075,183078.980128526,202204041840
16,27024,730,6,2683,Lowgap,"",2720.83488632128,27208.3488632128,1265827411.39758,278411.484773322,202204041840
17,27025,2526,39,11117,Madison,"",2272.19573625978,22721.9573625978,2714649364.33142,468723.596670607,202204041840
18,27027,904,19,4017,Mayodan,"",2250.4356484939,22504.356484939,548179131.574585,172371.363079245,202204041840
19,27028,7273,67,28039,Mocksville,"",2593.88708584472,25938.8708584472,5475621774.30664,567238.136149726,202204041840
20,27030,10679,199,37641,Mount Airy,"",2837.06596530379,28370.6596530379,4824085732.75671,624989.724929864,202204041840
21,27040,2739,19,13150,Pfafftown,"",2082.8897338403,20828.897338403,763349953.536133,205025.773716105,202204041840
22,27041,2035,21,8020,Pilot Mountain,"",2537.40648379052,25374.0648379052,1629462738.40637,324677.141569035,202204041840
23,27042,156,3,720,Pine Hall,"",2166.66666666667,21666.6666666667,290758639.069458,113971.243586081,202204041840
24,27043,1575,15,6442,Pinnacle,"",2444.89289040671,24448.9289040671,1935795027.06067,395674.180712495,202204041840
25,27045,2641,22,9583,Rural Hall,"",2755.92194511113,27559.2194511113,666085549.25769,154538.589918543,202204041840
26,27046,420,7,1953,Sandy Ridge,"",2150.5376344086,21505.376344086,1237681699.0647,217125.573744555,202204041840
27,27047,320,2,1279,Siloam,"",2501.95465207193,25019.5465207193,576295820.815674,144984.839113672,202204041840
28,27048,1995,23,8902,Stoneville,"",2241.06942260166,22410.6942260166,2355000804.03674,325454.766660312,202204041840
29,27050,918,10,4084,Tobaccoville,"",2247.79627815867,22477.9627815867,703876500.567505,219088.1792708,202204041840
30,27051,2009,19,8287,Walkertown,"",2424.27899119102,24242.7899119102,524680317.775635,151066.808563308,202204041840
31,27052,2435,39,10061,Walnut Cove,"",2420.23655700229,24202.3655700229,2710320219.82117,403203.611044297,202204041840
32,27053,642,9,3156,Westfield,"",2034.22053231939,20342.2053231939,2152815477.55933,413464.446930883,202204041840
33,27054,720,11,2608,Woodleaf,"",2760.73619631902,27607.3619631902,778193820.583862,201172.963339102,202204041840
34,27055,4273,51,14521,Yadkinville,"",2942.63480476551,29426.3480476551,3115987965.39453,403366.492297811,202204041840
35,27101,4666,61,24321,Winston Salem,"",1918.50664035196,19185.0664035196,356085731.400146,162957.922513792,202204041840
36,27103,8249,75,36071,Winston Salem,"",2286.87865598403,22868.7865598403,527249856.672729,146399.561156354,202204041840
37,27104,6571,60,29383,Winston Salem,"",2236.32712793112,22363.2712793112,337669863.683838,130394.134288752,202204041840
38,27105,10210,75,40186,Winston Salem,"",2540.68581097895,25406.8581097895,950547784.577881,208375.813794777,202204041840
39,27106,10698,90,51378,Winston Salem,"",2082.21417727432,20822.1417727432,787324720.967285,203893.681115083,202204041840
40,27107,12421,105,52432,Winston Salem,"",2368.97314617028,23689.7314617028,1859279716.41162,319111.813640457,202204041840
41,27127,9892,52,38510,Winston Salem,"",2568.68345884186,25686.8345884186,820319160.873047,213438.375685158,202204041840
42,27157,226,1,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202204041840
43,27203,6152,67,21876,Asheboro,"",2812.21429877491,28122.1429877491,589408161.410522,188062.356665824,202204041840
44,27205,8384,69,34549,Asheboro,"",2426.69831254161,24266.9831254161,6255653514.79199,588011.232518038,202204041840
45,27207,807,4,3806,Bear Creek,"",2120.33631108776,21203.3631108776,2300194678.82397,473699.237818466,202204041840
46,27208,384,4,1691,Bennett,"",2270.84565345949,22708.4565345949,1029479783.1405,215638.108979383,202204041840
47,27209,1361,45,4151,Biscoe,"",3278.72801734522,32787.2801734522,1198089302.20734,259108.004034657,202204041840
48,27212,590,1,1600,Blanch,"",3687.5,36875,1328181375.12305,277007.399750669,202204041840
49,27214,2704,21,11747,Browns Summit,"",2301.8643057802,23018.643057802,1414533235.94788,324969.09283087,202204041840
50,27215,11679,121,44892,Burlington,"",2601.57711841754,26015.7711841754,1827823774.30115,298200.358945539,202204041840
51,27217,11919,149,39111,Burlington,"",3047.48024852343,30474.8024852343,3473433663.33496,513818.514768521,202204041840
52,27229,1169,24,4014,Candor,"",2912.30692575984,29123.0692575984,2747739848.89313,367384.611313313,202204041840
53,27231,370,2,2048,Cedar Grove,"",1806.640625,18066.40625,987771348.581177,209108.769362036,202204041840
54,27233,775,8,3647,Climax,"",2125.03427474637,21250.3427474637,703252829.253662,187154.002103637,202204041840
55,27235,981,16,4575,Colfax,"",2144.26229508197,21442.6229508197,380654027.583252,148521.339190304,202204041840
56,27239,2245,27,9629,Denton,"",2331.49859798525,23314.9859798525,4319759872.9696,429373.198159065,202204041840
57,27242,516,9,2668,Eagle Springs,"",1934.03298350825,19340.3298350825,1480408484.01825,321391.030328654,202204041840
58,27243,852,4,4665,Efland,"",1826.36655948553,18263.6655948553,1142332751.10315,311755.144165645,202204041840
59,27244,4846,32,16259,Elon,"",2980.50310597208,29805.0310597208,1541989025.453,399696.340130383,202204041840
60,27248,1061,11,4835,Franklinville,"",2194.41571871768,21944.1571871768,942909114.352783,215710.992817748,202204041840
61,27249,3095,29,13355,Gibsonville,"",2317.48408835642,23174.8408835642,1679803774.77087,397477.611919869,202204041840
62,27252,335,3,2264,Goldston,"",1479.68197879859,14796.8197879859,1142470673.17163,220926.147155477,202204041840
63,27253,9081,93,31464,Graham,"",2886.15560640732,28861.5560640732,2351372927.78931,521476.969804175,202204041840
64,27258,1806,13,7740,Haw River,"",2333.33333333333,23333.3333333333,473631125.268677,312686.877842212,202204041840
65,27260,5342,75,25696,High Point,"",2078.92278953923,20789.2278953923,348441568.963501,133229.878739789,202204041840
66,27262,4909,83,24764,High Point,"",1982.31303505088,19823.1303505088,368730084.700928,171087.864383377,202204041840
67,27263,4920,74,22320,High Point,"",2204.30107526882,22043.0107526882,1121512604.52234,249658.228757679,202204041840
68,27265,10761,98,50038,High Point,"",2150.56557016667,21505.6557016667,1172957282.41284,307481.490778656,202204041840
69,27268,404,0,1695,High Point,"",2383.4808259587,23834.808259587,2495618.64758301,8251.66869064816,202204041840
70,27278,5059,29,27181,Hillsborough,"",1861.22659210478,18612.2659210478,2885765742.02771,502574.675043234,202204041840
71,27281,713,7,3710,Jackson Springs,"",1921.83288409704,19218.3288409703,2095606802.2608,479969.724586593,202204041840
72,27282,3355,34,16597,Jamestown,"",2021.44965957703,20214.4965957703,404066994.873657,168803.970950205,202204041840
73,27283,665,7,2982,Julian,"",2230.04694835681,22300.4694835681,711286368.914917,161239.518798817,202204041840
74,27284,13189,143,56201,Kernersville,"",2346.75539581146,23467.5539581146,2233069317.10205,420748.080109326,202204041840
75,27288,6049,89,23585,Eden,"",2564.76574093704,25647.6574093704,1951079100.05676,304615.616752016,202204041840
76,27291,316,1,1538,Leasburg,"",2054.61638491547,20546.1638491547,1492904663.44434,314720.3653191,202204041840
77,27292,10531,88,41465,Lexington,"",2539.73230435307,25397.3230435307,4270233445.18579,407599.915340798,202204041840
78,27295,10793,94,39191,Lexington,"",2753.9486106504,27539.486106504,3631502180.53174,466742.919509857,202204041840
79,27298,2381,19,10440,Liberty,"",2280.65134099617,22806.5134099617,2639148530.03284,431527.987760386,202204041840
80,27299,1585,13,5254,Linwood,"",3016.74914350971,30167.4914350971,822543412.257813,203597.604040364,202204041840
81,27301,2592,28,10019,Mc Leansville,"",2587.08453937519,25870.8453937519,900133716.655151,287107.537324028,202204041840
82,27302,7927,36,32302,Mebane,"",2454.0276143892,24540.276143892,3198656461.27478,644303.594275321,202204041840
83,27305,339,1,1585,Milton,"",2138.80126182965,21388.0126182965,687167820.539429,263836.485514183,202204041840
84,27306,1629,24,5945,Mount Gilead,"",2740.11774600505,27401.1774600505,5305900334.83325,426306.558627535,202204041840
85,27310,1698,6,8562,Oak Ridge,"",1983.18149964961,19831.8149964961,526240082.103149,140986.043049622,202204041840
86,27311,784,6,3220,Pelham,"",2434.78260869565,24347.8260869565,1338371966.32642,293760.993606137,202204041840
87,27312,3439,32,22205,Pittsboro,"",1548.75028146814,15487.5028146814,5005768374.64233,617961.777569282,202204041840
88,27313,1432,33,7288,Pleasant Garden,"",1964.8737650933,19648.737650933,760352714.59021,181619.740165306,202204041840
89,27314,203,2,1138,Prospect Hill,"",1783.83128295255,17838.3128295255,773578280.842896,162162.976448062,202204041840
90,27315,362,1,2140,Providence,"",1691.58878504673,16915.8878504673,697810511.310425,179457.95829655,202204041840
91,27316,1670,20,7156,Ramseur,"",2333.70598099497,23337.0598099497,1975410509.03577,278228.393914437,202204041840
92,27317,4538,46,17851,Randleman,"",2542.1545011484,25421.5450114839,1700826686.43616,339539.515262609,202204041840
93,27320,9121,85,38894,Reidsville,"",2345.09178793644,23450.9178793644,6966725984.64832,658218.836963247,202204041840
94,27325,1697,21,7676,Robbins,"",2210.7868681605,22107.868681605,2401051783.47894,409075.895347678,202204041840
95,27326,861,4,3692,Ruffin,"",2332.06933911159,23320.6933911159,1884156536.74561,359587.547530237,202204041840
96,27330,10302,93,39529,Sanford,"",2606.18786207594,26061.8786207594,6011213414.18433,528161.840140258,202204041840
97,27332,7795,61,33549,Sanford,"",2323.46716742675,23234.6716742675,2996782209.29614,417113.1648361,202204041840
98,27341,1233,8,5820,Seagrove,"",2118.55670103093,21185.5670103093,2678433259.4787,311632.157547413,202204041840
99,27343,304,0,1840,Semora,"",1652.17391304348,16521.7391304348,1390260353.39624,348769.311430722,202204041840
100,27344,4520,42,19290,Siler City,"",2343.18299637118,23431.8299637118,4591228058.44531,607903.308882545,202204041840
101,27349,1581,9,5850,Snow Camp,"",2702.5641025641,27025.641025641,1831279532.651,381750.490582419,202204041840
102,27350,1606,19,7508,Sophia,"",2139.05167820991,21390.5167820991,1066449848.573,204602.636460839,202204041840
103,27355,611,3,3196,Staley,"",1911.76470588235,19117.6470588235,1016358702.6969,245160.332752788,202204041840
104,27356,738,9,3513,Star,"",2100.76857386849,21007.6857386849,1815293543.21783,348288.379855761,202204041840
105,27357,2311,32,8325,Stokesdale,"",2775.97597597598,27759.7597597598,1273124268.28796,223115.118835702,202204041840
106,27358,2789,13,15960,Summerfield,"",1747.49373433584,17474.9373433584,1557557662.14905,323017.176053331,202204041840
107,27360,11758,129,48331,Thomasville,"",2432.80710103246,24328.0710103246,2458732404.91687,372395.85217249,202204041840
108,27370,3792,62,14622,Trinity,"",2593.35248256053,25933.5248256053,1663817222.16028,344702.900725307,202204041840
109,27371,1985,23,7778,Troy,"",2552.06994085883,25520.6994085883,4076136455.00793,473833.643450898,202204041840
110,27376,2236,28,9884,West End,"",2262.2420072845,22622.420072845,1781050002.06519,320932.333330313,202204041840
111,27377,2689,15,9597,Whitsett,"",2801.91726581223,28019.1726581223,736936774.92627,183024.518653502,202204041840
112,27379,1345,27,6057,Yanceyville,"",2220.57123988773,22205.7123988773,2663338769.75159,422550.665080929,202204041840
113,27401,4709,48,20221,Greensboro,"",2328.76712328767,23287.6712328767,171748092.127686,100334.769337553,202204041840
114,27403,3594,32,21278,Greensboro,"",1689.06852147758,16890.6852147758,159396286.028687,87465.254538865,202204041840
115,27405,12146,98,52510,Greensboro,"",2313.08322224338,23130.8322224338,886695637.391357,284328.52642169,202204041840
116,27406,13993,167,60755,Greensboro,"",2303.1849230516,23031.849230516,1894160074.00403,327705.317343954,202204041840
117,27407,10761,111,49837,Greensboro,"",2159.23911952967,21592.3911952967,840498790.451172,227731.576408349,202204041840
118,27408,3159,11,17406,Greensboro,"",1814.89141675284,18148.9141675284,221403500.549561,80148.1616765213,202204041840
